name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,12/31/2020
TotalAssets,"264,468,000","286,533,000","303,363,000","95,552,000","106,688,000"
	CurrentAssets,"209,295,000","229,340,000","244,179,000","31,140,000","41,449,000"
		CashCashEquivalentsAndShortTermInvestments,"206,222,000","225,502,000","240,449,000","28,969,000","39,929,000"
			CashAndCashEquivalents,"198,222,000","217,502,000","240,449,000","28,969,000","39,929,000"
			OtherShortTermInvestments,"8,000,000","8,000,000",,,"0"
		Receivables,"233,000","176,000","240,000","689,000","113,000"
			AccountsReceivable,"233,000","176,000","240,000","689,000","113,000"
		PrepaidAssets,"2,840,000","3,662,000","3,490,000","1,482,000","1,407,000"
	TotalNonCurrentAssets,"55,173,000","57,193,000","59,184,000","64,412,000","65,239,000"
		NetPPE,"55,173,000","57,193,000","59,184,000","61,170,000","65,239,000"
			GrossPPE,"77,139,000","77,633,000","78,095,000","78,537,000","79,500,000"
				Properties,"0","0","0","0","0"
				MachineryFurnitureEquipment,"1,478,000","1,478,000","1,477,000","1,477,000","1,472,000"
				OtherProperties,"49,306,000","49,800,000","50,263,000","50,705,000","51,673,000"
				Leases,"26,355,000","26,355,000","26,355,000","26,355,000","26,355,000"
			AccumulatedDepreciation,"-21,966,000","-20,440,000","-18,911,000","-17,367,000","-14,261,000"
		NonCurrentDeferredAssets,,,,"3,242,000",
TotalLiabilitiesNetMinorityInterest,"160,578,000","164,359,000","227,502,000","475,314,000","457,005,000"
	CurrentLiabilities,"10,763,000","11,050,000","21,245,000","15,953,000","11,233,000"
		PayablesAndAccruedExpenses,"5,716,000","4,908,000","11,227,000","7,747,000","5,857,000"
			Payables,"3,037,000","2,094,000","5,830,000","3,039,000","2,274,000"
				AccountsPayable,"3,037,000","2,094,000","5,830,000","3,039,000","2,274,000"
			CurrentAccruedExpenses,"2,679,000","2,814,000","5,397,000","4,708,000","3,583,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,"2,781,000","3,943,000","4,025,000","3,944,000","1,009,000"
		CurrentDebtAndCapitalLeaseObligation,"2,093,000","2,026,000","5,848,000","4,117,000","4,222,000"
			CurrentDebt,,,"3,889,000","2,222,000","2,451,000"
				OtherCurrentBorrowings,,,"3,889,000","2,222,000","2,451,000"
			CurrentCapitalLeaseObligation,"2,093,000","2,026,000","1,959,000","1,895,000","1,771,000"
		CurrentDeferredLiabilities,"173,000","173,000","145,000","145,000","145,000"
			CurrentDeferredTaxesLiabilities,"173,000","173,000","145,000","145,000","145,000"
		OtherCurrentLiabilities,,"2,199,000","2,104,000",,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"149,815,000","153,309,000","206,257,000","459,361,000","445,772,000"
		LongTermDebtAndCapitalLeaseObligation,"48,990,000","49,152,000","36,358,000","38,228,000","24,639,000"
			LongTermDebt,"27,739,000","27,361,000","14,038,000","15,390,000","822,000"
			LongTermCapitalLeaseObligation,"21,251,000","21,791,000","22,320,000","22,838,000","23,817,000"
		NonCurrentDeferredLiabilities,,"0","144,000","144,000","144,000"
			NonCurrentDeferredTaxesLiabilities,,"0","144,000","144,000","144,000"
		DerivativeProductLiabilities,"423,000","497,000","555,000",,"0"
		PreferredSecuritiesOutsideStockEquity,,"0","0","420,989,000","420,989,000"
		OtherNonCurrentLiabilities,"100,402,000","103,660,000","169,200,000",,
TotalEquityGrossMinorityInterest,"103,890,000","122,174,000","75,861,000","-379,762,000","-350,317,000"
	StockholdersEquity,"103,890,000","122,174,000","75,861,000","-379,762,000","-350,317,000"
		CapitalStock,"10,000","10,000","10,000","23,000","1,000"
			PreferredStock,"0","0",,,"0"
			CommonStock,"10,000","10,000","10,000","23,000","1,000"
		AdditionalPaidInCapital,"538,285,000","536,737,000","533,009,000","45,810,000","37,778,000"
		RetainedEarnings,"-434,405,000","-414,573,000","-457,158,000","-425,595,000","-388,096,000"
TotalCapitalization,"131,629,000","149,535,000","89,899,000","-364,372,000","-349,495,000"
CommonStockEquity,"103,890,000","122,174,000","75,861,000","-379,762,000","-350,317,000"
CapitalLeaseObligations,"23,344,000","23,817,000","24,279,000","24,733,000","25,588,000"
NetTangibleAssets,"103,890,000","122,174,000","75,861,000","-379,762,000","-350,317,000"
WorkingCapital,"198,532,000","218,290,000","222,934,000","15,187,000","30,216,000"
InvestedCapital,"131,629,000","149,535,000","93,788,000","-362,150,000","-347,044,000"
TangibleBookValue,"103,890,000","122,174,000","75,861,000","-379,762,000","-350,317,000"
TotalDebt,"51,083,000","51,178,000","42,206,000","42,345,000","28,861,000"
ShareIssued,"103,004,572","103,003,646","103,003,384","103,003,384","103,003,384"
OrdinarySharesNumber,"103,004,572","103,003,646","103,003,384","103,003,384","103,003,384"
