name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017
MarketCap,"1,729,602,760","1,676,746,849","1,763,298,550","1,161,045,144","1,509,942,176","1,710,600,551","1,182,853,200","848,380,753","814,485,323","751,103,187","961,081,687","601,007,799","682,317,523","474,785,361","299,832,874","193,009,343","153,303,975","104,000,122","107,695,838","96,143,172"
EnterpriseValue,,"1,246,674,849","1,428,307,550","801,146,144","1,110,392,176","1,450,884,551","899,585,200","554,363,753","630,991,323","560,680,187","761,195,687","408,905,799","579,081,523","476,111,361","301,158,874","194,335,343","154,629,975","105,326,122","109,021,838","97,469,172"
PbRatio,"3.153","2.825","4.319","2.774","3.506","5.857","3.92","2.739","4.106","3.702","4.628","3.031","6.233","4.197","5.734","4.263","3.248","2.103","2.16","30.081"
EnterprisesValueEBITDARatio,"-12.981","-25.468","-67.943","-54.11","-70.739","-105.259","-90.593","-60.237","-98.515","-99.925","-128.929","-79.384","-101.327","-104.365","-72.429","-66.236","-63.765","-46.625","-73.465","-46.681"
