name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020
TotalRevenue,"290,130,000","87,407,000","77,796,000","66,800,000","58,127,000","49,930,000","46,147,000","42,152,000"
	OperatingRevenue,"290,130,000","87,407,000","77,796,000","66,800,000","58,127,000","49,930,000","46,147,000","42,152,000"
CostOfRevenue,"33,408,000","9,848,000","9,173,000","7,195,000","7,192,000","6,425,000","6,225,000","4,637,000"
GrossProfit,"256,722,000","77,559,000","68,623,000","59,605,000","50,935,000","43,505,000","39,922,000","37,515,000"
OperatingExpense,"402,524,000","120,432,000","109,180,000","92,146,000","80,766,000","69,533,000","168,378,000","61,969,000"
	SellingGeneralAndAdministration,"294,817,000","88,602,000","80,570,000","67,482,000","58,163,000","48,193,000","119,677,000","42,927,000"
		GeneralAndAdministrativeExpense,"76,207,000","21,892,000","23,378,000","16,939,000","13,998,000","9,339,000","64,755,000","8,090,000"
			OtherGandA,"76,207,000","21,892,000","23,378,000","16,939,000","13,998,000","9,339,000","64,755,000","8,090,000"
		SellingAndMarketingExpense,"218,610,000","66,710,000","57,192,000","50,543,000","44,165,000","38,854,000","54,922,000","34,837,000"
	ResearchAndDevelopment,"107,707,000","31,830,000","28,610,000","24,664,000","22,603,000","21,340,000","48,701,000","19,042,000"
OperatingIncome,"-145,802,000","-42,873,000","-40,557,000","-32,541,000","-29,831,000","-26,028,000","-128,456,000","-24,454,000"
NetNonOperatingInterestIncomeExpense,"1,208,000","526,000","510,000","127,000","45,000","54,000","63,000","97,000"
	InterestIncomeNonOperating,"1,208,000","526,000","510,000","127,000","45,000","54,000","63,000","97,000"
OtherIncomeExpense,"-11,350,000","18,448,000","-9,598,000","-10,209,000","-9,991,000","-1,052,000","10,005,000","-4,005,000"
	GainOnSaleOfSecurity,,"860,000",,,,"-1,051,000",,
	SpecialIncomeCharges,,"17,798,000",,,,"0",,
		GainOnSaleOfBusiness,,"17,798,000",,,,"0",,
	OtherNonOperatingIncomeExpenses,"-31,059,000","-210,000","-9,598,000","-10,209,000","-11,042,000","-1,000","10,005,000","-4,005,000"
PretaxIncome,"-155,944,000","-23,899,000","-49,645,000","-42,623,000","-39,777,000","-27,026,000","-118,388,000","-28,362,000"
TaxProvision,"-256,000","2,511,000","-2,881,000","-875,000","989,000","1,256,000","1,650,000","246,000"
EarningsFromEquityInterestNetOfTax,,"-203,000",,,,"0",,
NetIncomeCommonStockholders,"-153,300,000","-26,099,000","-45,785,000","-41,227,000","-40,189,000","-27,937,000","-120,038,000","-28,608,000"
	NetIncome,"-153,300,000","-26,099,000","-45,785,000","-41,227,000","-40,189,000","-27,937,000","-120,038,000","-28,608,000"
		NetIncomeIncludingNoncontrollingInterests,"-155,891,000","-26,613,000","-46,764,000","-41,748,000","-40,766,000","-28,282,000","-120,038,000","-28,608,000"
			NetIncomeContinuousOperations,"-155,891,000","-26,613,000","-46,764,000","-41,748,000","-40,766,000","-28,282,000","-120,038,000","-28,608,000"
		MinorityInterests,"2,591,000","514,000","979,000","521,000","577,000","345,000","0","0"
DilutedNIAvailtoComStockholders,"-153,300,000","-26,099,000","-45,785,000","-41,227,000","-40,189,000","-27,937,000","-120,038,000","-28,608,000"
BasicEPS,,"-0.18","-0.32","-0.62",,"-0.211",,"-0.216"
DilutedEPS,,"-0.18","-0.32","-0.62",,"-0.211",,"-0.216"
BasicAverageShares,,"146,643,000","144,929,000","67,018,000",,"132,492,000",,"132,492,000"
DilutedAverageShares,,"146,643,000","144,929,000","67,018,000",,"132,492,000",,"132,492,000"
TotalOperatingIncomeAsReported,"-145,802,000","-42,873,000","-40,557,000","-32,541,000","-29,831,000","-26,028,000","-128,456,000","-24,454,000"
TotalExpenses,"435,932,000","130,280,000","118,353,000","99,341,000","87,958,000","75,958,000","174,603,000","66,606,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"-153,300,000","-26,099,000","-45,785,000","-41,227,000","-40,189,000","-27,937,000","-120,038,000","-28,608,000"
NormalizedIncome,"-172,976,645.411","-37,293,800","-45,785,000","-41,227,000","-40,189,000","-27,169,770","-120,038,000","-28,608,000"
InterestIncome,"1,208,000","526,000","510,000","127,000","45,000","54,000","63,000","97,000"
NetInterestIncome,"1,208,000","526,000","510,000","127,000","45,000","54,000","63,000","97,000"
EBIT,"-145,802,000","-42,873,000","-40,557,000","-32,541,000","-29,831,000","-26,028,000","-128,456,000","-24,454,000"
EBITDA,"-143,539,000"
ReconciledCostOfRevenue,"33,408,000","9,848,000","9,173,000","7,195,000","7,192,000","6,425,000","6,225,000","4,637,000"
ReconciledDepreciation,"2,263,000","1,139,000","957,000","82,000","85,000","84,000","85,000","83,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"-153,300,000","-26,099,000","-45,785,000","-41,227,000","-40,189,000","-27,937,000","-120,038,000","-28,608,000"
TotalUnusualItemsExcludingGoodwill,"19,709,000","18,658,000",,,,"-1,051,000",,
TotalUnusualItems,"19,709,000","18,658,000",,,,"-1,051,000",,
NormalizedEBITDA,"-163,248,000","-60,392,000","-39,600,000","-32,459,000","-29,746,000","-24,893,000","-128,371,000","-24,371,000"
TaxRateForCalcs,"0.002","0.4","0.058","0.021","0.27","0.27","0.27","0.27"
TaxEffectOfUnusualItems,"32,354.589","7,463,200","0","0","0","-283,770","0","0"
