name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005
MarketCap,"590,005,287","770,125,836","668,149,206","709,539,366","792,850,194","869,394,863","606,099,535","378,875,419","278,614,476","184,484,712","618,532,809","584,371,964","692,196,280","779,142,568","665,279,278","967,813,918","867,850,394","756,468,525","677,173,224","630,452,121","660,326,019","640,834,972","559,051,878","436,049,152","501,275,627","622,575,554","527,679,337","550,115,936","551,490,959","554,414,485","515,007,870","382,735,260","430,463,844","435,931,862","497,210,315","414,445,561","432,442,270","339,354,409","250,331,087","219,628,634","226,862,466","259,609,263","169,727,433","146,497,365","191,454,074","175,691,648","157,334,386","136,247,661","142,015,387","181,879,522","49,338,510","99,621,299","86,608,920","29,170,663","32,183,518","95,956,286","126,104,033","167,688,977","207,545,282","330,764,445","380,786,489","456,316,240","409,698,470","421,801,160","457,660,983","533,638,982","405,440,117","411,939,709"
EnterpriseValue,"799,362,287","957,664,836","862,552,206","902,034,366","1,021,988,194","1,119,500,863","865,607,535","660,924,419","593,279,476","480,522,712","923,263,809","847,291,964","920,913,280","815,080,568","714,402,278","1,014,768,918","908,682,394","802,417,525","702,311,224","646,224,121","671,278,019","662,046,972","593,097,878","462,496,152","506,614,627","619,480,554","529,887,337","544,985,936","551,066,959","563,113,485","541,521,870","401,523,260","448,740,844","444,345,862","528,933,315","448,915,561","469,118,270","376,445,409","287,422,087","286,139,634","300,808,466","277,684,263","206,579,433","183,349,365","228,100,074","218,101,648","203,316,386","200,161,661","207,153,387","251,590,522","173,157,510","234,873,299","235,473,920","182,697,663","188,557,518","261,131,286","303,155,033","342,456,977","291,984,282","404,494,445","454,987,489","519,626,240","469,678,470","440,719,160","476,578,983","558,761,982","431,324,117","437,823,709"
PeRatio,"13.535","18.602","22.36","36.982",,,,,"9.714","4.639","15.22","14.687","16.338","18.679","19.101","27.675","25.972","24.949","22.32","20.539","22.194","20.885","19.891","16.045","17.921","21.161","18.729","19.333","19.901","21.173","40.541","16.985","18.433","18.045","21.53","20.085","21.554",,,,,"19.974","12.122","10.463","14.763","18.429","13.229","26.733","29.857","35.333","19",,,,,"8.362","9.418","10.162","11.462","13.318","16.181","20.158","25.041","31.367","34.033","44.925","54.818","55.697"
ForwardPeRatio,"13.755","18.315","15.552",,,,,,,,,,,,,,,,,"18.215","19.96","18.553","17.271","13.316","16.287","16.722","16.234","16.921","16.978","19.121",,,"14.205","14.065","17.986","14.925","16.077","40.65","83.333","45.455","43.478","12.438","11.601","9.56","12.5","11.905","13.175","16.502","17.452",,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.367",,,"1.014","1.004","1.284","1.066","1.148","2.9","5.934","3.248","3.004","0.848","0.828","0.7","0.893","0.851","0.925",,"1.745",,,,,,,,,,,,,,,,,,,
PsRatio,"1.26","1.838","1.809","2.104","2.987","2.832","1.603","0.857","0.518","0.419","1.403","1.341","1.503","1.713","1.539","2.208","2.022","1.822","1.688","1.654","1.767","1.668","1.57","1.247","1.438","1.698","1.5","1.569","1.602","1.625","1.281","0.958","1.079","1.064","1.213","1.01","1.031","0.821","0.626","0.654","0.726","0.888","0.583","0.503","0.659","0.612","0.521","0.406","0.37","0.399","0.144","0.273","0.221","0.07","0.079","0.232","0.334","0.48","0.652","1.088","1.38","1.757","1.63","1.746","1.894","2.047","1.374","1.396"
PbRatio,"4.139","5.696","5.019","5.487","6.815","8.092","5.798","3.52","3.761","1.96","7.133","5.956","6.728","8.34","7.451","10.685","9.908","9.515","7.986","7.284","7.525","8.111","7.411","5.388","5.269","6.359","5.213","5.188","5.404","5.757","5.455","3.584","4.121","4.331","5.029","4.274","4.645","3.993","3.038","2.868","3.25","2.605","1.748","1.509","1.988","2.021","1.958","1.797","1.878","2.532","1.181","2.268","1.951","0.704","0.866","0.985","1.298","1.803","2.357","4.077","5.235","6.922","7.482","8.403","9.11","11.832","11.425","11.579"
EnterprisesValueRevenueRatio,"1.708","7.593","6.806","8.658","9.215","12.826","11.188","10.421","20.878","4.427","6.837","8.225","8.353","6.807","5.618","10.249","8.288","6.886","5.659","7.588","6.712","6.273","5.511","5.521","5.468","6.08","5.059","6.788","6.052","5.785","12.478","4.391","4.357","4.049","4.857","5.068","4.608","3.506","2.498","3.374","3.078","2.748","2.073","2.287","2.463","2.207","2.16","2.507","2.329","2.656","2.127","3.02","2.663","1.873","1.889","2.63","2.804","3.474","3.28","5.76","5.801","6.376","5.339","7.565","7.867","8.54","7.343","9.421"
EnterprisesValueEBITDARatio,"11.261","53.585","48.638","64.431","47.801","65.129","85.899","4,319.767","-32.01","275.213","37.865","77.378","54.872","37.365","30.47","107.759","55.407","38.465","35.415","94.56","43.903","33.481","31.99","51.71","36.249","31.7","32.136","73.597","37.726","29.418","17.468","-47.327","33.044","26.198","58.131","57.657","33.442","22.563","30.912","53.474","24.123","21.541","27.474","35.138","19.189","15.518","20.849","36.876","18.829","18.57","-15,741.592","46.741","26.304","16.447","-2.323","43.191","33.277","26.742","25.867","58.109","38.282","46.528","32.441","80.014","49.417","50.567","52.473","88.414"
