name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991
		CapitalExpenditureReported,"-12,797,000","-1,222,000","-2,403,000","-8,048,000","-1,124,000","-1,931,000","-10,239,000","-2,582,000","-1,354,000","-4,888,000","-2,417,000","-3,838,000","-2,495,000","-3,825,000","-5,136,000","-3,930,000","-4,629,000","-3,987,000","-4,611,000","-6,912,000","-3,758,000","-4,588,000","-7,534,000","-11,542,000","-3,700,000","-3,915,000","-3,118,000","-2,480,000","-2,223,000","-3,156,000","-2,658,000","-10,602,000","-3,720,000","-6,424,000","-4,589,000","-2,691,000","-2,438,000","-3,557,000","-2,997,000","-874,000","-5,151,000","-2,243,000","-3,369,000",,,"-2,661,000","-7,661,000","-6,486,000","-5,449,000","-3,795,000","-843,000","-1,596,000","-606,000","-803,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetPPEPurchaseAndSale,,,"0",,,,"5,162,000","0",,,"0","9,000",,,"9,000",,,,"1,000","0","73,000","2,000","0","40,000","5,000","0","1,000","0","0","3,000",,"0",,,,"-2,000","13,000","0",,"14,000","393,000","11,000","-156,000","5,019,000","3,131,000","11,635,000",,"184,000","0","3,000",,"0",,,"-1,286,000","-2,940,000","-856,000","-1,227,000","-1,767,000","-706,000","-1,006,000","-1,710,000","1,008,000","-7,891,000","-1,229,000","-1,446,000","8,987,000","-659,000","-3,537,000","-968,000","-1,397,000","23,948,000","-551,000","-581,000","-2,351,000","11,273,000","-13,949,000","-1,144,000","-76,811,000","-3,681,000","8,575,000","-21,075,000","-27,997,000","-16,064,000","-15,083,000","-10,044,000","-2,120,000","319,050,000","-13,240,000","-8,027,000","-64,600,000","37,100,000","-13,400,000","-19,600,000","-3,800,000","-9,500,000","-6,200,000","800,000","3,200,000","36,900,000","-24,300,000","20,600,000","-18,200,000","-1,300,000","-7,800,000","-6,900,000","-17,900,000","11,500,000","-1,900,000","-500,000","-2,000,000","-400,000","-400,000","-200,000","-600,000","-200,000","700,000","-4,200,000","-200,000","2,000,000","-5,200,000","-2,000,000","-2,500,000","-4,600,000"
			PurchaseOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-883,000","-2,970,000","-1,229,000","-1,227,000","-978,000","-1,495,000","-1,006,000","-1,710,000","1,167,000","-8,050,000","-1,229,000","-1,446,000","-5,131,000","-659,000","-3,537,000","-968,000","-1,289,000","-1,873,000","-551,000","-581,000","-1,203,000","8,312,000","-14,199,000","-1,804,000","-57,352,000","-5,833,000","-10,554,000","-22,897,000","-27,310,000","-11,852,000","-15,913,000","-22,025,000","1,701,000","-7,875,000","-13,400,000","-8,029,000","-17,000,000","-6,200,000","-18,600,000","-19,600,000","-3,700,000","-10,200,000","-6,700,000","-400,000","-10,200,000","-6,200,000","-2,400,000","-1,300,000","-10,200,000","-9,300,000","-7,800,000","-6,900,000","-3,800,000","-2,200,000","-2,300,000","-500,000","-1,900,000","-400,000","-500,000","-200,000","-1,600,000","-200,000","1,200,000","-4,600,000","-2,700,000","-1,300,000","-5,300,000","-2,800,000","-2,900,000","-5,000,000"
			SaleOfPPE,,,"0",,,,"5,162,000","0",,,"0","9,000",,,"9,000",,,,"1,000","0","73,000","2,000","0","40,000","5,000","0","1,000","0","0","3,000",,"0",,,,"-2,000","13,000","0",,"14,000","393,000","11,000","-156,000","147,000","8,003,000","11,635,000",,"184,000","0","3,000",,"0",,,,"30,000",,,,,,,,,,,,,,,"-108,000",,,,"-1,148,000","2,961,000","250,000","660,000","-19,459,000","2,152,000","19,129,000","1,822,000","-687,000","-4,212,000","830,000","11,981,000","-3,821,000","326,925,000","160,000","2,000","-47,600,000","43,300,000",,,"-100,000","700,000","500,000","1,200,000","13,400,000",,,"21,900,000",,,,,,"13,700,000",,,,"0",,,"1,000,000","0","-500,000","400,000","2,500,000","3,300,000","100,000","800,000","400,000","400,000"
		NetBusinessPurchaseAndSale,"-50,364,000","-8,488,000","-33,551,000","-6,510,000","-1,815,000","-8,087,000","-6,645,000","-2,381,000","-3,185,000","-673,000","-16,317,000","-14,016,000","-20,396,000","-2,180,000","-12,976,000","-1,756,000","-3,858,000","-888,000","-17,977,000","-18,945,000","-7,018,000","-1,436,000","-20,999,000","-11,552,000","-6,011,000","-5,795,000","-26,992,000","-8,423,000","-27,041,000","-7,816,000","-12,034,000","-16,844,000","-8,716,000","-4,068,000","27,310,000","-26,969,000","-17,734,000","-8,971,000","-64,152,000","25,000,000",,,"-39,956,000","4,327,000",,,"-22,925,000","-136,000","1,066,000","1,549,000","749,000","3,184,000","1,182,000","1,182,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfBusiness,"-50,364,000","-8,488,000","-33,551,000","-6,510,000","-1,815,000","-8,087,000","-9,405,000","-2,381,000","-3,185,000","-673,000","-16,317,000","-14,016,000","-20,396,000","-2,180,000","-13,630,000","-1,756,000","-3,858,000","-888,000","-17,977,000","-18,945,000","-7,018,000","-1,436,000","-20,999,000","-11,552,000","-6,011,000","-5,795,000","-26,992,000","-8,423,000","-27,041,000","-7,816,000","-12,038,000","-16,844,000","-8,716,000","-4,068,000","-89,673,000","-26,969,000","-17,734,000","-8,971,000",,,,,,,,,"-23,112,000","-609,000","-319,000","-605,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfBusiness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-30,777,000","25,000,000",,,"1,903,000","4,327,000",,,"187,000","473,000","1,385,000","2,154,000","1,223,000","3,184,000","1,182,000","1,182,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPropertiesPurchaseAndSale,,,"0","0","0","0","701,000","-22,000","-339,000","-340,000","-385,000","-757,000",,,"-1,088,000","-486,000",,,"-262,000","-152,000","-135,000","-70,000","-115,000","-49,000","-32,000","-49,000","-91,000","-10,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfInvestmentProperties,,,"0","0","0","0","701,000","-22,000","-339,000","-340,000","-385,000","-757,000",,,"-1,088,000","-486,000",,,"-262,000","-152,000","-135,000","-70,000","-115,000","-49,000","-32,000","-49,000","-91,000","-10,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,"16,137,000","9,870,000","9,938,000","-5,649,000","1,978,000","-15,497,000","-5,481,000","-31,851,000","21,848,000","30,998,000","17,370,000","-12,157,000","-827,000","-1,298,000","19,014,000","8,800,000","-4,780,000","6,551,000","-5,888,000","-7,778,000","-2,161,000","-15,880,000","19,131,000","-12,297,000","-8,062,000","24,623,000","65,201,000","-8,319,000","1,467,000","4,614,000","-10,671,000","-82,543,000","-64,820,000","-2,754,000","-5,896,000","419,000","-53,760,000","1,582,000","19,154,000","-9,301,000","-11,057,000","-5,540,000","-7,450,000","10,822,000","40,295,000","23,127,000","1,153,000","-4,304,000","-3,441,000","6,397,000","798,000","-2,212,000","-10,479,000","908,000","-729,000","-500,000","8,273,000","-5,172,000","-5,502,000","-35,016,000","21,000","-6,844,000","-2,885,000","-24,703,000","-6,468,000","-112,000","-42,000","3,437,000","-3,493,000","2,696,000","1,377,000","3,817,000","31,581,000","19,552,000","8,021,000","16,387,000","25,123,000","18,037,000","62,666,000","7,398,000","-36,404,000","3,040,000","3,375,000","-154,800,000","-1,099,000","1,405,000","10,485,000","-10,017,000","6,670,000","14,849,000","200,000","-1,700,000",,,,,,,,,,,,"0",,,,,,,,,,,"0","0","1,000,000","300,000",,,"300,000","0","0","11,000,000"
			PurchaseOfInvestment,"-122,373,000","-28,231,000","-26,056,000","-30,572,000","-37,514,000","-44,254,000","-35,493,000","-51,960,000","-1,069,000","-21,036,000","-19,895,000","-32,872,000","-23,599,000","-20,623,000","-12,344,000","-10,114,000","-8,038,000","-4,364,000","-18,302,000","-10,971,000","-98,517,000","-37,374,000","-27,105,000","-33,415,000","-27,629,000","-29,112,000","-51,301,000","-54,250,000","-45,967,000","-72,628,000","6,188,000","-207,500,000","-79,656,000","-37,763,000","-41,481,000","-39,115,000","-90,368,000","-5,000,000","19,154,000","-13,132,000","-11,129,000","-5,540,000","-10,991,000","-3,336,000","-13,161,000","-3,551,000","-11,190,000","-5,116,000","-12,942,000","-536,000","-127,000","-1,766,000",,,"-729,000","-500,000","-51,000","-5,182,000","-5,523,000","-35,016,000","-29,000","-6,844,000","-19,946,000","-34,878,000","-9,940,000","-137,000","-4,312,000","6,013,000","-3,917,000","-2,724,000","-1,859,000","1,506,000","-1,706,000","-10,547,000","-18,700,000","-14,242,000","-8,690,000","-27,541,000","21,032,000","-5,334,000",,,"-3,542,000","-155,690,000","-7,677,000","-1,761,000","-12,765,000","-16,452,000",,,"-5,500,000","-4,200,000",,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,
			SaleOfInvestment,"138,510,000","38,101,000","35,994,000","24,923,000","39,492,000","28,757,000","30,012,000","20,109,000","22,917,000","52,034,000","37,265,000","20,715,000","22,772,000","19,325,000","31,358,000","18,914,000","3,258,000","10,915,000","12,414,000","3,193,000","96,356,000","21,494,000","46,236,000","21,118,000","19,567,000","53,735,000","116,502,000","45,931,000","47,434,000","77,242,000","-16,859,000","124,957,000","14,836,000","35,009,000","35,585,000","39,534,000","36,608,000","6,582,000","0","3,831,000","72,000","0","3,541,000","14,158,000","53,456,000","26,678,000","12,343,000","812,000","9,501,000","6,933,000","925,000","-446,000","945,000","908,000","0","0","8,324,000","10,000","21,000","0",,,"17,061,000","10,175,000","3,472,000","25,000","4,270,000","-2,576,000","424,000","5,420,000","3,236,000","2,311,000","33,287,000","30,099,000","26,721,000","30,629,000","33,813,000","45,578,000","41,634,000","12,732,000","54,389,000","3,040,000","6,917,000","890,000","6,578,000","3,166,000","23,250,000","6,435,000","14,277,000","14,849,000","5,700,000","2,500,000",,,,,,,,,,,,,,,,,,,,,,,"0","0","1,000,000","300,000",,,"300,000","0","0","11,000,000"
		DividendsReceivedCFI,"7,669,000","3,310,000","57,000","716,000","3,586,000","7,577,000","7,212,000","6,434,000","4,136,000","1,036,000","10,366,000","7,734,000","22,066,000","1,134,000","16,414,000","10,685,000","26,915,000","219,000","38,380,000","0","23,338,000","0","10,163,000","5,058,000","17,971,000","12,000","6,358,000","11,205,000","0","0","1,769,000","2,001,000","964,000","2,575,000","679,000","2,463,000","0","0",,,,"740,000",,,,"2,165,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherInvestingChanges,"-1,422,000","-765,000","34,000","95,000","-786,000","-567,000","133,000","325,000","-499,000","-165,000","387,000","9,000","124,000","-245,000","-136,000","30,000","-507,000","-8,000","1,284,000","-2,416,000","-3,196,000","-393,000","1,533,000","10,293,000","5,360,000","-3,079,000","-1,640,000","4,955,000","-5,923,000","-6,433,000","-2,029,000","-777,000","-579,000","496,000","-6,237,000","1,575,000","6,923,000","-61,000","-1,294,000","-1,073,000","-1,339,000","1,286,000","99,000","-1,132,000","511,000","426,000","11,978,000","-12,200,000","-547,000","-331,000","218,000",,,"96,000",,,"-10,163,000","-5,875,000",,,"-545,000","708,000",,,,,"62,598,000","-2,470,000","924,000","-3,296,000","-4,223,000","1,516,000","-886,000","-1,500,000","10,972,000","-10,166,000","-1,507,000","-10,867,000","16,738,000","-4,489,000","-23,000","-1,513,000","34,303,000","17,704,000","-7,176,000","-832,000","149,000","-3,508,000","4,594,000","-3,200,000","49,800,000","-3,000,000",,,,,,,,,,,"5,200,000","14,100,000","4,300,000","6,300,000","15,800,000","9,900,000","15,400,000","34,600,000","25,500,000","-7,100,000","8,800,000","-300,000","-5,800,000","0","5,000,000","-8,800,000","-3,000,000","-12,300,000","-4,300,000","-400,000","-5,100,000","-4,000,000"
FinancingCashFlow,"-366,232,000","-32,607,000","-262,162,000","-36,701,000","-34,762,000","-30,452,000","-34,809,000","-35,632,000","-172,669,000","-45,577,000","114,332,000","-80,217,000","-63,110,000","-284,230,000","232,673,000","-59,803,000","-53,140,000","-64,235,000","-30,777,000","-66,978,000","-43,136,000","-42,374,000","-30,716,000","-51,433,000","176,398,000","-38,181,000","-50,159,000","-45,037,000","-62,084,000","-50,833,000","-35,756,000","-63,291,000","108,735,000","196,269,000","-34,033,000","-46,101,000","-18,300,000","-33,029,000","202,244,000","-44,674,000","-16,383,000","-56,202,000","-8,682,000","-29,573,000","-39,318,000","-58,655,000","92,962,000","-49,235,000","48,255,000","-23,483,000","-25,269,000","47,283,000","8,711,000","-31,227,000","-10,765,000","-34,433,000","-18,007,000","-21,177,000","-10,556,000","113,017,000","-36,215,000","-32,153,000","-24,862,000","16,739,000","-18,545,000","-8,972,000","-61,802,000","-10,991,000","-14,201,000","25,683,000","-30,893,000","-27,715,000","-2,749,000","-20,065,000","-37,629,000","-39,463,000","-6,774,000","-7,382,000","14,311,000","-18,506,000","-1,860,000","-4,394,000","-35,400,000","161,473,000","111,398,000","-24,641,000","-10,440,000","-177,814,000","-6,517,000","21,483,000","1,400,000","-52,900,000","-136,200,000","15,500,000","-157,800,000","4,400,000","4,500,000","24,900,000","-6,200,000","-300,000","-8,300,000","6,300,000","-5,800,000","6,200,000","-7,900,000","14,200,000","-12,200,000","-4,400,000","-31,000,000","2,800,000","-3,300,000","4,500,000","-100,000","7,700,000","-3,200,000","1,600,000","21,800,000","10,800,000","-56,700,000","96,600,000","-20,200,000","-12,800,000","18,400,000","-39,700,000"
