name,05/31/2022,02/28/2022,11/30/2021,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020,02/29/2020,11/30/2019,08/31/2019,05/31/2019,02/28/2019,11/30/2018,08/31/2018,05/31/2018,02/28/2018,11/30/2017,08/31/2017,05/31/2017,02/28/2017,11/30/2016,08/31/2016,05/31/2016,02/29/2016,11/30/2015,08/31/2015,05/31/2015,02/28/2015,11/30/2014,08/31/2014,05/31/2014,02/28/2014,11/30/2013,08/31/2013,05/31/2013,02/28/2013,11/30/2012,08/31/2012,05/31/2012,02/29/2012,11/30/2011,08/31/2011,05/31/2011,11/30/2010,08/31/2010,05/31/2010,02/28/2010,11/30/2009,08/31/2009,05/31/2009,02/28/2009,11/30/2008,08/31/2008,05/31/2008,02/29/2008,11/30/2007,08/31/2007,05/31/2007,02/28/2007,11/30/2006,08/31/2006,05/31/2006,02/28/2006,11/30/2005,08/31/2005,05/31/2005,02/28/2005,11/30/2004,08/31/2004,05/31/2004,02/29/2004,11/30/2003,08/31/2003,05/31/2003,02/28/2003,11/30/2002,08/31/2002,05/31/2002,02/28/2002,11/30/2001,08/31/2001,05/31/2001,02/28/2001,11/30/2000,08/31/2000,05/31/2000,02/29/2000,11/30/1999,08/31/1999,05/31/1999,02/28/1999,11/30/1998,08/31/1998,05/31/1998,02/28/1998,11/30/1997,08/31/1997,05/31/1997,02/28/1997,11/30/1996,08/31/1996,05/31/1996,02/29/1996,11/30/1995,08/31/1995,05/31/1995,02/28/1995,11/30/1994,08/31/1994,05/31/1994,02/28/1994,11/30/1993,08/31/1993,05/31/1993,02/28/1993,08/31/1992,08/31/1991
			OtherReceivables,"1,276,000,000","1,236,000,000","1,133,000,000","998,000,000","1,070,606,000","993,363,000","1,088,059,000","1,104,700,000","1,086,035,000","1,057,656,000","1,060,580,000","911,940,000","899,482,000","832,889,000","761,405,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26,719,000","21,141,000","24,535,000","25,621,000","25,959,000","28,376,000","22,132,000","16,363,000","18,893,000","19,491,000","17,507,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"5,981,000,000","5,395,000,000","4,681,000,000","4,414,000,000","3,979,329,000","3,558,970,000","3,271,842,000","3,131,783,000","3,283,701,000","3,339,890,000","3,342,198,000","3,023,003,000","3,159,369,000","3,248,273,000","3,214,513,000","3,457,706,000","3,343,782,000","3,387,995,000","3,283,215,000","2,942,083,000","2,706,530,000","2,498,137,000","2,506,199,000","2,456,612,000","2,292,350,000","2,293,024,000","2,503,625,000","2,507,264,000","2,260,736,000","2,105,183,000","2,099,214,000","2,008,077,000","1,861,235,000","1,821,815,000","2,166,797,000","2,302,155,000","2,356,304,000","2,496,618,000","2,465,801,000","2,268,949,000","2,377,485,000","2,350,842,000","2,384,555,000","2,227,339,000","2,257,984,000","2,158,235,000","2,094,135,000","1,781,798,000","1,565,335,000","1,416,881,000","1,226,656,000","1,255,510,000","1,403,588,000","1,611,266,000","1,528,862,000","1,511,600,000","1,482,471,000","1,472,806,000","1,374,400,000","1,446,505,000","1,532,728,000","1,545,689,000","1,452,737,000","1,229,704,000","990,711,000","941,433,000","818,435,000","739,111,000","677,087,000","751,127,000","656,681,000","656,994,000","675,730,000","588,776,000","510,218,000","487,174,000","527,190,000","444,184,000","395,918,000","325,318,000","348,391,000","405,664,000","431,499,000","530,050,000","631,746,000","641,514,000","477,548,000","409,983,000","353,326,000","299,500,000","191,500,000","137,800,000","156,500,000","146,300,000","123,100,000","83,700,000","90,100,000","111,800,000","96,200,000","96,900,000","78,300,000","67,500,000","64,900,000","59,400,000","111,800,000","145,600,000","91,700,000","82,900,000","57,900,000","58,900,000","54,900,000","59,500,000","40,900,000","34,500,000","31,600,000","38,900,000","38,900,000","19,100,000","19,500,000"
			RawMaterials,,"4,247,000,000","3,709,000,000","3,142,000,000","2,806,761,000","2,616,353,000","2,428,713,000","2,389,719,000","2,524,454,000","2,482,072,000","2,566,716,000","2,310,081,000","2,388,902,000","2,424,324,000","2,293,803,000","2,070,569,000","1,886,967,000","1,893,693,000","1,739,411,000","1,574,241,000","1,468,471,000","1,458,375,000","1,415,787,000","1,302,481,000","1,315,789,000","1,294,239,000","1,303,411,000","1,300,559,000","1,281,335,000","1,163,834,000","1,151,362,000","1,096,299,000","1,058,748,000","1,085,746,000","1,345,087,000","1,412,948,000","1,481,174,000","1,558,710,000","1,595,422,000","1,534,182,000","1,563,038,000","1,636,408,000","1,633,758,000","1,493,904,000","1,577,751,000","1,557,502,000","1,509,886,000","1,279,861,000","1,141,978,000","1,011,476,000","878,739,000","890,745,000","1,006,050,000","1,137,190,000","1,070,163,000","1,031,536,000","1,009,834,000","1,011,182,000","912,577,000","975,005,000","1,012,366,000","1,075,387,000","1,011,450,000","897,674,000","703,457,000","660,498,000","573,756,000","494,662,000","444,255,000","490,820,000","441,968,000",,"442,160,000","399,389,000","347,627,000","342,379,000","361,347,000","291,989,000","284,318,000","236,454,000","253,787,000","297,720,000","314,337,000","412,309,000","475,253,000","516,640,000","368,783,000","296,076,000","250,020,000","213,000,000","133,600,000","123,100,000","132,500,000","130,700,000","101,300,000","60,800,000","64,500,000","90,338,000","75,400,000",,,,"54,200,000",,,,,,,,,,,,,,,,
			WorkInProcess,,"628,000,000","552,000,000","677,000,000","646,132,000","539,446,000","480,968,000","450,781,000","412,834,000","462,549,000","418,750,000","468,217,000","501,168,000","467,496,000","502,723,000","788,742,000","832,153,000","873,827,000","919,036,000","822,628,000","722,833,000","658,689,000","636,757,000","675,867,000","531,958,000","556,510,000","644,218,000","714,237,000","545,410,000","551,722,000","542,261,000","537,033,000","458,519,000","456,023,000","495,501,000","548,096,000","516,368,000","562,551,000","536,593,000","444,721,000","463,956,000","425,168,000","461,538,000","451,162,000","402,572,000","392,879,000","390,069,000","337,595,000","274,467,000","249,606,000","208,266,000","231,634,000","250,375,000","287,471,000","277,699,000","294,616,000","286,477,000","284,987,000","275,993,000","267,783,000","265,450,000","271,075,000","244,180,000","180,327,000","170,832,000","163,957,000","148,455,000","150,408,000","148,967,000","157,097,000","133,005,000",,"144,017,000","116,990,000","104,741,000","78,868,000","97,112,000","78,270,000","67,023,000","54,005,000","57,420,000","62,891,000","58,555,000","65,199,000","74,938,000","67,382,000","54,288,000","50,614,000","46,699,000","38,900,000","21,600,000","11,400,000","17,500,000","12,700,000","16,000,000","17,600,000","16,100,000","18,840,000","15,200,000",,,,"7,700,000",,,,,,,,,,,,,,,,
			FinishedGoods,,"608,000,000","508,000,000","680,000,000","598,976,000","484,035,000","444,170,000","376,542,000","425,894,000","455,295,000","447,983,000","314,258,000","333,224,000","422,910,000","492,172,000","659,335,000","682,517,000","679,827,000","676,352,000","591,227,000","567,556,000","424,557,000","494,711,000","510,485,000","444,603,000","442,275,000","555,996,000","492,468,000","433,991,000","389,627,000","405,591,000","374,745,000","343,968,000","280,046,000","326,209,000","341,111,000","358,762,000","375,357,000","333,786,000","290,046,000","350,491,000","289,266,000","289,259,000","282,273,000","277,661,000","207,854,000","194,180,000","164,342,000","148,890,000","155,799,000","139,651,000","133,131,000","147,163,000","186,605,000","181,000,000","185,448,000","186,160,000","176,637,000","185,830,000","203,717,000","254,912,000","199,227,000","197,107,000","151,703,000","116,422,000","116,978,000","96,224,000","94,041,000","83,865,000","103,210,000","81,708,000",,"89,553,000","72,397,000","57,850,000","65,927,000","68,731,000","73,925,000","44,577,000","34,859,000","37,184,000","45,053,000","58,607,000","52,542,000","81,555,000","57,492,000","54,477,000","63,293,000","56,607,000","47,600,000","36,200,000","3,300,000","6,600,000","2,800,000","5,800,000","5,200,000","9,500,000","2,601,000","5,600,000",,,,"3,000,000",,,,,,,,,,,,,,,,
			OtherInventories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100,000",,"-100,000","100,000",,"100,000",,"21,000",,,,,,,,,,,,,,,,,,,,,
			InventoriesAdjustmentsAllowances,,"-88,000,000","-88,000,000","-85,000,000","-72,540,000","-80,864,000","-82,009,000","-85,259,000","-79,481,000","-60,026,000","-91,251,000","-69,553,000","-63,925,000","-66,457,000","-74,185,000","-60,940,000","-57,855,000","-59,352,000","-51,584,000","-46,013,000","-52,330,000","-43,484,000","-41,056,000","-32,221,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"952,000,000","914,000,000","852,000,000","757,000,000","741,223,000","690,479,000","727,849,000","657,102,000","553,416,000","569,493,000","533,466,000","501,573,000","524,833,000","532,223,000","662,811,000","1,141,000,000","1,124,028,000","1,157,485,000","1,357,901,000","1,097,257,000","997,752,000","949,610,000","1,310,151,000","1,120,100,000","1,056,461,000","939,643,000","1,008,767,000","898,790,000","998,344,000","935,063,000","1,049,745,000","1,035,162,000","862,804,000","905,719,000","1,165,090,000","1,165,984,000","1,044,557,000","997,647,000","980,494,000","989,326,000","1,053,837,000","900,476,000","910,333,000","868,892,000","807,666,000","594,244,000","349,165,000","353,621,000","267,557,000","282,647,000","247,795,000","283,459,000","301,247,000","361,681,000","293,070,000","318,292,000","232,681,000","236,372,000","231,797,000","213,380,000","210,303,000","165,739,000","121,843,000","102,443,000","136,723,000","98,651,000","75,335,000","85,174,000","80,562,000","85,177,000","70,143,000","73,807,000","102,244,000","78,590,000","62,942,000","54,369,000","44,092,000","39,779,000","34,128,000","39,877,000","36,985,000","43,830,000","38,619,000",,"41,883,000","40,543,000","30,984,000","36,872,000","24,129,000",,"14,400,000",,"6,100,000","3,400,000","1,800,000","1,500,000","1,100,000","800,000","800,000","500,000","500,000","300,000","300,000","700,000",,,,,,,,,,,,,,,
		RestrictedCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"37,540,000",,"99,926,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","79,045,000","72,416,000","66,351,000","61,595,000","64,944,000","56,743,000","53,591,000","50,308,000","46,260,000","35,508,000","29,995,000","28,552,000","27,833,000","26,382,000","21,996,000","19,179,000","15,737,000","19,040,000","26,102,000","22,510,000","23,128,000","23,552,000","25,909,000","27,693,000","26,816,000","26,978,000","34,271,000","44,217,000","49,881,000","40,383,000","31,454,000","21,956,000","22,088,000","23,753,000","26,971,000","25,291,000","41,216,000","37,995,000","41,861,000","40,741,000","44,045,000","51,971,000","56,915,000","57,172,000","79,590,000","68,186,000","69,213,000","33,586,000","34,564,000","29,953,000","28,809,000","21,273,000","18,946,000","18,105,000","18,208,000","17,832,000","21,116,000","18,053,000","19,600,000","18,040,000","13,638,000","14,227,000",,"12,700,000",,"14,500,000","15,000,000","16,100,000",,"6,000,000",,,,,,"4,000,000","3,200,000",,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","79,045,000","72,416,000","66,351,000","61,595,000","64,944,000","56,743,000","53,591,000","50,308,000","46,260,000","35,508,000","29,995,000","28,552,000","27,833,000","26,382,000","21,996,000","19,179,000","15,737,000","19,040,000","26,102,000","22,510,000","23,128,000","23,552,000","25,909,000","27,693,000","26,816,000","26,978,000","34,271,000","44,217,000","49,881,000","40,383,000","31,454,000","21,956,000","22,088,000","23,753,000","26,971,000","25,291,000","41,216,000","37,995,000","41,861,000","40,741,000","44,045,000","51,971,000","56,915,000","57,172,000","79,590,000","68,186,000","69,213,000","33,586,000","34,564,000","29,953,000","28,809,000","21,273,000","18,946,000","18,105,000","18,208,000","17,832,000","21,116,000","18,053,000","19,600,000","18,040,000","13,638,000","14,227,000",,"12,700,000",,"14,500,000","15,000,000","16,100,000",,"6,000,000",,,,,,"4,000,000","3,200,000",,,,,,,,,,,,,,,
		AssetsHeldForSaleCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","20,505,000","19,669,000","22,998,000","539,388,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25,909,000",,,,,,,,,,,,,,,,,,,,,,"5,922,000","32,272,000","23,678,000","27,757,000","33,442,000","17,981,000","54,588,000","49,411,000","49,188,000","49,394,000",,,"47,797,000",,,,,,"36,200,000","-100,000","19,200,000",,"-100,000",,"6,000,000",,"5,900,000","6,500,000","6,000,000","5,100,000","5,200,000",,"100,000","2,400,000","2,100,000","4,500,000","4,900,000","4,600,000","3,500,000","3,200,000","1,400,000","900,000","1,000,000","1,900,000","800,000",,"900,000","700,000"
