name,ttm
MarketCap,"1,987,553,047"
EnterpriseValue,"1,979,410,298"
PeRatio,"12.525"
PsRatio,"5.303"
PbRatio,"27.633"
EnterprisesValueRevenueRatio,"5.312"
EnterprisesValueEBITDARatio,"8.643"
