name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,03/31/1992,12/31/1991
			OtherReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,587,000",,"2,926,000",,"9,784,000","10,909,000",,"96,000","18,523,158",,,,,,"3,453,000","4,739,000","4,751,043","4,613,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"116,331,000","100,816,000","90,727,000","87,920,000","90,343,000","92,322,000","87,171,000","87,880,000","90,568,000","89,684,000","90,244,000","96,039,000","101,592,000","102,367,000","96,006,000","96,866,000","94,498,000","92,365,000","95,419,000","95,458,000","95,638,000","93,274,000","94,415,000","95,585,000","98,472,000","95,254,000","97,834,000","92,562,000","85,354,000","78,251,000","80,473,000","80,182,000","75,623,000","70,780,000","72,613,000","64,503,000","54,368,000","63,656,000","67,049,000","52,505,000","57,381,000","63,491,000","76,766,000","55,155,000","47,974,000","42,104,000","41,746,000","39,992,000","32,530,000","42,563,000","59,216,000","61,045,000","67,491,000","65,533,000","65,197,000","67,894,000","76,416,000","82,013,000","89,286,000","117,724,000","116,945,000","103,947,365","114,323,000","134,157,000","73,136,000","67,931,688","50,194,000","49,722,000","48,013,000","39,111,383","51,746,000","66,584,000","80,616,000","59,343,865","55,407,000","43,860,000","47,922,000","50,164,893","41,262,000","45,159,000","46,765,000","44,837,000","33,660,000","37,138,000","42,830,000","42,868,000","40,525,000","44,246,000","49,143,000","54,600,000","48,300,000","38,500,000","36,600,000","37,900,000","31,900,000","36,400,000","30,400,000","30,600,000","24,700,000","32,100,000","33,400,000","27,200,000","23,200,000","21,800,000","28,000,000","24,500,000","24,100,000","23,200,000","24,500,000","17,900,000","19,100,000","15,600,000","11,700,000","9,100,000","6,700,000","7,200,000","5,300,000","4,600,000","4,600,000","5,300,000","2,900,000"
			RawMaterials,"43,063,000","54,012,000","55,088,000","61,183,000","42,401,000","40,842,000","19,605,000","22,084,000","21,428,000","25,882,000","21,460,000","27,607,000","22,937,000","28,455,000","37,470,000","29,809,000","25,257,000","32,928,000","35,210,000","24,796,000","19,025,000","23,144,000","21,310,000","22,191,000","22,336,000","26,245,000","25,225,000","31,846,000","24,559,000","28,283,000","21,129,000","18,263,000","20,457,000","28,293,000","19,869,000","15,174,000","16,333,000","26,013,000","16,009,000","16,551,000","17,399,000","18,482,000","22,935,000","18,465,000","27,094,000","27,092,000","12,923,000","7,548,000","5,443,000","14,497,000","7,365,000","9,664,000","14,243,000","16,184,000","27,906,000","33,917,000","15,879,000","28,190,000","22,149,000","19,678,000","33,170,000","18,259,579","25,093,000","17,122,000","14,244,000","11,288,100","9,894,000","10,554,000","5,427,000","5,025,479","9,330,000","11,365,000","19,605,000","12,975,655","8,884,000","5,631,000","11,231,000","12,690,079","7,375,000","4,470,000","3,850,000","3,762,000",,"6,542,000","9,651,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			WorkInProcess,"46,150,000","40,422,000","48,443,000","44,762,000","43,146,000","30,311,000","32,929,000","22,546,000","21,406,000","25,381,000","33,157,000","25,611,000","27,937,000","30,529,000","28,607,000","20,269,000","19,681,000","22,753,000","21,792,000","22,006,000","23,402,000","20,889,000","20,618,000","24,892,000","28,783,000","20,155,000","23,836,000","20,704,000","17,994,000","19,169,000","20,998,000","26,473,000","21,043,000","21,881,000","26,776,000","30,719,000","29,004,000","22,309,000","25,630,000","26,296,000","24,162,000","22,955,000","32,051,000","31,673,000","24,033,000","19,889,000","20,431,000","17,010,000","19,508,000","12,239,000","17,469,000","14,119,000","10,948,000","8,746,000","14,204,000","16,519,000","15,701,000","14,919,000","18,615,000","25,379,000","22,258,000","17,998,087","22,102,000","21,778,000","11,687,000","8,427,935","10,607,000","7,697,000","7,202,000","5,311,035","8,234,000","7,994,000","8,130,000","5,490,458","5,758,000","4,413,000","4,114,000","4,231,225","4,529,000","5,130,000","2,209,000","3,671,000",,"3,101,000","2,792,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			FinishedGoods,"156,977,000","123,401,000","101,203,000","95,366,000","94,135,000","88,544,000","85,082,000","79,169,000","82,908,000","83,222,000","77,086,000","88,657,000","99,825,000","88,708,000","76,342,000","102,266,000","103,380,000","88,497,000","85,920,000","85,179,000","90,170,000","81,764,000","75,683,000","69,065,000","71,029,000","70,348,000","77,877,000","82,448,000","86,738,000","84,020,000","93,747,000","91,071,000","91,667,000","82,997,000","90,704,000","82,441,000","84,861,000","88,750,000","99,801,000","82,012,000","95,764,000","84,819,000","104,390,000","93,244,000","91,922,000","81,940,000","79,357,000","74,144,000","75,506,000","75,239,000","88,609,000","74,227,000","60,095,000","63,718,000","105,289,000","114,261,000","132,776,000","113,756,000","129,018,000","157,066,000","121,374,000","149,961,827","162,672,000","184,042,000","93,065,000","84,664,933","55,295,000","52,544,000","52,546,000","43,389,467","52,322,000","66,172,000","70,802,000","43,506,841","38,350,000","29,810,000","30,812,000","30,215,622","25,315,000","30,769,000","35,692,000","31,082,000",,"23,283,000","27,420,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherInventories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,804,000","5,268,000","5,139,000","7,017,373","8,075,000","5,719,000","6,049,000","8,934,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InventoriesAdjustmentsAllowances,"-129,859,000","-117,019,000","-114,007,000","-113,391,000","-89,339,000","-67,375,000","-50,445,000","-35,919,000","-35,174,000","-44,801,000","-41,459,000","-45,836,000","-49,107,000","-45,325,000","-46,413,000","-55,478,000","-53,820,000","-51,813,000","-47,503,000","-36,523,000","-36,959,000","-32,523,000","-23,196,000","-20,563,000","-23,676,000","-21,494,000","-29,104,000","-42,436,000","-43,937,000","-53,221,000","-55,401,000","-55,625,000","-57,544,000","-62,391,000","-64,736,000","-63,831,000","-75,830,000","-73,416,000","-74,391,000","-72,354,000","-79,944,000","-62,765,000","-82,610,000","-88,227,000","-95,075,000","-86,817,000","-70,965,000","-58,710,000","-67,927,000","-59,412,000","-54,227,000","-36,965,000","-17,795,000","-23,115,000","-82,202,000","-96,803,000","-87,940,000","-74,852,000","-80,496,000","-84,399,000","-59,857,000","-82,272,128","-95,544,000","-88,785,000","-45,860,000","-36,449,280","-25,602,000","-21,073,000","-17,162,000","-14,614,598","-18,140,000","-18,947,000","-17,921,000","-2,629,089","-389,000","-1,262,000","-3,374,000","-3,989,406","-4,032,000","-929,000","-1,035,000","-2,612,000",,"4,212,000","2,967,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"3,391,000","3,167,000","4,146,000","3,342,000","2,278,000","2,651,000","3,225,000","3,552,000","4,003,000","1,889,000","2,550,000","1,885,000","1,019,000","1,723,000","2,242,000","2,159,000","1,751,000","2,372,000","2,906,000","3,170,000","2,021,000","2,479,000","6,362,000","2,788,000","1,792,000","2,340,000","2,732,000","3,003,000","1,751,000","2,235,000","2,577,000","2,371,000","1,350,000","2,013,000","2,004,000","3,846,000","1,635,000","5,541,000","15,422,000","1,135,000","3,579,000","1,899,000","6,426,000","2,621,000","2,578,000","1,892,000","2,124,000","1,138,000","9,235,000","2,331,000","18,746,000","5,166,000","4,408,000","788,000","3,760,000","1,244,000","1,109,000","8,503,000","1,514,000","7,081,000","12,542,000","6,712,876","23,937,000","15,156,000","11,964,000","18,628,669","11,707,000","9,400,000","14,278,000","6,910,293","7,925,000","7,361,000","8,028,000","5,112,219","3,853,000","2,867,000","2,311,000","672,082","3,975,000","3,105,000","1,521,000","2,390,000","894,000","1,247,000","317,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","1,306,000","414,000","0","353,000","4,756,000","2,894,000","2,156,000","5,800,000","5,790,000","5,968,000","2,633,000","5,218,000","0","0","4,753,000","6,915,000","4,485,000","1,961,000",,"1,904,000","0",,,,,,,,,,"1,879,000",,"2,300,710","4,278,000","3,046,000","2,729,000","1,121,079",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","1,306,000","414,000","0","353,000","4,756,000","2,894,000","2,156,000","5,800,000","5,790,000","5,968,000","2,633,000","5,218,000","0","0","4,753,000","6,915,000","4,485,000","1,961,000",,"1,904,000","0",,,,,,,,,,"1,879,000",,"2,300,710","4,278,000","3,046,000","2,729,000","1,121,079",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,000",,,"1,000",,,,,,,,,,,,,,"460,000","649,000","816,000","215,000","400,000","500,000","700,000","200,000","300,000","1,200,000","1,300,000","900,000","900,000","600,000","700,000","500,000","500,000","500,000","600,000","1,100,000","1,500,000","400,000","400,000","200,000","200,000","200,000","700,000","100,000","100,000","400,000","500,000","300,000","300,000","400,000","400,000","400,000"
	TotalNonCurrentAssets,"525,004,000","495,486,000","467,470,000","451,579,000","433,888,000","411,321,000","376,812,000","350,163,000","340,368,000","333,916,000","325,537,000","312,227,000","304,908,000","298,823,000","295,707,000","293,529,000","290,305,000","286,991,000","285,722,000","286,134,000","283,318,000","281,582,000","278,098,000","274,816,000","263,443,000","257,961,000","251,927,000","243,650,000","235,461,000","227,436,000","211,865,000","202,395,000","198,377,000","195,760,000","195,108,000","190,164,000","164,911,000","165,617,000","161,901,000","156,349,000","144,654,000","139,092,000","135,777,000","134,416,000","134,448,000","135,179,000","132,172,000","131,496,000","126,872,000","127,059,000","127,201,000","126,812,000","126,524,000","121,581,000","119,933,000","119,858,000","118,162,000","117,937,000","114,599,000","108,309,000","104,307,000","103,106,443","103,405,000","102,938,000","98,035,000","93,242,162","89,301,000","87,803,000","87,989,000","89,350,759","86,532,000","87,037,000","83,775,000","79,022,107","79,995,000","82,238,000","84,529,000","85,532,640","86,448,000","85,830,000","80,617,000","77,601,000","72,939,000","72,254,000","73,578,000","74,452,000","76,275,000","77,490,000","78,203,000","79,500,000","80,200,000","81,000,000","80,000,000","78,800,000","73,600,000","64,500,000","55,400,000","51,800,000","41,100,000","35,600,000","31,600,000","28,900,000","28,300,000","28,300,000","28,900,000","29,500,000","29,900,000","29,200,000","28,700,000","27,400,000","26,400,000","25,600,000","24,400,000","21,800,000","14,700,000","12,000,000","9,300,000","8,200,000","7,900,000","6,600,000","5,900,000"
		NetPPE,"524,465,000","494,916,000","466,868,000","450,943,000","433,218,000","410,768,000","376,212,000","349,529,000","339,664,000","333,179,000","324,766,000","311,421,000","304,118,000","298,658,000","295,542,000","293,364,000","290,112,000","286,798,000","285,529,000","285,941,000","283,125,000","281,389,000","277,905,000","268,624,000","260,251,000","254,768,000","251,473,000","243,375,000","235,187,000","226,506,000","210,229,000","200,654,000","196,790,000","194,254,000","193,492,000","189,621,000","164,186,000","164,924,000","161,103,000","155,723,000","144,387,000","138,832,000","135,583,000","134,194,000","133,826,000","134,985,000","131,981,000","131,299,000","126,639,000","126,856,000","126,990,000","126,670,000","126,395,000","121,442,000","119,830,000","119,760,000","118,055,000","117,831,000","114,479,000","108,194,000","104,203,000","102,986,570","103,303,000","102,841,000","97,928,000","93,137,145","89,178,000","86,821,000","87,866,000","88,678,860","86,406,000","86,917,000","83,664,000","78,924,227","79,910,000","82,062,000","84,358,000","85,366,728","86,221,000","85,637,000","80,359,000","77,384,000","72,075,000","71,270,000","72,758,000","74,261,000","76,000,000","77,321,000","78,041,000","79,400,000","80,000,000","80,700,000","79,700,000","78,700,000","73,400,000","64,200,000","55,000,000","51,300,000","41,000,000","35,500,000","31,600,000","28,800,000","28,300,000","28,300,000","28,900,000","29,400,000","29,800,000","29,200,000","28,700,000","27,200,000","25,800,000","24,700,000","24,200,000","21,500,000","14,700,000","12,000,000","9,300,000","8,200,000","7,100,000","6,500,000","5,700,000"
