name,12/31/2021,06/30/2021,12/31/2020,06/30/2020,12/31/2019,06/30/2019,12/31/2018,06/30/2018
TotalAssets,"922,365,275","880,681,560","764,927,089","667,536,862","832,510,564","879,794,765","804,846,726","1,014,078,396"
TotalLiabilitiesNetMinorityInterest,"20,583,386","6,700,935","18,311,726","10,960,633","9,756,826","16,642,196","6,565,067","25,902,967"
TotalEquityGrossMinorityInterest,"901,781,889","873,980,625","746,615,363","656,576,229","822,753,738","863,152,569","798,281,659","988,175,429"
	StockholdersEquity,"901,781,889","873,980,625","746,615,363","656,576,229","822,753,738","863,152,569","798,281,659","988,175,429"
		CapitalStock,"1,106,191,760","1,114,975,900","1,114,975,900","1,153,698,159","1,159,411,839","1,210,217,775","1,222,624,533","1,274,977,072"
			CommonStock,"1,106,191,760","1,114,975,900","1,114,975,900","1,153,698,159","1,159,411,839","1,210,217,775","1,222,624,533","1,274,977,072"
		RetainedEarnings,"-204,409,871","-240,995,275","-368,360,537","-497,121,930","-336,658,101","-347,065,206","-424,342,874","-22,907,120"
TotalCapitalization,"901,967,826","873,983,127",,,,,,"988,422,111"
CommonStockEquity,"901,781,889","873,980,625","746,615,363","656,576,229","822,753,738","863,152,569","798,281,659","988,175,429"
NetTangibleAssets,"901,781,889","873,980,625","746,615,363","656,576,229","822,753,738","863,152,569","798,281,659","988,175,429"
InvestedCapital,"901,967,826","873,983,127",,,,,,"988,422,111"
TangibleBookValue,"901,781,889","873,980,625","746,615,363","656,576,229","822,753,738","863,152,569","798,281,659","988,175,429"
TotalDebt,"185,937","2,502",,,,,,"246,682"
NetDebt,"185,937","2,502",,,,,,"246,682"
ShareIssued,"88,315,994","88,315,994","88,315,994","90,075,315","91,060,104","92,976,355","94,545,128","95,908,874"
OrdinarySharesNumber,"88,315,994","88,315,994","88,315,994","90,075,315","91,060,104","92,976,355","94,545,128","95,908,874"
