name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992
OperatingCashFlow,"-19,633,000","-34,567,000","66,759,000","-61,143,000","9,318,000","-22,404,000","17,035,000","84,445,000","32,708,000","-10,054,000","70,066,000","15,245,000","27,207,000","33,766,000","55,787,000","16,213,000","52,514,000","-12,043,000","83,260,000","-14,125,000","13,016,000","62,228,000","72,784,000","29,701,000","33,361,000","42,904,000","27,104,000","62,232,000","38,230,000","4,229,000","77,925,000","23,179,000","35,586,000","-44,055,000","74,909,000","47,120,000","14,306,000","-7,666,000","48,484,000","39,010,000","12,575,000","-24,052,000","21,213,000","-6,573,000","-12,492,000","-3,315,000","4,527,000","-17,143,000","-4,282,000","-13,793,000","532,000","-3,564,000","-6,704,000","2,722,000","22,376,000","-8,345,000","22,910,000","-6,274,000","42,314,000","8,331,000","17,214,000","-8,533,000","57,447,000","-21,103,000","-35,049,000","50,474,000","49,861,000","-4,042,000","18,818,000","-14,137,000","75,873,000","-23,019,000","13,664,000","-9,594,000","43,657,000","23,087,000","62,000","-25,012,000","42,212,000","7,324,000","15,871,000","38,875,000","36,793,000","-19,675,000","1,797,000","-12,525,000","44,110,000","54,266,000","-31,975,000","-80,070,000","41,700,000","22,400,000","25,700,000","-26,300,000","72,000,000","8,600,000","-11,400,000","53,900,000","-37,000,000","-3,300,000","13,800,000","-25,300,000","21,700,000","3,600,000","5,600,000","-36,900,000","13,500,000","-30,200,000","2,100,000","-9,100,000","20,200,000","100,000","4,500,000","-9,700,000","15,200,000","5,200,000","7,100,000","5,300,000","-1,700,000","3,700,000","-1,700,000","-7,600,000"
	CashFlowFromContinuingOperatingActivities,"-19,633,000","-34,567,000","66,759,000","-61,143,000","9,318,000","-22,404,000","17,035,000","84,445,000","32,708,000","-10,054,000","70,066,000","15,245,000","27,207,000","33,766,000","55,787,000","16,213,000","52,514,000","-12,043,000","83,260,000","-14,125,000","13,016,000","62,228,000","72,784,000","29,701,000","33,361,000","42,904,000","27,104,000","62,232,000","38,230,000","4,229,000","77,925,000","23,179,000","35,586,000","-44,055,000","74,909,000","47,120,000","14,306,000","-7,666,000","48,484,000","39,010,000","12,575,000","-24,052,000","21,213,000","-6,573,000","-12,492,000","-3,315,000","4,527,000","-17,143,000","-4,282,000","-13,793,000","532,000","-3,564,000","-6,704,000","2,722,000","22,376,000","-8,345,000","22,910,000","-6,274,000","42,314,000","8,331,000","17,214,000","-8,533,000","57,447,000","-21,103,000","-35,049,000","50,474,000","49,861,000","-4,042,000","18,818,000","-14,137,000","75,873,000","-23,019,000","13,664,000","-9,594,000","43,657,000","23,087,000","62,000","-25,012,000","42,212,000","7,324,000","15,871,000","38,875,000","36,793,000","-19,675,000","1,797,000","-12,525,000","44,110,000","54,266,000","-31,975,000","-80,070,000","41,700,000","22,400,000","25,700,000","-26,300,000","72,000,000","8,600,000","-11,400,000","53,900,000","-37,000,000","-3,300,000","13,800,000","-25,300,000","21,700,000","3,600,000","5,600,000","-36,900,000","13,500,000","-30,200,000","2,100,000","-9,100,000","20,200,000","100,000","4,500,000","-9,700,000","15,200,000","5,200,000","7,100,000","5,300,000","-1,700,000","3,700,000","-1,700,000","-7,600,000"
		NetIncomeFromContinuingOperations,"10,021,000","12,074,000","-25,313,000","11,008,000","12,252,000","3,217,000","5,494,000","3,887,000","-146,000","-106,647,000","18,375,000","25,460,000","30,960,000","14,780,000","11,584,000","4,663,000","31,902,000","21,272,000","49,356,000","18,948,000","22,945,000","20,173,000","23,000,000","33,378,000","35,531,000","27,524,000","33,287,000","31,880,000","28,648,000","10,474,000","19,088,000","18,307,000","16,239,000","7,296,000","10,423,000","16,236,000","14,135,000","5,735,000",,,,,,,,"3,197,000","4,859,000","-1,938,000","-5,602,000","-139,079,000","10,858,000","-66,404,000","-17,935,000","-28,284,000","-111,906,000","-4,330,000","-3,203,000","-6,387,000","5,636,000","3,778,000","5,875,000","996,000","-4,953,000","4,989,000","5,047,000","4,337,000","19,695,000","23,655,000","49,258,000","18,479,000","12,990,000","20,294,000","18,262,000","6,859,000","-1,748,000","-29,641,000","-27,268,000","1,430,000","-11,605,000","-8,319,000","-21,677,000","-14,589,000","-134,948,000","-61,373,000","-18,117,000","-17,730,000","-28,375,000","4,993,000","7,514,000","9,132,000","11,700,000","10,400,000","10,300,000","6,400,000","-2,700,000","9,800,000","8,800,000","7,400,000","6,400,000","5,100,000","2,800,000","900,000","1,200,000","100,000","100,000","2,200,000","4,600,000","5,800,000","8,000,000","7,000,000","6,600,000","6,400,000","6,100,000","4,800,000","4,700,000","4,000,000","3,800,000","3,100,000","3,600,000","2,200,000","1,400,000","1,700,000"
		OperatingGainsLosses,"7,458,000","-645,000","8,905,000","596,000","-1,398,000","-193,000","279,000","240,000","-1,687,000","-3,000","-8,000","-470,000","48,000","486,000","122,000","-421,000","-3,730,000","-5,839,000","46,000","-5,555,000","78,000","-1,816,000","1,469,000","23,000","17,000","487,000","204,000","11,000","-7,992,000","5,286,000","13,000","509,000",,,"725,000","606,000",,,,,,,"3,000","-12,000",,,,,,,"243,000","12,000","-13,000","6,000","219,000","-79,000",,,"-3,312,000","187,000",,,"-850,000","69,000","-690,000","675,000","1,470,000","-1,634,000","144,000","559,000","-1,259,000","-1,686,000","-933,000","-394,000","-2,408,000","20,226,000","28,228,000","2,681,000","-548,000","7,025,000","12,381,000","6,013,000","66,638,000","88,732,000","4,998,000","1,905,000","48,913,000","3,546,000","1,676,000","1,127,000","1,900,000","1,500,000","1,500,000","1,100,000","-1,000,000","1,100,000","800,000","900,000","300,000","200,000","100,000","100,000","-100,000","0","100,000","200,000","200,000","100,000","200,000","100,000","100,000","100,000","100,000","100,000",,"0",,,,,,
			GainLossOnSaleOfPPE,,"-645,000",,"596,000","-1,850,000","-193,000",,"21,000","-1,687,000","-3,000","-69,000","-521,000","-5,000","486,000","16,000","-421,000","-3,730,000","-6,013,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"49,876,000","13,264,000","12,021,000","12,343,000","12,248,000","12,230,000","12,830,000","12,495,000","11,526,000","11,119,000","10,746,000","10,416,000","10,646,000","10,549,000","10,164,000","10,308,000","10,107,000","10,104,000","9,651,000","8,393,000","8,306,000","8,703,000","9,568,000","9,051,000","8,987,000","9,164,000","9,539,000","9,525,000","9,482,000","9,452,000","9,686,000","9,779,000","9,851,000","9,513,000","9,629,000","9,400,000","9,531,000","9,776,000","7,730,000","7,003,000","7,063,000","3,769,000","3,837,000","3,885,000","3,924,000","3,945,000","3,993,000","4,139,000","4,295,000","4,428,000","5,153,000","4,832,000","4,804,000","4,796,000","5,932,000","5,154,000","5,194,000","5,187,000","4,990,000","4,854,000","4,880,000","4,743,000","5,011,000","4,988,000","6,477,000","4,122,000","3,683,000","3,588,000","4,033,000","4,243,000","4,696,000","4,850,000","4,911,000","4,984,000","4,673,000","5,788,000","6,631,000","6,696,000","6,929,000","6,680,000","7,576,000","7,441,000","7,047,000","8,676,000","8,501,000","7,919,000","9,044,000","7,278,000","7,081,000","6,648,000","6,700,000","5,200,000","5,000,000","4,900,000","5,800,000","4,500,000","3,800,000","4,300,000","2,600,000","5,000,000","4,400,000","4,600,000","3,700,000","4,000,000","3,900,000","3,700,000","3,500,000","3,300,000","2,500,000","2,200,000","2,100,000","2,000,000","1,700,000","1,600,000","1,400,000","1,400,000","1,100,000","1,000,000","800,000","800,000","800,000","500,000"
			DepreciationAndAmortization,"49,876,000","13,264,000","12,021,000","12,343,000","12,248,000","12,230,000","12,830,000","12,495,000","11,526,000","11,119,000","10,746,000","10,416,000","10,646,000","10,549,000","10,164,000","10,308,000","10,107,000","10,104,000","9,651,000","8,393,000","8,306,000","8,703,000","9,568,000","9,051,000","8,987,000","9,164,000","9,539,000","9,525,000","9,482,000","9,452,000","9,686,000","9,779,000","9,851,000","9,513,000","9,629,000","9,400,000","9,531,000","9,776,000","7,730,000","7,003,000","7,063,000","3,769,000","3,837,000","3,885,000","3,924,000","3,945,000","3,993,000","4,139,000","4,295,000","4,428,000","5,153,000","4,832,000","4,804,000","4,796,000","5,932,000","5,154,000","5,194,000","5,187,000","4,990,000","4,854,000","4,880,000","4,743,000","5,011,000","4,988,000","6,477,000","4,122,000","3,683,000","3,588,000","4,033,000","4,243,000","4,696,000","4,850,000","4,911,000","4,984,000","4,673,000","5,788,000","6,631,000","6,696,000","6,929,000","6,680,000","7,576,000","7,441,000","7,047,000","8,676,000","8,501,000","7,919,000","9,044,000","7,278,000","7,081,000","6,648,000","6,700,000","5,200,000","5,000,000","4,900,000","5,800,000","4,500,000","3,800,000","4,300,000","2,600,000","5,000,000","4,400,000","4,600,000","3,700,000","4,000,000","3,900,000","3,700,000","3,500,000","3,300,000","2,500,000","2,200,000","2,100,000","2,000,000","1,700,000","1,600,000","1,400,000","1,400,000","1,100,000","1,000,000","800,000","800,000","800,000","500,000"
				Depreciation,"27,777,000","8,225,000","6,391,000","6,712,000","6,449,000","6,432,000","7,333,000","6,999,000","6,033,000","5,624,000","5,628,000","5,301,000","5,537,000","5,420,000","5,514,000","5,371,000","5,167,000","5,163,000","5,303,000","4,297,000","4,210,000","4,202,000","4,589,000","4,068,000","3,997,000","4,176,000","4,225,000","4,209,000","4,167,000","4,138,000","4,221,000","4,308,000","4,380,000","4,042,000","4,121,000","3,946,000","4,077,000","4,406,000","4,315,000","4,046,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationCashFlow,"22,099,000","5,039,000","5,630,000","5,631,000","5,799,000","5,798,000","5,497,000","5,496,000","5,493,000","5,495,000","5,118,000","5,115,000","5,109,000","5,129,000","4,650,000","4,937,000","4,940,000","4,941,000","4,348,000","4,096,000","4,096,000","4,501,000","4,979,000","4,983,000","4,990,000","4,988,000","5,314,000","5,316,000","5,315,000","5,314,000","5,465,000","5,471,000","5,471,000","5,471,000","5,508,000","5,454,000","5,454,000","5,370,000","3,415,000","2,957,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					AmortizationOfIntangibles,"22,099,000","5,039,000","5,630,000","5,631,000","5,799,000","5,798,000","5,497,000","5,496,000","5,493,000","5,495,000","5,118,000","5,115,000","5,109,000","5,129,000","4,650,000","4,937,000","4,940,000","4,941,000","4,348,000","4,096,000","4,096,000","4,501,000","4,979,000","4,983,000","4,990,000","4,988,000","5,314,000","5,316,000","5,315,000","5,314,000","5,465,000","5,471,000","5,471,000","5,471,000","5,508,000","5,454,000","5,454,000","5,370,000","3,415,000","2,957,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
