name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,03/31/1999
TotalRevenue,"485,965,000","117,169,000","125,732,000","121,340,000","121,724,000","115,533,000","125,997,000","125,444,000","86,977,000","106,030,000","106,868,000","104,672,000","101,713,000","95,577,000","76,475,000","69,096,000","67,746,000","63,423,000","67,793,000","63,052,000","66,090,000","61,676,000","60,490,000","60,761,000","63,129,000","59,704,000","27,279,000","25,126,000","24,370,000","23,026,000","24,999,000","23,217,000","20,670,000","18,182,000","18,323,000","16,884,000","15,603,000","15,657,000","14,894,000","14,202,000","15,611,000","15,160,000","12,893,000","11,320,000","10,466,000","8,805,000","8,755,000","8,708,000","8,490,000","8,418,000","7,799,409","7,296,800","7,459,326","6,913,520","5,920,360","5,050,796","4,881,402","4,162,762","3,795,317","3,122,714","2,344,032","2,242,661","1,762,824","1,601,880","1,767,492","1,343,800","750,895","559,349","344,888","230,192","135,820","121,859","121,532","178,863","136,554","90,240","73,009","70,169","57,138","27,869","8,484",,,,"1","1","0","1","126,238","126,165","0"
	OperatingRevenue,"485,965,000","117,169,000","125,732,000","121,340,000","121,724,000","115,533,000","125,997,000","125,444,000","86,977,000","106,030,000","106,868,000","104,672,000","101,713,000","95,577,000","76,475,000","69,096,000","67,746,000","63,423,000","96,945,000","85,429,000","93,862,000","83,938,000","116,821,000","114,902,000","129,235,000","132,720,000","57,532,000","57,192,000","56,702,000","53,631,000","64,795,000","60,660,000","57,805,000","41,200,000","-63,158,000","45,159,000","15,603,000","15,657,000","14,894,000","14,202,000","15,611,000","15,160,000","12,893,000","11,320,000","10,466,000","8,805,000","8,755,000","8,708,000","8,490,000","8,418,000","7,799,409","7,296,800","7,459,326","6,913,520","5,920,360","5,050,796","4,881,402","4,162,762","3,795,317","3,122,714","2,344,032","2,242,661","1,762,824","1,601,880","1,767,492","1,343,800","750,895","559,349","344,888","230,192","135,820","121,859","121,532","178,863","136,554","90,240","73,009","70,169","57,138","27,869","8,484",,,,"1","1","0","1","126,238","126,165","0"
CostOfRevenue,"302,247,000","78,937,000","80,475,000","74,101,000","68,734,000","73,959,000","68,544,000","71,379,000","58,971,000","59,661,000","56,945,000","53,840,000","52,747,000","48,462,000","39,365,000","36,775,000","37,216,000","36,120,000","34,661,000","34,242,000","34,912,000","34,480,000","33,233,000","33,416,000","34,524,000","32,531,000","15,051,000","13,955,000","13,557,000","13,482,000","13,529,000","12,923,000","10,431,000","9,473,000","9,160,000","8,713,000","8,446,000","8,411,000","8,460,000","8,310,000","8,244,000","8,016,000","7,060,000","6,246,000","5,810,000","4,940,000","4,851,000","4,818,000","4,575,000","4,344,000","4,107,461","3,672,289","3,384,035","3,090,442","2,776,303","2,535,318","2,183,758","1,858,474","1,898,915","1,521,313","1,165,813","936,734","735,711","720,866","725,816","576,797","504,708","313,176","193,680","176,838","159,734","132,773","138,374","145,986","145,959","127,418","111,173","97,043","53,196","61,033","70,894",,,,,,"0",,"35,173","39,117","0"
GrossProfit,"183,718,000","38,232,000","45,257,000","47,239,000","52,990,000","41,574,000","57,453,000","54,065,000","28,006,000","46,369,000","49,923,000","50,832,000","48,966,000","47,115,000","37,110,000","32,321,000","30,530,000","27,303,000","33,132,000","28,810,000","31,178,000","27,196,000","27,257,000","27,345,000","28,605,000","27,173,000","12,228,000","11,171,000","10,813,000","9,544,000","11,470,000","10,294,000","10,239,000","8,709,000","9,163,000","8,171,000","7,157,000","7,246,000","6,434,000","5,892,000","7,367,000","7,144,000","5,833,000","5,074,000","4,656,000","3,865,000","3,904,000","3,890,000","3,915,000","4,074,000","3,691,948","3,624,511","4,075,291","3,823,078","3,144,057","2,515,478","2,697,644","2,304,288","1,896,402","1,601,401","1,178,219","1,305,927","1,027,113","881,014","1,041,676","767,003","246,187","246,173","151,208","53,354","-23,914","-10,914","-16,842","32,877","-9,405","-37,178","-38,164","-26,874","3,942","-33,164","-62,410",,,,,,"0",,"91,065","87,048","0"
OperatingExpense,"339,393,000","90,260,000","86,824,000","86,952,000","75,357,000","56,681,000","51,914,000","49,396,000","46,913,000","51,662,000","47,602,000","47,173,000","44,488,000","44,567,000","34,289,000","28,401,000","29,736,000","24,798,000","28,645,000","31,114,000","29,864,000","27,311,000","26,728,000","25,950,000","26,412,000","25,251,000","17,444,000","11,057,000","10,785,000","10,105,000","10,151,000","10,367,000","9,661,000","8,315,000","7,960,000","7,011,000","6,652,000","6,941,000","6,238,000","6,576,000","6,528,000","6,283,000","5,458,000","5,032,000","4,770,000","4,576,000","4,467,000","4,902,000","4,712,000","4,665,000","5,079,544","4,250,933","3,936,779","3,675,084","3,839,172","2,635,608","2,556,121","2,514,555","3,458,869","2,178,339","2,059,166","1,525,472","1,418,341","765,687","802,100","590,684","550,928","424,470","280,542","241,346","263,261","137,091","128,650","181,770","118,981","88,390","91,678","83,663","-1,461,064","698,123","152,223","580,841","7,230,204","289,344","214,598","344,820","445,375","142,299","308,044","253,321","99,048"
	SellingGeneralAndAdministration,"312,263,000","82,547,000","78,311,000","79,543,000","71,862,000","54,225,000","49,814,000","47,432,000","44,808,000","49,602,000","45,522,000","44,562,000","41,901,000","43,358,000","33,763,000","27,955,000","28,663,000","23,842,000","28,089,000","29,844,000","28,917,000","26,449,000","25,798,000","24,983,000","25,106,000","23,805,000","15,588,000","10,186,000","9,982,000","9,436,000","9,737,000","9,353,000","9,028,000","7,687,000","7,311,000","6,671,000","6,036,000","6,106,000","5,790,000","5,768,000","6,000,000","5,786,000","5,458,000","5,032,000","4,770,000","4,576,000","4,467,000","4,902,000","4,712,000","4,665,000","5,079,544","4,250,933","3,936,779","3,675,084","3,839,172","2,635,608","2,556,121","2,514,555","3,458,869","2,178,339","2,059,166","1,426,548","1,418,341","765,687","802,100","590,684","550,928","424,470","280,542","241,346","263,261","137,091","128,650","181,770","118,981","88,390","91,678","75,488","-1,473,288","682,865","134,499","580,841","7,230,204","289,344","214,598","344,820","445,375","142,299","295,594","239,371","99,048"
		GeneralAndAdministrativeExpense,"247,119,000","66,248,000","62,394,000","63,839,000","54,638,000","40,476,000","36,709,000","36,128,000","34,613,000","36,344,000","33,220,000","33,054,000","29,577,000","32,142,000","25,716,000","21,055,000","20,983,000","17,067,000","22,012,000","23,267,000","22,675,000","20,801,000","19,972,000","19,025,000","18,779,000","18,005,000","12,595,000","7,438,000","7,075,000","6,522,000","6,513,000","6,370,000","5,870,000","5,054,000","4,824,000","4,335,000","4,064,000","4,175,000","4,098,000","3,929,000","4,066,000","3,750,000","3,657,000","3,307,000","3,086,000","2,823,000","2,677,000","2,919,000","2,769,000","2,902,000","3,043,618","2,457,978",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"99,048"
			OtherGandA,"247,119,000","66,248,000","62,394,000","63,839,000","54,638,000","40,476,000","36,709,000","36,128,000","34,613,000","36,344,000","33,220,000","33,054,000","29,577,000","32,142,000","25,716,000","21,055,000","20,983,000","17,067,000","22,012,000","23,267,000","22,675,000","20,801,000","19,972,000","19,025,000","18,779,000","18,005,000","12,595,000","7,438,000","7,075,000","6,522,000","6,513,000","6,370,000","5,870,000","5,054,000","4,824,000","4,335,000","4,064,000","4,175,000","4,098,000","3,929,000","4,066,000","3,750,000","3,657,000","3,307,000","3,086,000","2,823,000","2,677,000","2,919,000","2,769,000","2,902,000","3,043,618","2,457,978",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"99,048"
		SellingAndMarketingExpense,"65,144,000","16,299,000","15,917,000","15,704,000","17,224,000","13,749,000","13,105,000","11,304,000","10,195,000","13,258,000","12,302,000","11,508,000","12,324,000","11,216,000","8,047,000","6,900,000","7,680,000","6,775,000","6,077,000","6,577,000","6,242,000","5,648,000","5,826,000","5,958,000","6,327,000","5,800,000","2,993,000","2,748,000","2,907,000","2,914,000","3,224,000","2,983,000","3,158,000","2,633,000","2,487,000","2,336,000","1,972,000","1,931,000","1,692,000","1,839,000","1,934,000","2,036,000","1,801,000","1,725,000","1,684,000","1,753,000","1,790,000","1,983,000","1,943,000","1,763,000","2,035,926","1,792,955",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0"
	ResearchAndDevelopment,"27,130,000","7,713,000","8,513,000","7,409,000","3,495,000","2,456,000","2,100,000","1,964,000","2,105,000","2,060,000","2,080,000","2,611,000","2,587,000","1,209,000","526,000","446,000","1,073,000","956,000","556,000","1,270,000","947,000","862,000","930,000","967,000","1,306,000","1,446,000","1,856,000","871,000","803,000","669,000","414,000","1,014,000","633,000","628,000","649,000","340,000","616,000","835,000","448,000","808,000","528,000","497,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,175","12,224","15,258","17,724",,,,,,,,,,
