name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018
TotalRevenue,"3,158,543,000","831,427,000","782,701,000","768,880,000","775,535,000","752,466,000","806,821,000","764,082,000","803,429,000","760,308,000","655,517,000","652,540,000","645,289,000","606,271,000","585,200,000","576,844,000","575,058,000","550,558,000"
	OperatingRevenue,"3,158,543,000","831,427,000","782,701,000","768,880,000","775,535,000","752,466,000","806,821,000","764,082,000","803,429,000","760,308,000","655,517,000","652,540,000","645,289,000","606,271,000","585,200,000","576,844,000","575,058,000","550,558,000"
CostOfRevenue,"2,190,795,000","580,538,000","540,752,000","531,768,000","537,737,000","520,539,000","562,434,000","525,899,000","549,678,000","523,282,000","455,239,000","451,453,000","446,569,000","419,254,000","409,036,000","401,295,000","399,943,000","381,989,000"
GrossProfit,"967,748,000","250,889,000","241,949,000","237,112,000","237,798,000","231,927,000","244,387,000","238,183,000","253,751,000","237,026,000","200,278,000","201,087,000","198,720,000","187,017,000","176,164,000","175,549,000","175,115,000","168,569,000"
OperatingExpense,"883,072,000","231,461,000","226,518,000","210,969,000","214,124,000","208,080,000","216,559,000","207,868,000","221,392,000","220,153,000","183,274,000","177,139,000","192,985,000","165,361,000","162,313,000","151,462,000","151,107,000","148,048,000"
	SellingGeneralAndAdministration,"812,024,000","213,228,000","208,157,000","193,474,000","197,165,000","192,537,000","201,371,000","193,737,000","208,177,000","207,208,000","173,481,000","163,939,000","180,391,000","153,065,000","150,783,000","139,984,000","139,872,000","136,870,000"
		GeneralAndAdministrativeExpense,"812,024,000","213,228,000","208,157,000","193,474,000","197,165,000","192,537,000","201,371,000","193,737,000","208,177,000","207,208,000","173,481,000","163,939,000","180,391,000","153,065,000","150,783,000","139,984,000","139,872,000","136,870,000"
			SalariesAndWages,"19,471,000","5,795,000","7,564,000","1,902,000","4,210,000","3,939,000","3,775,000","3,857,000","10,175,000","20,277,000","5,586,000","2,892,000","22,750,000","211,000","10,025,000","121,000","129,000","134,000"
			OtherGandA,"792,553,000","207,433,000","200,593,000","191,572,000","192,955,000","188,598,000","197,596,000","189,880,000","198,002,000","186,931,000","167,895,000","161,047,000","157,641,000","152,854,000","140,758,000","139,863,000","139,743,000","136,736,000"
	DepreciationAmortizationDepletionIncomeStatement,"71,048,000","18,233,000","18,361,000","17,495,000","16,959,000","15,543,000","15,188,000","14,131,000","13,215,000","12,945,000","9,793,000","13,200,000","12,594,000","12,296,000","11,530,000","11,478,000","11,235,000","11,178,000"
