name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,06/30/1988,06/30/1987,06/30/1986
TotalAssets,"2,659,513,000","2,610,872,000","2,607,568,000","2,665,761,000","2,614,980,000","2,614,826,000","2,558,996,000","3,037,591,000","2,538,100,000","2,623,033,000","2,599,405,000","2,656,269,000","2,607,683,000","2,531,108,000","2,512,204,000","2,925,737,000","2,617,862,000","2,475,861,000","2,399,700,000","2,415,496,000","2,334,739,000","2,254,781,000","2,307,433,000","2,368,793,000","2,491,939,000","2,440,252,000","2,752,040,000","2,849,529,000","3,002,048,000","3,252,443,000","3,751,813,000","3,868,086,000","3,875,243,000","3,808,200,000","3,330,314,000","3,301,039,000","3,158,931,000","3,100,539,000","3,016,200,000","3,034,188,000","3,198,574,000","2,644,738,000","2,611,518,000","2,754,469,000","2,569,222,000","2,394,993,000","2,380,731,000","2,267,823,000","2,311,309,000","2,320,489,000","2,357,632,000","2,346,974,000","2,397,371,000","2,625,430,000","2,678,218,000","2,784,349,000","2,825,084,000","2,726,656,000","2,653,507,000","2,606,227,000","2,504,808,000","2,396,894,000","2,359,878,000","2,435,272,000","2,156,618,000","2,101,764,000","2,101,126,000","2,092,337,000","2,199,131,000","2,028,140,000","1,970,023,000","1,938,663,000","1,886,111,000","1,813,125,000","1,809,646,000","1,779,092,000","1,863,445,000","1,818,081,000","1,807,458,000","1,523,611,000","1,746,251,000","1,766,115,000","1,822,589,000","1,825,442,000","1,857,173,000","1,861,552,000","1,900,879,000","1,982,942,000","1,992,118,000","1,987,000,000","2,032,100,000","2,043,600,000","2,173,900,000","2,186,800,000","2,177,700,000","2,139,000,000","2,122,400,000","2,061,200,000","919,600,000","869,300,000","832,400,000","818,400,000","830,900,000","799,500,000","792,800,000","783,800,000","792,000,000","781,600,000","779,800,000","704,200,000","704,400,000","697,500,000","670,300,000","650,100,000","680,500,000","448,300,000","454,600,000","445,200,000","467,900,000","472,200,000","477,000,000","473,000,000","484,100,000","476,200,000","472,900,000","463,100,000","463,300,000","451,400,000","441,100,000","383,700,000","388,100,000","383,300,000","359,300,000","327,000,000","300,000,000"
	CurrentAssets,"1,043,241,000","984,201,000","966,948,000","1,004,807,000","966,916,000","948,686,000","935,721,000","1,440,812,000","966,723,000","1,035,912,000","1,065,389,000","1,190,827,000","1,162,842,000","1,119,034,000","1,121,482,000","1,546,166,000","1,240,587,000","1,128,382,000","1,075,915,000","1,113,901,000","1,043,046,000","971,745,000","991,837,000","1,075,341,000","1,099,260,000","1,062,992,000","1,168,511,000","1,258,546,000","1,341,312,000","1,373,987,000","1,464,353,000","1,525,196,000","1,539,049,000","1,478,838,000","1,494,191,000","1,499,473,000","1,442,430,000","1,356,363,000","1,272,079,000","1,282,962,000","1,347,443,000","1,219,813,000","1,190,635,000","1,287,585,000","1,192,797,000","1,025,133,000","998,346,000","915,931,000","894,339,000","863,885,000","884,406,000","875,904,000","920,812,000","1,004,239,000","1,092,065,000","1,151,986,000","1,140,450,000","1,063,345,000","1,050,889,000","1,016,502,000","999,825,000","959,582,000","949,274,000","1,086,857,000","870,138,000","837,643,000","852,636,000","831,062,000","885,829,000","845,374,000","820,187,000","796,945,000","790,063,000","751,903,000","768,634,000","764,679,000","788,091,000","755,018,000","750,397,000","637,384,000","624,169,000","632,997,000","679,135,000","681,196,000","706,348,000","698,023,000","728,921,000","758,558,000","750,417,000","729,200,000","752,900,000","750,400,000","859,500,000","859,800,000","854,000,000","818,800,000","805,500,000","777,700,000","486,600,000","457,900,000","434,100,000","418,200,000","446,300,000","436,500,000","439,300,000","414,800,000","414,300,000","409,300,000","399,700,000","344,400,000","342,900,000","332,800,000","324,800,000","302,300,000","325,900,000","208,900,000","210,800,000","197,300,000","214,200,000","218,200,000","224,300,000","219,100,000","229,900,000","227,800,000","227,000,000","223,600,000","228,000,000","220,000,000","217,500,000","193,100,000","198,900,000","192,800,000","176,800,000","167,600,000","157,000,000"
		CashCashEquivalentsAndShortTermInvestments,"99,982,000","101,799,000","107,316,000","154,047,000","114,307,000","103,188,000","98,290,000","606,684,000","85,230,000","105,210,000","113,522,000","182,015,000","112,597,000","96,276,000","102,084,000","556,153,000","221,906,000","159,940,000","110,697,000","190,629,000","100,817,000","102,001,000","119,411,000","161,579,000","136,564,000","138,978,000","97,199,000","105,494,000","146,175,000","146,267,000","156,194,000","177,929,000","161,819,000","163,289,000","333,305,000","377,316,000","322,089,000","216,771,000","110,528,000","116,466,000","125,549,000","128,537,000","102,547,000","204,565,000","184,192,000","147,157,000","124,249,000","118,129,000","110,893,000","95,835,000","105,099,000","69,823,000","98,190,000","69,731,000","68,855,000","86,478,000","66,422,000","63,473,000","66,541,000","50,433,000","94,246,000","114,121,000","118,224,000","233,976,000","41,908,000","39,454,000","37,916,000","43,220,000","34,792,000","32,168,000","28,688,000","25,940,000","27,528,000","15,086,000","28,699,000","26,458,000","27,089,000","26,387,000","23,294,000","21,113,000","20,167,000","18,092,000","19,787,000","25,359,000","33,428,000","34,299,000","55,850,000","49,937,000","30,725,000","27,400,000","32,500,000","30,800,000","15,900,000","29,300,000","21,000,000","18,400,000","18,800,000","29,300,000","45,400,000","21,900,000","18,700,000","12,000,000","23,400,000","17,100,000","12,600,000","17,300,000","12,600,000","10,800,000","16,400,000","10,500,000","9,400,000","17,200,000","13,400,000","15,900,000","23,200,000","4,100,000","3,900,000","4,800,000","4,300,000","9,000,000","10,900,000","9,900,000","9,700,000","11,300,000","8,800,000","11,700,000","12,600,000","10,300,000","7,500,000","7,100,000","5,300,000","3,800,000","8,900,000","12,300,000","13,200,000"
			CashAndCashEquivalents,"99,982,000","101,799,000","107,316,000","154,047,000","114,307,000","103,188,000","98,290,000","606,684,000","85,230,000","105,210,000","113,522,000","182,015,000","112,597,000","96,276,000","102,084,000","556,153,000","221,906,000","159,940,000","110,697,000","190,629,000","100,817,000","102,001,000","119,411,000","161,579,000","136,564,000","138,978,000","97,199,000","105,494,000","146,175,000","146,267,000","156,194,000","177,929,000","161,819,000","163,289,000","333,305,000","377,316,000","322,089,000","216,771,000","110,528,000","116,466,000","125,549,000","128,537,000","102,547,000","204,565,000","184,192,000","147,157,000","124,249,000","118,129,000","110,893,000","95,835,000","105,099,000","69,823,000","98,190,000","69,731,000","68,855,000","86,478,000","66,422,000","63,473,000","66,541,000","50,433,000","94,246,000","114,121,000","118,224,000","233,976,000","41,908,000","39,454,000","37,916,000","43,220,000","34,792,000","32,168,000","28,688,000","25,940,000","27,528,000","15,086,000","14,720,000","15,093,000","17,250,000","18,155,000","14,300,000","10,385,000","10,705,000","10,414,000","10,722,000","12,940,000","19,987,000","18,293,000","31,560,000","22,323,000","21,552,000","17,300,000","20,700,000","17,400,000","15,900,000","29,300,000","21,000,000","18,400,000","18,800,000","29,300,000","45,400,000","21,900,000","18,700,000","12,000,000","23,400,000","17,100,000","12,600,000","17,300,000","12,600,000","10,800,000","16,400,000","10,500,000","9,400,000","17,200,000","13,400,000","15,900,000","23,200,000","4,100,000","3,900,000","4,800,000","4,300,000","9,000,000","10,900,000","9,900,000","9,700,000","11,300,000","8,800,000","11,700,000","12,600,000","10,300,000","7,500,000","7,100,000","5,300,000","3,800,000","8,900,000","12,300,000","13,200,000"
			OtherShortTermInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,979,000","11,365,000","9,839,000","8,232,000","8,994,000","10,728,000","9,462,000","7,678,000","9,065,000","12,419,000","13,441,000","16,006,000","24,290,000","27,614,000","9,173,000","10,100,000","11,800,000","13,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"311,635,000","272,592,000","279,726,000","302,945,000","303,210,000","275,151,000","249,992,000","237,983,000","304,162,000","310,379,000","327,628,000","379,855,000","403,411,000","380,683,000","386,685,000","401,290,000","410,550,000","392,923,000","385,624,000","380,425,000","376,956,000","339,479,000","348,470,000","370,916,000","365,827,000","333,402,000","401,121,000","445,373,000","451,534,000","449,166,000","488,423,000","531,515,000","528,454,000","467,759,000","425,436,000","445,322,000","442,486,000","412,563,000","437,700,000","478,989,000","481,821,000","404,945,000","420,704,000","447,835,000","418,546,000","340,531,000","342,830,000","326,699,000","317,136,000","274,632,000","286,040,000","278,977,000","295,322,000","367,426,000","457,160,000","512,794,000","487,465,000","440,069,000","447,192,000","466,690,000","427,308,000","382,426,000","366,837,000","400,861,000","271,580,000","285,004,000","289,519,000","293,311,000","261,439,000","252,687,000","253,699,000","247,245,000","248,879,000","223,087,000","232,146,000","235,648,000","235,908,000","199,261,000","221,313,000","179,101,000","168,094,000","162,916,000","196,003,000","206,175,000","214,332,000","203,344,000","218,863,000","231,917,000","245,002,000","224,000,000","233,900,000","231,300,000","342,000,000","333,200,000","342,100,000","332,700,000","341,700,000","303,500,000","202,100,000","200,500,000","187,700,000","172,000,000","184,500,000","189,800,000","192,400,000","162,900,000","167,100,000","175,400,000","178,300,000","147,300,000","149,500,000","143,700,000","142,200,000","117,000,000","129,700,000","89,500,000","92,100,000","78,900,000","91,700,000","91,000,000","94,300,000","84,900,000","97,100,000","96,800,000","96,500,000","88,800,000","95,300,000","95,100,000","97,100,000","81,400,000","88,000,000","83,900,000","71,400,000","63,100,000","56,800,000"
			AccountsReceivable,"311,635,000","272,592,000","279,726,000","302,945,000","303,210,000","275,151,000","249,992,000","237,983,000","304,162,000","310,379,000","327,628,000","379,855,000","403,411,000","380,683,000","386,685,000","401,290,000","410,550,000","392,923,000","385,624,000","380,425,000","376,956,000","339,479,000","348,470,000","370,916,000","365,827,000","333,402,000","401,121,000","445,373,000","451,534,000","449,166,000","488,423,000","531,515,000","528,454,000","467,759,000","425,436,000","445,322,000","442,486,000","412,563,000","437,700,000","478,989,000","481,821,000","404,945,000","420,704,000","447,835,000","418,546,000","340,531,000","342,830,000","326,699,000","317,136,000","274,632,000","286,040,000","278,977,000","295,322,000","367,426,000","457,160,000","512,794,000","487,465,000","440,069,000","447,192,000","466,690,000","427,308,000","382,426,000","366,837,000","400,861,000","271,580,000","285,004,000","289,519,000","293,311,000","261,439,000","252,687,000","253,699,000","247,245,000","248,879,000","223,087,000","232,146,000","235,648,000","235,908,000","199,261,000","221,313,000","179,101,000","168,094,000","162,916,000","196,003,000","206,175,000","214,332,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,"322,003,000","281,959,000","289,414,000","312,679,000","312,863,000","285,209,000","259,364,000","247,413,000","314,252,000","321,072,000","338,299,000","389,938,000","414,161,000","391,634,000","398,819,000","413,097,000","423,954,000","406,255,000","399,079,000","394,118,000",,,"361,213,000","383,640,000",,"344,808,000","414,175,000","458,933,000","464,215,000","462,782,000","502,160,000","545,542,000","542,533,000","481,079,000","437,951,000","457,271,000","455,192,000","424,943,000",,"491,519,000",,"424,063,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-10,368,000","-9,367,000","-9,688,000","-9,734,000","-9,653,000","-10,058,000","-9,372,000","-9,430,000","-10,090,000","-10,693,000","-10,671,000","-10,083,000","-10,750,000","-10,951,000","-12,134,000","-11,807,000","-13,404,000","-13,332,000","-13,455,000","-13,693,000",,,"-12,743,000","-12,724,000",,"-11,406,000","-13,054,000","-13,560,000","-12,681,000","-13,616,000","-13,737,000","-14,027,000","-14,079,000","-13,320,000","-12,515,000","-11,949,000","-12,706,000","-12,380,000",,"-12,530,000",,"-19,118,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"562,042,000","533,016,000","505,000,000","476,345,000","476,164,000","497,224,000","508,739,000","522,447,000","516,781,000","522,499,000","557,133,000","571,576,000","588,613,000","578,566,000","569,252,000","525,466,000","537,205,000","507,462,000","514,720,000","487,681,000","490,212,000","449,890,000","459,296,000","458,830,000","485,390,000","477,499,000","549,608,000","575,531,000","632,479,000","662,883,000","709,925,000","703,766,000","738,857,000","730,678,000","631,784,000","578,795,000","575,889,000","619,484,000","624,265,000","585,856,000","630,870,000","571,063,000","559,525,000","519,973,000","466,125,000","425,957,000","418,048,000","364,268,000","372,594,000","378,167,000","371,969,000","381,306,000","426,455,000","464,684,000","464,135,000","460,800,000","494,528,000","463,341,000","443,305,000","403,613,000","378,893,000","359,911,000","354,876,000","345,062,000","366,845,000","410,888,000","420,285,000","386,674,000","408,713,000","421,183,000","404,478,000","388,077,000","387,202,000","386,250,000","387,877,000","392,255,000","408,996,000","403,530,000","403,590,000","345,076,000","351,129,000","367,724,000","382,701,000","373,221,000","387,520,000","389,460,000","392,741,000","410,885,000","417,333,000","417,500,000","431,300,000","434,500,000","454,300,000","465,200,000","458,800,000","436,500,000","411,100,000","403,900,000","214,100,000","210,100,000","203,900,000","209,600,000","213,400,000","204,900,000","211,900,000","212,300,000","212,200,000","200,700,000","192,500,000","172,800,000","170,100,000","158,200,000","156,900,000","157,100,000","160,900,000","115,200,000","114,800,000","113,600,000","118,200,000","118,200,000","119,000,000","124,300,000","123,100,000","119,800,000","121,700,000","123,100,000","120,100,000","114,600,000","112,900,000","104,600,000","107,000,000","105,000,000","96,500,000","92,200,000","87,000,000"
			RawMaterials,"100,721,000","98,528,000","91,580,000","72,551,000","68,364,000","64,915,000","74,314,000","75,589,000","89,435,000","78,892,000","84,581,000","95,620,000","101,887,000","99,145,000","102,339,000","96,859,000","88,792,000","86,944,000","86,072,000","87,627,000","90,389,000","76,003,000","72,623,000","68,472,000","67,511,000","70,628,000","85,315,000","100,881,000","116,160,000","110,756,000","128,923,000","126,004,000","151,105,000","152,981,000","143,739,000","137,602,000","148,540,000","175,345,000","165,988,000","135,454,000","147,590,000","127,018,000","114,980,000","109,683,000","91,359,000","87,953,000","80,567,000","62,673,000","72,224,000","72,215,000","75,406,000","78,851,000","84,542,000","83,350,000","80,561,000","75,999,000","81,929,000","80,449,000","78,940,000","72,941,000","71,322,000","62,131,000","68,437,000","53,454,000","63,599,000","63,808,000","66,072,000","40,992,000","44,316,000","44,129,000","44,243,000","37,322,000","38,011,000","37,979,000","40,248,000","36,514,000","37,626,000","34,771,000",,"34,452,000","31,053,000","34,029,000","36,311,000",,"34,340,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			WorkInProcess,"207,276,000","191,149,000","170,825,000","173,671,000","167,272,000","180,032,000","183,303,000","190,041,000","197,991,000","194,933,000","200,915,000","246,414,000","261,074,000","256,271,000","251,322,000","232,973,000","217,659,000","210,265,000","190,638,000","166,857,000","168,354,000","150,881,000","153,944,000","166,274,000","180,854,000","173,360,000","203,190,000","249,629,000","269,584,000","286,841,000","304,845,000","308,129,000","308,631,000","299,254,000","262,000,000","244,180,000","244,942,000","252,266,000","253,931,000","252,035,000","256,215,000","234,785,000","240,543,000","202,940,000","153,811,000","145,440,000","136,492,000","134,732,000","133,245,000","130,076,000","122,772,000","134,713,000","160,469,000","177,440,000","182,097,000","176,680,000","201,141,000","187,276,000","181,117,000","161,815,000","174,144,000","160,668,000","154,150,000","167,475,000","172,713,000","175,164,000","178,961,000","132,709,000","130,948,000","120,003,000","118,180,000","110,992,000","112,936,000","109,262,000","106,745,000","109,295,000","116,835,000","105,544,000",,"91,871,000","93,708,000","93,770,000","99,547,000",,"97,194,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			FinishedGoods,"331,467,000","319,682,000","315,030,000","302,524,000","305,478,000","316,120,000","313,266,000","318,071,000","293,990,000","312,524,000","335,437,000","311,684,000","309,182,000","306,680,000","299,121,000","279,240,000","304,313,000","283,812,000","298,266,000","290,817,000","286,990,000","280,427,000","290,530,000","284,054,000","300,941,000","295,609,000","323,753,000","324,840,000","345,617,000","362,979,000","374,234,000","371,599,000","379,618,000","378,940,000","326,751,000","303,307,000","286,096,000","321,146,000","333,866,000","319,217,000","349,671,000","331,885,000","327,038,000","303,716,000","292,068,000","261,854,000","270,427,000","227,096,000","229,846,000","237,662,000","235,455,000","242,276,000","267,883,000","290,753,000","288,130,000","288,188,000","291,073,000","273,021,000","260,889,000","234,828,000","203,407,000","206,638,000","196,226,000","184,349,000","202,575,000","251,108,000","254,848,000","244,562,000","265,040,000","288,595,000","271,852,000","264,134,000","262,291,000","265,016,000","267,364,000","273,803,000","283,442,000","295,777,000",,"260,783,000","273,035,000","287,192,000","290,534,000",,"290,151,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherInventories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,113,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InventoriesAdjustmentsAllowances,"-77,422,000","-76,343,000","-72,435,000","-72,401,000","-64,950,000","-63,843,000","-62,144,000","-61,254,000","-64,635,000","-63,850,000","-63,800,000","-82,142,000","-83,530,000","-83,530,000","-83,530,000","-83,606,000","-73,559,000","-73,559,000","-60,256,000","-57,620,000","-55,521,000","-57,421,000","-57,801,000","-59,970,000","-63,916,000","-62,098,000","-62,650,000","-99,819,000","-98,882,000","-97,693,000","-98,077,000","-101,966,000","-100,497,000","-100,497,000","-100,706,000","-106,294,000","-103,689,000","-129,273,000","-129,520,000","-120,850,000","-122,606,000","-122,625,000","-123,036,000","-96,366,000","-71,113,000","-69,290,000","-69,438,000","-60,233,000","-62,721,000","-61,786,000","-61,664,000","-74,534,000","-86,439,000","-86,859,000","-86,653,000","-80,067,000","-79,615,000","-77,405,000","-77,641,000","-65,971,000","-69,980,000","-69,526,000","-63,937,000","-70,329,000","-72,042,000","-79,192,000","-79,596,000","-31,589,000","-31,591,000","-31,544,000","-29,797,000","-24,371,000","-26,036,000","-26,007,000","-26,480,000","-27,357,000","-28,907,000","-32,562,000",,"-42,030,000","-46,667,000","-47,267,000","-43,691,000",,"-34,165,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,"0","0","0",,"26,713,000","56,318,000","55,722,000","58,380,000","72,449,000","43,295,000","45,644,000","46,428,000","47,897,000","50,099,000","51,753,000","51,351,000","49,707,000","53,472,000","51,396,000","51,226,000","51,017,000","57,380,000","59,028,000","59,268,000","60,257,000","71,424,000","63,863,000","64,392,000","62,083,000","52,347,000","52,861,000","52,778,000","51,797,000","47,953,000","48,053,000","50,401,000","53,330,000","51,854,000","52,723,000",,"51,837,000","58,866,000","56,923,000","55,580,000","55,328,000","72,807,000","70,176,000","70,912,000","70,391,000","98,063,000","99,731,000",,"95,240,000","87,651,000","88,020,000","86,888,000","79,564,000","81,651,000","80,204,000","71,084,000","71,375,000","66,177,000","67,215,000","64,673,000","57,452,000","52,610,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,"0","0","0",,"26,713,000","56,318,000","55,722,000","58,380,000","72,449,000","43,295,000","45,644,000","46,428,000","47,897,000","50,099,000","51,753,000","51,351,000","49,707,000","53,472,000","51,396,000","51,226,000","51,017,000","57,380,000","59,028,000",,"60,257,000","71,424,000","63,863,000","64,392,000","62,083,000","52,347,000","52,861,000","52,778,000","51,797,000","47,953,000","48,053,000","50,401,000","53,330,000","51,854,000","52,723,000",,"51,837,000","58,866,000","56,923,000","55,580,000","55,328,000","72,807,000","70,176,000","70,912,000","70,391,000","98,063,000","99,731,000",,"95,240,000","87,651,000","88,020,000","86,888,000","79,564,000","81,651,000","80,204,000","71,084,000","71,375,000","66,177,000","67,215,000","64,673,000","57,452,000","52,610,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetsHeldForSaleCurrent,,,,,,,,,,,,,,,,,"4,947,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"69,582,000","76,794,000","74,906,000","71,470,000","73,235,000","73,123,000","78,700,000","73,698,000","60,550,000","97,824,000","67,106,000","57,381,000","58,221,000","63,509,000","63,461,000","63,257,000","65,979,000","68,057,000","64,874,000","55,166,000","75,061,000","80,375,000","64,660,000","57,303,000","55,161,000","57,391,000","62,203,000","59,699,000","67,829,000","70,027,000","63,383,000","64,089,000","59,820,000","65,359,000","52,315,000","48,333,000","48,494,000","56,149,000","48,360,000","50,634,000","51,823,000","56,240,000","48,591,000","54,955,000","52,510,000","47,625,000","48,827,000","44,752,000","41,369,000","62,390,000","68,520,000","94,001,000","52,892,000","54,345,000","51,514,000","38,584,000","40,181,000","43,739,000","93,851,000","43,929,000","40,512,000","46,201,000","53,757,000","51,630,000","116,998,000","32,121,000","34,004,000","37,466,000","82,822,000","39,605,000","133,322,000","40,443,000","38,803,000","39,460,000","33,024,000","30,754,000","34,447,000","45,636,000","31,116,000","20,719,000","18,602,000","17,050,000","15,971,000","18,989,000","18,458,000","70,920,000","61,467,000","65,819,000","57,357,000","60,300,000","55,200,000","53,800,000","47,300,000","32,100,000","32,100,000","31,200,000","33,900,000","41,000,000","25,000,000","25,400,000","23,800,000","24,600,000","25,000,000","24,700,000","22,400,000","22,300,000","22,400,000","22,400,000","12,500,000","13,800,000","13,900,000","13,700,000","12,300,000","12,300,000","12,100,000","100,000",,,,,"100,000",,,"-100,000",,,,,,,"-1,400,000","100,000",,,
