name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998
				Depreciation,"6,461,000","1,832,000","1,649,000","1,631,000","1,349,000","1,356,000","1,396,000","1,140,000","1,148,000","1,117,000","1,218,000","1,090,000","1,139,000","1,103,000","1,109,000","1,106,000","1,135,000","1,073,000","1,053,000","725,000","547,000","558,000","559,000","529,000","558,000","618,000","732,000","846,000","963,000","921,000","935,000","1,250,000","1,056,000","1,051,000","1,077,000","1,583,000","1,004,000","1,032,000","990,000","1,167,000","757,000","771,000",,"1,027,000","724,000","607,000","1,539,000","817,000",,,,,,,,,,,"89,000","89,000","91,000","90,000","87,000","86,000",,,,,,,"86,000","86,000",,,,,,,"384,000","971,000","1,304,000","1,129,000","1,219,000","848,000","838,000","845,000",,,,,,,,,,
				AmortizationCashFlow,"12,757,000","4,120,000","3,863,000","3,577,000","1,197,000","1,197,000","1,780,000","753,000","765,000","772,000","887,000","888,000","888,000","889,000","971,000","965,000","968,000","969,000","1,193,000","648,000","269,000","266,000","267,000","269,000","270,000","269,000","282,000","528,000","646,000","655,000","707,000","740,000","852,000","903,000","899,000","893,000","891,000","900,000","871,000","732,000","333,000","332,000",,"333,000","333,000","332,000",,"333,000",,,,,,,,,,,"243,000","67,000","67,000","67,000","80,000","73,000",,,,,,,"-1,283,000","98,000","570,000","615,000",,,,,"10,360,000","0","227,000","228,000","1,990,000","1,989,000","2,463,000","2,020,000",,,,,,,,,,
					AmortizationOfIntangibles,"12,757,000","4,120,000","3,863,000","3,577,000","1,197,000","1,197,000","1,780,000","753,000","765,000","772,000","887,000","888,000","888,000","889,000","971,000","965,000","968,000","969,000","1,193,000","648,000","269,000","266,000","267,000","269,000","270,000","269,000","282,000","528,000","646,000","655,000","707,000","740,000","852,000","903,000","899,000","893,000","891,000","900,000","871,000","732,000","333,000","332,000",,"333,000","333,000","332,000",,"333,000",,,,,,,,,,,"243,000","67,000","67,000","67,000","80,000","73,000",,,,,,,"-1,283,000","98,000","570,000","615,000",,,,,"10,360,000","0","227,000","228,000","1,990,000","1,989,000","2,463,000","2,020,000",,,,,,,,,,
		DeferredTax,"-13,202,000","524,000","-7,417,000","-6,296,000","-13,000","-697,000","-2,316,000","196,000","-1,085,000","4,000","-8,444,000","-601,000","-112,000","162,000","-559,000","-447,000","58,000","-150,000","-5,922,000","268,000","109,000","69,000","-282,000","29,000","-122,000","-137,000","3,265,000","49,877,000","-2,519,000","-219,000","-10,184,000","17,837,000","-687,000","-1,989,000","739,000","-1,561,000","-336,000","-753,000","-3,029,000","563,000","-282,000","1,046,000","-3,921,000","373,000","463,000","-187,000","-701,000","-1,937,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			DeferredIncomeTax,"-13,202,000","524,000","-7,417,000","-6,296,000","-13,000","-697,000","-2,316,000","196,000","-1,085,000","4,000","-8,444,000","-601,000","-112,000","162,000","-559,000","-447,000","58,000","-150,000","-5,922,000","268,000","109,000","69,000","-282,000","29,000","-122,000","-137,000","3,265,000","49,877,000","-2,519,000","-219,000","-10,184,000","17,837,000","-687,000","-1,989,000","739,000","-1,561,000","-336,000","-753,000","-3,029,000","563,000","-282,000","1,046,000","-3,921,000","373,000","463,000","-187,000","-701,000","-1,937,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,"11,000",,,,,,,,,,,,,,,,,,,,,,,,,,"899,000","-4,423,000","723,000","3,593,000","107,000","-385,000","12,000","92,000","-185,000","-1,046,000","-320,000","-182,000","-397,000","-677,000","-763,000","-775,000","-714,000","-686,000","-3,646,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,,,,,,,,,,,,,,,,,,,,,,,,,,,"29,507,000",,,,"28,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"11,320,000","3,367,000","3,063,000","3,064,000","1,826,000","1,524,000","1,358,000","4,204,000","616,000","613,000","703,000","678,000","783,000","785,000","585,000","912,000","656,000","499,000","452,000","387,000","309,000","33,000","34,000","42,000","115,000","36,000","-780,000","191,000","575,000","463,000","466,000","850,000","318,000","219,000","649,000","1,719,000","272,000","370,000","452,000","526,000","384,000","404,000","588,000","641,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"2,419,000","1,618,000","-628,000","982,000","447,000","413,000","416,000","275,000","270,000","248,000","304,000","242,000","242,000","223,000","65,000","64,000","331,000","-24,000","-132,000","10,000","-336,000","796,000","1,139,000","404,000","248,000","451,000","907,000","345,000","282,000","109,000","-465,000","1,747,000","328,000","317,000","307,000","294,000","286,000","275,000","-1,141,000","984,000","-1,654,000","2,836,000","3,766,000","1,238,000","614,000","267,000","260,000","198,000",,,,"12,000",,,,"-320,000",,,,,"-775,000",,"-686,000",,,"-331,000",,,"103,000","57,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		ChangeInWorkingCapital,"-54,007,000","-27,574,000","2,282,000","-24,957,000","-3,758,000","-11,988,000","-1,431,000","-1,178,000","11,970,000","712,000","-3,168,000","-9,839,000","1,703,000","-1,275,000","-1,969,000","-7,174,000","-1,883,000","4,618,000","5,048,000","-9,385,000","-6,730,000","1,611,000","-1,060,000","-997,000","6,700,000","3,832,000","3,583,000","-13,833,000","14,285,000","-3,218,000","10,896,000","-28,697,000","2,554,000","-6,297,000","4,898,000","-7,160,000","3,772,000","1,168,000","4,919,000","-14,119,000","1,564,000","-4,871,000","2,053,000","-12,504,000","-2,304,000","-2,911,000","5,965,000","-8,062,000","-1,216,000","389,000","921,000","221,000","-73,000","-243,000","-111,000","162,000","-35,000","-127,000","111,000","278,000","117,000","-83,000","183,000","211,000","-280,000","-24,000","21,000","-62,000","-612,000","91,000","-850,000","1,078,000","-521,000","-647,000","-41,000","-142,000","-372,000","927,000","-3,390,000","-1,662,000","1,100,000","-2,349,000","4,097,000","-1,268,000","-358,000","-2,959,000","5,612,000","-7,013,000","1,832,000","-2,407,000","-4,600,000","500,000","-1,200,000","-2,400,000","200,000","-2,600,000"
			ChangeInReceivables,"-6,093,000","437,000","6,615,000","-11,836,000","-1,309,000","66,000","-7,124,000","-18,203,000","15,094,000","2,568,000","317,000","-9,771,000","5,212,000","-1,921,000","3,241,000","-7,228,000","3,368,000","-147,000","-149,000","-9,582,000","2,537,000","-1,479,000","3,059,000","-6,418,000","6,148,000","-24,000","2,404,000","-14,119,000","10,647,000","2,794,000","4,446,000","-16,405,000","8,568,000","-4,475,000","3,588,000","-12,161,000","4,394,000","-4,724,000","3,801,000","-12,490,000","10,214,000","-7,114,000","5,705,000","-10,556,000","6,694,000","-4,160,000","5,095,000","-10,352,000","329,000","590,000","-485,000","14,000","-22,000","-47,000","51,000","12,000","-110,000","104,000","24,000","185,000","317,000","-107,000","-22,000","-27,000",,,"-151,000",,,,,,,"-344,000","623,000","-85,000","0","534,000","718,000","336,000","1,438,000","126,000","-780,000","1,885,000","1,301,000","-2,383,000","9,770,000","-8,183,000","-2,517,000","-3,637,000","-6,400,000","1,700,000","-300,000","-2,000,000","1,800,000","-5,100,000"
				ChangesInAccountReceivables,"-6,093,000","437,000","6,615,000","-11,836,000","-1,309,000","66,000","-7,124,000","-18,203,000","15,094,000","2,568,000","317,000","-9,771,000","5,212,000","-1,921,000","3,241,000","-7,228,000","3,368,000","-147,000","-149,000","-9,582,000","2,537,000","-1,479,000","3,059,000","-6,418,000","6,148,000","-24,000","2,404,000","-14,119,000","10,647,000","2,794,000","4,446,000","-16,405,000","8,568,000","-4,475,000","3,588,000","-12,161,000","4,394,000","-4,724,000","3,801,000","-12,490,000","10,214,000","-7,114,000","5,705,000","-10,556,000","6,694,000","-4,160,000","5,166,000","-10,665,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,"-54,820,000","-23,137,000","-8,890,000","-10,307,000","-12,486,000","-2,388,000","1,530,000","8,508,000","-3,092,000","4,061,000","165,000","-1,160,000","-10,739,000","2,589,000","-4,021,000","286,000","-8,898,000","5,430,000","9,634,000","-131,000","-10,194,000","2,051,000","-1,134,000","1,697,000","-783,000","5,602,000","3,116,000","-6,052,000","-1,402,000","3,780,000","4,277,000","-14,230,000","-12,729,000","1,997,000","3,288,000","527,000","-1,385,000","5,000,000","6,278,000","-2,473,000","-8,312,000","2,116,000","-2,417,000","-1,371,000","-10,249,000","2,455,000","-1,410,000","-237,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPrepaidAssets,"1,314,000","-856,000","2,352,000","663,000","-845,000","-5,730,000","-878,000","-822,000","954,000","-1,103,000","853,000","108,000","190,000","-295,000","-1,270,000","168,000","803,000","-528,000","-619,000","-778,000","-136,000","106,000","-476,000","1,175,000","2,704,000","-572,000","478,000","227,000","1,101,000","-1,997,000","-263,000","2,388,000","-580,000","38,000","-1,904,000","410,000","-142,000","1,324,000","-3,104,000","225,000","-1,058,000","1,155,000","1,433,000","120,000","-1,459,000","1,031,000",,,,,,,,,,,,,,,,,,,,,,,,,,"730,000",,,,"30,000","-142,000","394,000",,"108,000","292,000","584,000","408,000","666,000","-52,000","-763,000",,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"8,853,000","-1,281,000","2,123,000","-3,251,000","11,262,000","-4,453,000","4,191,000","9,099,000","-894,000","-4,675,000","-4,429,000","586,000","7,628,000","-1,655,000","103,000","-482,000","2,913,000","-10,000","-3,626,000","735,000","2,010,000","744,000","-2,993,000","2,063,000","-1,994,000","-1,190,000","-1,729,000","5,787,000","268,000","-7,574,000","2,436,000","-450,000","7,295,000","-3,857,000","-74,000","4,064,000","905,000","-432,000","-2,056,000","619,000","720,000","-1,028,000","-2,668,000","-697,000","2,710,000","-2,237,000","2,158,000","2,522,000","179,000","-213,000","1,394,000","194,000","-63,000","-195,000","-179,000","134,000","58,000","-248,000","71,000","76,000","-217,000","8,000","188,000","222,000","-214,000","-977,000","77,000","-126,000","-660,000","-22,000","-987,000","1,419,000","-181,000","-303,000","-355,000","-73,000","-212,000","224,000","-3,233,000","-2,955,000","2,770,000","-1,121,000","509,000","-2,873,000","-1,679,000","-510,000","-3,967,000","4,580,000","4,253,000","68,000",,,"300,000","-800,000","-900,000","1,800,000"
				ChangeInPayable,"3,869,000","-2,101,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-74,000",,,,,,,,,,,,,,,,,,,,,,,"-248,000",,,,"8,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"3,869,000","-2,101,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangeInAccruedExpense,"4,984,000","820,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0",,,,,,,,,,,,,"30,000","-8,000","8,000","48,000","1,180,000","547,000","-37,000","-67,000","225,000","-442,000","-23,000","6,000","2,795,000","-3,718,000","-205,000","273,000","-900,000",,,"-200,000",,
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,069,000",,,"-246,000","183,000","-26,000","-273,000","-1,071,000","302,000","-3,363,000","-1,871,000","3,735,000","-504,000","95,000","691,000","-2,905,000","308,000","301,000","889,000","2,400,000","-400,000","-1,400,000","600,000","-400,000","800,000"
			ChangeInOtherWorkingCapital,"-3,261,000","-2,737,000","82,000","-226,000","-380,000","517,000","850,000","240,000","-92,000","-139,000","-74,000","398,000","-588,000","7,000","-22,000","82,000","-69,000","-127,000","-192,000","371,000","-947,000","189,000","484,000","486,000","625,000","16,000","-686,000","324,000","3,671,000","-221,000",,,,,,,,,,,,,,,,,"0","5,000","-463,000","12,000","12,000","13,000","12,000","-1,000","17,000","16,000","17,000","17,000","16,000","17,000","17,000","16,000","-939,000","16,000","39,000","953,000","95,000","-87,000","48,000","113,000",,,,,,,,,,,,,,,,,,,,,,,,,,
InvestingCashFlow,"-178,695,000","-1,900,000","-36,961,000","-137,981,000","-1,853,000","-1,347,000","-1,803,000","-31,761,000","-719,000","-1,299,000","-1,278,000","-825,000","-948,000","-1,045,000","-1,885,000","-333,000","-1,010,000","-851,000","-928,000","-80,008,000","-670,000","-426,000","-531,000","9,258,000","-451,000","-1,506,000","60,444,000","-484,000","-890,000","-664,000","-10,466,000","80,123,000","-718,000","-660,000","-1,212,000","-588,000","-1,387,000","-1,889,000","-12,060,000","-40,977,000","-1,149,000","-1,606,000","-297,000","-362,000","-631,000","-1,464,000","-1,325,000","-433,000","-59,184,000","355,000","873,000","-6,287,000","10,175,000","37,912,000","8,353,000","-4,278,000","-4,553,000","-18,641,000","20,530,000","6,769,000","-2,754,000","15,758,000","689,000","-1,743,000","801,000","-18,327,000","6,061,000","-13,558,000","-16,566,000","-1,860,000","3,080,000","10,771,000","-2,969,000","24,091,000","3,994,000","-40,797,000","7,949,000","7,864,000","33,100,000","-16,281,000","12,087,000","-15,450,000","-18,511,000","6,341,000","-20,500,000","11,865,000","-3,712,000","-31,171,000","-53,751,000","-1,730,000","12,300,000","-1,900,000","-500,000","-1,500,000","-8,800,000","-1,000,000"
	CashFlowFromContinuingInvestingActivities,"-178,695,000","-1,900,000","-36,961,000","-137,981,000","-1,853,000","-1,347,000","-1,803,000","-31,761,000","-719,000","-1,299,000","-1,278,000","-825,000","-948,000","-1,045,000","-1,885,000","-333,000","-1,010,000","-851,000","-928,000","-80,008,000","-670,000","-426,000","-531,000","9,258,000","-451,000","-1,506,000","60,444,000","-484,000","-890,000","-664,000","-10,466,000","80,123,000","-718,000","-660,000","-1,212,000","-588,000","-1,387,000","-1,889,000","-12,060,000","-40,977,000","-1,149,000","-1,606,000","-297,000","-362,000","-631,000","-1,464,000","-1,325,000","-433,000","-59,184,000","355,000","873,000","-6,287,000","10,175,000","37,912,000","8,353,000","-4,278,000","-4,553,000","-18,641,000","20,530,000","6,769,000","-2,754,000","15,758,000","689,000","-1,743,000","801,000","-18,327,000","6,061,000","-13,558,000","-16,566,000","-1,860,000","3,080,000","10,771,000","-2,969,000","24,091,000","3,994,000","-40,797,000","7,949,000","7,864,000","33,100,000","-16,281,000","12,087,000","-15,450,000","-18,511,000","6,341,000","-20,500,000","11,865,000","-3,712,000","-31,171,000","-53,751,000","-1,730,000","12,300,000","-1,900,000","-500,000","-1,500,000","-8,800,000","-1,000,000"
		NetPPEPurchaseAndSale,"-17,707,000","-1,900,000","-11,600,000","-2,354,000","-1,853,000","-1,347,000","-1,805,000","-1,261,000","-719,000","-1,299,000","-1,278,000","-825,000","-948,000","-1,045,000","-1,510,000","-333,000","-665,000","-851,000","-928,000","-770,000","-670,000","-426,000","-531,000","-977,000","-451,000","-585,000","-431,000","-484,000","-890,000","-664,000","-472,000","-1,017,000","-718,000","-660,000","-1,212,000","-588,000","-1,387,000","-1,139,000","-1,861,000","-849,000","-1,149,000","-1,606,000","-297,000","-362,000","-631,000","-1,464,000",,"-667,000","-74,000","-20,000","-1,000","0","-3,000","-3,000","-4,000","-2,000","-1,000","0","-3,000","-8,000","-16,000","-21,000","-41,000","-4,000","-2,000","-2,000","-1,000","-8,000","0","-8,000","3,000","-1,004,000","-1,014,000","-500,000","-34,000","0","35,772,000","-35,765,000","106,000","-50,000","-68,000","19,000","-344,000","-425,000","-971,000","-1,723,000","555,000","-3,215,000","-456,000","-891,000","11,500,000","-700,000","-500,000","-1,500,000","-9,300,000","-500,000"
			PurchaseOfPPE,"-17,936,000","-1,900,000","-11,804,000","-2,354,000","-1,878,000","-1,347,000","-1,805,000","-1,585,000","-719,000","-1,302,000","-1,278,000","-844,000","-948,000","-1,046,000","-1,511,000","-336,000","-665,000","-853,000","-928,000","-771,000","-722,000","-426,000","-530,000","-977,000","-456,000","-603,000","-490,000","-686,000","-894,000","-734,000","-480,000","-1,017,000","-722,000","-660,000","-1,229,000","-591,000","-1,405,000","-1,139,000","-1,859,000","-882,000","-1,149,000","-1,606,000","-297,000","-362,000","-661,000","-1,464,000",,"-667,000","-74,000","-20,000","-1,000","0","-3,000","-3,000","-4,000","-2,000",,,"-1,000","-8,000","-16,000","-23,000","-41,000","-4,000","-2,000","-2,000","-1,000","-8,000","0","-8,000","3,000","-1,004,000","-1,014,000","-500,000","-34,000","0","35,761,000","-35,765,000","0","-106,000","-73,000","-3,000","-344,000","-425,000","-971,000","-1,723,000","-1,309,000","-1,351,000","-2,320,000","-891,000","-500,000","-700,000","-500,000","-1,500,000","-9,300,000","-500,000"
			SaleOfPPE,,,"204,000","0","25,000","0","0","324,000","0","3,000","0","19,000","0","1,000","1,000","3,000","0","2,000","0","1,000","52,000","0","-1,000","0","5,000","18,000","59,000","202,000","4,000","70,000","8,000","0",,,"17,000","3,000",,,"-2,000","33,000",,,"0","0",,,,"0",,,,,,,"0","0","0","0",,"0","0","2,000",,,,,,,,,,,,,"0","0",,,"106,000","56,000","5,000","22,000",,,,,,,,,,,,,,
