name,ttm
OperatingCashFlow,"68,408,665"
FinancingCashFlow,"-55,453,111"
EndCashPosition,"12,955,554"
	ChangesInCash,"12,955,554"
	BeginningCashPosition,"0"
IssuanceOfDebt,"14,701,810"
RepaymentOfDebt,"-19,902,572"
FreeCashFlow,"68,408,665"
