name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016
		OtherCurrentAssets,"10,148,000","8,896,000","7,157,000","11,893,000","9,150,000","8,312,000","5,525,000","9,510,000","8,043,000","7,071,000","6,207,000","2,874,000","4,313,000","4,212,000","1,594,000","1,967,000","3,389,000","1,991,000","1,471,000","1,927,000","3,041,000","1,358,000"
	TotalNonCurrentAssets,"516,410,000","520,898,000","523,813,000","526,010,000","526,581,000","529,296,000","530,123,000","483,874,000","490,562,000","487,305,000","476,667,000","300,844,000","298,568,000","287,713,000","273,164,000","252,410,000","253,883,000","31,970,000","35,289,000","24,816,000","24,347,000","24,793,000"
		NetPPE,"97,356,000","97,102,000","95,286,000","92,456,000","88,954,000","83,268,000","79,907,000","77,239,000","74,822,000","73,310,000","67,802,000","38,293,000","36,671,000","27,335,000","25,036,000","25,833,000","25,275,000","15,000,000","14,865,000","12,562,000","12,842,000","13,044,000"
			GrossPPE,"97,356,000","137,191,000","132,339,000","126,956,000","122,768,000","114,376,000","108,537,000","102,914,000","97,528,000","93,352,000","86,372,000","54,740,000","51,437,000","40,449,000","37,103,000","36,153,000","34,003,000","22,390,000",,,,"18,190,000"
				Properties,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,"0"
				LandAndImprovements,,"8,934,000","6,407,000","6,407,000","7,067,000","7,067,000","7,067,000","7,067,000","4,557,000","4,557,000","4,557,000","660,000","660,000","660,000","660,000","660,000","660,000","660,000",,,,
				BuildingsAndImprovements,,"23,302,000","23,328,000","8,653,000","10,362,000","10,168,000","10,114,000","10,082,000","10,069,000","10,050,000","10,033,000","2,474,000","2,480,000","2,479,000","2,492,000","2,488,000","794,000","771,000",,,,"668,000"
				MachineryFurnitureEquipment,,"26,634,000","23,193,000","20,368,000","20,513,000","20,315,000","19,690,000","18,096,000","17,578,000","15,913,000","13,411,000","12,389,000","11,708,000","11,375,000","10,780,000","10,283,000","8,000,000","1,334,000",,,,"1,273,000"
				OtherProperties,"97,356,000","46,903,000","46,983,000","46,174,000","45,885,000","45,786,000","44,745,000","43,576,000","44,248,000","43,923,000","43,000,000","27,310,000","24,642,000","14,477,000","12,115,000","11,959,000","11,797,000","10,665,000",,,,"9,512,000"
				ConstructionInProgress,,"5,077,000","7,525,000","22,510,000","17,798,000","11,331,000","8,755,000","6,718,000","3,824,000","3,392,000","2,886,000","826,000","1,041,000","682,000","259,000","264,000","5,096,000","2,344,000",,,,"150,000"
				Leases,,"26,341,000","24,903,000","22,844,000","21,143,000","19,709,000","18,166,000","17,375,000","17,252,000","15,517,000","12,485,000","11,081,000","10,906,000","10,776,000","10,797,000","10,499,000","7,656,000","6,616,000",,,,"6,587,000"
			AccumulatedDepreciation,,"-40,089,000","-37,053,000","-34,500,000","-33,814,000","-31,108,000","-28,630,000","-25,675,000","-22,706,000","-20,042,000","-18,570,000","-16,447,000","-14,766,000","-13,114,000","-12,067,000","-10,320,000","-8,728,000","-7,390,000",,,,"-5,146,000"
		GoodwillAndOtherIntangibleAssets,"417,084,000","421,772,000","426,393,000","431,373,000","435,791,000","444,158,000","448,239,000","346,020,000","348,323,000","351,001,000","353,485,000","211,035,000","212,645,000","213,575,000","203,839,000","205,049,000","209,425,000","8,330,000","8,585,000","8,598,000","8,546,000","8,673,000"
			Goodwill,"230,973,000","231,110,000","231,083,000","231,367,000","231,202,000","231,158,000","230,872,000","230,658,000","230,702,000","231,045,000","231,764,000","125,040,000","125,279,000","125,029,000","118,408,000","118,335,000","117,389,000","5,064,000","5,063,000","4,899,000","4,697,000","4,619,000"
			OtherIntangibleAssets,"186,111,000","190,662,000","195,310,000","200,006,000","204,589,000","213,000,000","217,367,000","115,362,000","117,621,000","119,956,000","121,721,000","85,995,000","87,366,000","88,546,000","85,431,000","86,714,000","92,036,000","3,266,000","3,522,000","3,699,000","3,849,000","4,054,000"
		NonCurrentDeferredAssets,,,,,,"0","0","58,660,000","64,149,000","59,780,000","53,414,000","48,620,000","46,585,000","43,946,000","41,101,000","18,595,000","16,091,000","5,994,000","9,707,000",,,
			NonCurrentDeferredTaxesAssets,,,,,,"0","0","58,660,000","64,149,000","59,780,000","53,414,000","48,620,000","46,585,000","43,946,000","41,101,000","18,595,000","16,091,000","5,994,000","9,707,000",,,
		OtherNonCurrentAssets,"1,970,000","2,024,000","2,134,000","2,181,000","1,836,000","1,870,000","1,977,000","1,955,000","3,268,000","3,214,000","1,966,000","2,896,000","2,667,000","2,857,000","3,188,000","2,933,000","3,092,000","2,646,000","2,132,000","3,656,000","2,959,000","3,076,000"
TotalLiabilitiesNetMinorityInterest,"663,275,000","564,367,000","563,367,000","573,631,000","595,816,000","477,570,000","476,131,000","503,939,000","445,489,000","344,418,000","354,211,000","185,667,000","206,671,000","174,456,000","170,911,000","190,851,000","202,088,000","36,001,000","36,741,000","52,523,000","61,307,000","40,348,000"
	CurrentLiabilities,"173,415,000","98,102,000","105,014,000","99,175,000","132,682,000","101,067,000","101,081,000","125,229,000","100,491,000","73,014,000","79,788,000","75,027,000","82,015,000","64,196,000","54,326,000","73,898,000","63,304,000","18,191,000","16,074,000","18,743,000","16,211,000","13,075,000"
		PayablesAndAccruedExpenses,"158,957,000","83,252,000","91,626,000","84,601,000","120,779,000","88,389,000","88,646,000","116,657,000","91,880,000","64,574,000","71,539,000","69,383,000","76,707,000","61,945,000","52,353,000","71,865,000","61,172,000","16,465,000","15,929,000","16,190,000","13,670,000","10,754,000"
			Payables,"140,149,000","67,761,000","75,689,000","71,698,000","109,377,000","78,671,000","77,904,000","102,442,000","85,269,000","60,620,000","67,417,000","67,959,000","75,181,000","60,063,000","50,258,000","68,714,000","57,901,000","16,045,000","13,551,000","14,354,000","13,171,000","10,433,000"
				AccountsPayable,"128,913,000","55,057,000","62,510,000","61,653,000","101,033,000","68,131,000","65,352,000","91,492,000","78,733,000","51,538,000","58,743,000","61,234,000","71,023,000","54,768,000","46,306,000","65,291,000","55,370,000","14,234,000","11,860,000","12,857,000","12,502,000","9,333,000"
				OtherPayable,"11,236,000","12,704,000","13,179,000","10,045,000","8,344,000","10,540,000","12,552,000","10,950,000","6,536,000","9,082,000","8,674,000","6,725,000","4,158,000","5,295,000","3,952,000","3,423,000","2,531,000","1,811,000","1,691,000","1,497,000","669,000","1,100,000"
			CurrentAccruedExpenses,"18,808,000","15,491,000","15,937,000","12,903,000","11,402,000","9,718,000","10,742,000","14,215,000","6,611,000","3,954,000","4,122,000","1,424,000","1,526,000","1,882,000","2,095,000","3,151,000","3,271,000","420,000","2,378,000","1,836,000","499,000","321,000"
				InterestPayable,"5,099,000","3,811,000","5,108,000","3,798,000","538,000","903,000","2,530,000","1,198,000","643,000","83,000","124,000","547,000","607,000","728,000","1,023,000","926,000","927,000","115,000","112,000","156,000","173,000","44,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,,,,,,,,,,,,,,,,,,"1,811,000","1,691,000","1,497,000","669,000","1,100,000"
		CurrentDebtAndCapitalLeaseObligation,"14,458,000","14,850,000","13,388,000","14,574,000","11,903,000","12,678,000","12,435,000","8,572,000","8,611,000","8,440,000","8,249,000","5,644,000","5,308,000","2,251,000","1,973,000","2,033,000","2,132,000","151,000","145,000","2,553,000","2,541,000","2,321,000"
			CurrentDebt,"8,411,000","8,350,000","7,497,000","9,143,000","6,752,000","7,763,000","7,717,000","3,855,000","3,841,000","3,821,000","3,504,000","2,338,000","2,446,000","2,251,000","1,973,000","2,033,000","2,132,000","151,000","145,000","2,553,000","2,541,000","2,321,000"
				OtherCurrentBorrowings,"8,411,000","8,350,000","7,497,000","9,143,000","6,752,000","7,763,000","7,717,000","3,855,000","3,841,000","3,821,000","3,504,000","2,338,000","2,446,000",,,,,,,,,
			CurrentCapitalLeaseObligation,"6,047,000","6,500,000","5,891,000","5,431,000","5,151,000","4,915,000","4,718,000","4,717,000","4,770,000","4,619,000","4,745,000","3,306,000","2,862,000",,,,,,,,,
		CurrentDeferredLiabilities,,,,,,,,,,,,,,,,,,"1,575,000",,,,
		OtherCurrentLiabilities,,,,,,,,,,,,,"2,862,000",,,,,"0","0","0","0","0"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"489,860,000","466,265,000","458,353,000","474,456,000","463,134,000","376,503,000","375,050,000","378,710,000","344,998,000","271,404,000","274,423,000","110,640,000","124,656,000","110,260,000","116,585,000","116,953,000","138,784,000","17,810,000","20,667,000","33,780,000","45,096,000","27,273,000"
		LongTermDebtAndCapitalLeaseObligation,"489,409,000","465,806,000","456,641,000","472,738,000","461,881,000","375,106,000","374,085,000","376,187,000","344,940,000","271,287,000","274,185,000","110,386,000","124,388,000","109,737,000","116,168,000","116,550,000","138,547,000","17,572,000","20,331,000","33,430,000","43,402,000","25,592,000"
			LongTermDebt,"472,945,000","448,470,000","438,406,000","454,588,000","443,139,000","355,979,000","355,495,000","357,795,000","325,432,000","251,376,000","254,745,000","99,723,000","115,274,000","107,418,000","114,792,000","114,904,000","136,556,000","17,183,000","19,928,000","33,005,000","42,990,000","25,158,000"
			LongTermCapitalLeaseObligation,"16,464,000","17,336,000","18,235,000","18,150,000","18,742,000","19,127,000","18,590,000","18,392,000","19,508,000","19,911,000","19,440,000","10,663,000","9,114,000","2,319,000","1,376,000","1,646,000","1,991,000","389,000","403,000","425,000","412,000","434,000"
		NonCurrentDeferredLiabilities,,,,,,,,,,,,,,,,,,"0","0",,"1,330,000","1,303,000"
		OtherNonCurrentLiabilities,"451,000","459,000","1,712,000","1,718,000","1,253,000","1,397,000","965,000","2,523,000","58,000","117,000","238,000","254,000","268,000","523,000","417,000","403,000","237,000","238,000","336,000","350,000","364,000","378,000"
TotalEquityGrossMinorityInterest,"261,159,000","255,220,000","263,191,000","269,624,000","256,688,000","294,022,000","301,976,000","363,091,000","331,503,000","328,310,000","335,873,000","338,177,000","328,582,000","320,978,000","238,518,000","209,008,000","200,314,000","104,844,000","108,301,000","51,842,000","45,399,000","40,982,000"
	TotalPartnershipCapital,,,,,,,,,,,,,,,,,,,,"51,864,000","45,420,000","41,001,000"
		GeneralPartnershipCapital,,,,,,,,,,,,,,,,,,,,"53,289,000","47,219,000","42,941,000"
	StockholdersEquity,"258,897,000","252,826,000","260,639,000","265,910,000","248,390,000","262,408,000","265,346,000","322,627,000","293,241,000","283,114,000","286,263,000","282,020,000","268,164,000","256,482,000","187,881,000","141,969,000","131,817,000","66,714,000","70,303,000","0","0","0"
		CapitalStock,"29,000","29,000","29,000","29,000","29,000","29,000","28,000","28,000","28,000","28,000","28,000","29,000","28,000","29,000","26,000","25,000","24,000","21,000","21,000",,,
			CommonStock,"29,000","29,000","29,000","29,000","29,000","29,000","28,000","28,000","28,000","28,000","28,000","29,000","28,000","29,000","26,000","25,000","24,000","21,000","21,000",,,
		AdditionalPaidInCapital,"371,398,000","368,006,000","361,836,000","358,506,000","345,386,000","356,442,000","349,524,000","344,270,000","312,874,000","300,120,000","292,810,000","282,343,000","271,916,000","262,219,000","189,880,000","146,054,000","137,916,000","70,873,000","71,192,000",,,
		RetainedEarnings,"-111,394,000","-114,525,000","-100,401,000","-92,499,000","-96,525,000","-93,377,000","-82,959,000","-19,897,000","-18,006,000","-15,903,000","-4,914,000","976,000","-2,839,000","-4,450,000","-976,000","-3,197,000","-5,696,000","-3,493,000","-226,000",,,
		GainsLossesNotAffectingRetainedEarnings,"-1,136,000","-684,000","-825,000","-126,000","-500,000","-686,000","-1,247,000","-1,774,000","-1,655,000","-1,131,000","-1,661,000","-1,328,000","-941,000","-1,316,000","-1,049,000","-913,000","-427,000","-687,000","-684,000","-1,425,000","-1,799,000","-1,940,000"
		OtherEquityInterest,,,,,,,,,,,,,,"-1,000",,,,,,"53,289,000","47,219,000","42,941,000"
	MinorityInterest,"2,262,000","2,394,000","2,552,000","3,714,000","8,298,000","31,614,000","36,630,000","40,464,000","38,262,000","45,196,000","49,610,000","56,157,000","60,418,000","64,496,000","50,637,000","67,039,000","68,497,000","38,130,000","37,998,000","-22,000","-21,000","-19,000"
TotalCapitalization,"731,842,000","701,296,000","699,045,000","720,498,000","691,529,000","618,387,000","620,841,000","680,422,000","618,673,000","534,490,000","541,008,000","381,743,000","383,438,000","363,900,000","302,673,000","256,873,000","268,373,000","83,897,000","90,231,000","84,869,000","88,410,000","66,159,000"
CommonStockEquity,"258,897,000","252,826,000","260,639,000","265,910,000","248,390,000","262,408,000","265,346,000","322,627,000","293,241,000","283,114,000","286,263,000","282,020,000","268,164,000","256,482,000","187,881,000","141,969,000","131,817,000","66,714,000","70,303,000","51,864,000","45,420,000","41,001,000"
CapitalLeaseObligations,"22,511,000","23,836,000","24,126,000","23,581,000","23,893,000","24,042,000","23,308,000","23,109,000","24,278,000","24,530,000","24,185,000","13,969,000","11,976,000","2,319,000","1,376,000","1,646,000","1,991,000","389,000","403,000","425,000","412,000","434,000"
NetTangibleAssets,"-158,187,000","-168,946,000","-165,754,000","-165,463,000","-187,401,000","-181,750,000","-182,893,000","-23,393,000","-55,082,000","-67,887,000","-67,222,000","70,985,000","55,519,000","42,907,000","-15,958,000","-63,080,000","-77,608,000","58,384,000","61,718,000","-8,598,000","-8,546,000","-8,673,000"
WorkingCapital,"234,609,000","200,587,000","197,731,000","218,070,000","193,241,000","141,229,000","146,903,000","257,927,000","185,939,000","112,409,000","133,629,000","147,973,000","154,670,000","143,525,000","81,939,000","73,551,000","85,215,000","90,684,000","93,679,000","60,806,000","66,148,000","43,462,000"
InvestedCapital,"740,253,000","709,646,000","706,542,000","729,641,000","698,281,000","626,150,000","628,558,000","684,277,000","622,514,000","538,311,000","544,512,000","384,081,000","385,884,000","366,151,000","304,646,000","258,906,000","270,505,000","84,048,000","90,376,000","87,422,000","90,951,000","68,480,000"
TangibleBookValue,"-158,187,000","-168,946,000","-165,754,000","-165,463,000","-187,401,000","-181,750,000","-182,893,000","-23,393,000","-55,082,000","-67,887,000","-67,222,000","70,985,000","55,519,000","42,907,000","-15,958,000","-63,080,000","-77,608,000","58,384,000","61,718,000","43,266,000","36,874,000","32,328,000"
TotalDebt,"503,867,000","480,656,000","470,029,000","487,312,000","473,784,000","387,784,000","386,520,000","384,759,000","353,551,000","279,727,000","282,434,000","116,030,000","129,696,000","111,988,000","118,141,000","118,583,000","140,679,000","17,723,000","20,476,000","35,983,000","45,943,000","27,913,000"
NetDebt,"430,252,000","377,414,000","382,729,000","436,568,000","438,827,000","330,286,000","305,459,000","244,627,000","301,165,000","227,925,000","247,794,000","65,497,000","63,353,000","43,309,000","112,283,000","105,265,000","133,974,000",,,"34,510,000","44,155,000","26,712,000"
ShareIssued,"29,272,000","29,139,000","29,065,000","28,909,000","28,102,000","25,711,000","25,256,000","24,658,000","24,318,000","23,554,000","23,302,000","22,750,000","22,156,706","21,619,875","19,172,303","16,647,998","16,132,043","13,222,583","13,222,583","11,701,750","11,701,750","11,701,750"
OrdinarySharesNumber,"29,272,000","29,139,000","29,065,000","28,909,000","28,102,000","25,711,000","25,256,000","24,658,000","24,318,000","23,554,000","23,302,000","22,750,000","22,156,706","21,619,875","19,172,303","16,647,998","16,132,043","13,222,583","13,222,583","11,701,750","11,701,750","11,701,750"
