name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017
PretaxIncome,"-116,756,000","-28,068,000","-36,893,000","-28,858,000","-22,937,000","33,413,000","-19,933,000","-32,832,000","-40,393,000","-26,179,000","-23,136,000","-23,922,000","-18,036,000","-15,934,000","-14,060,000","-11,426,000","-10,305,000","-7,483,000","-9,254,000","-3,827,000"
NetIncomeCommonStockholders,"-116,756,000","-28,068,000","-36,893,000","-28,858,000","-22,937,000","33,413,000","-19,933,000","-32,832,000","-40,393,000","-26,179,000","-23,136,000","-23,922,000","-18,036,000","-15,934,000","-14,060,000","-11,426,000","-10,305,000","-7,483,000","-9,254,000","-3,827,000"
	NetIncome,"-116,756,000","-28,068,000","-36,893,000","-28,858,000","-22,937,000","33,413,000","-19,933,000","-32,832,000","-40,393,000","-26,179,000","-23,136,000","-23,922,000","-18,036,000","-15,934,000","-14,060,000","-11,426,000","-10,305,000","-7,483,000","-9,254,000","-3,827,000"
		NetIncomeIncludingNoncontrollingInterests,"-116,756,000","-28,068,000","-36,893,000","-28,858,000","-22,937,000","33,413,000","-19,933,000","-32,832,000","-40,393,000","-26,179,000","-23,136,000","-23,922,000","-18,036,000","-15,934,000","-14,060,000","-11,426,000","-10,305,000","-7,483,000","-9,254,000","-3,827,000"
			NetIncomeContinuousOperations,"-116,756,000","-28,068,000","-36,893,000","-28,858,000","-22,937,000","33,413,000","-19,933,000","-32,832,000","-40,393,000","-26,179,000","-23,136,000","-23,922,000","-18,036,000","-15,934,000","-14,060,000","-11,426,000","-10,305,000","-7,483,000","-9,254,000","-3,827,000"
DilutedNIAvailtoComStockholders,"-116,756,000","-28,068,000","-36,893,000","-28,858,000","-22,937,000","33,413,000","-19,933,000","-32,832,000","-40,393,000","-26,179,000","-23,136,000","-23,922,000","-18,036,000","-15,934,000","-14,060,000","-11,426,000","-10,305,000","-7,483,000","-9,254,000","-3,827,000"
BasicEPS,,"-0.64",,"-0.66","-0.53","0.8",,"-0.82","-1.01","-0.66",,"-0.7","-0.53","-0.47",,"-0.42","-0.316","-0.225",,"-0.115"
DilutedEPS,,"-0.64",,"-0.66","-0.53","0.75",,"-0.82","-1.01","-0.66",,"-0.7","-0.53","-0.47",,"-0.42","-0.316","-0.225",,"-0.115"
BasicAverageShares,,"43,709,238",,"43,598,350","43,569,482","41,870,759",,"40,187,173","39,972,174","39,753,583",,"34,371,927","34,193,666","34,193,666",,"27,330,579","32,626,999","33,293,666",,"33,293,666"
DilutedAverageShares,,"43,709,238",,"43,598,350","43,569,482","44,383,791",,"40,187,173","39,972,174","39,753,583",,"34,371,927","34,193,666","34,193,666",,"27,330,579","32,626,999","33,293,666",,"33,293,666"
TotalOperatingIncomeAsReported,"-114,869,000","-27,695,000","-35,758,000","-28,704,000","-22,712,000","-28,259,000","-20,094,000","-32,641,000","-40,452,000","-26,747,000","-23,758,000","-24,359,000","-18,634,000","-16,253,000","-14,078,000","-11,415,000","-10,258,000","-7,479,000","-9,275,000","-3,842,000"
TotalExpenses,"154,869,000","38,181,000","45,356,000","37,669,000","33,663,000","33,642,000","40,844,000","32,641,000","40,452,000","26,747,000","23,758,000","24,359,000","18,634,000","16,253,000","14,078,000","11,415,000","10,258,000","7,479,000","9,275,000","3,842,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"-116,756,000","-28,068,000","-36,893,000","-28,858,000","-22,937,000","33,413,000","-19,933,000","-32,832,000","-40,393,000","-26,179,000","-23,136,000","-23,922,000","-18,036,000","-15,934,000","-14,060,000","-11,426,000","-10,305,000","-7,483,000","-9,254,000","-3,827,000"
NormalizedIncome,"-116,756,000","-28,068,000","-36,893,000","-28,858,000","-22,937,000","-11,854,300","-19,933,000","-32,832,000","-40,393,000","-26,179,000","-23,136,000","-23,922,000","-18,036,000","-15,934,000","-14,060,000","-11,426,000","-10,305,000","-7,483,000","-9,254,000","-3,827,000"
InterestIncome,,,,,,,,,,,,,,"319,000",,,,,,
InterestExpense,"1,887,000","373,000","1,135,000","154,000","225,000","338,000",,,,,,,,,,,,"4,000",,
NetInterestIncome,"-1,887,000","-373,000","-1,135,000","-154,000","-225,000","-338,000","161,000","-191,000","59,000","568,000","622,000","437,000","598,000","319,000",,,"-47,000","-4,000",,
EBIT,"-114,869,000","-27,695,000","-35,758,000","-28,704,000","-22,712,000","33,751,000","-20,094,000","-32,641,000","-40,452,000","-26,747,000","-23,758,000","-24,359,000","-18,634,000","-16,253,000","-14,078,000","-11,415,000","-10,258,000","-7,479,000","-9,275,000","-3,842,000"
EBITDA,"-114,022,000"
ReconciledCostOfRevenue,"4,252,000","1,831,000","1,461,000","550,000","410,000","93,000",,,,,,,,,,,,,,
ReconciledDepreciation,"847,000","195,000","291,000","145,000","216,000","130,000","117,000","93,000","100,000","86,000","79,000","48,000","20,000","19,000","14,000","9,000","6,000","0","0","0"
NetIncomeFromContinuingOperationNetMinorityInterest,"-116,756,000","-28,068,000","-36,893,000","-28,858,000","-22,937,000","33,413,000","-19,933,000","-32,832,000","-40,393,000","-26,179,000","-23,136,000","-23,922,000","-18,036,000","-15,934,000","-14,060,000","-11,426,000","-10,305,000","-7,483,000","-9,254,000","-3,827,000"
TotalUnusualItemsExcludingGoodwill,"0","0","0","0","0","62,010,000",,,,,,,,,,,,,,
TotalUnusualItems,"0","0","0","0","0","62,010,000",,,,,,,,,,,,,,
NormalizedEBITDA,"-114,022,000","-27,500,000","-35,467,000","-28,559,000","-22,496,000","-28,129,000","-19,977,000","-32,548,000","-40,352,000","-26,661,000","-23,679,000","-24,311,000","-18,614,000","-16,234,000","-14,064,000","-11,406,000","-10,252,000","-7,479,000","-9,275,000","-3,842,000"
TaxRateForCalcs,"0","0","0","0","0","0.27","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
TaxEffectOfUnusualItems,"0","0","0","0","0","16,742,700","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
