name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,09/30/1992
		DepreciationAndAmortizationInIncomeStatement,"37,857,000","9,438,000","9,449,000","9,462,000","9,508,000","9,877,000","9,839,000","9,766,000","9,797,000","9,669,000","9,817,000","9,932,000","9,860,000","9,607,000","9,396,000","9,447,000","9,268,000","9,444,000","9,424,000","9,519,000","9,308,000","9,359,000","9,309,000","9,155,000","8,907,000","8,561,000","8,310,000","7,365,000","6,977,000","6,779,000","6,594,000","6,335,000","6,302,000","6,298,000","6,237,000","6,139,000","6,124,000","6,136,000","5,692,000","5,925,000","5,369,000","5,167,000","5,141,000","4,974,000","4,943,000","4,521,000","4,162,000","4,073,000","4,014,000","3,860,000","3,733,000","3,694,000","3,694,000","3,701,000","3,793,000","3,745,000","3,730,000","3,692,000","3,571,000","3,618,000","3,575,000","3,541,000","3,504,000","3,521,000","3,431,000","3,485,000","2,772,000","3,506,000","3,317,000","3,253,000","3,228,000","3,243,000","3,250,000","3,175,000","2,884,000","3,190,000","3,255,000","3,232,000","3,295,000","3,535,000","3,671,000","3,713,000","3,244,000","3,507,000","3,376,000","3,739,000","3,774,000","3,799,000","3,838,000","3,848,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	ProvisionForDoubtfulAccounts,"1,384,000","354,000","962,000","68,000","0","-9,000","-2,000","-2,000","0","1,000","13,000","-14,000","84,000","83,000","11,000","106,000","-38,000","8,000","-67,000","-96,000","-5,000","-38,000","212,000","43,000","118,000",,"156,000","31,000","429,000",,,,,,,,,,,,,,,,,,"538,000","217,000","194,000","1,061,000","202,000","202,000","219,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100,000",,,,,,,
	OtherTaxes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-5,528,000","-5,501,000","-5,505,000","-5,629,000","-5,159,000","-5,241,000","-5,831,000","-4,937,000","-4,864,000",,"-4,780,000","-4,583,000",,"-4,398,000","-4,721,000","-4,823,000","-4,450,000","-6,362,000","-4,765,000","-4,900,000","-6,693,000","-6,244,000","-6,112,000",,"-5,794,000","-12,757,000","-5,277,000","-23,796,000",,,"-5,104,000","-5,708,000","-5,310,000","-20,500,000","-5,200,000","-4,400,000","-4,500,000","-4,900,000","-5,300,000","-4,600,000","-4,100,000","-5,400,000","-3,300,000","-3,500,000","-3,200,000","-3,900,000","-3,200,000","-2,500,000","-2,300,000","-1,700,000","-1,700,000","-1,500,000","-1,300,000","-1,600,000","-1,300,000","-1,100,000","-1,600,000","-900,000","-600,000","-600,000","-500,000","-300,000"
	OtherOperatingExpenses,,,,,,"-9,000",,,,,,"75,000","200,000","-9,600,000","65,000","9,000","6,000","4,000","0","34,000",,"22,000","83,000","2,000","4,000",,,,,,,,,,,,,,,,,,,"-1,000","-4,000","-10,000",,,,,,,,,"-1,138,000","2,550,000","2,667,000","7,364,000","7,431,000","7,392,000","7,683,000","6,777,000","6,978,000","8,141,000","6,443,000","6,243,000","-18,704,000","6,054,000","5,849,000","1,988,000","5,568,000","6,199,000","6,396,000","5,725,000","9,840,000","6,340,000","6,545,000","10,154,000","8,215,000","9,011,000","12,399,000","7,875,000","27,613,000","12,481,000","50,033,000","12,417,000","6,338,000","15,093,000","7,813,000","6,772,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"78,960,000","21,205,000","19,579,000","18,692,000","19,484,000","21,398,000","27,840,000","20,244,000","9,993,000","27,417,000","27,903,000","28,186,000","27,816,000","26,809,000","29,379,000","27,344,000","27,526,000","27,561,000","28,129,000","27,679,000","28,779,000","28,561,000","28,072,000","27,180,000","26,854,000","25,586,000","24,973,000","23,808,000","21,029,000","21,202,000","20,864,000","20,292,000","20,221,000","20,191,000","17,502,000","17,010,000","16,688,000","16,109,000","15,906,000","15,697,000","15,288,000","15,021,000","14,797,000","14,307,000","13,914,000","13,294,000","12,941,000","12,313,000","12,049,000","10,971,000","11,428,000","11,666,000","11,554,000","12,130,000","14,005,000","10,704,000","11,454,000","12,319,000","12,521,000","12,741,000","14,164,000","13,570,000","13,134,000","12,300,000","13,855,000","13,315,000","16,335,000","13,398,000","12,413,000","17,630,000","11,928,000","12,422,000","11,894,000","12,510,000","8,964,000","11,426,000","11,004,000","9,397,000","11,492,000","11,298,000","1,170,000","11,679,000","-1,404,000","6,346,000","-11,532,000","2,122,000","-5,628,000","7,748,000","16,774,000","17,196,000","-51,177,000","28,000,000","27,400,000","26,700,000","-13,869,000","23,800,000","35,200,000","25,500,000","-4,427,000","22,500,000","21,600,000","19,600,000","-4,459,000","17,500,000","15,400,000","14,600,000","11,900,000","11,000,000","10,000,000","8,800,000","12,200,000","8,400,000","7,500,000","6,000,000","5,800,000","4,400,000","4,500,000","3,700,000","1,400,000"
NetNonOperatingInterestIncomeExpense,"-27,546,000","-7,143,000","-6,933,000","-6,610,000","-6,860,000","-6,972,000","-7,088,000","-7,361,000","-7,546,000","-7,710,000","-7,578,000","-7,827,000","-7,710,000","-7,467,000","-7,215,000","-7,497,000","-7,655,000","-7,829,000","-7,683,000","-7,644,000","-7,151,000","-7,471,000","-6,856,000","-6,836,000","-6,750,000","-6,000,000","-5,581,000","-4,296,000","-3,854,000","-3,766,000","-3,683,000","-3,170,000","-3,088,000","-3,187,000","-2,852,000","-2,581,000","-2,798,000","-3,133,000","-2,907,000","-2,988,000","-2,004,000","-2,033,000","-1,993,000","-1,794,000","-1,543,000","-1,104,000","-981,000","-852,000","-419,000","-401,000","-372,000","-340,000","-814,000","-892,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,255,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"27,546,000","7,143,000","6,933,000","6,610,000","6,860,000","6,972,000","7,088,000","7,361,000","7,546,000","7,710,000","7,578,000","7,827,000","7,710,000","7,467,000","7,215,000","7,497,000","7,655,000","7,829,000","7,683,000","7,644,000","7,151,000","7,471,000","6,856,000","6,836,000","6,750,000","6,000,000","5,581,000","4,296,000","3,854,000","3,766,000","3,683,000","3,170,000","3,088,000","3,187,000","2,852,000","2,581,000","2,798,000","3,133,000","2,907,000","2,988,000","2,004,000","2,033,000","1,993,000","1,794,000","1,543,000","1,104,000","981,000","852,000","419,000","401,000","372,000","340,000","814,000","892,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"5,467,000","445,000","284,000","-968,000","5,706,000","-576,000","-3,087,000","-545,000","-495,000","44,015,000","-7,694,000","6,921,000","428,000","1,085,000","8,680,000","15,090,000","49,065,000","627,000","-612,000","581,000","3,749,000","423,000","-550,000","2,067,000","2,076,000","272,000","-1,438,000","135,000","753,000","116,000","3,819,000",,"1,140,000",,,,,,"-221,000","-205,000","-141,000","-41,000","-168,000","-60,000","-35,000",,,,,,,,,,,,,,,,,,,,,,"-6,217,000",,,"6,217,000",,,,,"3,230,000",,,,,"819,000","13,192,000","-144,000",,"-558,000","-200,000",,,"1,271,000",,,,,,,"-171,000","-4,800,000",,,"685,000","300,000",,,,,,,,,,,,,,,,,,,
	GainOnSaleOfSecurity,"8,337,000","102,000","70,000","2,702,000","5,463,000","-773,000","44,000","30,000","189,000","43,854,000","-4,630,000","6,236,000","500,000",,"7,984,000","14,353,000","48,345,000",,"-1,240,000",,"5,054,000",,"0","1,780,000","1,802,000",,"586,000",,,,"3,819,000",,"1,140,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-72,000","-5,000","-279,000","-100,000",,,,,,,,,,"-200,000","-4,800,000",,,,"300,000",,,,,,,,,,,,,,,,,,,
	EarningsFromEquityInterest,"1,503,000","375,000","376,000","376,000","376,000","289,000","7,000","56,000","-620,000","231,000","415,000","760,000","128,000","1,085,000","761,000","746,000","726,000","631,000","628,000","615,000","575,000","445,000","299,000","289,000","278,000","272,000","276,000","674,000","753,000","116,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,"-4,373,000","-32,000","-162,000","-4,046,000","-133,000","-92,000","-3,138,000","-631,000","-64,000","-70,000","-3,479,000","-75,000","-200,000","0","-65,000","-9,000","-6,000","-4,000","0","-34,000","-1,880,000","-22,000","-849,000","-2,000","-4,000",,"-2,300,000","-539,000",,,,,,,,,,,"-221,000","-205,000","-141,000","-41,000","-168,000","-60,000","-35,000",,,,,,,,,,,,,,,"0",,,"517,000","0","0","0","-6,217,000","0","0","6,217,000",,,,,"3,230,000",,,,,"819,000","13,192,000","-72,000","-3,125,000","-279,000","-100,000",,"-1,271,000","1,271,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RestructuringAndMergernAcquisition,"4,373,000","32,000","162,000","4,046,000","133,000","92,000","102,000","63,000","64,000","70,000","90,000","75,000","200,000","0","65,000","9,000","6,000","4,000","0","34,000",,"22,000","83,000","2,000","4,000",,"50,000","539,000",,,,,,,,,,,"221,000","205,000","141,000","41,000","168,000","60,000","35,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		WriteOff,,,"0","0",,,"3,036,000","941,000",,,"5,500,000",,,,"0","0","0",,"0","0","1,880,000",,"766,000",,,,"2,250,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,"0","-373,000",,,"-2,111,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30,000",,,,,,,,,,,"819,000","13,192,000","-72,000",,"-279,000","-100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"56,881,000","14,507,000","12,930,000","11,114,000","18,330,000","13,850,000","17,665,000","12,338,000","1,952,000","63,722,000","12,631,000","27,280,000","20,534,000","20,427,000","30,844,000","34,937,000","68,936,000","20,359,000","19,834,000","20,616,000","25,377,000","21,513,000","20,666,000","22,411,000","22,180,000","19,858,000","17,954,000","19,647,000","17,928,000","17,552,000","21,000,000","17,122,000","18,273,000","17,004,000","14,650,000","14,429,000","13,890,000","12,976,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetIncomeCommonStockholders,"56,036,000","14,275,000","12,726,000","10,909,000","18,126,000","13,642,000","17,490,000","12,114,000","1,773,000","63,370,000","12,449,000","27,080,000","20,352,000","20,254,000","30,645,000","34,782,000","68,658,000","20,271,000","19,753,000","20,536,000","25,273,000","21,416,000","20,577,000","22,321,000","22,075,000","19,757,000","17,840,000","18,708,000","16,984,000","16,611,000","20,043,000","16,181,000","17,338,000","16,083,000","13,732,000","16,373,000","11,994,000","12,060,000","11,854,000","11,583,000","12,194,000","12,009,000","11,656,000","11,472,000","11,311,000","5,393,000","9,583,000","5,571,000","7,739,000","6,694,000","7,170,000","7,431,000","6,843,000","7,966,000","5,973,000","6,784,000","7,530,000","8,289,000","6,882,000","7,195,000","8,609,000","8,146,000","7,707,000","6,809,000","7,683,000","39,432,000","6,489,000","5,927,000","5,793,000","17,157,000","4,740,000","4,895,000","4,442,000","926,000","1,606,000","2,129,000","2,624,000","123,000","945,000","2,792,000","10,601,000","2,423,000","-5,171,000","2,295,000","-15,403,000","294,000","-2,952,000","6,518,000","6,081,000","6,903,000","-9,360,000","8,100,000","9,100,000","8,700,000","8,497,000","3,600,000","17,100,000","8,500,000","7,988,000","7,600,000","7,300,000","7,200,000","5,837,000","5,600,000","5,600,000","5,500,000","5,100,000","5,000,000","5,200,000","4,700,000","4,400,000","4,600,000","3,800,000","2,400,000","1,900,000","1,900,000","1,900,000","1,100,000","100,000"
	NetIncome,"56,511,000","14,412,000","12,838,000","11,022,000","18,239,000","13,762,000","17,573,000","12,217,000","1,870,000","63,633,000","12,542,000","27,192,000","20,446,000","20,346,000","30,766,000","34,920,000","68,936,000","20,359,000","19,834,000","20,616,000","25,377,000","21,513,000","20,666,000","22,411,000","22,180,000","19,858,000","17,954,000","19,647,000","17,928,000","17,552,000","21,000,000","17,122,000","18,273,000","17,004,000","14,650,000","17,286,000","12,903,000","12,976,000","12,771,000","12,495,000","13,103,000","12,921,000","12,557,000","12,375,000","12,214,000","12,106,000","12,244,000","11,514,000","11,582,000","10,522,000","10,989,000","11,250,000","10,664,000","11,161,000","9,814,000","10,628,000","11,377,000","11,158,000","11,106,000","11,421,000","12,843,000","12,385,000","11,948,000","11,110,000","11,989,000","43,741,000","10,814,000","10,257,000","10,134,000","21,504,000","9,176,000","9,288,000","8,023,000","9,901,000","8,002,000","6,053,000","6,380,000","3,884,000","4,706,000","6,554,000","14,362,000","6,181,000","-1,409,000","6,067,000","-11,632,000","4,066,000","820,000","10,290,000","9,852,000","10,675,000","-5,573,000","11,900,000","12,900,000","12,500,000","12,293,000","6,800,000","20,100,000","11,500,000","9,963,000","9,400,000","9,100,000","7,600,000","5,837,000","5,600,000","5,600,000","5,500,000","5,100,000","5,000,000","5,200,000","4,700,000","4,400,000","4,600,000","3,800,000","2,400,000","1,900,000","1,900,000","1,900,000","1,100,000","100,000"
