name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012
TotalRevenue,"1,263,000,000","214,000,000","318,000,000","351,000,000","380,000,000","237,000,000","280,000,000","332,000,000","329,000,000","258,000,000","235,000,000","296,000,000","284,000,000","217,000,000","229,000,000","292,000,000","307,000,000","225,000,000","242,000,000","265,000,000","284,000,000","218,000,000","232,000,000","272,000,000","258,000,000","220,000,000","263,000,000","209,000,000","217,000,000","180,000,000","148,000,000","161,000,000","134,000,000","110,000,000","86,000,000","95,000,000","79,000,000","53,000,000","42,000,000","47,000,000","42,000,000","44,000,000"
	OperatingRevenue,"1,166,000,000","192,000,000","295,000,000","327,000,000","352,000,000","220,000,000","227,000,000","332,000,000","317,000,000","249,000,000","223,000,000","285,000,000","275,000,000","217,000,000","190,000,000","292,000,000","307,000,000","225,000,000","242,000,000","265,000,000","284,000,000","218,000,000","232,000,000","272,000,000","258,000,000","220,000,000","263,000,000","209,000,000","217,000,000","180,000,000","148,000,000","161,000,000","134,000,000","110,000,000","86,000,000","95,000,000","79,000,000","53,000,000","42,000,000","47,000,000","42,000,000","44,000,000"
CostOfRevenue,"469,000,000","128,000,000","117,000,000","117,000,000","107,000,000","110,000,000","91,000,000","95,000,000","87,000,000","93,000,000","93,000,000","86,000,000","79,000,000","84,000,000","85,000,000","84,000,000","74,000,000","89,000,000","87,000,000","78,000,000","77,000,000","84,000,000","68,000,000","76,000,000","75,000,000","83,000,000","101,000,000","69,000,000","67,000,000","75,000,000","57,000,000","52,000,000","45,000,000","53,000,000","35,000,000","33,000,000","30,000,000","29,000,000","25,000,000","28,000,000","26,000,000","27,000,000"
GrossProfit,"794,000,000","86,000,000","201,000,000","234,000,000","273,000,000","127,000,000","189,000,000","237,000,000","242,000,000","165,000,000","142,000,000","210,000,000","205,000,000","133,000,000","144,000,000","208,000,000","233,000,000","136,000,000","155,000,000","187,000,000","207,000,000","134,000,000","164,000,000","196,000,000","183,000,000","137,000,000","162,000,000","140,000,000","150,000,000","105,000,000","91,000,000","109,000,000","89,000,000","57,000,000","51,000,000","62,000,000","49,000,000","24,000,000","17,000,000","19,000,000","16,000,000","17,000,000"
OperatingExpense,"553,000,000","137,000,000","133,000,000","144,000,000","139,000,000","139,000,000","130,000,000","113,000,000","112,000,000","112,000,000","121,000,000","120,000,000","98,000,000","91,000,000","89,000,000","91,000,000","88,000,000","86,000,000","98,000,000","92,000,000","84,000,000","79,000,000","79,000,000","79,000,000","70,000,000","69,000,000","105,000,000","53,000,000","62,000,000","57,000,000","43,000,000","37,000,000","38,000,000","19,000,000","18,000,000","17,000,000","11,000,000","12,000,000","14,000,000","8,000,000","8,000,000","8,000,000"
	SellingGeneralAndAdministration,"42,000,000","12,000,000","10,000,000","10,000,000","10,000,000","10,000,000","4,000,000","9,000,000","12,000,000","9,000,000","9,000,000","7,000,000","7,000,000","6,000,000","3,000,000","6,000,000","6,000,000","5,000,000","5,000,000","4,000,000","6,000,000","4,000,000","6,000,000","4,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","1,000,000","3,000,000","2,000,000","2,000,000","2,000,000","1,000,000","2,000,000","2,000,000","7,000,000","2,000,000","2,000,000","2,000,000"
		GeneralAndAdministrativeExpense,"42,000,000","12,000,000","10,000,000","10,000,000","10,000,000","10,000,000","4,000,000","9,000,000","12,000,000","9,000,000","9,000,000","7,000,000","7,000,000","6,000,000","3,000,000","6,000,000","6,000,000","5,000,000","5,000,000","4,000,000","6,000,000","4,000,000","6,000,000","4,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","1,000,000","3,000,000","2,000,000","2,000,000","2,000,000","1,000,000","2,000,000","2,000,000","7,000,000","2,000,000","2,000,000","2,000,000"
			OtherGandA,"42,000,000","12,000,000","10,000,000","10,000,000","10,000,000","10,000,000","4,000,000","9,000,000","12,000,000","9,000,000","9,000,000","7,000,000","7,000,000","6,000,000","3,000,000","6,000,000","6,000,000","5,000,000","5,000,000","4,000,000","6,000,000","4,000,000","6,000,000","4,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","1,000,000","3,000,000","2,000,000","2,000,000","2,000,000","1,000,000","2,000,000","2,000,000","7,000,000","2,000,000","2,000,000","2,000,000"
	ResearchAndDevelopment,"6,000,000","1,000,000","1,000,000","3,000,000","1,000,000","1,000,000","1,000,000","2,000,000","1,000,000","1,000,000","1,000,000","1,000,000","2,000,000","1,000,000","2,000,000","1,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,"505,000,000","124,000,000","122,000,000","131,000,000","128,000,000","128,000,000","125,000,000","102,000,000","99,000,000","102,000,000","111,000,000","112,000,000","89,000,000","84,000,000","84,000,000","84,000,000","82,000,000","81,000,000","93,000,000","88,000,000","78,000,000","75,000,000","73,000,000","75,000,000","67,000,000","66,000,000","102,000,000","50,000,000","59,000,000","54,000,000","42,000,000","34,000,000","36,000,000","17,000,000","16,000,000","16,000,000","9,000,000","10,000,000","7,000,000","6,000,000","6,000,000","6,000,000"
		DepreciationAndAmortizationInIncomeStatement,"505,000,000","124,000,000","122,000,000","131,000,000","128,000,000","128,000,000","125,000,000","102,000,000","99,000,000","102,000,000","111,000,000","112,000,000","89,000,000","84,000,000","84,000,000","84,000,000","82,000,000","81,000,000","93,000,000","88,000,000","78,000,000","75,000,000","73,000,000","75,000,000","67,000,000","66,000,000","102,000,000","50,000,000","59,000,000","54,000,000","42,000,000","34,000,000","36,000,000","17,000,000","16,000,000","16,000,000","9,000,000","10,000,000","7,000,000","6,000,000","6,000,000","6,000,000"
OperatingIncome,"241,000,000","-51,000,000","68,000,000","90,000,000","134,000,000","-12,000,000","59,000,000","124,000,000","130,000,000","53,000,000","21,000,000","90,000,000","107,000,000","42,000,000","55,000,000","117,000,000","145,000,000","50,000,000","57,000,000","95,000,000","123,000,000","55,000,000","85,000,000","117,000,000","113,000,000","68,000,000","57,000,000","87,000,000","88,000,000","48,000,000","48,000,000","72,000,000","51,000,000","38,000,000","33,000,000","45,000,000","38,000,000","12,000,000","3,000,000","11,000,000","8,000,000","9,000,000"
NetNonOperatingInterestIncomeExpense,"-314,000,000","-47,000,000","-80,000,000","-84,000,000","-103,000,000","-45,000,000","-70,000,000","-85,000,000","-93,000,000","-167,000,000","-67,000,000","-106,000,000","-130,000,000","-101,000,000","-106,000,000","-74,000,000","-71,000,000","-55,000,000","-69,000,000","-75,000,000","-86,000,000","-76,000,000","-61,000,000","-71,000,000","-62,000,000","-68,000,000","-62,000,000","-62,000,000","-44,000,000","-70,000,000","-69,000,000","-41,000,000","-29,000,000","-19,000,000","-11,000,000","-13,000,000","-6,000,000","-5,000,000","-3,000,000","-5,000,000","-16,000,000","-4,000,000"
	InterestExpenseNonOperating,"314,000,000","47,000,000","80,000,000","84,000,000","103,000,000","45,000,000","70,000,000","85,000,000","93,000,000","167,000,000","67,000,000","106,000,000","130,000,000","101,000,000","106,000,000","74,000,000","71,000,000","55,000,000","69,000,000","75,000,000","86,000,000","76,000,000","61,000,000","71,000,000","62,000,000","68,000,000","62,000,000","62,000,000","44,000,000","70,000,000","69,000,000","41,000,000","29,000,000","19,000,000","11,000,000","13,000,000","6,000,000","5,000,000","3,000,000","5,000,000","16,000,000","4,000,000"
OtherIncomeExpense,,,"-20,000,000","20,000,000","8,000,000","-39,000,000","-67,000,000","12,000,000","65,000,000","-15,000,000","4,000,000","40,000,000","-9,000,000","5,000,000","5,000,000","17,000,000","29,000,000","4,000,000","-39,000,000","29,000,000","16,000,000","19,000,000","-176,000,000","14,000,000","19,000,000","2,000,000","5,000,000","17,000,000","1,000,000","2,000,000","0","10,000,000","14,000,000","2,000,000","5,000,000","13,000,000","2,000,000","4,000,000","5,000,000","6,000,000","6,000,000","3,000,000"
	EarningsFromEquityInterest,"32,000,000","4,000,000","0","20,000,000","8,000,000","4,000,000","-15,000,000","19,000,000","16,000,000","-13,000,000","31,000,000","38,000,000","11,000,000","3,000,000","9,000,000","32,000,000","29,000,000","4,000,000","8,000,000","28,000,000","16,000,000","19,000,000","8,000,000","13,000,000","18,000,000","2,000,000","6,000,000","19,000,000","9,000,000","1,000,000","1,000,000","11,000,000","14,000,000","1,000,000","4,000,000","12,000,000","2,000,000","4,000,000","4,000,000","6,000,000","6,000,000","3,000,000"
	SpecialIncomeCharges,"-26,000,000","-4,000,000","-20,000,000","-1,000,000","-1,000,000","-44,000,000","-54,000,000","-7,000,000","49,000,000","-4,000,000","-30,000,000","0","-21,000,000","-1,000,000","-8,000,000","-17,000,000","-1,000,000","-1,000,000","-48,000,000","0","-1,000,000","-1,000,000",,,"0",,"-1,000,000","-3,000,000","-8,000,000",,"-2,000,000","-2,000,000",,,"1,000,000",,,,,,,
		RestructuringAndMergernAcquisition,"7,000,000","2,000,000","3,000,000","1,000,000","1,000,000","2,000,000","7,000,000","1,000,000","0","1,000,000","1,000,000","0","1,000,000","1,000,000","1,000,000","17,000,000","1,000,000","1,000,000","1,000,000","0","1,000,000","1,000,000",,,"0",,"1,000,000","1,000,000","1,000,000",,"2,000,000","2,000,000",,,,,,,,,,
		ImpairmentOfCapitalAssets,,,,,,,"24,000,000","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		WriteOff,,,,,,,,,"0",,"14,000,000","0","19,000,000",,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,"13,000,000","2,000,000","11,000,000",,,"42,000,000","15,000,000","6,000,000",,"3,000,000","15,000,000",,"1,000,000",,,,,,,"-1,000,000",,,,,,,"0","2,000,000","7,000,000",,,,,,"-1,000,000",,,,,,,
		GainOnSaleOfBusiness,,,"0","0","0",,"0","0","49,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,,,"0","1,000,000","1,000,000","1,000,000","2,000,000",,,"2,000,000","3,000,000","2,000,000","1,000,000","3,000,000","4,000,000","2,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","0","1,000,000","1,000,000",,"0","1,000,000",,"1,000,000","1,000,000","1,000,000",,"1,000,000","1,000,000","1,000,000",,,,,,
PretaxIncome,"-65,000,000","-98,000,000","-32,000,000","26,000,000","39,000,000","-96,000,000","-78,000,000","51,000,000","102,000,000","-129,000,000","-42,000,000","24,000,000","-32,000,000","-54,000,000","-46,000,000","60,000,000","103,000,000","-1,000,000","-51,000,000","49,000,000","53,000,000","-2,000,000","-152,000,000","60,000,000","70,000,000","2,000,000","0","42,000,000","45,000,000","-20,000,000","-21,000,000","41,000,000","36,000,000","21,000,000","27,000,000","45,000,000","34,000,000","11,000,000","5,000,000","12,000,000","-2,000,000","8,000,000"
