name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017
			ChangeInReceivables,"-3,327,000","-1,612,000","-448,000","1,253,000","-2,520,000","-5,997,000",,,,,,,,,,,,,,
				ChangesInAccountReceivables,"-3,327,000","-1,612,000","-448,000","1,253,000","-2,520,000","-5,997,000",,,,,,,,,,,,,,
			ChangeInInventory,"-4,583,000","-76,000","-725,000","-967,000","-2,815,000","-1,005,000",,,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"10,071,000","1,532,000","951,000","4,524,000","3,064,000","-2,975,000","399,000","3,086,000","2,765,000","1,353,000","552,000","-553,000","3,335,000","671,000","917,000","2,987,000","-2,010,000","1,067,000","2,750,000","1,133,000"
				ChangeInPayable,"8,118,000","1,109,000","2,528,000","4,221,000","260,000","-2,829,000","-948,000","495,000","-435,000","1,740,000","1,586,000","-1,984,000","3,149,000","-134,000","-439,000","2,068,000","-1,601,000","1,233,000","2,068,000","953,000"
					ChangeInAccountPayable,"8,118,000","1,109,000","2,528,000","4,221,000","260,000","-2,829,000","-948,000","495,000","-435,000","1,740,000","1,586,000","-1,984,000","3,149,000","-134,000","-439,000","2,068,000","-1,601,000","1,233,000","2,068,000","953,000"
				ChangeInAccruedExpense,"1,953,000","423,000","-1,577,000","303,000","2,804,000","-146,000","1,347,000","2,591,000","3,200,000","-387,000","-1,034,000","1,431,000","186,000","805,000","1,356,000","919,000","-409,000","-166,000","682,000","180,000"
			ChangeInOtherCurrentAssets,"-3,372,000","-2,298,000","-3,093,000","688,000","1,331,000","1,450,000","-6,100,000","2,370,000","-1,177,000","748,000","-3,471,000","1,553,000","-268,000","846,000","-939,000","-1,175,000","-513,000","-381,000","42,000","-84,000"
			ChangeInOtherWorkingCapital,,,,,,,"-313,000","-11,000","24,000","-11,000","-51,000","-74,000","-1,000","-56,000","1,000","0","4,000","-192,000",,
InvestingCashFlow,"-567,000","0","-455,000","-71,000","-41,000","61,610,000","-44,000","-2,713,000","-2,000","-26,000","-1,147,000","-617,000","-75,000","-126,000","-57,000","-53,000","-124,000","0","0","0"
	CashFlowFromContinuingInvestingActivities,"-567,000","0","-455,000","-71,000","-41,000","61,610,000","-44,000","-2,713,000","-2,000","-26,000","-1,147,000","-617,000","-75,000","-126,000","-57,000","-53,000","-124,000","0","0","0"
		NetPPEPurchaseAndSale,"-267,000","0","-155,000","-71,000","-41,000","-400,000","-44,000","-103,000","-2,000","-26,000","-1,147,000","-617,000","-75,000","-126,000","-57,000","-53,000","-124,000","0","0","0"
			PurchaseOfPPE,"-267,000","0","-155,000","-71,000","-41,000","-400,000","-44,000","-103,000","-2,000","-26,000","-1,147,000","-617,000","-75,000","-126,000","-57,000","-53,000","-124,000","0","0","0"
		NetOtherInvestingChanges,,,"0","0","0","62,010,000","0",,,,,,,,,,,,,
FinancingCashFlow,"511,000","32,000","100,000","248,000","131,000","107,835,000","1,419,000","215,000","0","370,000","134,704,000","0","0","0","-1,842,000","102,373,000","-127,000","-1,641,000","65,137,000","14,312,000"
	CashFlowFromContinuingFinancingActivities,"511,000","32,000","100,000","248,000","131,000","107,835,000","1,419,000","215,000","0","370,000","134,704,000","0","0","0","-1,842,000","102,373,000","-127,000","-1,641,000","65,137,000","14,312,000"
		NetCommonStockIssuance,"0","0","0","0","0","107,725,000",,,,,"134,704,000",,,,"-1,842,000","102,609,000",,,"65,386,000","14,321,000"
			CommonStockIssuance,"0","0","0","0","0","107,725,000",,,,,"134,704,000",,,,"-1,842,000",,,,"65,386,000","14,321,000"
		ProceedsFromStockOptionExercised,"511,000","32,000","100,000","248,000","131,000","110,000","1,419,000","215,000","0","370,000",,,,,,,,,,
		NetOtherFinancingCharges,,,,,,,,,,,,,,,"0","-236,000","875,000","-1,641,000","-249,000",
EndCashPosition,"156,595,000","156,724,000","181,564,000","215,730,000","233,587,000","252,271,000","114,634,000","131,267,000","158,059,000","185,774,000","207,136,000","98,192,000","120,163,000","134,275,000","147,871,000","163,323,000","70,152,000","82,246,000","90,483,000","31,720,000"
	ChangesInCash,"-95,676,000","-24,893,000","-34,218,000","-17,899,000","-18,666,000","137,584,000","-16,320,000","-26,643,000","-27,637,000","-21,412,000","108,978,000","-22,012,000","-14,115,000","-13,609,000","-15,476,000","93,132,000","-12,107,000","-8,249,000","58,828,000","11,633,000"
	EffectOfExchangeRateChanges,"129,000","53,000","52,000","42,000","-18,000","53,000","-313,000","-149,000","-78,000","50,000","-34,000","41,000","3,000","13,000","24,000","7,000","45,000","-20,000","-37,000","4,000"
	BeginningCashPosition,"252,271,000","181,564,000","215,730,000","233,587,000","252,271,000","114,634,000","131,267,000","158,059,000","185,774,000","207,136,000","98,192,000","120,163,000","134,275,000","147,871,000","163,323,000","70,152,000","82,246,000","90,515,000","31,720,000","20,055,000"
CapitalExpenditure,,,"-455,000","-71,000","-41,000","-400,000","-44,000","-103,000","-2,000","-26,000","-1,147,000","-617,000","-75,000","-126,000","-57,000","-53,000",,,,
IssuanceOfCapitalStock,"0","0","0","0","0","107,725,000",,,,,"134,704,000",,,,"-1,842,000",,,,"65,386,000","14,321,000"
FreeCashFlow,"-96,187,000","-24,925,000","-34,318,000","-18,147,000","-18,797,000","-32,261,000","-17,739,000","-24,248,000","-27,637,000","-21,782,000","-25,726,000","-22,012,000","-14,115,000","-13,609,000","-13,634,000","-9,241,000","-11,980,000","-6,608,000","-6,309,000","-2,679,000"
