name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989
		DeferredTax,"-1,540,000","-1,084,000","315,000","141,000","-912,000","-1,418,000",,"187,000","-672,000","-8,343,000","6,548,000","-5,090,000","7,000","-10,829,000","8,279,000","13,779,000","-1,335,000","3,477,000","-17,213,000","-5,735,000","2,497,000","-6,836,000","4,557,000","-5,861,000","-678,000","-6,808,000","-5,140,000","1,806,000","-1,522,000","-7,669,000","4,002,000","-4,179,000","-1,843,000","5,763,000","-3,138,000","60,000","-588,000","2,850,000","-2,962,000","-2,063,000","-1,403,000","-311,000","1,404,000","1,098,000","37,000","14,334,000","302,000","2,508,000","1,435,000","9,710,000","14,381,000","6,223,000","2,496,000","11,354,000","-2,784,000","5,138,000","2,715,000","-2,640,000","2,091,000","-360,000","-1,226,000","17,102,000","-553,000","-189,000","-233,000","6,492,000","4,386,000","4,380,000","3,635,000","3,232,000","11,385,000","10,699,000","8,849,000","-9,781,000","23,418,000","0","-6,742,000","-16,903,000","16,371,000","0","7,552,000","53,074,000","8,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			DeferredIncomeTax,"-1,540,000","-1,084,000","315,000","141,000","-912,000","-1,418,000",,"187,000","-672,000","-8,343,000","6,548,000","-5,090,000","7,000","-10,829,000","8,279,000","13,779,000","-1,335,000","3,477,000","-17,213,000","-5,735,000","2,497,000","-6,836,000","4,557,000","-5,861,000","-678,000","-6,808,000","-5,140,000","1,806,000","-1,522,000","-7,669,000","4,002,000","-4,179,000","-1,843,000","5,763,000","-3,138,000","60,000","-588,000","2,850,000","-2,962,000","-2,063,000","-1,403,000","-311,000","1,404,000","1,098,000","37,000","14,334,000","302,000","2,508,000","1,435,000","9,710,000","14,381,000","6,223,000","2,496,000","11,354,000","-2,784,000","5,138,000","2,715,000","-2,640,000","2,091,000","-360,000","-1,226,000","17,102,000","-553,000","-189,000","-233,000","6,492,000","4,386,000","4,380,000","3,635,000","3,232,000","11,385,000","10,699,000","8,849,000","-9,781,000","23,418,000","0","-6,742,000","-16,903,000","16,371,000","0","7,552,000","53,074,000","8,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"5,891,000",,"706,000",,"0","0",,,"28,804,000",,,,"0","0",,,"-48,197,000","14,910,000",,,"79,946,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,"4,217,000","1,090,000","1,845,000","327,000","955,000","-431,000","824,000","1,192,000","1,330,000","3,450,000","1,253,000","1,468,000","962,000","1,810,000","628,000","1,095,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"87,257,000","25,782,000","23,758,000","19,221,000","18,496,000","47,124,000","23,894,000","24,204,000","16,485,000","17,168,000","30,295,000","23,354,000","18,630,000","41,175,000","26,082,000","15,105,000","20,360,000","16,527,000","15,911,000","15,758,000","15,038,000","15,190,000","13,451,000","11,914,000","8,590,000","7,934,000","8,046,000","7,360,000","8,123,000","8,348,000","8,582,000","7,867,000","4,089,000","3,581,000","3,455,000","3,708,000","3,181,000","3,096,000","3,103,000","3,150,000","2,653,000","2,060,000","1,710,000","2,845,000","2,355,000","3,200,000","3,437,000","3,488,000","2,972,000","2,502,000","2,638,000","3,262,000","2,388,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,,,,,,,,,,,,,,,,,,"0","0","0","720,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,000",,"1,808,000","3,628,000","2,604,000","75,757,000","2,648,000","1,672,000","1,358,000","1,124,000","1,555,000","591,000","553,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"-600,000",,"92,200,000","0","-100,000",,,,,"-1,700,000","300,000",,,"-200,000",,,"200,000","500,000","0","1,000,000","200,000","900,000",,,"-200,000","700,000","-400,000","0","100,000","400,000","-200,000","0","-300,000","0","-300,000","0","-1,100,000","-200,000","0","-200,000","-200,000"
		ChangeInWorkingCapital,"27,780,000","56,490,000","9,286,000","-8,205,000","-29,791,000","-36,646,000","-5,298,000","-2,598,000","-27,083,000","-17,424,000","7,644,000","-19,033,000","-1,829,000","47,263,000","-42,254,000","-5,564,000","-20,403,000","-12,771,000","556,000","-2,534,000","-33,277,000","5,239,000","9,796,000","2,558,000","-31,928,000","15,461,000","13,692,000","-7,748,000","-11,438,000","3,999,000","-3,679,000","-4,562,000","-21,831,000","8,009,000","24,683,000","1,555,000","-24,024,000","28,562,000","-5,410,000","-7,461,000","-47,335,000","25,779,000","28,696,000","2,942,000","-14,948,000","-26,108,000","5,469,000","-13,447,000","-32,841,000","16,671,000","-241,000","617,000","-33,505,000","-5,845,000","15,765,000","12,588,000","-39,278,000","-51,839,000","15,878,000","-31,645,000","-8,891,000","-6,915,000","-17,871,000","-13,059,000","-20,741,000","-33,277,000","4,214,000","-23,202,000","-4,673,000","-17,818,000","-2,827,000","-12,555,000","-31,016,000","18,672,000","-789,000","1,551,000","10,716,000","21,653,000","8,820,000","9,886,000","14,052,000","-43,586,000","14,617,000","38,561,000","-28,699,000","21,180,000","-58,748,000","-35,618,000","-76,604,000","-56,768,000","14,200,000","-11,200,000","-58,800,000","-22,500,000","-8,500,000","-64,600,000","-27,800,000","600,000","-22,400,000","15,500,000","-18,300,000","-21,100,000","-3,900,000","-9,500,000","-6,600,000","3,800,000","-5,900,000","-200,000","-1,900,000","3,200,000","-1,500,000","1,000,000","-200,000","-2,400,000","1,400,000","-2,300,000","-1,400,000","-2,600,000","2,400,000","-7,500,000","-1,400,000","-500,000","-1,800,000","-800,000","2,700,000","-3,000,000","3,700,000","1,300,000","-4,900,000","2,300,000","-300,000","-1,900,000","-1,500,000"
			ChangeInReceivables,"-38,611,000","7,265,000","-27,803,000","-11,024,000","-7,049,000","1,818,000","-17,062,000","-3,724,000","-5,860,000","-8,667,000","-593,000","-7,807,000","-3,451,000","-4,313,000","-32,362,000","-6,978,000","4,329,000","-10,568,000","-14,048,000","-9,344,000","11,960,000","-5,000,000","-4,597,000","-11,051,000","9,487,000","2,224,000","-5,957,000","-1,244,000","-8,037,000","-8,025,000","-1,080,000","-3,874,000","12,482,000","6,202,000","7,395,000","-7,004,000","1,140,000","20,603,000","-15,867,000","6,551,000","-4,609,000","1,816,000","6,913,000","-6,054,000","-3,622,000","-5,111,000","585,000","8,338,000","-16,836,000","10,290,000","1,814,000","2,526,000","-4,335,000","25,477,000","1,958,000","4,923,000","-16,258,000","16,334,000","8,564,000","-17,838,000","7,721,000","-14,372,000","-8,933,000","-5,039,000","-1,796,000","-7,324,000","-8,552,000","-22,583,000","17,297,000","-21,540,000","3,403,000","-7,488,000","-18,661,000","27,981,000","-7,197,000","-1,199,000","6,009,000","8,040,000","2,866,000","-6,992,000","85,000","-2,791,000","10,227,000","-13,970,000","15,654,000","21,483,000","-14,114,000","-21,995,000","-78,000","-2,881,000","1,000,000","6,600,000","-29,800,000","-300,000","-23,200,000","-25,400,000","-12,500,000","1,400,000","-13,300,000","6,200,000","-11,400,000","-2,800,000","-3,800,000","-9,900,000","-5,500,000","4,100,000","-7,900,000","300,000","-600,000","800,000","-2,400,000","-1,700,000","-5,000,000","-2,500,000","-1,100,000","-1,000,000","-1,100,000","-4,600,000","4,900,000","-7,300,000","-1,900,000","0","-800,000","-2,700,000","4,800,000","-300,000","600,000","1,800,000","-2,200,000","-400,000","-3,500,000","-500,000","-700,000"
				ChangesInAccountReceivables,"-38,611,000","7,265,000","-27,803,000","-11,024,000","-7,049,000","1,818,000","-17,062,000","-3,724,000","-5,860,000","-8,667,000","-593,000","-7,807,000","-3,451,000","-9,400,000","-32,362,000","-6,978,000","4,329,000","-10,568,000","-14,048,000","-9,344,000","11,960,000","-5,000,000","-4,597,000","-11,051,000","9,487,000","2,224,000","-5,957,000","-1,244,000","-8,037,000","-8,025,000","-1,080,000","-3,874,000","12,482,000","6,202,000","7,395,000","-7,004,000","1,140,000","20,603,000","-15,867,000","6,551,000","-4,609,000","1,816,000","6,913,000","-6,054,000","-3,622,000","-5,111,000","585,000","8,338,000","-16,836,000","10,290,000","1,814,000","2,526,000","-4,335,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"8,850,000","11,321,000","34,358,000","447,000","-37,276,000","6,731,000","13,824,000","2,013,000","-22,684,000","12,326,000","9,776,000","3,009,000","-188,000","54,582,000","-21,998,000","14,428,000","-21,704,000","3,873,000","8,610,000","10,231,000","-37,073,000","16,121,000","9,961,000","19,241,000","-41,021,000","22,347,000","13,518,000","-6,806,000","-3,530,000","273,000","-4,873,000","4,480,000","-29,022,000","12,733,000","8,114,000","6,642,000","-27,309,000","23,719,000","5,525,000","-4,668,000","-33,464,000","39,233,000","1,320,000","9,745,000","-3,674,000","-11,246,000","-3,671,000","-861,000","-7,121,000","22,999,000","-6,109,000","6,910,000","-32,015,000","-25,784,000","21,106,000","3,968,000","-31,296,000","-17,262,000","3,296,000","-195,000","-3,097,000","11,804,000","979,000","920,000","-9,743,000","-17,939,000","10,220,000","-3,404,000","-4,025,000","-1,340,000","-12,145,000","2,548,000","-8,833,000","-7,630,000","3,270,000","-3,600,000","2,785,000","4,810,000","-1,480,000","5,794,000","-19,546,000","-13,488,000","9,402,000","25,274,000","-37,024,000","3,858,000","5,364,000","34,208,000","-35,909,000","13,742,000","8,300,000","25,400,000","-38,700,000","44,500,000","-2,300,000","-8,200,000","-6,400,000","13,800,000","-5,000,000","15,300,000","-2,600,000","-7,900,000","4,400,000","400,000","-1,300,000","3,600,000","2,500,000","-800,000","-200,000","2,600,000","1,000,000","3,400,000","3,700,000","-2,900,000","3,500,000","-1,000,000","-900,000","1,600,000","-100,000","100,000","1,400,000","-400,000","500,000","-700,000","-200,000","-400,000","0","-1,200,000","-1,100,000","1,300,000","1,500,000","-200,000","500,000"
				ChangeInPayable,"8,850,000","11,321,000","34,358,000","447,000","-37,276,000","6,731,000","13,824,000","2,013,000","-22,684,000","12,326,000","9,776,000","3,009,000","-188,000","54,582,000","-21,998,000","14,428,000","-21,704,000","3,873,000","8,610,000","10,231,000","-37,073,000","16,121,000","9,961,000","19,241,000","-41,021,000","22,347,000","13,518,000","-6,806,000","-3,530,000","273,000","-4,873,000","4,480,000","-29,022,000","12,733,000","8,114,000","6,642,000","-27,309,000","23,719,000","5,525,000",,,"39,233,000",,,,,"-3,671,000","-861,000","-7,121,000","22,999,000","-6,109,000","6,910,000","-32,015,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"8,850,000","11,321,000","34,358,000","447,000","-37,276,000","6,731,000","13,824,000","2,013,000","-22,684,000","12,326,000","9,776,000","3,009,000","-188,000","54,582,000","-21,998,000","14,428,000","-21,704,000","3,873,000","8,610,000","10,231,000","-37,073,000","16,121,000","9,961,000","19,241,000","-41,021,000","22,347,000","13,518,000","-6,806,000","-3,530,000","273,000","-4,873,000","4,480,000","-29,022,000","12,733,000","8,114,000","6,642,000","-27,309,000","23,719,000","5,525,000",,,"39,233,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,"26,863,000","4,786,000","-1,331,000","4,072,000","19,336,000","-26,283,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-3,628,000","3,745,000",,,,,,,,,,,,,,"-6,587,000","2,785,000","-17,945,000","-19,367,000","5,915,000","-7,434,000","-1,012,000","-4,560,000","3,168,000","6,765,000","2,061,000","9,468,000","7,837,000","11,887,000","34,079,000","-25,753,000","-2,529,000","33,414,000","-5,194,000","-3,049,000","-49,614,000","-47,460,000","-26,622,000","-49,834,000","-10,500,000","-27,800,000","9,700,000","-38,300,000","17,000,000","-31,000,000","-8,900,000","-14,600,000","-4,100,000","-6,000,000","-4,300,000","-10,400,000","-4,500,000","0","200,000","-3,900,000","-500,000","300,000","-1,100,000","-200,000","-100,000","-700,000","1,100,000","3,000,000","-1,000,000","-300,000","600,000","300,000","-300,000","-2,400,000","-800,000","500,000","-1,100,000","100,000","200,000","1,900,000","-1,700,000","-200,000","-1,600,000","2,300,000","-2,000,000","-1,100,000","-300,000"
