name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"866,000","855,000","856,000","766,000","2,951,000","4,586,000","986,000","1,149,000","999,000",,,"1,599,000","1,472,000",,,"872,220",,,,,,,,"315,036","259,503","246,814","247,417","244,519","237,968",,,,"0"
		AssetImpairmentCharge,,,"0","0","0","0","0","-26,958,000","19,241,000","26,723,000","29,338,000","4,230,000","406,000","2,596,000","48,394,000","4,321,000","7,235,000","6,059,000","0","0","0","1,117,000","-66,000","-80,000",,,"0","0","0","0","0","0","50,128,000","950,000",,,,,"0","0",,,"1,906,000","0","564,000","0",,,,"12,000,000",,,,,,,,,,,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,354,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"51,650,000","11,804,000","13,520,000","13,555,000","12,771,000","12,264,000","12,554,000","12,372,000","12,192,000","10,036,000","10,069,000","9,087,000","6,317,000","6,715,000","4,810,000","4,970,000","4,869,000","1,856,000","2,801,000","2,771,000","2,406,000","1,971,000","2,110,000","1,680,000","2,132,000","2,020,000","2,739,000","2,738,000","2,820,000","2,825,000","2,594,000","2,138,000","2,146,000","2,287,000","2,813,000","1,815,000","2,285,000","1,919,000","2,207,000","1,793,000","1,779,000","1,858,000","1,690,000","1,632,000","1,823,000","1,838,000","1,366,000","1,366,000","2,355,000","1,529,000","1,206,000","1,386,000","1,409,000","1,487,000","1,255,289","1,461,119",,,,,,,,,,,,,,,,
		OtherNonCashItems,"-226,881,000","-59,720,000","-54,098,000","-64,236,000","-48,175,000","-68,060,000","-45,289,000","-19,186,000","-40,902,000","-71,426,000","-46,477,000","-23,602,000","-13,940,000","-19,624,000","-8,748,000","-26,008,000","-26,155,000","-18,086,000","-63,000","-15,473,000","-19,184,000","-2,790,000","-3,146,000","10,916,000","-9,507,000","-12,172,000","-15,347,000","930,000","-6,627,000","-6,245,000","-3,886,000","3,847,000","-13,221,000","-1,323,000","-6,507,000","-4,038,000","2,121,000","-3,669,000","4,503,000","-3,601,000","108,000","-1,972,000","7,364,000","-5,349,000","-3,559,000","-3,976,000","-26,186,000","-1,400,000","13,268,000","-2,361,000","4,473,000","-2,290,000","-4,752,000","1,667,000","-13,905,789","-521,212","12,069,088","-469,087","-17,747,694","-2,557,623","9,259,629","-2,756,954","1,923,672","-1,043,320","-584,934","-1,101,068","-1,095,189","-454,990","-3,107,931","323,190","-1,181,880",
		ChangeInWorkingCapital,"-31,024,000","-41,766,000","23,814,000","12,367,000","-26,091,000","3,029,000","22,771,000","-17,952,000","14,486,000","-2,084,000","48,184,000","12,091,000","3,983,000","-11,133,000","38,541,000","2,343,000","-1,481,000","-16,407,000","29,867,000","-33,079,000","2,724,000","-24,636,000","26,300,000","-31,994,000","7,232,000","-431,000","8,404,000","631,000","11,246,000","-5,604,000","29,060,000","-2,848,000","735,000","-24,315,000","18,820,000","12,766,000","-9,560,000","-6,338,000","-5,839,000","706,000","-8,629,000","3,095,000","-13,769,000","6,018,000","5,769,000","1,530,000","1,006,000","3,468,000","1,903,000","-2,472,000","-6,080,000","6,961,000",,,"6,832,299","-1,508,332",,,"18,386,518","3,998,644",,,"2,452,054","-1,273,451","-1,411,840","3,575,457","1,149,874","6,368,688","-765,459","-3,257,190","4,860,143","1,374,637"
			ChangeInReceivables,"-49,694,000","-12,431,000","-4,717,000","5,849,000","-38,395,000","13,396,000","3,751,000","-6,375,000","-1,951,000","2,137,000","12,378,000","793,000","928,000","-1,193,000","56,656,000","-2,873,000","-3,607,000","-3,678,000","-6,503,000","-3,827,000","-6,578,000","-4,208,000","-457,000","-10,047,000","710,000","-3,453,000","-128,000","10,214,000","-16,352,000","667,000","9,101,000","-3,893,000","-4,390,000","-4,674,000","-3,995,000","-273,000","-4,393,000","-4,550,000","-5,029,000","-4,056,000","-4,389,000","-3,787,000",,,,"-801,000",,,,"-3,090,000",,,,,,,,,,,,,"740,196","-260,138","-497,725","-268,050","217,382","71,620","390,435","-1,165,958","-36,363","-383,413"
				ChangesInAccountReceivables,,,,,,,,,,"2,137,000","12,378,000","793,000","928,000","-1,193,000","56,656,000","-2,873,000","-3,607,000","-3,678,000","-6,503,000","-3,827,000","-6,578,000","-4,208,000","-457,000","-10,047,000","710,000","-3,453,000","-128,000","10,214,000","-16,352,000","667,000","9,101,000","-3,893,000","-4,390,000","-4,674,000","-3,995,000","-273,000","-4,393,000","-4,550,000",,,,,,,,,,,,,,,,,,,,,,,,,"495,880","-2,131,083","-808,117","-249,791","-815,337","-119,593","-698,314","-1,165,958",,
			ChangeInPayablesAndAccruedExpense,"27,348,000","-21,648,000","28,531,000","6,207,000","14,258,000","5,062,000","-6,946,000","-23,694,000","16,437,000","-4,221,000","35,217,000","11,298,000","3,055,000","-9,940,000","-209,000","5,216,000","2,126,000","-12,729,000","42,872,000","-29,252,000","9,302,000","-20,428,000","53,986,000","-21,947,000","6,522,000","3,022,000","14,796,000","-9,583,000","27,598,000","-6,271,000","19,680,000","1,045,000","5,125,000","-19,641,000","17,783,000","13,039,000","-5,167,000","-1,788,000","1,797,000","4,762,000","-4,240,000","6,882,000","-7,963,000","6,018,000","4,968,000","2,331,000","-6,076,000","3,468,000","-1,187,000","618,000","-3,860,000","6,961,000",,,"-2,462,515","4,075,482",,,"-1,771,492","1,999,322",,,"2,252,462","556,028","875,907","3,298,490","1,196,630","6,997,300","-3,030,735","-462,637","4,831,627","1,687,235"
				ChangeInPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,771,492","1,999,322",,,"2,252,462","556,028","875,907","3,298,490","1,196,630","6,997,300","-3,030,735","-462,637",,
					ChangeInAccountPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,329,066","1,999,322",,,"1,956,174","857,632","-603,723","3,825,248","1,965,211","6,488,281","-1,695,740","-462,637",,
			ChangeInOtherCurrentAssets,"-3,764,000","-41,000","-4,891,000",,,,"6,147,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"495,880","-2,131,083","-808,117","-249,791","-815,337","-119,593","-698,314","-1,165,958",,
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,329,066","1,999,322",,,"1,956,174","857,632","-603,723","3,825,248","1,965,211","6,488,281","-1,695,740","-462,637",,
			ChangeInOtherWorkingCapital,"-4,914,000","-7,646,000","4,891,000","-205,000","-1,954,000","-15,429,000","25,966,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,832,814",,,,,,,,"-2,992,658","-295,890","-378,182","-3,030,440","-1,414,012","-7,068,920",,,"-6,059,706","70,815"
InvestingCashFlow,"-1,197,819,000","879,034,000","-638,484,000","-1,257,104,000","-181,265,000","-1,781,560,000","-199,766,000","-566,727,000","-285,491,000","-1,894,789,000","-884,231,000","-2,392,815,000","-1,438,918,000","-167,993,000","-44,643,000","610,466,000","5,291,000","-6,936,000","-135,610,000","-1,588,521,000","-664,496,000","26,561,000","-1,422,074,000","15,424,000","533,453,000","-53,347,000","-163,133,000","-1,140,986,000","-350,456,000","-291,046,000","-603,967,000","-77,125,000","-25,090,000","-143,841,000","-299,313,000","-325,495,000","-75,533,000","-12,236,000","-17,022,000","-205,624,000","6,927,000","-401,409,000","-42,911,000","-35,987,000","-3,707,000","-183,016,000","304,000","-1,573,000","22,599,000","1,451,000","-4,235,000","-3,542,000","1,834,000","-6,193,000","-24,891,454","-30,244,678","-307,954,264","-5,572,604","-50,795,894","-104,085,864","-10,947,136","-34,351,838","-106,278,900","-127,444,444","-29,123,120","-34,015,058","-107,008,283","-27,426,626","-47,536,684","-32,729,071","-10,359,000","-163,676,855"
	CashFlowFromContinuingInvestingActivities,"-1,197,819,000","879,034,000","-638,484,000","-1,257,104,000","-181,265,000","-1,781,560,000","-199,766,000","-566,727,000","-285,491,000","-1,894,789,000","-884,231,000","-2,392,815,000","-1,438,918,000","-167,993,000","-44,643,000","610,466,000","5,291,000","-6,936,000","-135,610,000","-1,588,521,000","-664,496,000","26,561,000","-1,422,074,000","15,424,000","533,453,000","-53,347,000","-163,133,000","-1,140,986,000","-350,456,000","-291,046,000","-603,967,000","-77,125,000","-25,090,000","-143,841,000","-299,313,000","-325,495,000","-75,533,000","-12,236,000","-17,022,000","-205,624,000","6,927,000","-401,409,000","-42,911,000","-35,987,000","-3,707,000","-183,016,000","304,000","-1,573,000","22,599,000","1,451,000","-4,235,000","-3,542,000","1,834,000","-6,193,000","-24,891,454","-30,244,678","-307,954,264","-5,572,604","-50,795,894","-104,085,864","-10,947,136","-34,351,838","-106,278,900","-127,444,444","-29,123,120","-34,015,058","-107,008,283","-27,426,626","-47,536,684","-32,729,071","-10,359,000","-163,676,855"
		NetPPEPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-207,165,000","-395,062,000","-6,093,000","-19,572,000","-26,078,000","-4,597,000","-178,133,000","-32,348,000","-990,000","-11,991,000","-1,448,000","19,436,000","-3,154,000","-355,000","-1,348,000","-42,906,663","-42,645,408","-255,074,870","-124,059","-84,512,122","-100,068,220","-12,678,772","52,481,305","-104,857,033","-61,543,163","-28,023,120","-33,705,058","12,669,966","-27,426,626","-42,601,912","-40,455,029","14,792,981","-121,359,776"
			PurchaseOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-225,265,000","-411,062,000","-6,093,000","-60,702,000","-26,078,000","-4,597,000","-178,133,000","-55,017,000","-990,000","-86,991,000","-1,448,000","4,436,000","-3,154,000","-355,000","-1,348,000","-42,884,796","-42,644,566","-345,056,579","-124,059","-84,897,569","-99,682,012","-11,081,163","-17,320,106","-104,857,033","-69,185,495","-28,023,120","-33,705,058","12,669,966","-27,426,626","-42,601,912","-40,455,029","14,792,981","-121,359,776"
			SaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18,100,000",,,"41,130,000","0",,,"22,669,000","0",,,"15,000,000","0",,,"-21,867","-842","89,981,709","0","385,447","-386,208","-1,597,609","69,801,411","0",,,,,,,,,
		NetBusinessPurchaseAndSale,"-4,242,071,000","-724,795,000","-1,016,546,000","-1,217,118,000","-1,283,612,000","-1,767,417,000","-718,168,000","-1,235,486,000","-252,641,000","-1,973,661,000","-862,502,000","-2,300,777,000","-1,395,823,000","-6,492,000","-264,377,000","-892,890,000","-273,728,000","0","-94,719,000","-1,551,288,000","-591,777,000","-9,004,000","-1,469,309,000","-103,109,000","-109,991,000","0","-198,671,000","-1,457,565,000","-396,933,000","-165,700,000","-584,714,000","-67,982,000","0","-115,000,000","-283,422,000","-296,500,000","-75,000,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfBusiness,"-4,296,617,000","-724,795,000","-1,071,092,000","-1,217,118,000","-1,283,612,000","-1,778,417,000","-724,270,000","-1,298,608,000","-252,641,000","-1,973,661,000","-862,502,000","-2,300,777,000","-1,395,823,000","-6,492,000","-264,377,000","-892,890,000","-273,728,000","0","-94,719,000","-1,551,288,000","-591,777,000","-9,004,000","-1,469,309,000","-103,109,000","-109,991,000","0","-198,671,000","-1,457,565,000","-396,933,000","-165,700,000","-584,714,000","-67,982,000","0","-115,000,000","-283,422,000","-296,500,000","-75,000,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfBusiness,"54,546,000","0","54,546,000","0","0","11,000,000","6,102,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPropertiesPurchaseAndSale,"1,853,105,000","1,675,493,000","111,852,000","41,705,000","14,281,000","10,905,000","-24,988,000","-27,949,000","69,167,000","9,597,000","78,277,000","-13,771,000","124,198,000","-160,736,000","-21,542,000","1,282,185,000","58,646,000","140,410,000","-20,859,000","-16,924,000","-5,409,000","33,742,000","-31,873,000","78,331,000","36,401,000","-55,301,000","-20,869,000","-20,275,000","-39,542,000","-46,511,000","-5,331,000","-7,194,000","-27,234,000","-27,925,000","35,970,000","-30,251,000","-1,236,000","-13,526,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfInvestmentProperties,"-94,066,000","-36,115,000",,,,,"-26,123,000",,,,"-28,630,000","-15,181,000","120,749,000","-160,736,000","-21,542,000","-9,550,000","-14,476,000","-8,399,000","-20,859,000","-16,951,000","-5,409,000","-30,593,000","-31,873,000","-31,271,000","-52,764,000","-55,301,000","-20,869,000","-39,450,000","-39,542,000","-46,511,000","-5,331,000","-41,843,000","-27,234,000","-27,925,000","21,970,000","-30,251,000","-19,645,000","-13,526,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfInvestmentProperties,"1,947,171,000","1,711,608,000","179,577,000","41,705,000","14,281,000","10,905,000","1,135,000","14,278,000","69,167,000","9,597,000","106,907,000","1,410,000","3,449,000","0","0","1,291,735,000","73,122,000","148,809,000","0","27,000","0","64,335,000","0","109,602,000",,,"0",,,,"0","34,649,000",,,"14,000,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,"-324,568,000","-67,605,000","-35,727,000","-109,831,000","-101,631,000","-42,050,000","-27,818,000","-37,684,000","-42,260,000","71,582,000","-80,067,000","-47,610,000",,,"-75,361,000","-42,680,000",,,"-20,988,000","-6,881,000",,,"-16,722,000","-52,701,000",,,,,,,,,,,,,,,,,,"-396,500,000","-27,628,000","-8,440,000","1,000","-5,463,000","-57,834,000","-583,000","34,590,000","2,899,000","-12,621,000","-636,000","-600,000","-5,081,000","-49,639,791","21,253,560","-65,300,666","-1,880,103","-3,589,145","-3,424,762","-28,719,825","-94,563,502","-2,557,666","-64,765,482","-1,100,000","-310,000","-41,064,406","0",,,"-2,000,184","-42,317,079"
			PurchaseOfInvestment,"-324,568,000","-67,605,000","-35,727,000","-109,831,000","-101,631,000","-42,050,000","-27,818,000",,,,"-80,067,000","-47,610,000",,,"-75,361,000","-42,680,000",,,"-20,988,000","-6,881,000",,,"-16,722,000","-52,701,000",,,,,,,,,,,,,,,,,,"-396,500,000","-24,730,000","-11,338,000","1,000","-5,463,000","-11,302,000","-1,233,000","-6,045,000","-2,348,000","-16,926,000","-636,000","-600,000","-5,081,000","-21,811,167",,,"-1,880,103","-3,589,145","-3,424,762","-28,719,825","-94,563,502","-2,557,666","-64,765,482","-1,100,000","-310,000","-41,064,406","0",,,,"-42,317,079"
			SaleOfInvestment,,,,,,,,,"-42,260,000","71,582,000",,,,,,,,,"0","0",,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,"650,000","40,635,000","5,247,000",,,,,,,,,,,,,,,,,,,,,,
		NetOtherInvestingChanges,"1,515,715,000","-4,059,000","301,937,000","28,140,000","1,189,697,000","17,002,000","571,208,000","734,392,000","-59,757,000","-2,307,000","-19,939,000","-30,657,000","-1,807,000","-765,000","316,637,000","263,851,000","240,773,000","-147,346,000","956,000","-13,428,000","-209,000","1,823,000","95,830,000","92,903,000","607,043,000","1,954,000","73,746,000","336,854,000","86,019,000","-78,835,000","-796,000","-1,949,000","2,144,000","-916,000","254,000","1,256,000","703,000","1,290,000","1,424,000","1,541,000","5,489,000","1,184,000",,,"889,000","580,000",,,,,"-11,050,000","248,000","2,789,000","236,000",,,"12,421,272","-3,568,442","37,305,373","-592,882","30,451,461","7,730,359",,,,,"-78,613,843","0","0","7,725,958",,
FinancingCashFlow,"-101,399,000","-1,263,816,000","510,974,000","677,728,000","-26,285,000","1,785,191,000","383,314,000","213,768,000","-31,227,000","835,219,000","1,708,903,000","2,281,941,000","780,332,000","270,708,000","13,488,000","-143,598,000","-92,423,000","-123,337,000","-26,081,000","1,469,771,000","343,604,000","282,983,000","321,289,000","865,775,000","-622,223,000","-12,278,000","-42,465,000","1,382,409,000","319,757,000","140,989,000","563,394,000","-30,636,000","139,929,000","129,876,000","293,311,000","266,228,000","-3,264,000","23,549,000","-12,430,000","83,862,000","-26,859,000","401,831,000","19,127,000","-104,987,000","204,197,000","72,332,000","-21,521,000","-34,126,000","72,360,000","-17,030,000","-5,860,000","-12,563,000","-15,976,000","-12,657,000","17,249,377","19,821,128","135,625,965","43,582,530","124,647,901","86,660,004","-9,971,101","52,126,572","96,249,710","118,154,060","17,529,491","-32,168,039","57,090,154","81,270,028","-1,983,440","15,594,813","49,712,192","-225,738"
	CashFlowFromContinuingFinancingActivities,"-101,399,000","-1,263,816,000","510,974,000","677,728,000","-26,285,000","1,785,191,000","383,314,000","213,768,000","-31,227,000","835,219,000","1,708,903,000","2,281,941,000","780,332,000","270,708,000","13,488,000","-143,598,000","-92,423,000","-123,337,000","-26,081,000","1,469,771,000","343,604,000","282,983,000","321,289,000","865,775,000","-622,223,000","-12,278,000","-42,465,000","1,382,409,000","319,757,000","140,989,000","563,394,000","-30,636,000","139,929,000","129,876,000","293,311,000","266,228,000","-3,264,000","23,549,000","-12,430,000","83,862,000","-26,859,000","401,831,000","19,127,000","-104,987,000","204,197,000","72,332,000","-21,521,000","-34,126,000","72,360,000","-17,030,000","-5,860,000","-12,563,000","-15,976,000","-12,657,000","17,249,377","19,821,128","135,625,965","43,582,530","124,647,901","86,660,004","-9,971,101","52,126,572","96,249,710","118,154,060","17,529,491","-32,168,039","57,090,154","81,270,028","-1,983,440","15,594,813","49,712,192","-225,738"
		NetIssuancePaymentsOfDebt,"349,126,000","-1,068,205,000","695,278,000","688,640,000","33,413,000","1,159,195,000","437,633,000","225,000,000","0","915,950,000","832,859,000","1,299,613,000","841,119,000","9,097,000","6,398,000","-53,763,000","28,972,000","-33,590,000","45,326,000","1,582,058,000","-129,989,000","370,079,000","229,922,000","-40,074,000","-620,073,000","44,926,000","13,050,000","1,096,636,000","365,517,000","-285,071,000","595,556,000","-65,000","169,936,000","49,932,000","331,516,000","157,939,000","28,940,000","-125,064,000","-61,000","124,943,000","-56,000","210,342,000","50,169,000","-80,074,000","240,409,000","91,455,000","-440,000","-12,229,000","-182,690,000","-10,106,000","13,065,000","2,699,000","-1,101,000","-68,305,000","32,616,883","37,760,000","151,107,874","-65,329,757","99,938,116","100,353,701","5,500,001","-74,162,009","115,263,837","127,288,427","25,942,265","-24,973,607","59,461,842","-32,837,500","-937,500","18,141,667","56,000,000","0"
			NetLongTermDebtIssuance,"-3,350,000","-869,606,000","216,256,000","650,000,000","-8,910,000","1,159,195,000","437,633,000","225,000,000","0","915,950,000","832,859,000","1,299,613,000","841,119,000","9,097,000","6,398,000","-53,763,000","28,972,000","-33,590,000","45,326,000","1,582,058,000","-129,989,000","370,079,000","229,922,000","-40,074,000","-620,073,000","44,926,000","13,050,000","1,096,636,000","365,517,000","-285,071,000","595,556,000","-65,000","169,936,000","49,932,000","331,516,000","157,939,000","28,940,000","-125,064,000","35,339,000","-57,000","89,544,000","210,342,000","50,169,000","-40,474,000","299,209,000","-6,945,000","-137,640,000","-12,229,000","-57,490,000","1,894,000","3,065,000","-301,000","67,699,000","-68,305,000","32,616,883","37,760,000","151,107,874","-65,329,757","99,938,116","100,353,701","5,500,001","-74,162,009","115,263,837","127,288,427","25,942,265","-24,973,607","59,461,842","-32,837,500","-937,500","18,141,667","56,000,000","0"
