name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020
MarketCap,"2,961,985,692","3,533,963,113","4,317,529,277","3,898,035,375","5,203,432,719","4,576,528,121","5,178,322,743"
EnterpriseValue,"3,957,465,692","4,483,956,113","4,987,805,277","4,557,430,375","6,096,434,719","5,472,380,121","6,393,834,743"
PeRatio,"21.6","25.474","35.313","31.17","65.975","83.867","88.425"
PsRatio,"2.191","2.701","3.348","2.952","4.28","4.029","4.656"
EnterprisesValueRevenueRatio,"2.79","19.66","26.987","11.145","10.22","28.437","44.094"
EnterprisesValueEBITDARatio,"16.17","1,848.292","-1,378.99","61.584","35.461","1,182.706","-241.642"
