name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011
		RestrictedCash,"101,000","1,472,000","4,247,000","1,790,000","0","428,000","2,482,000","1,099,000",,,,"2,187,000",,"0","0","4,521,000",,"1,280,000","3,735,000","0","805,000","7,886,000","803,000","802,000","3,300,000","6,772,000","4,895,000","4,356,000","6,061,000","6,829,000","4,542,000","3,822,000","2,859,000","3,364,000","3,789,000","3,874,000","3,671,000","4,846,000","11,880,000","24,916,000","7,076,000","20,640,000"
		CurrentDeferredAssets,"13,033,000","17,793,000","10,832,000","12,548,000","13,502,000","19,300,000","12,585,000","13,624,000","13,049,000","18,554,000","9,111,000","10,488,000","11,195,000","16,431,000","7,910,000","9,175,000","10,039,000",,,,,,,,,,"125,416,000","126,186,000","124,626,000","123,866,000","70,137,000","70,033,000","69,994,000","70,802,000","49,446,000","49,321,000","39,274,000","39,774,000","27,301,000","28,040,000","27,656,000","31,959,000"
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"125,416,000","126,186,000","124,626,000","123,866,000","70,137,000","70,033,000","69,994,000","70,802,000","49,446,000","49,321,000","39,274,000","39,774,000","27,301,000","28,040,000","27,656,000","31,959,000"
		AssetsHeldForSaleCurrent,,"100,000","1,374,000","1,358,000","3,429,000","3,831,000","3,786,000","3,786,000","5,640,000","3,317,000","6,400,000","16,669,000","15,134,000","5,143,000","6,510,000","5,606,000","5,204,000","6,217,000","4,055,000","4,118,000","3,732,000","1,331,000","469,000","29,943,000",,"784,000","185,000","2,106,000","4,416,000","16,667,000","26,713,000",,,,,,,,,,,
		OtherCurrentAssets,"24,157,000","22,441,000","18,000,000","8,756,000","13,074,000","12,756,000","4,271,000","8,456,000","14,452,000","3,261,000","2,982,000","3,750,000","3,251,000","8,895,000","8,631,000","9,147,000","14,655,000","21,828,000","12,841,000","17,521,000","18,592,000","18,652,000","17,980,000","15,291,000","17,420,000","19,131,000","15,625,000","18,578,000","32,535,000","40,691,000","35,876,000","37,253,000","119,008,000","33,396,000","99,770,000","99,330,000","99,472,000","32,159,000","80,892,000","85,801,000","16,099,000","23,427,000"
	TotalNonCurrentAssets,"2,932,069,000","2,941,479,000","2,977,943,000","2,999,690,000","3,012,335,000","3,038,253,000","3,069,403,000","3,105,992,000","3,194,155,000","3,252,215,000","3,257,364,000","3,277,827,000","3,302,723,000","2,129,291,000","2,122,340,000","2,141,802,000","2,182,977,000","2,212,698,000","2,214,244,000","2,227,767,000","2,269,676,000","2,251,760,000","2,409,670,000","2,488,231,000","2,584,778,000","2,613,925,000","2,652,391,000","2,698,254,000","2,714,309,000","2,743,735,000","2,782,853,000","2,806,165,000","2,777,526,000","2,790,143,000","2,590,747,000","2,540,447,000","2,526,669,000","2,528,741,000","2,527,846,000","2,507,980,000","2,511,239,000","2,645,657,000"
		NetPPE,"1,965,637,000","1,972,885,000","2,004,373,000","2,016,671,000","2,028,791,000","2,060,597,000","2,092,918,000","2,142,948,000","2,245,841,000","2,302,625,000","2,312,451,000","2,334,241,000","2,355,805,000","1,115,929,000","1,129,347,000","1,141,355,000","1,166,960,000","1,173,414,000","1,184,251,000","1,194,467,000","1,194,969,000","1,237,148,000","1,418,532,000","1,498,342,000","1,591,337,000","1,594,460,000","1,622,954,000","1,632,325,000","1,621,955,000","1,629,311,000","1,640,198,000","1,652,326,000","1,626,988,000","1,634,130,000","1,563,443,000","1,527,149,000","1,505,468,000","1,506,035,000","1,505,538,000","1,482,437,000","1,478,356,000","1,635,898,000"
			GrossPPE,"1,965,637,000","3,487,406,000","2,004,373,000","2,016,671,000","2,028,791,000","3,473,257,000","3,475,377,000","3,494,242,000","2,245,841,000","3,660,013,000","2,312,451,000","2,334,241,000","2,355,805,000","2,360,792,000",,,,"2,314,858,000",,,,"2,314,946,000",,,,"2,753,766,000",,,,"2,664,331,000",,,,"2,579,176,000",,,,"2,333,741,000","2,308,440,000","2,254,211,000","2,219,617,000","2,360,413,000"
				Properties,,"0",,,,"0","0","0",,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0","0","0","0","0"
				LandAndImprovements,,"38,417,000",,,,"40,498,000","40,728,000","41,298,000",,"42,570,000",,,,"59,973,000",,,,"74,228,000",,,,"114,375,000",,,,"256,906,000",,,,"262,141,000",,,,"263,989,000",,,,"262,378,000","265,691,000","265,244,000","265,932,000","329,143,000"
				BuildingsAndImprovements,,"1,167,811,000",,,,"1,158,257,000","1,152,012,000","1,153,329,000",,"1,202,434,000",,,,"645,920,000",,,,"653,246,000",,,,"726,418,000",,,,"1,043,699,000",,,,"998,787,000",,,,"959,102,000",,,,"917,243,000","911,460,000","906,922,000","904,561,000","1,013,618,000"
				MachineryFurnitureEquipment,,"460,768,000",,,,"450,508,000","445,536,000","447,195,000",,"458,169,000",,,,"428,676,000",,,,"410,792,000",,,,"383,758,000",,,,"392,849,000",,,,"368,638,000",,,,"345,040,000",,,,"303,304,000","693,509,000","668,210,000","648,518,000","625,915,000"
				OtherProperties,"1,965,637,000","1,772,588,000","2,004,373,000","2,016,671,000","2,028,791,000","1,796,892,000","1,808,815,000","1,830,877,000","2,245,841,000","1,932,363,000","2,312,451,000","2,334,241,000","2,355,805,000","634,459,000",,,,"600,977,000",,,,"550,598,000",,,,"543,842,000",,,,"531,117,000",,,,"487,276,000",,,,"422,069,000",,,,
				ConstructionInProgress,,"47,822,000",,,,"27,102,000","28,286,000","21,543,000",,"24,477,000",,,,"48,949,000",,,,"40,740,000",,,,"47,332,000",,,,"23,842,000",,,,"46,025,000",,,,"80,393,000",,,,"32,646,000","48,359,000","32,208,000","23,061,000","22,011,000"
				Leases,,,,,,,,,,,,,,"542,815,000",,,,"534,875,000",,,,"492,465,000",,,,"492,628,000",,,,"457,623,000",,,,"443,376,000",,,,"396,101,000","389,421,000","381,627,000","377,545,000","369,726,000"
			AccumulatedDepreciation,,"-1,514,521,000",,,,"-1,412,660,000","-1,382,459,000","-1,351,294,000",,"-1,357,388,000",,,,"-1,244,863,000",,,,"-1,141,444,000",,,,"-1,077,798,000",,,,"-1,159,306,000",,,,"-1,035,020,000",,,,"-945,046,000",,,,"-827,706,000","-802,902,000","-771,774,000","-741,261,000","-724,515,000"
		GoodwillAndOtherIntangibleAssets,"726,522,000","745,122,000","752,844,000","730,078,000","726,488,000","755,397,000","755,029,000","758,681,000","774,934,000","783,343,000","763,085,000","770,762,000","777,528,000","823,552,000","821,875,000","810,057,000","829,971,000","857,183,000","843,007,000","842,567,000","851,811,000","873,093,000","884,612,000","874,168,000","839,328,000","875,567,000","859,921,000","882,141,000","904,312,000","954,816,000","959,299,000","963,868,000","957,718,000","991,179,000","812,377,000","813,891,000","818,240,000","848,753,000","825,445,000","827,395,000","831,622,000","834,920,000"
			Goodwill,"273,474,000","268,444,000","273,490,000","272,707,000","268,645,000","271,164,000","269,738,000","271,395,000","282,628,000","288,439,000","290,042,000","294,292,000","297,784,000","295,427,000","291,822,000","298,615,000","310,824,000","310,234,000","315,264,000","312,890,000","316,498,000","310,055,000","314,566,000","304,613,000","297,884,000","300,861,000","306,306,000","318,206,000","329,804,000","341,540,000","359,167,000","353,086,000","346,424,000","346,253,000","271,163,000","269,231,000","270,058,000","270,972,000","270,051,000","268,902,000","269,414,000","268,772,000"
			OtherIntangibleAssets,"453,048,000","476,678,000","479,354,000","457,371,000","457,843,000","484,233,000","485,291,000","487,286,000","492,306,000","494,904,000","473,043,000","476,470,000","479,744,000","528,125,000","530,053,000","511,442,000","519,147,000","546,949,000","527,743,000","529,677,000","535,313,000","563,038,000","570,046,000","569,555,000","541,444,000","574,706,000","553,615,000","563,935,000","574,508,000","613,276,000","600,132,000","610,782,000","611,294,000","644,926,000","541,214,000","544,660,000","548,182,000","577,781,000","555,394,000","558,493,000","562,208,000","566,148,000"
		InvestmentsAndAdvances,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","40,973,000","38,959,000","40,041,000","36,748,000","37,407,000","35,256,000","37,681,000","35,033,000"
			LongTermEquityInvestment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","40,973,000","38,959,000","40,041,000","36,748,000",,,,
				InvestmentsinAssociatesatCost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","40,973,000","38,959,000","40,041,000","36,748,000",,,,
		NonCurrentDeferredAssets,"162,743,000","173,929,000","168,103,000","156,485,000","166,142,000","158,577,000","152,008,000","135,416,000","100,346,000","78,319,000","66,626,000","56,499,000","49,766,000","99,553,000","83,216,000","67,945,000","58,427,000","79,731,000","59,801,000","56,552,000","56,104,000","41,396,000","6,575,000","3,523,000","7,656,000","11,361,000","4,945,000","5,404,000","6,540,000","12,955,000","3,341,000","3,372,000","2,790,000","14,746,000","2,893,000","2,714,000","2,141,000","17,629,000",,,,
			NonCurrentDeferredTaxesAssets,"162,743,000","168,068,000","161,903,000","156,485,000","166,142,000","153,883,000","146,707,000","129,507,000","95,870,000","73,426,000","66,626,000","56,499,000","49,766,000","92,990,000","76,236,000","67,945,000","58,427,000","71,499,000","59,801,000","56,552,000","56,104,000","38,764,000","3,669,000","342,000","7,656,000","7,631,000","4,945,000","5,404,000","6,540,000","6,038,000","3,341,000","3,372,000","2,790,000","2,392,000","2,893,000","2,714,000","2,141,000","2,532,000",,,,
		OtherNonCurrentAssets,"77,167,000","49,543,000","52,623,000","96,456,000","90,914,000","63,682,000","69,448,000","68,947,000","73,034,000","87,928,000","115,202,000","116,325,000","119,624,000","90,257,000","87,902,000","122,445,000","127,619,000","102,370,000","127,185,000","134,181,000","166,792,000","100,123,000","99,951,000","112,198,000","146,457,000","132,537,000","164,571,000","178,384,000","181,502,000","146,653,000","180,015,000","186,599,000","190,030,000","150,088,000","171,061,000","157,734,000","160,779,000","119,576,000","159,456,000","162,892,000","163,580,000","139,806,000"
TotalLiabilitiesNetMinorityInterest,"2,910,099,000","3,071,421,000","3,052,266,000","3,093,846,000","3,239,919,000","3,351,150,000","3,355,043,000","3,404,377,000","3,666,458,000","3,415,202,000","3,317,373,000","3,353,133,000","3,300,184,000","2,409,957,000","2,290,652,000","2,298,396,000","2,345,833,000","2,523,436,000","2,436,320,000","2,379,693,000","2,291,828,000","2,446,926,000","2,420,466,000","2,475,114,000","2,518,252,000","2,610,669,000","2,675,669,000","2,648,787,000","2,679,797,000","2,787,837,000","2,664,400,000","2,654,606,000","2,678,614,000","2,791,465,000","2,575,414,000","2,584,916,000","2,655,654,000","2,796,348,000","2,679,384,000","2,895,381,000","2,942,098,000","3,313,639,000"
	CurrentLiabilities,"935,648,000","984,625,000","897,215,000","913,456,000","931,983,000","950,104,000","838,973,000","810,838,000","838,030,000","962,021,000","790,805,000","786,584,000","821,975,000","791,039,000","620,649,000","631,170,000","667,380,000","860,863,000","716,762,000","724,231,000","746,788,000","823,408,000","674,006,000","724,845,000","803,104,000","814,166,000","652,762,000","702,496,000","735,463,000","840,110,000","684,845,000","660,178,000","657,609,000","744,502,000","555,828,000","550,123,000","574,562,000","691,378,000","572,658,000","540,026,000","555,964,000","956,424,000"
		PayablesAndAccruedExpenses,"599,124,000","476,726,000","489,368,000","483,993,000","464,909,000","433,765,000","523,249,000","484,857,000","519,578,000","470,754,000","450,730,000","437,204,000","452,130,000","297,792,000","281,956,000","275,010,000","290,286,000","322,579,000","409,309,000","409,880,000","413,951,000","300,885,000","392,013,000","413,266,000","410,127,000","309,934,000","308,439,000","319,475,000","429,666,000","332,210,000","406,510,000","379,260,000","374,187,000","286,284,000","261,036,000","250,532,000","248,882,000","262,661,000","130,865,000","123,810,000","203,664,000","233,690,000"
			Payables,"172,709,000","167,978,000","157,410,000","160,142,000","146,832,000","141,457,000","116,323,000","104,808,000","141,221,000","174,877,000","160,029,000","151,495,000","166,320,000","174,488,000","163,738,000","164,798,000","172,310,000","185,461,000","183,439,000","187,839,000","197,629,000","195,371,000","189,662,000","202,953,000","217,044,000","193,116,000","197,267,000","202,663,000","207,149,000","191,207,000","200,268,000","188,278,000","176,911,000","164,619,000","155,445,000","131,713,000","141,030,000","131,814,000","109,306,000","102,351,000","106,835,000","97,393,000"
				AccountsPayable,"172,709,000","167,978,000","157,410,000","160,142,000","146,832,000","141,457,000","116,323,000","104,808,000","141,221,000","174,877,000","160,029,000","151,495,000","166,320,000","174,488,000","163,738,000","164,798,000","172,310,000","185,461,000","183,439,000","187,839,000","197,629,000","195,371,000","189,662,000","202,953,000","217,044,000","193,116,000","197,267,000","202,663,000","207,149,000","191,207,000","200,268,000","188,278,000","176,911,000","164,619,000","155,445,000","131,713,000","141,030,000","131,814,000","109,306,000","102,351,000","106,835,000","97,393,000"
			CurrentAccruedExpenses,"426,415,000","308,748,000","331,958,000","323,851,000","318,077,000","292,308,000","406,926,000","380,049,000","378,357,000","295,877,000","290,701,000","285,709,000","285,810,000","123,304,000","118,218,000","110,212,000","117,976,000","137,118,000","225,870,000","222,041,000","216,322,000","105,514,000","202,351,000","210,313,000","193,083,000","116,818,000","111,172,000","116,812,000","222,517,000","141,003,000","206,242,000","190,982,000","197,276,000","121,665,000","105,591,000","118,819,000","107,852,000","130,847,000","21,559,000","21,459,000","96,829,000","136,297,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,,,,,,"79,291,000",,,,"101,090,000","95,366,000","88,121,000","88,887,000","101,249,000","94,973,000","86,447,000","93,629,000","113,636,000",,,,"81,981,000",,,,"95,994,000","88,659,000","94,690,000",,"121,548,000",,,,"100,955,000","81,729,000","93,236,000","84,569,000","108,612,000","83,330,000","91,064,000",,
		CurrentDebtAndCapitalLeaseObligation,"11,220,000","10,958,000","11,086,000","11,022,000","41,829,000","38,710,000","35,600,000","32,354,000","29,367,000","26,411,000","26,548,000","26,706,000","26,680,000","27,190,000","26,767,000","25,964,000","25,620,000","26,335,000","58,826,000","44,497,000","48,756,000","35,079,000","39,551,000","28,288,000","113,381,000","31,853,000","21,731,000","25,602,000","25,491,000","25,964,000","40,751,000","22,328,000","11,997,000","13,546,000","13,341,000","13,483,000","13,167,000","22,991,000","90,827,000","51,080,000","58,490,000","332,905,000"
			CurrentDebt,"11,220,000","10,958,000","11,086,000","11,022,000","41,829,000","38,710,000","35,600,000","32,354,000","29,367,000","26,411,000","26,548,000","26,706,000","26,680,000","27,190,000","26,767,000","25,964,000","25,620,000","26,335,000","58,826,000","44,497,000","48,756,000","35,079,000","39,551,000","28,288,000","113,381,000","31,853,000","21,731,000","25,602,000","25,491,000","25,964,000","40,751,000","22,328,000","11,997,000","13,546,000","13,341,000","13,483,000","13,167,000","22,991,000","90,827,000","51,080,000","58,490,000","332,905,000"
				OtherCurrentBorrowings,,,,"11,022,000","41,829,000","38,710,000",,,,"26,411,000","26,548,000","26,706,000","26,680,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,,,,"184,486,000","188,272,000","192,369,000",,,,"174,287,000","173,146,000","173,335,000","172,712,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"325,304,000","398,795,000","284,128,000","302,996,000","315,038,000","381,616,000","280,124,000","293,627,000","289,085,000","369,282,000","217,211,000","237,304,000","250,703,000","342,708,000","202,277,000","221,926,000","235,731,000","378,227,000","248,627,000","269,854,000","284,081,000","388,543,000","242,442,000","264,941,000","279,596,000","382,586,000","236,797,000","258,471,000","272,117,000","376,696,000","226,914,000","249,322,000","261,251,000","359,443,000","202,204,000","220,420,000","232,134,000","329,518,000",,,,
			CurrentDeferredRevenue,"325,304,000","398,795,000","284,128,000","302,996,000","315,038,000","381,616,000","280,124,000","293,627,000","289,085,000","369,282,000","217,211,000","237,304,000","250,703,000","342,708,000","202,277,000","221,926,000","235,731,000","378,227,000","248,627,000","269,854,000","284,081,000","388,543,000","242,442,000","264,941,000","279,596,000","382,586,000","236,797,000","258,471,000","272,117,000","376,696,000","226,914,000","249,322,000","261,251,000","359,443,000","202,204,000","220,420,000","232,134,000","329,518,000",,,,
		OtherCurrentLiabilities,,"98,146,000","112,633,000","115,445,000","110,207,000","96,013,000",,,,"95,574,000","96,316,000","85,370,000","92,462,000","123,349,000","109,649,000","108,270,000","115,743,000","133,722,000",,,,"98,901,000",,"18,350,000",,"89,793,000","85,795,000","98,948,000","8,189,000","105,240,000","10,670,000","9,268,000","10,174,000","85,229,000","79,247,000","65,688,000","80,379,000","76,208,000","267,636,000","274,072,000","293,810,000","389,829,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"1,974,451,000","2,086,796,000","2,155,051,000","2,180,390,000","2,307,936,000","2,401,046,000","2,516,070,000","2,593,539,000","2,828,428,000","2,453,181,000","2,526,568,000","2,566,549,000","2,478,209,000","1,618,918,000","1,670,003,000","1,667,226,000","1,678,453,000","1,662,573,000","1,719,558,000","1,655,462,000","1,545,040,000","1,623,518,000","1,746,460,000","1,750,269,000","1,715,148,000","1,796,503,000","2,022,907,000","1,946,291,000","1,944,334,000","1,947,727,000","1,979,555,000","1,994,428,000","2,021,005,000","2,046,963,000","2,019,586,000","2,034,793,000","2,081,092,000","2,104,970,000","2,106,726,000","2,355,355,000","2,386,134,000","2,357,215,000"
		LongTermDebtAndCapitalLeaseObligation,"1,883,948,000","1,961,554,000","2,024,669,000","2,046,096,000","2,164,190,000","2,215,691,000","2,342,298,000","2,427,379,000","2,670,645,000","2,301,344,000","2,367,295,000","2,406,763,000","2,322,703,000","1,067,585,000","1,124,024,000","1,113,765,000","1,116,570,000","1,091,769,000","1,141,866,000","1,082,041,000","953,620,000","1,054,406,000","1,186,057,000","1,210,370,000","1,212,381,000","1,285,011,000","1,377,942,000","1,295,315,000","1,285,819,000","1,289,879,000","1,372,341,000","1,382,161,000","1,393,136,000","1,405,597,000","1,447,768,000","1,450,288,000","1,451,694,000","1,471,449,000","1,483,927,000","1,737,210,000","1,766,663,000","1,776,385,000"
			LongTermDebt,"711,025,000","782,107,000","828,065,000","839,041,000","951,534,000","997,770,000","1,112,290,000","1,178,438,000","1,389,273,000","1,022,293,000","1,093,391,000","1,122,189,000","1,037,630,000","1,067,585,000","1,124,024,000","1,113,765,000","1,116,570,000","1,091,769,000","1,141,866,000","1,082,041,000","953,620,000","1,054,406,000","1,186,057,000","1,210,370,000","1,212,381,000","1,285,011,000","1,377,942,000","1,295,315,000","1,285,819,000","1,289,879,000","1,372,341,000","1,382,161,000","1,393,136,000","1,405,597,000","1,447,768,000","1,450,288,000","1,451,694,000","1,471,449,000","1,483,927,000","1,737,210,000","1,766,663,000","1,776,385,000"
			LongTermCapitalLeaseObligation,"1,172,923,000","1,179,447,000","1,196,604,000","1,207,055,000","1,212,656,000","1,217,921,000","1,230,008,000","1,248,941,000","1,281,372,000","1,279,051,000","1,273,904,000","1,284,574,000","1,285,073,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"21,032,000","41,273,000","45,715,000","47,989,000","51,356,000","87,510,000","71,365,000","41,449,000","50,975,000","61,608,000","66,439,000","67,282,000","70,913,000","424,566,000","426,319,000","361,061,000","364,673,000","446,142,000","363,089,000","353,712,000","350,420,000","452,303,000","409,769,000","383,940,000","197,622,000","360,928,000","314,659,000","313,701,000","308,024,000","429,372,000","296,303,000","259,548,000","250,801,000","256,545,000","233,660,000","247,128,000","286,045,000","283,515,000","270,033,000","266,361,000","261,606,000","263,397,000"
			NonCurrentDeferredTaxesLiabilities,"0","27,302,000","27,302,000","27,302,000","27,302,000","55,204,000","36,092,000","3,262,000","9,151,000","13,777,000","14,835,000","13,668,000","14,730,000","14,790,000","13,845,000","14,539,000","17,159,000","16,926,000","17,764,000","16,568,000","17,407,000","16,709,000","23,206,000","38,259,000","51,910,000","53,546,000","177,371,000","178,631,000","177,898,000","181,125,000","142,548,000","144,805,000","142,703,000","150,582,000","130,636,000","150,011,000","195,695,000","195,874,000","188,104,000","189,011,000","188,550,000","193,262,000"
			NonCurrentDeferredRevenue,,,,,,,,,,"0","0","0","0","177,983,000","180,302,000","182,501,000","185,017,000","188,086,000","188,363,000","186,383,000","186,131,000","181,696,000","121,478,000","82,330,000",,"33,154,000",,,,"35,864,000","35,456,000",,,,,,,,,,,
		NonCurrentAccruedExpenses,"30,779,000","31,517,000","31,422,000","32,704,000","31,902,000","32,128,000","32,592,000","32,740,000","33,490,000","33,818,000","34,028,000","33,617,000","33,929,000","33,771,000","35,269,000",,,"35,945,000",,,,"39,260,000","39,125,000","39,200,000",,"40,649,000","57,360,000","60,011,000","63,036,000","42,922,000","40,580,000","75,780,000","74,863,000","78,116,000","77,094,000","79,411,000","81,398,000","85,762,000",,,,
		EmployeeBenefits,,,,,,"32,306,000","35,273,000","38,187,000","41,824,000","47,831,000","51,604,000","53,614,000","56,183,000","64,766,000","66,470,000",,,"81,083,000",,,,"102,768,000","114,094,000","116,347,000",,"134,470,000",,,,"90,564,000","94,757,000",,,,,,,,,,,
		PreferredSecuritiesOutsideStockEquity,,,,,,,,,,,,,,,,,,"0","577,000","556,000","497,000","547,000","26,092,000","24,134,000","21,007,000","23,526,000","24,772,000","24,470,000","25,069,000","24,733,000","24,525,000","23,043,000","22,101,000","21,984,000",,,,,,,,
		LiabilitiesHeldforSaleNonCurrent,,,,,,,,,,,,,,,,,,,,,"12,792,000",,,"4,077,000",,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"38,692,000","52,452,000","53,245,000","53,601,000","60,488,000","65,717,000","69,815,000","91,971,000","73,318,000","56,411,000","58,806,000","58,887,000","50,664,000","92,996,000","84,391,000","192,400,000","197,210,000","88,717,000","214,026,000","219,153,000","227,711,000","77,002,000","85,417,000","88,548,000","284,138,000","86,389,000","305,534,000","312,805,000","325,422,000","160,821,000","151,049,000","329,676,000","354,967,000","362,837,000","338,158,000","337,377,000","343,353,000","350,006,000","352,766,000","351,784,000","357,865,000","317,433,000"
