name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005
OperatingCashFlow,"2,904,294,000","1,198,300,000","755,871,000","-145,292,000","1,095,415,000","74,574,000","-126,485,000","-566,543,000","-1,022,035,000","631,675,000","436,861,000","-260,401,000","-175,727,000","469,050,000","686,010,000","-264,250,000","-255,672,000","775,498,000","205,744,000","-386,377,000","42,938,000","760,701,000","477,974,000","-391,459,000","-6,423,000","517,398,000","322,778,000","-379,730,000","14,608,000","342,546,000","283,241,000","-352,302,000","-27,227,000","365,697,000","152,934,000","-115,809,000","109,887,000","270,460,000","278,059,000","-221,089,000","45,356,000","264,772,000","163,246,000","-160,206,000","4,897,000","127,768,000","144,812,000","-154,573,000","78,778,000","89,501,000","-796,000","-264,860,000","133,109,000","189,822,000","-8,872,000","-296,365,000","97,937,000","154,464,000","15,448,000","-180,614,000","126,674,000","88,302,000","-86,892,000","-100,527,000","164,982,000","39,157,000","31,193,000","-92,627,000","51,889,000","23,458,000"
	CashFlowFromContinuingOperatingActivities,"2,904,294,000","1,198,300,000","755,871,000","-145,292,000","1,095,415,000","74,574,000","-126,485,000","-566,543,000","-1,022,035,000","631,675,000","436,861,000","-260,401,000","-175,727,000","469,050,000","686,010,000","-264,250,000","-255,672,000","775,498,000","205,744,000","-386,377,000","42,938,000","760,701,000","477,974,000","-391,459,000","-6,423,000","517,398,000","322,778,000","-379,730,000","14,608,000","342,546,000","283,241,000","-352,302,000","-27,227,000","365,697,000","152,934,000","-115,809,000","109,887,000","270,460,000","278,059,000","-221,089,000","45,356,000","264,772,000","163,246,000","-160,206,000","4,897,000","127,768,000","144,812,000","-154,573,000","78,778,000","89,501,000","-796,000","-264,860,000","133,109,000","189,822,000","-8,872,000","-296,365,000","97,937,000","154,464,000","15,448,000","-180,614,000","126,674,000","88,302,000","-86,892,000","-100,527,000","164,982,000","39,157,000","31,193,000","-92,627,000","51,889,000","23,458,000"
		NetIncomeFromContinuingOperations,"-335,020,000","-48,956,000","-162,471,000","86,867,000","-210,460,000","-322,722,000","-463,826,000","-542,458,000","-610,584,000","-210,922,000","-136,639,000","193,972,000","116,120,000","-55,241,000","-135,185,000","183,197,000","83,356,000","-41,028,000","-173,781,000","148,770,000","80,555,000","-47,770,000","-92,971,000","132,761,000","36,461,000","-55,954,000","-73,837,000","104,382,000","20,212,000","-66,526,000","-216,002,000","115,827,000","25,822,000","-30,097,000","-81,261,000","50,418,000","59,015,000","-64,187,000","-165,405,000","68,176,000","5,560,000","-70,228,000","-95,696,000","63,021,000","16,614,000","-54,342,000","-130,588,000","68,293,000","-33,050,000","-112,691,000","1,059,000","79,172,000","-26,808,000","-103,157,000","-337,526,000","139,928,000","1,235,000","-35,402,000","-18,362,000","41,553,000","9,922,000","-45,049,000","-33,140,000","-9,101,000","9,682,000","1,117,000","-134,945,000","26,083,000","970,000","-22,727,000"
		OperatingGainsLosses,"-18,358,000","132,000","4,795,000","-24,237,000","952,000","-53,899,000","10,014,000",,,,"5,806,000",,,,"4,045,000",,,,"2,613,000","13,153,000",,,"15,805,000",,,,"3,653,000","2,933,000","3,727,000","-32,000","2,193,000","-3,618,000","-4,747,000","-2,300,000","6,589,000","29,572,000","-32,828,000","-6,179,000","-1,381,000","-3,637,000","-1,708,000","-4,169,000","-2,081,000","-2,546,000","-2,438,000","301,000","-4,490,000","1,805,000","-1,968,000","4,327,000","-61,714,000","-3,171,000","-1,626,000","-843,000","3,386,000","-143,088,000","-1,882,000","-22,277,000","-32,042,000","1,476,000","-18,673,000","1,012,000","9,533,000","4,079,000","-3,254,000","-8,130,000",,,,
			GainLossOnSaleOfBusiness,"-29,547,000","132,000","2,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnSaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-60,579,000","-2,672,000","-718,000","-268,000",,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,,,"4,793,000","59,343,000","952,000","-53,899,000","10,014,000",,,,"7,626,000",,,,"1,669,000",,,,"1,565,000",,,,"1,756,000",,,,"3,396,000","2,308,000","3,803,000","-71,000","1,755,000","-2,155,000","-960,000","-2,806,000","1,992,000","2,363,000","-2,629,000","-2,582,000","-1,122,000","-3,117,000","-1,801,000","-3,881,000","-2,193,000","-2,777,000","-1,778,000","-994,000","-2,044,000","-629,000","-1,708,000","-547,000","-1,135,000","-499,000","-908,000","-575,000",,,,,,,,,,,,,,,,
			PensionAndEmployeeBenefitExpense,,,,,,,,,,,,,,,,,,,,"7,820,000",,,,,,,,,,,,,,,"5,191,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"407,870,000","100,469,000","102,519,000","101,437,000","103,445,000","108,876,000","120,240,000","119,938,000","122,767,000","122,080,000","114,947,000","126,306,000","103,826,000","98,912,000","109,267,000","99,606,000","89,785,000","87,871,000","149,717,000","109,352,000","95,870,000","100,595,000","108,410,000","104,862,000","95,424,000","94,955,000","125,075,000","99,054,000","88,571,000","84,541,000","111,411,000","97,925,000","76,219,000","82,588,000","111,341,000","92,729,000","82,688,000","82,165,000","170,901,000","84,684,000","94,259,000","79,713,000","105,269,000","83,341,000","76,927,000","77,481,000","140,141,000","59,249,000","62,957,000","59,319,000","44,995,000","37,401,000","36,885,000","43,413,000","39,633,000","43,156,000","34,000,000","35,397,000","41,902,000","27,690,000","25,344,000","27,987,000","34,523,000","62,777,000","16,493,000","15,110,000","18,239,000","15,633,000","15,282,000","15,477,000"
			DepreciationAndAmortization,"407,870,000","100,469,000","102,519,000","101,437,000","103,445,000","108,876,000","120,240,000","119,938,000","122,767,000","122,080,000","114,947,000","126,306,000","103,826,000","98,912,000","109,267,000","99,606,000","89,785,000","87,871,000","149,717,000","109,352,000","95,870,000","100,595,000","108,410,000","104,862,000","95,424,000","94,955,000","125,075,000","99,054,000","88,571,000","84,541,000","111,411,000","97,925,000","76,219,000","82,588,000","111,341,000","92,729,000","82,688,000","82,165,000","170,901,000","84,684,000","94,259,000","79,713,000","105,269,000","83,341,000","76,927,000","77,481,000","140,141,000","59,249,000","62,957,000","59,319,000","44,995,000","37,401,000","36,885,000","43,413,000","39,633,000","43,156,000","34,000,000","35,397,000","41,902,000","27,690,000","25,344,000","27,987,000","34,523,000","62,777,000","16,493,000","15,110,000","18,239,000","15,633,000","15,282,000","15,477,000"
