name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999
			LoansReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"139,039","206,649","249,912",,,,"246,452",,"193,576","242,452","289,112","883,436","664,723","212,928",,"324,257","365,092","399,427","379,620","367,213","360,855","330,692",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,"6,586,000","8,247,000","8,031,000","7,967,000","7,050,000","7,196,000","7,356,000","7,468,000","7,941,000","8,232,000","7,216,000","6,260,000","6,119,000","5,591,000","5,141,000","4,603,000","3,946,000","5,566,000","3,104,000","11,029,000","2,082,000","1,471,000","3,349,000","3,588,000","1,677,000","1,503,000","946,000","941,150","749,631","362,898","279,216","119,793","106,837","112,902","131,237","116,444","113,485","110,363","139,039","206,649",,"283,153","377,232","285,786",,"256,781",,,,,,,"281,493",,,,,,,,"701,623","451,734","426,832","418,184","282,749","255,430","253,757","291,318",,,,"300,000","762,130","674,649","801,936","1,013,400","137,000","276,000",,"35,000","79,237","781,500","130,000","29,000","60,000",,,,,,
			ReceivablesAdjustmentsAllowances,,,,,,,,,,,,,,,,,"-42,000","-49,000","-22,000","-19,000","-25,000","-29,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"13,650,000","11,752,000","9,537,000","5,292,000","6,064,000","8,794,000","7,005,000","9,128,000","9,577,000","11,324,000","9,344,000","10,908,000","11,488,000","7,343,000","6,915,000","8,038,000","11,030,000","11,215,000","8,240,000","4,586,000","4,147,000","4,786,000","4,264,000","2,031,000","2,341,000","2,849,000","3,718,000","4,216,396","4,241,057","3,448,374","2,629,361","1,486,777","1,512,003","1,712,812","1,766,259","1,823,615","1,838,557","2,439,280","1,185,917","2,511,748","3,233,320","3,341,622","2,509,534","2,670,332","1,594,321","1,351,601","3,102,162","2,633,971","2,318,432","2,265,549","1,699,519","1,671,226","2,310,164","2,481,791","1,983,262","2,299,002","2,258,046","2,456,006","2,655,242","3,033,792","1,948,916","1,837,295","1,469,298","1,410,812","1,351,028","1,347,916","1,566,731","1,697,236","1,785,778","1,572,377","1,896,606","1,707,684","1,425,126","1,017,214","911,463","457,900","687,719","742,615","855,844","877,814","876,765","747,765","745,924","560,410","1,169,920","1,327,592","1,134,362","992,980","1,117,375","1,040,867","1,120,687"
		PrepaidAssets,"3,737,000","2,171,000","2,293,000","2,414,000","2,977,000","1,419,000","1,545,000","1,782,000","2,319,000","1,789,000","1,808,000","1,558,000","2,878,000","2,871,000","1,463,000","929,000","1,869,000","1,971,000","1,122,000","968,000","1,628,000","1,764,000","1,439,000","987,000","1,060,000","902,000","625,000","574,479","414,046","586,144","376,823","363,367","488,146","402,705","337,481","184,336","656,306","680,274","603,893","555,823","1,275,630","1,115,379","906,641","846,033","588,876","480,542","772,466","847,344","864,501","1,021,029","949,139","1,078,026","759,255","644,074","972,860","802,223","489,792","1,068,023","421,636","206,508","163,938","88,905","239,875","209,108","163,124","127,888","189,003","240,324","228,429","207,438","261,800","234,448","337,636","344,661","312,328","201,383","1,006,055","1,749,515","406,453","124,865","899,214","721,354","732,908","428,825",,,,,,,
		RestrictedCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,000",,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,"2,271,000","2,271,000","2,271,000","2,271,000","1,276,000","1,258,000","1,258,000","1,257,796","907,691","907,691","907,691","907,691","581,982",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,"2,271,000","2,271,000","2,271,000","2,271,000","1,276,000","1,258,000","1,258,000","1,257,796","907,691","907,691","907,691","907,691","581,982",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24,220","30,535","39,467","86,684","94,548","99,917","114,836","181,506","940,882","658,264","904,049",,,,,,,,,"265,094","340,314","338,424","492,607","955,334","1,059,927","674,785"
	TotalNonCurrentAssets,"115,384,000","111,623,000","110,385,000","106,393,000","108,131,000","109,856,000","111,678,000","113,659,000","115,575,000","117,966,000","118,268,000","113,195,000","113,505,000","115,249,000","117,130,000","118,713,000","134,317,000","135,090,000","60,617,000","61,189,000","54,375,000","51,305,000","51,720,000","51,785,000","52,640,000","47,319,000","49,613,000","50,799,857","51,767,591","52,890,645","53,920,801","56,130,715","55,390,695","27,834,106","26,708,582","25,850,117","24,301,492","23,636,792","22,165,743","21,076,851","19,344,617","18,875,848","18,478,580","17,575,624","18,457,044","19,280,393","16,493,533","16,471,912","15,932,998","14,613,857","14,578,730","14,801,884","15,330,209","15,812,804","21,156,128","23,100,642","23,207,084","16,716,276","16,934,479","17,137,468","17,026,379","16,992,026","17,159,471","17,492,447","17,720,733","17,858,105","18,019,066","18,281,498","18,401,664","18,441,650","18,805,963","19,428,537","19,805,221","20,505,186","21,861,249","12,516,698","12,442,086","12,981,487","13,477,631","13,976,078","6,311,340","5,685,087","4,581,433","3,880,504","2,441,320","1,515,640","1,072,286","548,891","376,601","213,862","194,965"
		NetPPE,"13,945,000","11,846,000","9,962,000","8,619,000","10,168,000","11,984,000","12,943,000","13,475,000","14,196,000","15,242,000","14,211,000","9,180,000","9,116,000","9,546,000","9,778,000","11,273,000","12,198,000","12,622,000","11,850,000","12,111,000","9,173,000","9,433,000","9,570,000","9,765,000","10,584,000","10,856,000","11,890,000","12,868,808","13,574,402","16,450,712","17,780,294","21,138,580","20,755,507","19,311,498","18,098,035","17,240,065","15,528,584","14,647,943","13,037,458","11,800,108","9,869,930","9,217,557","8,623,561","7,395,775","7,448,922","7,934,562","4,818,789","4,511,889","3,631,356","2,161,896","1,969,729","2,081,909","2,149,059","2,293,635","1,864,516","2,024,842","2,054,877","1,955,243","1,844,558","1,876,754","1,532,611","1,182,727","1,095,105","1,119,304","1,047,971","920,983","749,779","684,927","578,742","552,503","609,829","602,953","670,488","728,416","1,150,959","943,784","1,500,986","1,676,248","1,803,812","1,932,427","576,939","630,092","683,538","761,324","667,488","578,298","551,829","384,847","361,861","201,412","184,715"
			GrossPPE,"13,945,000","11,846,000","9,962,000","42,485,000","10,168,000","11,984,000","12,943,000","50,187,000","14,196,000","15,242,000","14,211,000","47,985,000","9,116,000","9,546,000","9,778,000","45,561,000","12,198,000","12,622,000","11,850,000","39,838,000","9,173,000","9,433,000","9,570,000","33,603,000","33,612,000","32,800,000","32,718,000","32,436,932","13,574,402","16,450,712","17,780,294","36,186,979","20,755,507","19,311,498","18,098,035","27,495,512","15,528,584","14,647,943",,"18,476,194",,,,"12,190,532",,,,"8,058,197",,,,"5,401,267",,"5,184,127","4,755,008","4,915,334","5,368,117","5,268,483","5,157,798","5,189,994","4,454,738","4,104,854","4,017,232","4,041,431","4,304,170","4,177,182","4,005,978","3,941,126","3,471,421","3,615,416","3,589,536","3,495,632","3,528,977","3,490,934","4,501,891","4,159,923","4,064,008","4,239,270","4,366,834","4,495,449","1,493,664","1,466,007","1,438,272","1,434,237","1,270,914","1,137,591","1,062,862","850,551","807,955","623,877","584,741"
				Properties,,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0","0","0","0","0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,"0",,,,,,,
				BuildingsAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"265,749",,,,"118,475",,,,"126,007",,,,"74,576",,,,"59,575",,,,"16,140",,,,,,,,"90,313",,,,,,,
				MachineryFurnitureEquipment,,,,"12,491,000",,,,"11,853,000",,,,"11,414,000",,,,"11,351,000",,,,"8,214,000",,,,"6,380,000","6,248,000","5,595,000","5,476,000","5,392,532",,,,"5,262,718",,,,"5,381,658",,,,"5,487,353",,,,"11,918,773",,,,"7,786,438",,,,"5,135,518",,,,"4,649,585",,,,"5,071,519",,,,"3,915,424",,"4,177,182",,"3,866,550",,,,"3,436,057",,,,"4,143,783",,,,"4,391,160",,,,"1,343,924",,,,,,,
				OtherProperties,"13,945,000","11,846,000","9,962,000","29,802,000","10,168,000","11,984,000","12,943,000","38,048,000","14,196,000","15,242,000","14,211,000","36,285,000","9,116,000","9,546,000","9,778,000","33,941,000","12,198,000","12,622,000","11,850,000","31,406,000","9,173,000","9,433,000","9,570,000","26,648,000","26,789,000","26,630,000","26,667,000","26,469,057","13,574,402","16,450,712","17,780,294","30,348,918","20,755,507","19,311,498","18,098,035","21,574,225","15,528,584","14,647,943",,"12,523,254",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104,289",,,,,,,,,,,
				Leases,,,,"192,000",,,,"286,000",,,,"286,000",,,,"269,000",,,,"218,000",,,,"575,000","575,000","575,000","575,000","575,343",,,,"575,343",,,,"539,629",,,,"465,587",,,,"271,759",,,,"271,759",,,,"265,749",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,,,"-33,866,000",,,,"-36,712,000",,,,"-38,805,000",,,,"-34,288,000",,,,"-27,727,000",,,,"-23,838,000","-23,028,000","-21,944,000","-20,828,000","-19,568,124",,,,"-15,048,399",,,,"-10,255,447",,,,"-6,676,086",,,,"-4,794,757",,,,"-3,546,308",,,,"-3,319,358",,"-2,890,492","-2,890,492","-2,890,492","-3,313,240","-3,313,240","-3,313,240","-3,313,240","-2,922,127","-2,922,127","-2,922,127","-2,922,127","-3,256,199","-3,256,199","-3,256,199","-3,256,199","-2,892,679","-3,062,913","-2,979,707","-2,892,679","-2,858,489","-2,762,518","-3,350,932","-3,216,139","-2,563,022","-2,563,022","-2,563,022","-2,563,022","-916,725","-835,915","-754,734","-672,913","-603,426","-559,293","-511,033","-465,704","-446,094","-422,465","-400,026"
		GoodwillAndOtherIntangibleAssets,"85,433,000","86,262,000","87,117,000","83,937,000","84,692,000","85,446,000","86,194,000","86,978,000","87,763,000","88,547,000","89,536,000","90,320,000","91,105,000","91,890,000","92,682,000","93,474,000","94,315,000","95,359,000","12,070,000","12,114,000","12,158,000","12,203,000","12,457,000","12,501,000","12,976,000","8,095,000","8,095,000","8,095,308","8,095,308","8,095,308","8,095,308","8,095,308","8,095,308","8,095,308","8,095,308","8,117,261","8,302,861","8,488,461","8,674,061","8,859,661","9,081,761","9,340,361","9,598,961","9,857,561","10,698,061","10,956,661","11,215,261","11,473,861","11,732,461","11,991,061","12,249,661","12,508,261","12,766,861","13,025,461","13,284,061","13,548,640","13,857,790","14,166,940","14,476,090","14,785,240","15,094,390","15,403,540","15,712,690","16,021,840","16,330,990","16,640,140","16,949,290","17,258,440","17,567,590","17,876,739","18,185,890","18,817,040","19,126,189","19,435,339","20,034,423","10,537,080","9,465,327","9,538,327","9,611,327","9,684,327",,,,,,,,,,,
			Goodwill,"66,656,000","66,656,000","66,194,000","63,945,000","63,945,000","63,945,000","63,945,000","63,945,000","63,945,000","63,945,000","64,149,000","64,149,000","64,149,000","64,149,000","64,149,000","64,149,000","64,196,000","64,449,000","11,492,000","11,492,000","11,492,000","11,492,000","11,703,000","11,703,000","11,703,000","7,663,000","7,663,000","7,663,208","7,663,208","7,663,208","7,663,208","7,663,208","7,663,208","7,663,208","7,663,208","7,663,208","7,663,208","7,663,208","7,663,208","7,663,208","7,663,208","7,663,208","7,663,208","7,663,208","7,663,208","7,663,208","7,663,208","7,663,208","7,663,208","7,663,208","7,663,208","7,663,208","7,663,208","7,663,208","7,663,208","7,663,208","7,663,208","7,663,208","7,663,208","7,663,208","7,663,208","7,663,208","7,663,208","7,663,208","7,663,208",,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,"18,777,000","19,606,000","20,923,000","19,992,000","20,747,000","21,501,000","22,249,000","23,033,000","23,818,000","24,602,000","25,387,000","26,171,000","26,956,000","27,741,000","28,533,000","29,325,000","30,119,000","30,910,000","578,000","622,000","666,000","711,000","754,000","798,000","1,273,000","432,000","432,000","432,100","432,100","432,100","432,100","432,100","432,100","432,100","432,100","454,053","639,653","825,253","1,010,853","1,196,453","1,418,553","1,677,153","1,935,753","2,194,353","3,034,853","3,293,453","3,552,053","3,810,653","4,069,253","4,327,853","4,586,453","4,845,053","5,103,653","5,362,253","5,620,853","5,885,432","6,194,582","6,503,732","6,812,882","7,122,032","7,431,182","7,740,332","8,049,482","8,358,632","8,667,782","16,640,140","16,949,290","17,258,440","17,567,590","17,876,739","18,185,890","18,817,040","19,126,189","19,435,339","20,034,423","10,537,080","9,465,327","9,538,327","9,611,327","9,684,327",,,,,,,,,,,
		InvestmentsAndAdvances,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentAccountsReceivable,"13,214,000","10,906,000","10,832,000","11,632,000","11,123,000","10,296,000","10,385,000","11,213,000","11,541,000","12,127,000","12,710,000","11,596,000","11,362,000","11,910,000","12,770,000","13,246,000","9,679,000","11,215,000","7,742,000","8,607,000","7,548,000","3,956,000","3,962,000","3,718,000","3,042,000","2,435,000","3,525,000","3,697,513","3,505,248","1,643,363","948,833","352,794","325,812","346,811","432,552","408,674","381,946","407,782","372,977","336,198","309,690","232,346","147,946","195,601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentNoteReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"167,069","228,871","276,393","339,341","396,623","415,848","253,471","121,624","184,728",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,,,,,,,,,,,,,,,,,"16,911,000","14,774,000","28,205,000","27,670,000","25,359,000","25,568,000","25,568,000","25,453,000","25,701,000","25,607,000","25,761,000","25,788,187","26,169,378","26,290,424","26,713,803","26,353,330","26,127,191",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,"16,911,000","14,774,000","28,205,000","27,670,000","25,359,000","25,568,000","25,568,000","25,453,000","25,701,000","25,607,000","25,761,000","25,788,187","26,169,378","26,290,424","26,713,803","26,353,330","26,127,191",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentPrepaidAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"423,255","410,838",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"2,792,000","2,609,000","2,474,000","2,205,000","2,148,000","2,130,000","2,156,000","1,993,000","2,075,000","2,050,000","1,811,000","2,099,000","1,922,000","1,903,000","1,900,000","720,000","1,214,000","1,120,000","750,000","687,000","137,000","145,000","163,000","348,000","337,000","326,000","342,000","350,041",,,"382,563","190,703","86,877","80,489","82,687","84,117","88,101","92,606","81,247","80,884","83,236","85,584","108,112","126,687","142,992","160,299","183,090","146,821","172,558","45,052","105,869","90,090","229,561","493,708","6,007,551","7,527,160","7,294,417","594,093","613,831","475,474","399,378","405,759","351,676","351,303","341,772","296,982","319,997","338,131","255,332","12,408","10,244","8,544","8,544","341,431","675,867","1,035,834","1,475,773","1,766,912","2,062,492","2,359,324","5,734,401","5,054,995","3,897,895","3,119,180","1,773,832","937,342","520,457","164,044","14,740","12,450","10,250"
