name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020
OperatingCashFlow,"7,970,000","-31,456,000","-3,127,000","15,603,000","26,950,000","45,864,000","-9,948,000","26,440,000","25,778,000","-31,902,000"
	CashFlowFromContinuingOperatingActivities,"7,970,000","-31,456,000","-3,127,000","15,603,000","26,950,000","45,864,000","-9,948,000","26,440,000","25,778,000","-31,902,000"
		NetIncomeFromContinuingOperations,"-90,302,000","-29,495,000","-26,312,000","-24,803,000","-9,692,000","-17,375,000","-12,259,000","3,159,000","-4,396,000","-27,525,000"
		DepreciationAmortizationDepletion,"9,377,000","2,515,000","2,532,000","2,493,000","1,837,000","1,891,000","2,040,000","2,026,000","1,733,000","1,445,000"
			DepreciationAndAmortization,"9,377,000","2,515,000","2,532,000","2,493,000","1,837,000","1,891,000","2,040,000","2,026,000","1,733,000","1,445,000"
		ProvisionandWriteOffofAssets,"5,979,000","1,793,000","2,445,000","929,000","812,000","777,000","726,000","785,000","1,509,000","2,161,000"
		StockBasedCompensation,"27,902,000","7,549,000","6,803,000","9,787,000","3,763,000","2,867,000","2,232,000","343,000","1,033,000","2,097,000"
		OtherNonCashItems,"1,153,000","659,000","160,000","27,000","307,000","162,000","257,000","-2,515,000","4,000","92,000"
		ChangeInWorkingCapital,"53,861,000","-14,477,000","11,245,000","27,170,000","29,923,000","57,542,000","-2,944,000","22,642,000","25,895,000","-10,172,000"
			ChangeInReceivables,"-41,622,000","-6,603,000","-8,202,000","19,526,000","-46,343,000","-85,136,000","14,946,000","6,504,000","-69,543,000","18,867,000"
				ChangesInAccountReceivables,"-41,622,000","-6,603,000","-8,202,000","19,526,000","-46,343,000","-85,136,000","14,946,000","6,504,000","-69,543,000","18,867,000"
			ChangeInPayablesAndAccruedExpense,"99,761,000","-3,541,000","19,272,000","8,262,000","75,768,000","145,258,000","-16,066,000","19,836,000","91,499,000","-25,848,000"
				ChangeInPayable,"96,900,000","-7,526,000","19,346,000","8,224,000","76,856,000","138,430,000","-16,247,000","21,782,000","87,231,000","-26,549,000"
					ChangeInAccountPayable,"96,900,000","-7,526,000","19,346,000","8,224,000","76,856,000","138,430,000","-16,247,000","21,782,000","87,231,000","-26,549,000"
				ChangeInAccruedExpense,"2,861,000","3,985,000","-74,000","38,000","-1,088,000","6,828,000","181,000","-1,946,000","4,268,000","701,000"
			ChangeInOtherCurrentAssets,"-3,149,000","-5,433,000","1,658,000","112,000","514,000","-4,941,000","4,763,000","-4,239,000","558,000","-1,747,000"
			ChangeInOtherCurrentLiabilities,"-1,446,000","99,000","-1,390,000","-238,000","83,000","80,000","-562,000","1,678,000","1,277,000","25,000"
			ChangeInOtherWorkingCapital,"317,000","1,001,000","-93,000","-492,000","-99,000","2,281,000","-323,000","-1,137,000","2,104,000","-1,469,000"
InvestingCashFlow,"-169,142,000","-50,434,000","-31,620,000","-73,232,000","-13,856,000","-10,558,000","-4,375,000","-4,393,000","-5,862,000","-5,043,000"
	CashFlowFromContinuingInvestingActivities,"-169,142,000","-50,434,000","-31,620,000","-73,232,000","-13,856,000","-10,558,000","-4,375,000","-4,393,000","-5,862,000","-5,043,000"
		CapitalExpenditureReported,"-13,106,000","-3,942,000","-2,914,000","-3,949,000","-2,301,000","-2,296,000","-1,701,000","-1,173,000","-1,466,000","-1,042,000"
		NetPPEPurchaseAndSale,"-2,625,000","-748,000","-372,000","-533,000","-972,000","-692,000","-514,000","-1,058,000","-445,000","-1,486,000"
			PurchaseOfPPE,"-2,625,000","-748,000","-372,000","-533,000","-972,000","-692,000","-514,000","-1,058,000","-445,000","-1,486,000"
		NetBusinessPurchaseAndSale,"-83,413,000","-18,913,000","-4,569,000","-59,931,000",,,"0","0",,
			PurchaseOfBusiness,"-83,413,000","-18,913,000","-4,569,000","-59,931,000",,,"0","0",,
		NetInvestmentPurchaseAndSale,"-21,192,000","-7,411,000",,,,,,,,
			PurchaseOfInvestment,"-21,192,000","-7,411,000",,,,,,,,
		NetOtherInvestingChanges,"-48,806,000","-19,420,000","-9,984,000","-8,819,000","-10,583,000","-7,570,000","-2,160,000","-2,162,000","1,549,000","-2,515,000"
FinancingCashFlow,"44,725,000","59,137,000","-910,000","-5,044,000","-8,458,000","390,657,000","1,659,000","57,495,000","-1,853,000","3,454,000"
	CashFlowFromContinuingFinancingActivities,"44,725,000","59,137,000","-910,000","-5,044,000","-8,458,000","390,657,000","1,659,000","57,495,000","-1,853,000","3,454,000"
		NetIssuancePaymentsOfDebt,"51,281,000","60,000,000","0","-2,637,000","-6,082,000","1,750,000","1,600,000","1,791,000","-1,971,000","3,387,000"
			NetLongTermDebtIssuance,"51,281,000","60,000,000","0","-2,637,000","-6,082,000","1,750,000","1,600,000","1,791,000","-1,971,000","3,387,000"
				LongTermDebtIssuance,"63,500,000","60,000,000","0","0","3,500,000","1,750,000","1,600,000","1,800,000","0","3,387,000"
				LongTermDebtPayments,,,"0","-2,637,000",,,"0","-9,000",,
		NetCommonStockIssuance,"-2,623,000","0","-2,000","-114,000","-2,507,000","388,359,000",,"0","0","0"
			CommonStockIssuance,"-2,623,000","0","-2,000","-114,000","-2,507,000","388,359,000",,"0","0","0"
		NetPreferredStockIssuance,,,"0",,,,"114,000",,,
			PreferredStockIssuance,,,"0",,,,"114,000",,,
		ProceedsFromStockOptionExercised,"1,494,000","411,000","531,000","421,000","131,000","548,000","819,000","818,000","96,000","89,000"
