name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009
	DepreciationAmortizationDepletionIncomeStatement,"715,353","178,838","178,839","178,838","178,838","178,838","178,839","178,838","178,838","178,838","211,234","211,235","211,234","211,235","211,234","211,235","211,234","211,235","887,825","273,828","73,021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAndAmortizationInIncomeStatement,"715,353","178,838","178,839","178,838","178,838","178,838","178,839","178,838","178,838","178,838","211,234","211,235","211,234","211,235","211,234","211,235","211,234","211,235","887,825","273,828","73,021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			Amortization,"715,353","178,838","178,839","178,838","178,838","178,838","178,839","178,838","178,838","178,838","211,234","211,235","211,234","211,235","211,234","211,235","211,234","211,235","887,825","273,828","73,021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationOfIntangiblesIncomeStatement,"715,353","178,838","178,839","178,838","178,838","178,838","178,839","178,838","178,838","178,838","211,234","211,235","211,234","211,235","211,234","211,235","211,234","211,235","887,825","273,828","73,021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherOperatingExpenses,"14,020,969","3,974,589","4,096,833","3,146,221","2,803,326","2,242,343","1,572,607","1,218,898","877,902","500,644","464,131","456,899","594,113","654,486","2,260,379","1,973,338","1,738,128","1,833,774","1,841,410","1,582,694","1,600,170","1,479,476","1,390,385","1,482,586","1,294,301","1,280,419","1,258,935","1,214,158","1,096,878","1,048,094","1,209,128","1,018,382","820,849","802,469","705,098","657,776","539,994","515,288",,,,,"4,479","1,325",,"1,060","1,379","794",,"811","827"
OperatingIncome,"-58,024,558","-14,815,066","-13,191,184","-14,437,076","-15,581,232","-15,164,249","-17,220,289","-13,800,977","-17,123,825","-16,769,786","-7,826,809","-9,050,428","-11,338,674","-13,208,416","-16,547,660","-13,791,400","-13,417,381","-16,532,503","-9,697,976","-14,427,760","-8,401,868","-5,937,003","-3,944,137","-3,736,872","-5,490,850","-4,158,536","-4,130,667","-4,664,198","-3,516,605","-3,202,337","-3,708,945","-3,038,282","-3,587,320","-5,683,986","-4,518,244","-2,530,971","-4,843,127","-3,150,089","-3,568,068","-2,759,520","-827,372","-752,009","-8,329","-5,175","-11,681","-4,910","-5,229","-4,644","-7,573","-4,811","-4,327"
NetNonOperatingInterestIncomeExpense,"-13,204,581","-3,355,970","-3,313,433","-3,294,424","-3,240,754","-3,173,691","-3,089,986","-3,090,036","-3,047,895","-2,469,023","-2,549,208","-2,367,508","-1,862,770","-1,413,108","-1,377,762","-1,326,894","-1,326,118","-1,296,606","-1,219,077","-774,955","-634,627","-599,960","-614,971","-594,367","-525,981","-453,933","-451,986","-438,226","-443,616","-471,058","-375,976","-331,791","-339,125","-225,106","-165,686","-160,789","-155,841","-128,286",,,"-175","-1,427","1","1","1","2","1","1","1","1","1"
	InterestIncomeNonOperating,"45,541","33,068","2,291","4,256","5,926","22,059","19,483","1,164","19,411","248,068","181,682","281,896","209,808","127,399","60,206","75,581","33,070","26,546","22,788","8,014","7,858","18,568","13,187","11,605","12,017","13,508","11,952","11,102","9,795","4,982","5,305","3,508","3,625","1,779","1,965","2,145","3,003","510",,,"2,923","7,067","1","1","1","2","1","1","1","1","1"
	InterestExpenseNonOperating,"13,250,122","3,389,038","3,315,724","3,298,680","3,246,680","3,195,750","3,109,469","3,091,200","3,067,306","2,717,091","2,730,890","2,649,404","2,072,578","1,540,507","1,437,968","1,402,475","1,359,188","1,323,152","1,241,865","782,969","642,485","618,528","628,158","605,972","537,998","467,441","463,938","449,328","453,411","476,040","381,281","335,299","342,750","226,885","167,651","162,934","158,844","128,796",,,"3,098","8,494",,,,,,,,,
OtherIncomeExpense,"-7,046,395","-6,836,821","-144,803","18,546","-83,317","-42,001","902,501","-26,440","-6,371","-6,421","-185,014","-20,523","-10,428","1,553,569","-112,565","-17,191","-4,332","6,967","2,596,591","-1,582,694","-1,600,170","-1,479,476","0","-1,482,586","4,496","-1,280,419","0","-1,214,158","-719,097","67,860","-30,160","-14,616","-34,800","5,220","-17,278","2,813","103,524","36,728","-420,574","-486,227","-379,168","-461,493",,"0","0","0","0","0","0","0","0"
	GainOnSaleOfSecurity,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"67,860",,"-14,616","-34,800","5,220","-17,278","2,813","21,027","36,728",,,,,,,,,,,,,
	SpecialIncomeCharges,"-6,669,941","-6,669,941","0",,,,"991,797","0","0","0","0","0","0","1,564,926",,,,,"2,606,735","-1,582,694","-1,600,170","-1,479,476","-1,390,385","-1,482,586","0","-1,280,419","0","0","-719,097","-980,234","-1,283,484",,"-820,849","-797,249","-722,376","-654,963","-436,470","-478,560","-420,574","-486,227","-379,168","-461,493",,,,,,,,,
		OtherSpecialCharges,,"6,669,941",,,,,"-991,797",,,,"0",,,"9,962,495",,,,,,,,,,,,,"0",,"719,097",,,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfPPE,,,,,,,"0","0","0","0","0","0","0","11,527,421",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"-376,454","-166,880","-144,803","18,546","-83,317","-42,001","-89,296","-26,440","-6,371","-6,421","-185,014","-20,523","-10,428","-11,357","-112,565","-17,191","-4,332","6,967",,,,,"0",,"4,496",,,,,,,,,,"0",,"82,497",,,,,,,,,,,,,,
PretaxIncome,"-78,275,534","-25,007,857","-16,649,420","-17,712,954","-18,905,303","-18,379,941","-19,407,774","-16,917,453","-20,178,091","-19,245,230","-10,561,031","-11,438,459","-13,211,872","-13,067,955","-18,037,987","-15,135,485","-14,747,831","-17,822,142","-12,982,802","-15,202,715","-9,036,495","-6,536,963","-4,559,108","-4,331,239","-6,012,335","-4,612,469","-4,582,653","-5,102,424","-4,679,318","-3,605,535","-4,115,081","-3,384,689","-3,961,245","-5,903,872","-4,701,208","-2,688,947","-4,895,444","-3,241,647","-2,251,537","-3,245,747","-1,206,715","-1,214,929","-8,328","-5,174","-11,680","-4,908","-5,228","-4,643","-7,572","-4,810","-4,326"
TaxProvision,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","-617,615",,,,,,,,,
NetIncomeCommonStockholders,"-78,275,534","-25,007,857","-16,649,420","-17,712,954","-18,905,303","-18,379,941","-19,407,774","-16,917,453","-20,178,091","-19,245,230","-10,561,031","-11,438,459","-13,211,872","-13,067,955","-18,037,987","-15,135,485","-14,747,831","-17,822,142","-12,982,802","-15,202,715","-9,036,495","-6,536,963","-4,559,108","-4,331,239","-6,012,335","-4,612,469","-4,582,653","-5,102,424","-4,679,318","-3,605,535","-3,563,357","-3,384,689","-3,961,245","-5,903,872","-4,701,208","-2,688,947","-4,895,444","-3,241,647","-2,251,537","-3,245,747","-1,206,715","-597,314","-8,328","-5,174","-11,680","-4,908","-5,228","-4,643","-7,572","-4,810","-4,326"
	NetIncome,"-78,275,534","-25,007,857","-16,649,420","-17,712,954","-18,905,303","-18,379,941","-19,407,774","-16,917,453","-20,178,091","-19,245,230","-10,561,031","-11,438,459","-13,211,872","-13,067,955","-18,037,987","-15,135,485","-14,747,831","-17,822,142","-12,982,802","-15,202,715","-9,036,495","-6,536,963","-4,559,108","-4,331,239","-6,012,335","-4,612,469","-4,582,653","-5,102,424","-4,679,318","-3,605,535","-3,563,357","-3,384,689","-3,961,245","-5,903,872","-4,701,208","-2,688,947","-4,895,444","-3,241,647","-2,251,537","-3,245,747","-1,206,715","-597,314","-8,328","-5,174","-11,680","-4,908","-5,228","-4,643","-7,572","-4,810","-4,326"
		NetIncomeIncludingNoncontrollingInterests,"-78,275,534","-25,007,857","-16,649,420","-17,712,954","-18,905,303","-18,379,941","-19,407,774","-16,917,453","-20,178,091","-19,245,230","-10,561,031","-11,438,459","-13,211,872","-13,067,955","-18,037,987","-15,135,485","-14,747,831","-17,822,142","-12,982,802","-15,202,715","-9,036,495","-6,536,963","-4,559,108","-4,331,239","-6,012,335","-4,612,469","-4,582,653","-5,102,424","-4,679,318","-3,605,535","-3,563,357","-3,384,689","-3,961,245","-5,903,872","-4,701,208","-2,688,947","-4,895,444","-3,241,647","-2,251,537","-3,245,747","-1,206,715","-597,314","-8,328","-5,174","-11,680","-4,908","-5,228","-4,643","-7,572","-4,810","-4,326"
			NetIncomeContinuousOperations,"-78,275,534","-25,007,857","-16,649,420","-17,712,954","-18,905,303","-18,379,941","-19,407,774","-16,917,453","-20,178,091","-19,245,230","-10,561,031","-11,438,459","-13,211,872","-13,067,955","-18,037,987","-15,135,485","-14,747,831","-17,822,142","-12,982,802","-15,202,715","-9,036,495","-6,536,963","-4,559,108","-4,331,239","-6,012,335","-4,612,469","-4,582,653","-5,102,424","-4,679,318","-3,605,535","-3,563,357","-3,384,689","-3,961,245","-5,903,872","-4,701,208","-2,688,947","-4,895,444","-3,241,647","-2,251,537","-3,245,747","-1,206,715","-597,314","-8,328","-5,174","-11,680","-4,908","-5,228","-4,643","-7,572","-4,810","-4,326"
DilutedNIAvailtoComStockholders,"-78,275,534","-25,007,857","-16,649,420","-17,712,954","-18,905,303","-18,379,941","-19,407,774","-16,917,453","-20,178,091","-19,245,230","-10,561,031","-11,438,459","-13,211,872","-13,067,955","-18,037,987","-15,135,485","-14,747,831","-17,822,142","-12,982,802","-15,202,715","-9,036,495","-6,536,963","-4,559,108","-4,331,239","-6,012,335","-4,612,469","-4,582,653","-5,102,424","-4,679,318","-3,605,535","-3,563,357","-3,384,689","-3,961,245","-5,903,872","-4,701,208","-2,688,947","-4,895,444","-3,241,647","-2,251,537","-3,245,747","-1,206,715","-597,314","-8,328","-5,174","-11,680","-4,908","-5,228","-4,643","-7,572","-4,810","-4,326"
BasicEPS,,"-0.13","-0.09","-0.13","-0.15","-0.16","-0.2","-0.19","-0.23","-0.26","-0.18","-0.19","-0.25","-0.28",,"-0.33","-0.35","-0.39",,"-0.59","-0.55","-0.51",,"-0.34","-0.5","-0.43",,"-0.48","-0.44","-0.37",,"-0.36","-0.43","-0.64",,"-0.292","-1.052","-0.696",,"-0.7","-0.26","-0.23","0","0",,"0","0","0",,"0","0"
DilutedEPS,,"-0.13","-0.09","-0.13","-0.15","-0.16","-0.2","-0.19","-0.23","-0.26","-0.18","-0.19","-0.25","-0.28",,"-0.33","-0.35","-0.39",,"-0.59","-0.55","-0.51",,"-0.34","-0.5","-0.43",,"-0.48","-0.44","-0.37",,"-0.36","-0.43","-0.64",,"-0.292","-1.052","-0.696",,"-0.7","-0.26","-0.23","0","0",,"0","0","0",,"0","0"
BasicAverageShares,,"195,871,932","180,813,817","133,770,147","127,416,126","115,661,937","96,620,486","87,698,258","86,347,467","73,781,507","59,318,355","59,317,830","52,206,204","46,353,068",,"46,350,392","42,712,168","45,317,042",,"25,790,805","16,427,054","12,886,741",,"12,886,741","12,121,500","10,710,587",,"10,707,728","10,705,573","9,855,323",,"9,291,823","9,291,823","9,291,823",,"9,223,943","4,654,303","4,654,303",,"4,654,303","4,654,303","2,648,087","2,500,000","2,500,000",,"2,500,000","2,500,000","2,500,000",,"2,500,000","2,500,000"
DilutedAverageShares,,"195,871,932","180,813,817","133,770,147","127,416,126","115,661,937","96,620,486","87,698,258","86,347,467","73,781,507","59,318,355","59,317,830","52,206,204","46,353,068",,"46,350,392","42,712,168","45,317,042",,"25,790,805","16,427,054","12,886,741",,"12,886,741","12,121,500","10,710,587",,"10,707,728","10,705,573","9,855,323",,"9,291,823","9,291,823","9,291,823",,"9,223,943","4,654,303","4,654,303",,"4,654,303","4,654,303","2,648,087","2,500,000","2,500,000",,"2,500,000","2,500,000","2,500,000",,"2,500,000","2,500,000"
TotalOperatingIncomeAsReported,"-58,024,558","-14,815,066","-13,191,184","-14,437,076","-15,581,232","-15,164,249","-17,220,289","-13,800,977","-17,123,825","-16,769,786","-7,826,809","-9,050,428","-11,338,674","-13,208,416","-16,547,660","-13,791,400","-13,417,381","-16,532,503","-10,543,365","-14,427,760","-8,401,868","-5,937,003","-3,944,137","-3,736,872","-5,490,850","-4,158,536","-4,130,667","-4,664,198","-3,516,605","-3,202,337","-3,708,945","-3,038,282","-3,587,320","-5,683,986","-4,518,244","-2,530,971","-4,843,127","-3,150,089","-2,240,307","-3,248,820","-1,206,540","-1,213,502","-8,329","-5,175","-11,681","-4,910","-5,229","-4,644","-7,573","-4,811","-4,327"
TotalExpenses,"152,021,658","43,918,159","39,574,051","35,117,626","33,411,822","31,212,867","31,176,376","24,077,335","24,911,419","26,969,530","19,863,858","16,272,931","17,899,616","16,737,005","20,604,084","18,021,710","18,073,931","20,574,509","21,700,853","19,157,171","11,801,269","8,565,874","7,271,681","6,674,735","7,762,594","6,282,422","6,642,848","6,516,611","4,826,538","4,705,443","5,197,682","4,404,212","5,087,639","7,244,545","4,942,275","3,638,312","5,586,397","3,943,024","4,091,352","3,119,858","1,057,468","756,409","8,329","5,175","11,681","4,910","5,229","4,644","7,573","4,811","4,327"
NetIncomeFromContinuingAndDiscontinuedOperation,"-78,275,534","-25,007,857","-16,649,420","-17,712,954","-18,905,303","-18,379,941","-19,407,774","-16,917,453","-20,178,091","-19,245,230","-10,561,031","-11,438,459","-13,211,872","-13,067,955","-18,037,987","-15,135,485","-14,747,831","-17,822,142","-12,982,802","-15,202,715","-9,036,495","-6,536,963","-4,559,108","-4,331,239","-6,012,335","-4,612,469","-4,582,653","-5,102,424","-4,679,318","-3,605,535","-3,563,357","-3,384,689","-3,961,245","-5,903,872","-4,701,208","-2,688,947","-4,895,444","-3,241,647","-2,251,537","-3,245,747","-1,206,715","-597,314","-8,328","-5,174","-11,680","-4,908","-5,228","-4,643","-7,572","-4,810","-4,326"
NormalizedIncome,"-71,605,593","-18,337,916","-16,649,420","-17,712,954","-18,905,303","-18,379,941","-20,399,571","-16,917,453","-20,178,091","-19,245,230","-10,561,031","-11,438,459","-13,211,872","-14,632,881","-18,037,987","-15,135,485","-14,747,831","-17,822,142","-12,982,802","-15,202,715","-9,036,495","-6,536,963","-4,559,108","-4,331,239","-6,012,335","-4,612,469","-4,582,653","-5,102,424","-3,960,221","-3,673,395","-3,563,357","-3,370,073","-3,926,445","-5,909,092","-4,683,930","-2,691,760","-4,916,471","-3,278,375","-2,251,537","-2,759,520","-827,547","-297,343.55","-8,328","-5,174","-11,680","-4,908","-5,228","-4,643","-7,572","-4,810","-4,326"
InterestIncome,"45,541","33,068","2,291","4,256","5,926","22,059","19,483","1,164","19,411","248,068","181,682","281,896","209,808","127,399","60,206","75,581","33,070","26,546","22,788","8,014","7,858","18,568","13,187","11,605","12,017","13,508","11,952","11,102","9,795","4,982","5,305","3,508","3,625","1,779","1,965","2,145","3,003","510",,,"2,923","7,067","1","1","1","2","1","1","1","1","1"
InterestExpense,"13,250,122","3,389,038","3,315,724","3,298,680","3,246,680","3,195,750","3,109,469","3,091,200","3,067,306","2,717,091","2,730,890","2,649,404","2,072,578","1,540,507","1,437,968","1,402,475","1,359,188","1,323,152","1,241,865","782,969","642,485","618,528","628,158","605,972","537,998","467,441","463,938","449,328","453,411","476,040","381,281","335,299","342,750","226,885","167,651","162,934","158,844","128,796",,,"3,098","8,494",,,,,,,,,
NetInterestIncome,"-13,204,581","-3,355,970","-3,313,433","-3,294,424","-3,240,754","-3,173,691","-3,089,986","-3,090,036","-3,047,895","-2,469,023","-2,549,208","-2,367,508","-1,862,770","-1,413,108","-1,377,762","-1,326,894","-1,326,118","-1,296,606","-1,219,077","-774,955","-634,627","-599,960","-614,971","-594,367","-525,981","-453,933","-451,986","-438,226","-443,616","-471,058","-375,976","-331,791","-339,125","-225,106","-165,686","-160,789","-155,841","-128,286",,,"-175","-1,427","1","1","1","2","1","1","1","1","1"
EBIT,"-65,025,412","-21,618,819","-13,333,696","-14,414,274","-15,658,623","-15,184,191","-16,298,305","-13,826,253","-17,110,785","-16,528,139","-7,830,141","-8,789,055","-11,139,294","-11,527,448","-16,600,019","-13,733,010","-13,388,643","-16,498,990","-11,740,937","-14,419,746","-8,394,010","-5,918,435","-3,930,950","-3,725,267","-5,474,337","-4,145,028","-4,118,715","-4,653,096","-4,225,907","-3,129,495","-3,733,800","-3,049,390","-3,618,495","-5,676,987","-4,533,557","-2,526,013","-4,736,600","-3,112,851","-3,547,144","-2,759,520","-1,203,617","-1,206,435","-8,329","-5,175","-11,681","-4,910","-5,229","-4,644","-7,573","-4,811","-4,327"
EBITDA,"-59,169,321"
ReconciledCostOfRevenue,"82,299,527","24,029,667","21,532,505","19,051,887","17,685,468","16,719,332","18,057,437","10,999,009","12,788,815","16,219,226","11,074,239","7,309,327","9,896,378","8,811,084","10,429,448","8,528,287","9,010,998","11,624,442","11,349,688","10,728,873","4,129,908","1,616,287","2,014,328","1,735,771","1,344,241","1,266,421","1,502,735","1,112,782","786,315","909,629","956,841","867,681","940,815","977,030","282,389","726,245","485,761","529,046","380,295","144,691","141,870","0","0","0","0","0","0","0","0","0","0"
ReconciledDepreciation,"5,856,091","1,590,217","1,517,716","1,422,164","1,325,994","1,229,628","1,232,509","1,035,293","885,652","788,838","828,598","818,128","806,092","805,330","923,902","847,057","845,898","829,541","1,461,036","836,071","277,132","118,062","117,874","117,308","116,001","118,393","117,192","117,930","117,577","117,122","96,790","54,199","48,564","48,299","51,558","54,887","60,575","43,613","41,346","48,896","46,112","45,735",,,,,,,,,
NetIncomeFromContinuingOperationNetMinorityInterest,"-78,275,534","-25,007,857","-16,649,420","-17,712,954","-18,905,303","-18,379,941","-19,407,774","-16,917,453","-20,178,091","-19,245,230","-10,561,031","-11,438,459","-13,211,872","-13,067,955","-18,037,987","-15,135,485","-14,747,831","-17,822,142","-12,982,802","-15,202,715","-9,036,495","-6,536,963","-4,559,108","-4,331,239","-6,012,335","-4,612,469","-4,582,653","-5,102,424","-4,679,318","-3,605,535","-3,563,357","-3,384,689","-3,961,245","-5,903,872","-4,701,208","-2,688,947","-4,895,444","-3,241,647","-2,251,537","-3,245,747","-1,206,715","-597,314","-8,328","-5,174","-11,680","-4,908","-5,228","-4,643","-7,572","-4,810","-4,326"
TotalUnusualItemsExcludingGoodwill,"-6,669,941","-6,669,941","0",,,,"991,797","0","0","0","0","0","0","1,564,926",,,,,"2,606,735","-1,582,694","-1,600,170","-1,479,476","-1,390,385","-1,482,586","0","-1,280,419","0","0","-719,097","67,860","-1,283,484","-14,616","-34,800","5,220","-17,278","2,813","21,027","36,728","-420,574","-486,227","-379,168","-461,493",,,,,,,,,
TotalUnusualItems,"-6,669,941","-6,669,941","0",,,,"991,797","0","0","0","0","0","0","1,564,926",,,,,"2,606,735","-1,582,694","-1,600,170","-1,479,476","-1,390,385","-1,482,586","0","-1,280,419","0","0","-719,097","67,860","-1,283,484","-14,616","-34,800","5,220","-17,278","2,813","21,027","36,728","-420,574","-486,227","-379,168","-461,493",,,,,,,,,
NormalizedEBITDA,"-52,499,380","-13,358,661","-11,815,980","-12,992,110","-14,332,629","-13,954,563","-16,057,593","-12,790,960","-16,225,133","-15,739,301","-7,001,543","-7,970,927","-10,333,202","-12,287,044","-15,676,117","-12,885,953","-12,542,745","-15,669,449","-10,279,901","-13,583,675","-8,116,878","-5,800,373","-3,813,076","-3,607,959","-5,358,336","-4,026,635","-4,001,523","-4,535,166","-3,389,233","-3,080,233","-3,637,010","-2,980,575","-3,535,131","-5,633,908","-4,464,721","-2,473,939","-4,697,052","-3,105,966","-3,505,798","-2,224,397","-778,337","-699,207","-8,329","-5,175","-11,681","-4,910","-5,229","-4,644","-7,573","-4,811","-4,327"
TaxRateForCalcs,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.35","0","0","0","0","0","0","0","0","0"
TaxEffectOfUnusualItems,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-161,522.55","0","0","0","0","0","0","0","0","0"
