name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016
		PrepaidAssets,"200,133,000","182,931,000","170,555,000","167,198,000","221,819,000","200,252,000","215,973,000","209,916,000","237,228,000","215,304,000","195,163,000","182,401,000","181,726,000","136,285,000","167,836,000","166,963,000","142,366,000","135,313,000","109,652,000","93,312,000","104,163,000","88,151,000"
		RestrictedCash,"264,000","264,000","264,000","264,000","264,000","264,000","865,270,000","264,000","264,000","262,000","261,000","260,000","258,000","257,000","253,000","253,000","253,000","252,000","45,205,000","350,372,000","616,889,000","757,816,000"
		HedgingAssetsCurrent,,,"3,555,000","3,967,000","8,252,000","50,785,000",,,,"0","0","0","0","1,975,000","3,269,000","9,992,000","9,211,000","52,545,000","54,578,000","81,506,000","0","352,000"
	TotalNonCurrentAssets,"32,361,125,000","32,425,400,000","32,587,971,000","32,731,391,000","32,338,975,000","32,400,094,000","32,293,126,000","32,260,333,000","32,468,866,000","32,726,766,000","32,955,729,000","33,036,732,000","32,848,331,000","32,710,554,000","32,844,064,000","32,956,350,000","33,348,021,000","33,921,665,000","34,305,691,000","34,847,245,000","34,658,883,000","34,769,330,000"
		NetPPE,"6,743,702,000","6,562,591,000","6,319,330,000","6,253,737,000","6,077,930,000","6,047,338,000","5,998,201,000","5,993,701,000","6,061,394,000","6,033,741,000","6,079,805,000","6,104,897,000","6,031,249,000","5,828,881,000","5,760,479,000","5,694,812,000","5,819,544,000","6,063,829,000","6,161,511,000","6,228,668,000","6,391,270,000","6,597,635,000"
			GrossPPE,"14,106,393,000","13,705,443,000","13,322,153,000","13,038,055,000","12,717,701,000","12,479,181,000","12,156,462,000","11,874,205,000","11,662,762,000","11,310,662,000","11,138,003,000","10,809,409,000","10,415,809,000","9,873,552,000","5,773,738,000","9,088,440,000","8,803,240,000","8,663,408,000","8,342,817,000","8,022,778,000","7,796,654,000","7,636,932,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,
				LandAndImprovements,,"48,793,000",,,,"48,791,000",,,,"48,426,000",,,,"48,426,000",,,,"47,563,000",,,,
				BuildingsAndImprovements,,"506,363,000",,,,"481,693,000",,,,"457,174,000",,,,"411,573,000",,,,"394,421,000",,,,
				MachineryFurnitureEquipment,,"5,902,170,000",,,,"5,458,289,000",,,,"4,914,095,000",,,,"4,493,616,000",,,,"3,828,148,000",,,,
				OtherProperties,"14,106,393,000","6,828,941,000","13,322,153,000","13,038,055,000","12,717,701,000","6,205,761,000","12,156,462,000","11,874,205,000","11,662,762,000","5,594,662,000","11,138,003,000","10,809,409,000","10,415,809,000","4,595,143,000",,,,"3,998,503,000",,,,
				ConstructionInProgress,,"291,611,000",,,,"174,610,000",,,,"192,571,000",,,,"215,684,000",,,,"286,702,000",,,,
				Leases,,"127,565,000",,,,"110,037,000",,,,"103,734,000",,,,"109,110,000",,,,"108,071,000",,,,
			AccumulatedDepreciation,"-7,362,691,000","-7,142,852,000","-7,002,823,000","-6,784,318,000","-6,639,771,000","-6,431,843,000","-6,158,261,000","-5,880,504,000","-5,601,368,000","-5,276,921,000","-5,058,198,000","-4,704,512,000","-4,384,560,000","-4,044,671,000","-13,259,000","-3,393,628,000","-2,983,696,000","-2,599,579,000","-2,181,306,000","-1,794,110,000","-1,405,384,000","-1,039,297,000"
		GoodwillAndOtherIntangibleAssets,"23,477,246,000","23,624,219,000","23,784,227,000","23,939,477,000","23,844,600,000","24,009,699,000","24,190,277,000","24,259,606,000","24,442,486,000","24,643,499,000","24,834,546,000","25,023,170,000","25,024,702,000","25,225,321,000","25,433,493,000","25,633,474,000","25,874,567,000","26,083,295,000","26,440,175,000","26,865,515,000","27,202,406,000","27,365,425,000"
			Goodwill,"8,205,863,000","8,205,863,000","8,206,365,000","8,206,420,000","8,160,566,000","8,160,566,000","8,160,501,000","8,142,309,000","8,142,309,000","8,142,309,000","8,138,511,000","8,138,086,000","8,012,416,000","8,012,416,000","8,012,416,000","8,004,808,000","8,019,849,000","7,996,760,000","7,993,499,000","7,993,469,000","8,067,611,000","7,992,700,000"
			OtherIntangibleAssets,"15,271,383,000","15,418,356,000","15,577,862,000","15,733,057,000","15,684,034,000","15,849,133,000","16,029,776,000","16,117,297,000","16,300,177,000","16,501,190,000","16,696,035,000","16,885,084,000","17,012,286,000","17,212,905,000","17,421,077,000","17,628,666,000","17,854,718,000","18,086,535,000","18,446,676,000","18,872,046,000","19,134,795,000","19,372,725,000"
		InvestmentsAndAdvances,,,,,,,,"1,674,395,000","1,476,801,000","1,931,697,000","1,936,422,000","1,816,147,000","1,717,350,000","1,462,626,000","1,521,045,000","1,409,361,000","1,467,781,000","930,000","1,694,000","2,019,000","3,384,000","5,606,000"
			LongTermEquityInvestment,,,,,,,,,,,,,,,,,,"930,000","1,694,000","2,019,000","3,384,000","5,606,000"
				InvestmentsinAssociatesatCost,,,,,,,,,,,,,,,,,,"930,000","1,694,000","2,019,000","3,384,000","5,606,000"
			InvestmentinFinancialAssets,,,,,,,,"1,674,395,000","1,476,801,000","1,931,697,000","1,936,422,000","1,816,147,000","1,717,350,000","1,462,626,000","1,521,045,000","1,409,361,000","1,467,781,000","1,720,357,000","1,652,917,000","1,671,818,000","1,012,750,000","741,515,000"
				TradingSecurities,,,,,,,,"1,674,395,000","1,476,801,000","1,931,697,000","1,936,422,000","1,816,147,000","1,717,350,000","1,462,626,000","1,521,045,000","1,409,361,000","1,467,781,000","1,720,357,000","1,652,917,000","1,671,818,000","1,012,750,000","741,515,000"
		FinancialAssets,,,"0","0","0","4,774,000","27,798,000","225,791,000","378,373,000","25,207,000","2,634,000","0","0","109,344,000","31,510,000","101,007,000","63,343,000",,"0","9,868,000","0","10,604,000"
		OtherNonCurrentAssets,"2,140,177,000","2,238,590,000","2,484,414,000","2,538,177,000","2,416,445,000","2,338,283,000","2,076,850,000","1,781,235,000","1,586,613,000","2,024,319,000","2,038,744,000","1,908,665,000","1,792,380,000","1,547,008,000","1,618,582,000","1,527,057,000","1,590,567,000","1,773,611,000","1,702,311,000","1,741,175,000","1,061,823,000","790,060,000"
TotalLiabilitiesNetMinorityInterest,"33,770,669,000","34,085,936,000","34,565,387,000","34,880,952,000","34,557,404,000","34,579,799,000","33,154,669,000","33,656,167,000","31,806,065,000","31,828,860,000","31,684,241,000","31,245,887,000","30,548,307,000","29,933,572,000","30,285,594,000","30,047,324,000","29,882,423,000","29,279,385,000","32,362,730,000","32,752,766,000","32,992,652,000","34,444,407,000"
	CurrentLiabilities,"2,777,380,000","2,735,119,000","3,668,895,000","3,095,231,000","3,191,268,000","3,098,103,000","1,961,707,000","3,692,976,000","1,881,580,000","1,978,479,000","1,879,347,000","2,518,940,000","1,801,820,000","2,021,191,000","2,476,677,000","2,956,856,000","2,760,457,000","2,492,983,000","3,483,160,000","3,650,033,000","3,229,427,000","3,704,933,000"
		PayablesAndAccruedExpenses,"1,346,791,000","1,392,920,000","1,276,226,000","1,304,247,000","1,229,918,000","1,198,290,000","1,192,165,000","1,328,549,000","1,221,157,000","1,304,066,000","1,292,842,000","1,384,479,000","1,213,962,000","1,722,443,000","1,680,668,000","1,663,538,000","1,456,025,000","1,742,861,000","1,573,084,000","1,613,970,000","1,847,525,000","1,994,992,000"
			Payables,"1,022,373,000","1,023,045,000","913,666,000","941,704,000","891,730,000","804,114,000","843,148,000","837,733,000","863,564,000","807,074,000","885,422,000","915,599,000","841,019,000","883,598,000","906,832,000","825,840,000","736,703,000","804,166,000","714,028,000","706,329,000","1,011,229,000","824,673,000"
				AccountsPayable,"999,501,000","1,023,045,000","892,694,000","927,254,000","879,032,000","795,576,000","837,506,000","832,011,000","855,053,000","799,618,000","878,518,000","909,120,000","835,481,000","857,502,000","883,408,000","801,448,000","725,625,000","790,220,000","685,026,000","684,577,000","660,374,000","697,310,000"
				DuetoRelatedPartiesCurrent,"22,872,000",,"20,972,000","14,450,000","12,698,000","8,538,000","5,642,000","5,722,000","8,511,000","7,456,000","6,904,000","6,479,000","5,538,000","26,096,000","23,424,000","24,392,000","11,078,000","13,946,000","29,002,000","21,752,000","350,855,000","127,363,000"
			CurrentAccruedExpenses,"324,418,000","369,875,000","362,560,000","362,543,000","338,188,000","394,176,000","349,017,000","490,816,000","357,593,000","496,992,000","407,420,000","468,880,000","372,943,000","838,845,000","773,836,000","837,698,000","719,322,000","938,695,000","859,056,000","907,641,000","836,296,000","1,170,319,000"
				InterestPayable,"213,641,000","244,934,000","237,068,000","253,945,000","233,968,000","252,060,000","223,965,000","381,482,000","252,851,000","385,655,000","278,506,000","335,063,000","272,018,000","386,475,000","321,327,000","398,024,000","296,400,000","397,422,000","315,467,000","426,936,000","331,309,000","576,778,000"
		CurrentDebtAndCapitalLeaseObligation,"969,413,000","917,313,000","1,889,730,000","1,296,745,000","1,258,055,000","1,245,713,000","226,032,000","1,859,290,000","179,515,000","170,682,000","161,701,000","660,223,000","123,966,000","158,625,000","664,876,000","1,161,782,000","1,172,826,000","593,357,000","1,705,595,000","1,851,129,000","1,236,605,000","1,601,967,000"
			CurrentDebt,"848,212,000","808,109,000","1,790,396,000","1,207,051,000","1,181,932,000","1,182,259,000","166,217,000","1,809,812,000","148,670,000","148,665,000","149,584,000","653,759,000","123,966,000","152,697,000","660,729,000","1,156,221,000","1,165,127,000","583,818,000","1,695,219,000","1,839,094,000","1,223,255,000","1,586,954,000"
				OtherCurrentBorrowings,"848,212,000","808,109,000","1,790,396,000","1,207,051,000","1,181,932,000","1,182,259,000","166,217,000","1,809,812,000","148,670,000","148,665,000","149,584,000","653,759,000",,"152,697,000","660,729,000","1,156,221,000","1,165,127,000","583,818,000","1,695,219,000","1,839,094,000","1,223,255,000","1,586,954,000"
			CurrentCapitalLeaseObligation,"121,201,000","109,204,000","99,334,000","89,694,000","76,123,000","63,454,000","59,815,000","49,478,000","30,845,000","22,017,000","12,117,000","6,464,000",,"5,928,000","4,147,000","5,561,000","7,699,000","9,539,000","10,376,000","12,035,000","13,350,000","15,013,000"
		CurrentDeferredLiabilities,"110,882,000","94,943,000","109,522,000","129,979,000","153,032,000","109,798,000","127,501,000","117,925,000","126,026,000","124,777,000","108,070,000","141,546,000","145,019,000","140,053,000","131,133,000","121,913,000","122,395,000","104,220,000","101,577,000","103,428,000","109,224,000","94,816,000"
			CurrentDeferredRevenue,"110,882,000","94,943,000","109,522,000","129,979,000","153,032,000","109,798,000","127,501,000","117,925,000","126,026,000","124,777,000","108,070,000","141,546,000","145,019,000","140,053,000","131,133,000","121,913,000","122,395,000","104,220,000","101,577,000","103,428,000","109,224,000","94,816,000"
		OtherCurrentLiabilities,"350,294,000","329,943,000","393,417,000","364,260,000","550,263,000","544,302,000","416,009,000","387,212,000","354,882,000","378,954,000","316,734,000","332,692,000","318,873,000","70,000",,"9,623,000","9,211,000","52,545,000","102,904,000","81,506,000","36,073,000","13,158,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"30,993,289,000","31,350,817,000","30,896,492,000","31,785,721,000","31,366,136,000","31,481,696,000","31,192,962,000","29,963,191,000","29,924,485,000","29,850,381,000","29,804,894,000","28,726,947,000","28,746,487,000","27,912,381,000","27,808,917,000","27,090,468,000","27,121,966,000","26,786,402,000","28,879,570,000","29,102,733,000","29,763,225,000","30,739,474,000"
		LongTermDebtAndCapitalLeaseObligation,"25,714,453,000","25,866,673,000","25,126,150,000","25,939,731,000","25,680,239,000","25,734,053,000","25,729,481,000","24,585,694,000","24,534,863,000","24,518,665,000","24,166,144,000","23,258,030,000","23,383,706,000","22,653,975,000","22,411,295,000","21,840,695,000","21,801,068,000","21,347,954,000","20,935,028,000","20,988,254,000","21,586,153,000","22,428,098,000"
			LongTermDebt,"25,355,537,000","25,519,916,000","24,774,079,000","25,582,225,000","25,327,949,000","25,476,629,000","25,380,338,000","24,326,397,000","24,267,820,000","24,249,603,000","23,895,580,000","22,980,286,000","23,137,835,000","22,634,713,000","22,393,991,000","21,829,056,000","21,789,199,000","21,335,513,000","20,929,171,000","20,980,599,000","21,575,959,000","22,414,956,000"
			LongTermCapitalLeaseObligation,"358,916,000","346,757,000","352,071,000","357,506,000","352,290,000","257,424,000","349,143,000","259,297,000","267,043,000","269,062,000","270,564,000","277,744,000","245,871,000","19,262,000","17,304,000","11,639,000","11,869,000","12,441,000","5,857,000","7,655,000","10,194,000","13,142,000"
		NonCurrentDeferredLiabilities,"5,032,641,000","5,048,129,000","5,105,353,000","5,107,632,000","5,037,625,000","5,006,167,000","4,850,241,000","4,833,305,000","4,811,850,000","4,762,595,000","4,797,941,000","4,765,958,000","4,717,667,000","4,723,937,000","4,809,745,000","4,716,681,000","4,729,578,000","4,775,115,000","7,194,065,000","7,342,729,000","7,606,359,000","7,966,815,000"
			NonCurrentDeferredTaxesLiabilities,"5,032,641,000","5,048,129,000","5,105,353,000","5,107,632,000","5,037,625,000","5,006,167,000","4,850,241,000","4,833,305,000","4,811,850,000","4,762,595,000","4,797,941,000","4,765,958,000","4,717,667,000","4,723,937,000","4,809,745,000","4,716,681,000","4,729,578,000","4,775,115,000","7,194,065,000","7,342,729,000","7,606,359,000","7,966,815,000"
		EmployeeBenefits,,,,,,"30,700,000",,,,"57,190,000",,,,"96,794,000","84,755,000","97,518,000","97,908,000","103,163,000","93,849,000","93,921,000","84,296,000","84,106,000"
			NonCurrentPensionAndOtherPostretirementBenefitPlans,,,,,,"30,700,000",,,,"57,190,000",,,,"96,794,000","84,755,000","97,518,000","97,908,000","103,163,000","93,849,000","93,921,000","84,296,000","84,106,000"
		DerivativeProductLiabilities,"90,952,000","276,933,000","518,246,000","580,251,000","472,402,000","523,150,000","366,814,000","312,916,000","291,439,000","255,666,000","377,613,000","289,156,000","223,054,000","132,908,000","153,850,000","123,470,000","114,319,000","187,406,000","121,759,000","155,107,000","113,654,000","78,823,000"
		PreferredSecuritiesOutsideStockEquity,,"0","0","0","3,104,000","25,763,000","16,010,000","15,495,000","65,812,000","108,551,000","217,311,000","174,931,000","190,339,000","130,007,000","179,799,000","170,165,000","234,637,000","231,290,000","390,268,000","365,071,000","211,687,000","68,147,000"
		OtherNonCurrentLiabilities,"155,243,000","159,082,000","146,743,000","158,107,000","172,766,000","161,863,000","230,416,000","215,781,000","220,521,000","147,714,000","245,885,000","238,872,000","231,721,000","174,760,000","169,473,000","141,939,000","144,456,000","141,474,000","144,601,000","157,651,000","161,076,000","113,485,000"
TotalEquityGrossMinorityInterest,"-626,566,000","-870,902,000","-1,132,687,000","-1,348,994,000","-1,387,573,000","-1,203,139,000","745,343,000","1,157,679,000","1,590,415,000","2,279,262,000","2,089,267,000","2,533,764,000","3,011,066,000","3,680,236,000","3,670,973,000","3,867,193,000","5,396,986,000","5,495,840,000","3,068,422,000","3,263,556,000","3,036,494,000","2,029,842,000"
	StockholdersEquity,"-581,042,000","-819,788,000","-1,086,529,000","-1,298,940,000","-1,334,169,000","-1,141,030,000","734,546,000","1,148,848,000","1,581,797,000","2,269,964,000","2,080,971,000","2,525,625,000","3,002,970,000","3,670,941,000","3,662,400,000","3,859,806,000","5,395,445,000","5,494,301,000","3,067,733,000","3,262,667,000","3,035,970,000","2,029,555,000"
		CapitalStock,"4,546,000","4,546,000","4,547,000","4,571,000","4,680,000","4,831,000","5,699,000","5,867,000","6,123,000","6,434,000","6,369,000","6,553,000","6,797,000","7,091,000","7,238,000","7,371,000","7,371,000","7,371,000","7,371,000","7,371,000","7,250,000","0"
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,"0","0","0","0"
			CommonStock,"4,546,000","4,546,000","4,547,000","4,571,000","4,680,000","4,831,000","5,699,000","5,867,000","6,123,000","6,434,000","6,369,000","6,553,000","6,797,000","7,091,000","7,238,000","7,371,000","7,371,000","7,371,000","7,371,000","7,371,000","7,250,000","0"
		AdditionalPaidInCapital,"58,527,000","18,005,000","0","0","0","0","405,043,000","817,796,000","1,362,836,000","2,039,918,000","1,709,685,000","2,220,348,000","2,777,554,000","3,423,803,000","3,618,709,000","3,856,682,000","4,682,646,000","4,642,128,000","4,466,040,000","4,476,928,000","4,285,165,000","3,003,554,000"
		RetainedEarnings,"-652,285,000","-848,836,000","-1,100,497,000","-1,315,080,000","-1,185,610,000","-985,641,000","496,477,000","501,172,000","389,908,000","390,766,000","390,437,000","313,198,000","226,831,000","251,830,000","38,744,000","6,191,000","713,848,000","854,824,000","-1,401,548,000","-1,219,327,000","-1,258,424,000","-975,978,000"
		TreasuryStock,"0","0","0","0","163,860,000","163,866,000","163,867,000","163,869,000","163,893,000","163,904,000","0","0",,,,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"8,170,000","6,497,000","9,421,000","11,569,000","10,621,000","3,646,000","-8,806,000","-12,118,000","-13,177,000","-3,250,000","-25,520,000","-14,474,000","-8,212,000","-11,783,000","-2,291,000","-10,438,000","-8,420,000","-10,022,000","-4,130,000","-2,305,000","1,979,000","1,979,000"
	MinorityInterest,"-45,524,000","-51,114,000","-46,158,000","-50,054,000","-53,404,000","-62,109,000","10,797,000","8,831,000","8,618,000","9,298,000","8,296,000","8,139,000","8,096,000","9,295,000","8,573,000","7,387,000","1,541,000","1,539,000","689,000","889,000","524,000","287,000"
TotalCapitalization,"24,774,495,000","24,700,128,000","23,687,550,000","24,283,285,000","23,993,780,000","24,335,599,000","26,114,884,000","25,475,245,000","25,849,617,000","26,519,567,000","25,976,551,000","25,505,911,000","26,140,805,000","26,305,654,000","26,056,391,000","25,688,862,000","27,184,644,000","26,829,814,000","23,996,904,000","24,243,266,000","24,611,929,000","24,444,511,000"
CommonStockEquity,"-581,042,000","-819,788,000","-1,086,529,000","-1,298,940,000","-1,334,169,000","-1,141,030,000","734,546,000","1,148,848,000","1,581,797,000","2,269,964,000","2,080,971,000","2,525,625,000","3,002,970,000","3,670,941,000","3,662,400,000","3,859,806,000","5,395,445,000","5,494,301,000","3,067,733,000","3,262,667,000","3,035,970,000","2,029,555,000"
CapitalLeaseObligations,"480,117,000","455,961,000","451,405,000","447,200,000","428,413,000","320,878,000","408,958,000","308,775,000","297,888,000","291,079,000","282,681,000","284,208,000","245,871,000","25,190,000","21,451,000","17,200,000","19,568,000","21,980,000","16,233,000","19,690,000","23,544,000","28,155,000"
NetTangibleAssets,"-24,058,288,000","-24,444,007,000","-24,870,756,000","-25,238,417,000","-25,178,769,000","-25,150,729,000","-23,455,731,000","-23,110,758,000","-22,860,689,000","-22,373,535,000","-22,753,575,000","-22,497,545,000","-22,021,732,000","-21,554,380,000","-21,771,093,000","-21,773,668,000","-20,479,122,000","-20,588,994,000","-23,372,442,000","-23,602,848,000","-24,166,436,000","-25,335,870,000"
WorkingCapital,"-1,994,402,000","-1,945,485,000","-2,824,166,000","-2,294,664,000","-2,360,412,000","-2,121,537,000","-354,821,000","-1,139,463,000","-953,966,000","-597,123,000","-1,061,568,000","-1,776,021,000","-1,090,778,000","-1,117,937,000","-1,364,174,000","-1,998,689,000","-829,069,000","-1,639,423,000","-2,357,699,000","-2,480,956,000","-1,859,164,000","-2,000,014,000"
InvestedCapital,"25,622,707,000","25,508,237,000","25,477,946,000","25,490,336,000","25,175,712,000","25,517,858,000","26,281,101,000","27,285,057,000","25,998,287,000","26,668,232,000","26,126,135,000","26,159,670,000","26,264,771,000","26,458,351,000","26,717,120,000","26,845,083,000","28,349,771,000","27,413,632,000","25,692,123,000","26,082,360,000","25,835,184,000","26,031,465,000"
TangibleBookValue,"-24,058,288,000","-24,444,007,000","-24,870,756,000","-25,238,417,000","-25,178,769,000","-25,150,729,000","-23,455,731,000","-23,110,758,000","-22,860,689,000","-22,373,535,000","-22,753,575,000","-22,497,545,000","-22,021,732,000","-21,554,380,000","-21,771,093,000","-21,773,668,000","-20,479,122,000","-20,588,994,000","-23,372,442,000","-23,602,848,000","-24,166,436,000","-25,335,870,000"
TotalDebt,"26,683,866,000","26,783,986,000","27,015,880,000","27,236,476,000","26,938,294,000","26,979,766,000","25,955,513,000","26,444,984,000","24,714,378,000","24,689,347,000","24,327,845,000","23,918,253,000","23,507,672,000","22,812,600,000","23,076,171,000","23,002,477,000","22,973,894,000","21,941,311,000","22,640,623,000","22,839,383,000","22,822,758,000","24,030,065,000"
NetDebt,"26,008,101,000","26,132,314,000","26,332,023,000","26,567,957,000","26,289,310,000","26,380,466,000","25,427,500,000","24,184,067,000","24,171,999,000","23,696,370,000","23,870,073,000","23,495,330,000","23,138,794,000","22,488,629,000","22,568,512,000","22,604,137,000","21,526,675,000","21,646,002,000","22,074,259,000","22,544,752,000","22,485,467,000","23,515,118,000"
ShareIssued,"454,675,027","454,675,027","454,675,027","457,106,022","468,043,658","483,098,990","569,894,588","586,725,642","612,353,249","643,452,911","636,828,472","655,242,509","981,032,740","709,040,286","1,000,789,400","982,898,959","737,068,966","737,068,966","737,068,966","737,068,966","737,068,966","737,068,966"
OrdinarySharesNumber,"454,654,818","454,654,140","454,653,279","457,080,367","461,977,407","476,469,575","563,153,625","579,790,385","602,985,950","632,995,139","636,827,486","655,226,030","679,784,612","709,040,286","723,849,057","737,068,966","737,068,966","737,068,966","737,068,966","737,068,966","737,068,966","737,068,966"
TreasurySharesNumber,"20,209","305,774,219","21,748","25,655","310,354,532","310,820,186","310,795,638","310,827,574","313,215,240","314,298,614","303,824,732","302,945,349","301,248,128",,"276,940,343","245,829,993",,,,,,
