name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020
MarketCap,"3,550,605,883","4,128,719,751","5,031,150,579","6,989,594,166","6,066,782,226","6,232,848,597","6,617,520,167","6,427,894,403","7,207,778,359"
EnterpriseValue,"3,519,389,883","4,089,550,751","4,695,870,579","6,619,064,166","5,708,762,226","5,877,686,597","6,238,936,167","6,039,703,403","7,108,740,359"
PsRatio,"10.605","13.241","17.012","28.387","27.302","28.064","35.409","37.835","46.328"
PbRatio,"3.376","3.867","12.101","16.732","14.347","14.659","15.735","15.17","43.977"
EnterprisesValueRevenueRatio,"11.512","43.408","62.649","94.509","85.822","94.262","110.254","111.374","145.775"
EnterprisesValueEBITDARatio,"-50.478","-201.04","-173.568","-607.867","-499.236","-450.225","-636.886","-880.038","-510.099"
