name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999
			AccruedInterestReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"271,000","758,000",,,,,,,,,,,"329,000",,"208,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			DuefromRelatedPartiesCurrent,,,,,,,,,,,,,,,,,,"7,916,000",,,"2,509,000","2,698,000","2,108,000","1,276,000","3,034,000","4,924,000","6,370,000","3,903,000","7,109,000",,,,,"278,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,,,,,,,,,,,,,,,,,,"7,916,000","0","9,844,000","0","0","0","0","0","0","6,370,000","3,903,000","7,109,000",,"0","0","0","278,000","131,000","0","0","0","124,000","150,000","127,000","402,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0",,"0","0","0",,"0","0","0","0",,,"0","376,000","0","0","0","0","0","0",,,,,,,
			ReceivablesAdjustmentsAllowances,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-60,000","-60,000","-37,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"253,000","310,000","310,000","371,000","371,000","371,000","371,000","323,000","323,000","412,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"4,440,000","2,549,000","1,565,000","2,109,000","3,204,000","1,509,000","1,560,000","2,032,000","1,597,000","1,867,000","2,488,000","6,692,000","3,679,000","1,443,000","1,440,000","2,059,000","1,382,000","1,178,000","1,299,000","1,366,000","659,000","446,000","2,376,000","718,000","721,000","498,000","1,058,000","1,176,000","1,209,000","872,000","504,000","693,000","801,000","238,000","349,000","410,000","429,000","614,000","696,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		HedgingAssetsCurrent,"1,849,000","1,348,000","17,000","72,000","196,000","7,509,000","25,097,000","31,626,000","72,017,000","8,860,000","20,179,000","8,578,000","6,605,000","43,888,000","0",,"213,000","184,000","147,000","1,870,000",,"0","185,000","19,000","2,460,000","3,694,000","3,626,000","600,000","2,749,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,"184,000","147,000","1,870,000","0","0","185,000","19,000","2,460,000","3,694,000","3,626,000","600,000","2,749,000","49,000","73,000","40,000","35,000","107,000","60,000","33,000","33,000","56,000","68,000","749,000","499,000","541,000","1,073,000","539,000","604,000","597,000","593,000","732,000","590,000","390,000","508,000","508,000","269,000","286,000","317,000","280,000","193,000","268,000","247,000","262,000","216,000","632,000","247,000","297,000","380,000","210,000","184,000","179,000","811,000","213,000","183,000","173,000","159,000","139,000","181,000","181,000","186,000","176,000","174,000","172,000","56,000","58,000","76,000","76,000","106,000","94,000","131,000","132,000","100,000","200,000","100,000"
	TotalNonCurrentAssets,"2,204,338,000","1,494,952,000","1,374,816,000","1,235,096,000","1,184,475,000","970,524,000","976,389,000","1,012,819,000","1,041,867,000","1,065,275,000","1,043,177,000","973,959,000","956,446,000","940,752,000","862,885,000","840,950,000","799,790,000","787,344,000","793,015,000","778,445,000","283,004,000","289,170,000","295,793,000","292,490,000","215,854,000","219,035,000","366,621,000","354,217,000","335,632,000","38,922,000","38,709,000","37,254,000","37,656,000","36,441,000","32,302,000","28,303,000","24,541,000","21,874,000","18,682,000","16,200,000","18,853,000","17,225,000","15,209,000","14,249,000","14,269,000","12,920,000","13,074,000","12,339,000","12,208,000","11,213,000","11,410,000","11,325,000","11,374,000","14,083,000","14,020,000","13,493,000","12,559,000","11,442,000","11,268,000","11,406,000","10,993,000","10,504,000","10,594,000","10,160,000","8,723,000","7,049,000","6,573,000","6,337,000","5,606,000","5,255,000","4,990,000","4,527,000","4,630,000","4,469,000","4,333,000","2,338,000","2,207,000","2,011,000","1,954,000","1,846,000","1,822,000","1,789,000","1,537,000","1,405,000","1,372,000","1,391,000","1,477,000","1,444,000","1,300,000","1,200,000","1,400,000"
		NetPPE,"2,139,639,000","1,460,930,000","1,364,669,000","1,223,548,000","1,180,916,000","968,813,000","970,331,000","999,765,000","1,019,608,000","1,045,313,000","1,014,779,000","947,790,000","930,987,000","900,371,000","844,013,000","822,053,000","780,927,000","768,517,000","774,317,000","759,596,000","264,830,000","270,881,000","274,132,000","270,739,000","197,123,000","200,267,000","342,158,000","329,973,000","311,368,000","38,922,000","38,709,000","37,053,000","37,656,000","36,441,000","32,302,000","28,192,000","24,541,000","21,874,000","18,682,000","16,200,000","18,853,000","17,225,000","15,209,000","14,249,000","14,269,000","12,920,000","13,074,000","12,339,000","12,208,000","11,213,000","10,949,000","11,325,000","11,374,000","14,083,000","14,020,000","13,493,000","12,559,000","11,067,000","10,909,000","11,337,000","10,778,000","10,298,000","10,383,000","9,942,000","8,490,000","6,803,000","6,330,000","6,122,000","5,399,000","5,056,000","4,780,000","4,313,000","4,466,000","4,329,000","4,198,000","2,200,000","2,067,000","1,881,000","1,826,000","1,718,000","1,674,000","1,637,000","1,387,000","1,250,000","1,216,000","1,232,000","1,312,000","1,281,000","1,200,000","1,100,000","1,200,000"
			GrossPPE,"2,574,018,000","1,861,102,000","1,735,992,000","1,567,925,000","1,500,768,000","1,263,701,000","1,244,901,000","1,245,797,000","1,242,738,000","1,243,988,000","1,186,800,000","1,105,732,000","1,074,738,000","1,030,117,000","961,773,000","962,638,000","910,751,000","888,638,000","899,132,000","924,979,000","420,203,000","417,874,000","411,381,000","402,830,000","323,591,000","321,215,000","454,567,000","434,257,000","415,701,000","73,160,000","71,864,000","69,063,000","68,603,000","66,351,000","61,232,000","56,337,000","52,005,000","48,762,000","45,137,000","42,361,000","44,720,000","42,736,000","40,491,000","39,339,000","39,041,000","37,423,000","37,268,000","36,295,000","35,895,000","34,166,000","33,576,000","34,059,000","33,533,000","33,321,000","32,747,000","32,008,000","30,924,000","29,260,000","28,925,000","29,179,000","28,748,000","28,121,000","28,061,000","27,506,000","41,284,000","39,484,000","38,907,000","38,516,000","37,598,000","37,119,000","36,715,000","36,196,000","36,212,000","36,011,000","35,821,000","34,826,000","34,633,000","34,384,000","34,259,000","34,090,000","33,989,000","33,897,000","33,581,000","33,385,000","33,313,000","33,274,000","33,301,000","33,217,000","33,100,000","33,000,000","33,000,000"
				Properties,"2,564,683,000","1,852,774,000","1,727,976,000","1,560,145,000","1,492,838,000","1,256,645,000","1,237,530,000","1,238,266,000","1,235,068,000","1,236,461,000","1,179,122,000","1,100,655,000","1,069,635,000","1,026,965,000","958,670,000","959,602,000","907,701,000","885,598,000","896,120,000","921,318,000","416,645,000","414,795,000","408,350,000","399,810,000","320,609,000","318,253,000","451,555,000","431,293,000","412,879,000","71,944,000","70,537,000","67,959,000","67,299,000","65,134,000","60,061,000","55,421,000","51,074,000","47,917,000","44,269,000","41,521,000","43,787,000","41,842,000","39,605,000","38,491,000","38,193,000","36,623,000","36,463,000","35,470,000","35,066,000",,"33,576,000","33,264,000","33,096,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,"0",,,,,,,"0",,,,,,,
				LandAndImprovements,,,,,,,"5,382,000","5,382,000","5,382,000","5,382,000","5,382,000","5,382,000","5,382,000","5,382,000","5,382,000","5,382,000","5,382,000","5,534,000","5,534,000","4,547,000",,,,,,,"101,000","101,000","101,000",,,,,,,,,,,,,,,,,,,,,,,,,"32,574,000","32,310,000","31,565,000","30,528,000","29,260,000","28,925,000","28,885,000","28,353,000","27,743,000","27,690,000","27,138,000","40,918,000","39,119,000","38,544,000","38,144,000","37,226,000","36,757,000","36,354,000","35,865,000",,,,,"34,311,000",,,,,,,,,,,,,,
				BuildingsAndImprovements,"7,025,000","8,328,000",,,,"4,606,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"33,385,000",,,,,,,
				MachineryFurnitureEquipment,,,"6,053,000","5,650,000","5,641,000","4,606,000","4,602,000","4,599,000","4,578,000","4,419,000","4,383,000","4,207,000","4,054,000","3,152,000","3,103,000","3,036,000","3,050,000","3,040,000","3,012,000","3,661,000","3,558,000","3,079,000","3,031,000","3,020,000","2,982,000","2,962,000","2,911,000","2,863,000","2,721,000","1,216,000","1,327,000","1,104,000","1,304,000","1,217,000","1,171,000","916,000","931,000","845,000","868,000","840,000","933,000","894,000","886,000","848,000","848,000","800,000","805,000","825,000","829,000","461,000",,"795,000","437,000","747,000","437,000","443,000",,,,"294,000","395,000","378,000","371,000","368,000","366,000","365,000","363,000","372,000","372,000","362,000","361,000","331,000","36,212,000","36,011,000","35,821,000","34,826,000","322,000","34,384,000","34,259,000","34,090,000","33,989,000","33,897,000","33,581,000",,,,,,,,
				OtherProperties,"2,310,000","1,795,000","1,963,000","2,130,000","2,289,000","2,450,000","2,769,000","2,932,000","3,092,000","3,108,000","3,295,000","870,000","1,049,000","1,021,583,000","953,288,000","954,220,000","902,319,000","880,064,000","890,586,000","916,771,000","416,645,000","414,795,000","408,350,000","399,810,000","320,609,000","318,253,000","451,555,000","431,293,000","412,879,000","71,944,000","70,537,000","67,959,000","67,299,000","65,134,000","60,061,000","55,421,000","51,074,000",,,,,,,,,,,,,"33,705,000",,,,,,,"396,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-434,379,000","-400,172,000","-371,323,000","-344,377,000","-319,852,000","-294,888,000","-274,570,000","-246,032,000","-223,130,000","-198,675,000","-172,021,000","-157,942,000","-143,751,000","-129,746,000","-117,760,000","-140,585,000","-129,824,000","-120,121,000","-124,815,000","-165,383,000","-155,373,000","-146,993,000","-137,249,000","-132,091,000","-126,468,000","-120,948,000","-112,409,000","-104,284,000","-104,333,000","-34,238,000","-33,155,000","-32,010,000","-30,947,000","-29,910,000","-28,930,000","-28,145,000","-27,464,000","-26,888,000","-26,455,000","-26,161,000","-25,867,000","-25,511,000","-25,282,000","-25,090,000","-24,772,000","-24,503,000","-24,194,000","-23,956,000","-23,687,000","-22,953,000","-22,627,000","-22,734,000","-22,159,000","-19,238,000","-18,727,000","-18,515,000","-18,365,000","-18,193,000","-18,016,000","-17,842,000","-17,970,000","-17,823,000","-17,678,000","-17,564,000","-32,794,000","-32,681,000","-32,577,000","-32,394,000","-32,199,000","-32,063,000","-31,935,000","-31,883,000","-31,746,000","-31,682,000","-31,623,000","-32,626,000","-32,566,000","-32,503,000","-32,433,000","-32,372,000","-32,315,000","-32,260,000","-32,194,000","-32,135,000","-32,097,000","-32,042,000","-31,989,000","-31,936,000","-31,900,000","-31,900,000","-31,800,000"
		GoodwillAndOtherIntangibleAssets,,"0",,,,"0","0","0","0","17,620,000","17,620,000","17,620,000","17,620,000","17,620,000","17,620,000","17,620,000","17,620,000","17,620,000","17,620,000","17,620,000","17,620,000","17,620,000","20,549,000","20,568,000","17,532,000","17,532,000","22,992,000","22,992,000","22,992,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			Goodwill,,"0",,,,"0","0","0","0","17,620,000","17,620,000","17,620,000","17,620,000","17,620,000","17,620,000","17,620,000","17,620,000","17,620,000","17,620,000","17,620,000","17,620,000","17,620,000","20,549,000","20,568,000","17,532,000","17,532,000","22,992,000","22,992,000","22,992,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		InvestmentsAndAdvances,,,,,,,,,,,,,,,,,,,,"0","0",,,,"0",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		FinancialAssets,"5,810,000","157,000","453,000","694,000","1,495,000","396,000","4,727,000","11,642,000","20,769,000","770,000","9,246,000","6,934,000","6,300,000","21,121,000",,,"103,000",,,"190,000","1,000",,,,"7,000",,"287,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"79,000",,,,"46,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"58,889,000","33,865,000","9,694,000","10,854,000","2,064,000","1,315,000","1,331,000","1,412,000","1,490,000","1,572,000","1,532,000","1,615,000","1,539,000","1,640,000","1,252,000","1,277,000","1,140,000","1,207,000","1,078,000","1,039,000","553,000","669,000","1,112,000","1,183,000","1,192,000","1,236,000","1,184,000","1,252,000","1,272,000",,,"122,000",,,,"65,000",,,,,,,,,,,,,,,"461,000",,,,,,,"375,000","359,000","69,000","215,000","206,000","211,000","218,000","233,000","246,000","243,000","215,000","207,000","199,000","210,000","214,000","164,000","140,000","135,000","138,000","140,000","130,000","128,000","128,000","148,000","152,000","150,000","155,000","156,000","159,000","165,000","163,000","100,000","100,000","200,000"
TotalLiabilitiesNetMinorityInterest,"1,078,969,000","510,106,000","475,079,000","409,981,000","346,876,000","189,721,000","200,169,000","227,539,000","267,575,000","289,792,000","258,920,000","205,785,000","216,298,000","177,816,000","154,308,000","123,486,000","110,019,000","108,685,000","145,435,000","149,953,000","60,997,000","75,055,000","60,383,000","52,312,000","46,462,000","65,071,000","118,446,000","105,110,000","99,545,000","20,570,000","20,832,000","21,227,000","21,002,000","21,302,000","17,210,000","14,382,000","11,059,000","8,889,000","7,806,000","7,858,000","6,993,000","6,287,000","6,218,000","5,777,000","5,677,000","5,155,000","6,023,000","5,888,000","5,997,000","5,366,000","5,578,000","5,192,000","6,668,000","8,124,000","7,918,000","8,706,000","6,567,000","4,725,000","4,177,000","4,372,000","3,936,000","3,552,000","3,392,000","3,290,000","2,808,000","3,234,000","3,276,000","2,679,000","2,119,000","2,122,000","2,065,000","1,868,000","2,157,000","2,303,000","1,981,000","787,000","872,000","730,000","1,131,000","819,000","785,000","777,000","970,000","689,000","775,000","797,000","1,093,000","1,191,000","1,000,000","800,000","1,000,000"
	CurrentLiabilities,"385,583,000","150,615,000","155,170,000","131,289,000","90,721,000","55,494,000","50,117,000","39,110,000","94,884,000","100,158,000","115,008,000","78,719,000","78,694,000","81,865,000","95,129,000","83,080,000","65,069,000","68,859,000","53,753,000","54,942,000","26,308,000","38,829,000","39,129,000","31,226,000","29,864,000","48,578,000","72,004,000","59,522,000","53,524,000","6,498,000","6,011,000","5,673,000","7,179,000","7,865,000","7,228,000","5,602,000","4,479,000","4,391,000","3,411,000","3,434,000","2,236,000","2,052,000","1,882,000","1,663,000","1,673,000","1,454,000","2,118,000","1,997,000","2,069,000","1,578,000","1,798,000","1,392,000","2,282,000","2,890,000","2,762,000","4,029,000","3,159,000","1,934,000","1,603,000","1,989,000","2,021,000","1,769,000","1,849,000","1,473,000","1,690,000","2,079,000","2,114,000","1,504,000","1,238,000","1,245,000","1,175,000","966,000","1,198,000","1,311,000","947,000","787,000","872,000","730,000","1,131,000","819,000","785,000","777,000","970,000","689,000","775,000","576,000","932,000","970,000","1,000,000","900,000","900,000"
		PayablesAndAccruedExpenses,"231,095,000","99,290,000","84,361,000","71,177,000","61,101,000","50,228,000","47,801,000","37,658,000","90,960,000","80,637,000","92,715,000","67,661,000","73,691,000","77,606,000","68,967,000","49,531,000","33,168,000","52,467,000","45,015,000","49,120,000","18,878,000","28,088,000","29,820,000","27,554,000","25,651,000","33,131,000","50,063,000","45,347,000","36,226,000","5,866,000","5,258,000","4,945,000","6,545,000","7,157,000","6,388,000","4,877,000","3,835,000","3,707,000","2,758,000","3,434,000","2,105,000","1,921,000","1,882,000","1,663,000","1,673,000","1,454,000","2,118,000","1,997,000","2,069,000","1,578,000","1,798,000","1,392,000","2,282,000","2,890,000","2,762,000","4,029,000","3,159,000","1,934,000","1,603,000","1,989,000","2,021,000","1,769,000","1,849,000","1,473,000","1,690,000","2,079,000","2,114,000","1,504,000","1,238,000","1,245,000","1,175,000","966,000","1,198,000","1,311,000","947,000","787,000","872,000","730,000","1,131,000","819,000","785,000","776,000","969,000","688,000","170,000","248,000","461,000","484,000","400,000","200,000","200,000"
			Payables,"191,916,000","67,586,000","63,741,000","54,953,000","42,413,000","33,724,000","34,957,000","27,849,000","65,465,000","61,099,000","57,111,000","46,401,000","52,329,000","55,200,000","54,693,000","31,032,000","23,144,000","43,760,000","28,499,000","35,180,000","11,739,000","22,696,000","19,375,000","18,288,000","17,053,000","20,156,000","33,609,000","36,227,000","21,667,000","5,866,000","5,258,000","4,945,000","6,545,000","7,157,000","6,388,000","4,877,000","3,835,000","754,000","1,096,000","824,000","773,000","748,000","378,000","496,000","333,000","237,000","330,000","161,000","381,000","352,000","377,000","64,000","455,000","291,000","780,000","1,443,000","240,000","360,000","362,000","744,000","373,000","375,000","304,000","389,000","488,000","731,000","833,000","406,000","383,000","246,000","346,000","256,000","387,000","412,000","264,000","289,000","279,000","295,000","502,000","347,000","350,000","295,000","289,000","226,000","170,000","248,000","461,000","484,000","400,000","200,000","200,000"
