name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011
MarketCap,"1,311,600,330","1,743,758,340","1,459,429,440","1,967,961,600","2,819,962,000","2,244,149,400","1,482,988,430","1,285,933,110","1,217,262,380","1,281,817,680","2,194,699,000","2,729,707,320","3,095,624,414","3,190,740,809","3,086,067,040","3,776,628,264","3,574,004,224","3,138,004,293","3,345,574,834","3,716,654,144","3,444,464,310","3,945,349,800","3,686,142,218","3,668,192,168","4,342,423,343","4,719,497,420","5,406,401,768","5,296,263,377","5,922,650,529","5,539,669,794","4,593,804,655","4,212,651,419","4,432,420,255","5,267,359,169","4,922,890,132","4,951,324,398","4,716,124,355","4,577,083,176","3,582,584,181","3,120,323,376","2,550,297,311","3,199,882,944","2,700,495,905","2,295,024,252","3,103,623,862"
EnterpriseValue,"3,502,063,330","3,878,442,340","3,623,905,440","4,010,499,600","4,847,933,000","4,431,689,400","3,521,287,430","3,532,449,110","3,661,794,380","3,806,882,680","4,774,480,000","5,389,064,320","5,778,892,414","5,771,926,809","5,653,424,040","6,491,929,264","6,175,946,224","5,709,602,293","5,922,730,834","6,272,583,144","5,845,470,310","6,323,089,800","5,899,011,218","6,000,898,168","6,652,055,343","7,104,324,420","7,832,528,768","7,807,800,377","8,499,296,529","8,128,207,794","7,087,244,655","6,718,884,419","7,044,420,255","6,916,696,169","6,583,127,132","6,672,281,398","6,330,459,355","6,135,090,176","5,140,591,181","5,069,053,376","4,583,743,311","5,291,003,944","4,834,145,905","4,428,674,252","5,316,211,862"
PeRatio,"4.985","7.042","4.692","7.843","12.279","11.457","13.973","7.101","4.323","3.645","4.901","6.207","7.256","7.498","6.381","8.251","8.036","7.201","10.563","12.547","12.808","15.69","11.042","10.804","12.331","12.962","15.43","15.872","19.035","21.113","20.84","18.785","14.853","18.27","18.309","19.913","30.528","33.45","26.19","20.336","18.138","24.933","21.255","18.07","25.772"
ForwardPeRatio,"3.926","5.247","4.11","5.688","9.355","6.969","4.417","3.343","4.191","3.226","4.632","5.51","6.211","6.515","6.337","7.628","7.559","6.51","7.962","8.425","8.17","9.461","8.613","8.518","10.638","9.96","13.831","13.459","15.083","15.06","14.925","13.351","13.316","15.314","17.483","17.857","17.123","17.271","16.722","13.089","11.312","15.798","16.103","14.306",
PegRatio,"1.755",,"24.181",,,,,,,,"2.45","0.829","0.979","1.345","0.818","1.017","0.938","1.117","0.962","0.906","0.955","1.324","1.565","1.702","2.634","1.141","1.525","1.157","1.298","1.254","0.947","0.761","0.821","0.99","0.849","0.85","0.662","0.892","0.85","0.844","0.73","1.299","2.34","1.43",
PsRatio,"0.43","0.573","0.494","0.742","1.169","0.977","0.692","0.475","0.44","0.453","0.744","0.937","1.047","1.126","1.127","1.424","1.405","1.209","1.304","1.457","1.375","1.542","1.413","1.41","1.69","1.842","2.178","2.227","2.572","2.566","2.315","2.258","2.579","3.338","3.245","3.4","3.356","3.376","2.644","2.462","2.047","2.658","2.353","2","2.735"
PbRatio,"1.417","2.049","1.744","2.682","4.187","3.638","1.984","1.973","1.984","1.925","3.494","5.038","6.672","10.182","11.734","22.597","15.346","22.932","60.756","123.558","109.515",,"32.623","43.041","50.55",,,,,,,,,,,,,,,,,,,,
EnterprisesValueRevenueRatio,"1.13","5.446","4.509","4.947","6.285","6.407","4.513","5.401","5.666","5.184","6.081","7.499","7.483","7.36","7.315","9.316","8.111","7.707","8.148","9.68","8.227","8.78","8.085","9.456","9.713","10.055","11.536","12.351","14.139","12.156","11.629","12.932","13.493","13.186","15.125","16.878","16.689","16.062","14.018","15.266","13.993","16.218","14.262","15.599","18.208"
EnterprisesValueEBITDARatio,"2.226","9.735","9.011","8.315","16.694","13.364","6.938","9.102","13.152","9.628","12.979","12.694","12.511","12.397","12.758","14.896","13.599","11.544","12.338","14.888","12.914","13.476","16.137","15.786","17.551","17.725","19.089","21.963","23.275","19.752","20.516","23.673","24.267","22.557","23.509","27.402","17.139","25.117","11.625","48.279","37.633","43.406","46.863","37.042","60.769"
