name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,12/31/2013
			FinishedGoods,"847,000","996,000","1,100,000","849,000","1,937,000","1,859,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"32,037,000","33,691,000","34,401,000","28,089,000","31,889,000","20,200,000","26,492,000","21,081,000","25,085,000","18,032,000","14,477,000","16,976,000","16,569,000","13,258,000","12,659,000","12,311,000","12,756,000","11,599,000","7,898,000","8,278,000","8,582,000","9,177,000","8,216,000","11,465,000","10,853,000","4,292,000","3,267,000","3,149,000","3,889,000","2,616,000","1,393,000","736,000"
	TotalNonCurrentAssets,"3,737,160,000","3,740,762,000","3,705,475,000","3,351,460,000","3,093,579,000","2,976,553,000","498,068,000","498,753,000","433,461,000","339,203,000","281,858,000","214,983,000","155,014,000","117,520,000","117,074,000","116,563,000","119,173,000","124,397,000","122,291,000","53,002,000","45,227,000","28,851,000","26,734,000","24,442,000","24,308,000","25,366,000","25,153,000","20,769,000","29,993,000","19,135,000","12,616,000","9,297,000"
		NetPPE,"247,292,000","235,883,000","220,194,000","203,604,000","148,455,000","111,211,000","85,137,000","81,620,000","78,673,000","74,387,000","71,289,000","69,249,000","63,047,000","27,886,000","29,287,000","28,816,000","30,307,000","30,341,000","29,308,000","27,664,000","26,604,000","23,793,000","21,226,000","18,708,000","17,813,000","18,709,000","18,652,000","18,833,000","18,180,000","15,672,000","10,795,000","8,164,000"
			GrossPPE,"301,278,000","284,191,000","264,719,000","243,018,000","183,522,000","142,558,000","117,846,000","111,934,000","106,654,000","100,522,000","98,994,000","95,178,000","87,200,000","52,395,000","53,332,000","50,792,000","51,942,000","49,871,000","46,001,000","43,190,000","41,872,000","38,261,000","34,015,000","29,847,000","27,802,000","27,430,000","25,794,000","24,563,000","22,644,000","19,175,000","13,557,000","9,414,000"
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
				MachineryFurnitureEquipment,"18,625,000","17,582,000","18,800,000","15,718,000","13,872,000","13,530,000","12,110,000","10,706,000","10,422,000","9,862,000","9,112,000","8,560,000","8,312,000","8,121,000","7,510,000","7,287,000","7,165,000","7,132,000","6,024,000","5,791,000","5,829,000","5,261,000","5,235,000","5,153,000","5,153,000","4,995,000","4,927,000","4,074,000","3,123,000","2,145,000","1,531,000","175,000"
				OtherProperties,"185,922,000","183,411,000","181,188,000","175,916,000","123,980,000","90,451,000","71,683,000","68,907,000","64,571,000","61,513,000","65,248,000","65,569,000","60,674,000","29,278,000","29,826,000","29,551,000","29,529,000","29,151,000","25,028,000","22,014,000","21,062,000","19,515,000","19,363,000","18,724,000","18,525,000","18,685,000","18,083,000","17,674,000","14,781,000","10,263,000","7,949,000","7,302,000"
				ConstructionInProgress,"62,319,000","52,039,000","33,672,000","21,185,000","19,446,000","12,061,000","10,703,000","9,070,000","10,239,000","10,795,000","10,585,000","7,000,000","5,151,000","1,962,000","3,012,000","1,098,000","2,470,000","965,000","2,507,000","2,938,000","3,294,000","12,229,000","8,158,000","4,711,000","1,603,000","1,202,000","236,000","293,000","2,617,000","4,853,000","2,163,000","410,000"
				Leases,"34,412,000","31,159,000","31,059,000","30,199,000","26,224,000","26,516,000","23,350,000","23,251,000","21,422,000","18,352,000","14,049,000","14,049,000","13,063,000","13,034,000","12,984,000","12,856,000","12,778,000","12,623,000","12,442,000","12,447,000","11,687,000","1,256,000","1,259,000","1,259,000","2,521,000","2,548,000","2,548,000","2,522,000","2,123,000","1,914,000","1,914,000","1,527,000"
			AccumulatedDepreciation,"-53,986,000","-48,308,000","-44,525,000","-39,414,000","-35,067,000","-31,347,000","-32,709,000","-30,314,000","-27,981,000","-26,135,000","-27,705,000","-25,929,000","-24,153,000","-24,509,000","-24,045,000","-21,976,000","-21,635,000","-19,530,000","-16,693,000","-15,526,000","-15,268,000","-14,468,000","-12,789,000","-11,139,000","-9,989,000","-8,721,000","-7,142,000","-5,730,000","-4,464,000","-3,503,000","-2,762,000","-1,250,000"
		GoodwillAndOtherIntangibleAssets,"3,450,900,000","3,471,053,000","3,451,216,000","3,118,278,000","2,919,960,000","2,845,468,000","398,285,000","403,869,000","340,810,000","251,952,000","199,591,000","134,388,000","79,251,000","80,564,000","78,958,000","80,211,000","81,236,000","82,091,000","62,943,000","19,944,000","13,554,000",,,,,,,,,,,
			Goodwill,"2,283,059,000","2,283,059,000","2,283,059,000","2,060,889,000","1,925,889,000","1,863,623,000","211,225,000","211,225,000","177,432,000","126,777,000","99,851,000","76,556,000","50,095,000","50,095,000","47,233,000","47,217,000","46,972,000","46,575,000","42,843,000","13,477,000","9,432,000",,,,,,,,,,,
			OtherIntangibleAssets,"1,167,841,000","1,187,994,000","1,168,157,000","1,057,389,000","994,071,000","981,845,000","187,060,000","192,644,000","163,378,000","125,175,000","99,740,000","57,832,000","29,156,000","30,469,000","31,725,000","32,994,000","34,264,000","35,516,000","20,100,000","6,467,000","4,122,000",,,,,,,,,,,
		InvestmentsAndAdvances,,,,,,,,,,,,,,"0","367,000","900,000","688,000","5,983,000","24,229,000",,,,,,,,,,"10,181,000",,,
			InvestmentinFinancialAssets,,,,,,,,,,,,,,"0","367,000","900,000","688,000","5,983,000","24,229,000",,,,,,,,,,"10,181,000",,,
				AvailableForSaleSecurities,,,,,,,,,,,,,,,"367,000","900,000","688,000","5,983,000","24,229,000",,,,,,,,,,"10,181,000",,,
		NonCurrentPrepaidAssets,,,,,,,,,,,,,,,,"654,000","411,000",,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"38,968,000","33,826,000","34,065,000","29,578,000","25,164,000","19,874,000","14,646,000","13,264,000","13,978,000","12,864,000","10,978,000","11,346,000","12,716,000","9,070,000","8,462,000","5,982,000","6,531,000","5,982,000","5,811,000","5,394,000","5,069,000","5,058,000","5,508,000","5,734,000","6,495,000","6,657,000","6,501,000","1,936,000","1,632,000","3,463,000","1,821,000","1,133,000"
TotalLiabilitiesNetMinorityInterest,"1,923,832,000","1,941,169,000","1,964,322,000","2,341,478,000","1,497,025,000","1,454,192,000","496,621,000","505,680,000","464,755,000","401,961,000","386,506,000","161,399,000","160,087,000","121,120,000","105,005,000","100,429,000","106,428,000","89,284,000","87,844,000","72,044,000","70,323,000","31,577,000","30,854,000","28,500,000","24,518,000","18,300,000","14,571,000","12,197,000","11,856,000","212,354,000","8,007,000","90,383,000"
	CurrentLiabilities,"167,900,000","144,095,000","156,173,000","133,641,000","145,784,000","121,745,000","101,440,000","126,897,000","121,270,000","81,860,000","68,936,000","40,092,000","41,600,000","36,312,000","42,857,000","32,656,000","35,245,000","33,387,000","34,801,000","19,655,000","19,712,000","14,753,000","13,314,000","12,267,000","10,577,000","10,877,000","8,457,000","9,439,000","9,653,000","7,623,000","7,004,000","2,229,000"
		PayablesAndAccruedExpenses,"85,725,000","70,650,000","76,037,000","66,161,000","66,898,000","54,062,000","32,201,000","32,735,000","38,599,000","26,706,000","48,279,000","20,797,000","24,815,000","25,697,000","25,498,000","20,033,000","25,989,000","23,942,000","27,635,000","13,750,000","14,522,000","6,991,000","6,177,000","5,822,000","5,109,000","5,446,000","4,157,000","6,311,000","6,296,000","4,660,000","4,871,000","1,105,000"
			Payables,"41,701,000","21,127,000","35,404,000","31,244,000","38,989,000","25,203,000","15,589,000","20,091,000","25,982,000","10,321,000","8,863,000","5,255,000","9,867,000","7,812,000","8,044,000","5,200,000","7,109,000","8,606,000","10,683,000","5,123,000","4,953,000","3,352,000","2,204,000","3,899,000","2,694,000","3,500,000","2,420,000","4,046,000","1,123,000","2,862,000","3,450,000","498,000"
				AccountsPayable,"41,701,000","21,127,000","35,404,000","31,244,000","38,989,000","25,203,000","15,589,000","20,091,000","25,982,000","10,321,000","8,863,000","5,255,000","9,867,000","7,812,000","8,044,000","5,200,000","7,109,000","8,606,000","10,683,000","5,123,000","4,953,000","3,352,000","2,204,000","3,899,000","2,694,000","3,500,000","2,420,000","4,046,000","1,123,000","2,862,000","3,450,000","498,000"
			CurrentAccruedExpenses,"44,024,000","49,523,000","40,633,000","34,917,000","27,909,000","28,859,000","16,612,000","12,644,000","12,617,000","16,385,000","39,416,000","15,542,000","14,948,000","17,885,000","17,454,000","14,833,000","18,880,000","15,336,000","16,952,000","8,627,000","9,569,000","3,639,000","3,973,000","1,923,000","2,415,000","1,946,000","1,737,000","2,265,000","5,173,000","1,798,000","1,421,000","607,000"
				InterestPayable,"583,000","6,646,000","583,000","6,263,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,"57,511,000","47,499,000","55,414,000","47,569,000","60,863,000","50,821,000","59,457,000","85,120,000","74,716,000","47,000,000","12,684,000","11,187,000","9,251,000","7,917,000","6,498,000","6,970,000","6,827,000","7,406,000","5,315,000","4,088,000","3,543,000","3,072,000","2,377,000","2,264,000","1,826,000","2,307,000","1,639,000","1,371,000","1,929,000","1,439,000","1,333,000","279,000"
		CurrentDebtAndCapitalLeaseObligation,"17,701,000","16,515,000","16,461,000","14,352,000","12,759,000","10,484,000","7,865,000","7,316,000","6,495,000","6,725,000","6,822,000","7,036,000","6,379,000","1,937,000","9,992,000","4,890,000","1,879,000","2,039,000","1,851,000","1,817,000","1,647,000","4,690,000","4,760,000","4,181,000","3,642,000","3,124,000","2,661,000","1,757,000","1,428,000","1,524,000","800,000","845,000"
			CurrentDebt,,,,,,,,,,,,,,,"8,135,000","3,061,000",,,,,,"3,381,000","3,377,000","2,725,000","2,113,000","1,536,000","991,000",,,,,
				OtherCurrentBorrowings,,,,,,,,,,,,,,,"8,135,000","3,061,000",,,,,,"3,381,000","3,377,000","2,725,000","2,113,000","1,536,000","991,000",,,,,
			CurrentCapitalLeaseObligation,"17,701,000","16,515,000","16,461,000","14,352,000","12,759,000","10,484,000","7,865,000","7,316,000","6,495,000","6,725,000","6,822,000","7,036,000","6,379,000","1,937,000","1,857,000","1,829,000","1,879,000","2,039,000","1,851,000","1,817,000","1,647,000","1,309,000","1,383,000","1,456,000","1,529,000","1,588,000","1,670,000","1,757,000","1,428,000","1,524,000","800,000","845,000"
		CurrentDeferredLiabilities,"6,963,000","9,431,000","8,261,000","5,559,000","5,264,000","6,378,000","1,917,000","1,726,000","1,460,000","1,429,000","1,151,000","1,072,000","1,155,000","761,000","869,000","763,000","550,000",,,,,,,,,,,,,,,
			CurrentDeferredRevenue,"6,963,000","9,431,000","8,261,000","5,559,000","5,264,000","6,378,000","1,917,000","1,726,000","1,460,000","1,429,000","1,151,000","1,072,000","1,155,000","761,000","869,000","763,000","550,000",,,,,,,,,,,,,,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"1,755,932,000","1,797,074,000","1,808,149,000","2,207,837,000","1,351,241,000","1,332,447,000","395,181,000","378,783,000","343,485,000","320,101,000","317,570,000","121,307,000","118,487,000","84,808,000","62,148,000","67,773,000","71,183,000","55,897,000","53,043,000","52,389,000","50,611,000","16,824,000","17,540,000","16,233,000","13,941,000","7,423,000","6,114,000","2,758,000","2,203,000","204,731,000","1,003,000","88,154,000"
		LongTermDebtAndCapitalLeaseObligation,"1,710,870,000","1,707,581,000","1,700,589,000","1,696,173,000","531,378,000","439,653,000","324,067,000","319,105,000","316,173,000","312,101,000","309,770,000","121,307,000","118,337,000","75,852,000","52,277,000","57,988,000","61,449,000","42,457,000","41,450,000","41,155,000","40,087,000","8,987,000","10,160,000","9,313,000","8,272,000","7,080,000","5,773,000","2,371,000","1,780,000","2,011,000","577,000","1,156,000"
			LongTermDebt,"1,581,412,000","1,577,529,000","1,573,655,000","1,569,793,000","449,604,000","388,173,000","279,870,000","276,092,000","272,387,000","268,755,000","265,194,000","75,184,000","74,828,000","74,477,000","50,354,000","55,575,000","58,554,000","39,084,000","39,030,000","38,975,000","38,921,000","8,721,000","9,568,000","8,400,000","7,041,000","5,504,000","3,797,000",,,,,
			LongTermCapitalLeaseObligation,"129,458,000","130,052,000","126,934,000","126,380,000","81,774,000","51,480,000","44,197,000","43,013,000","43,786,000","43,346,000","44,576,000","46,123,000","43,509,000","1,375,000","1,923,000","2,413,000","2,895,000","3,373,000","2,420,000","2,180,000","1,166,000","266,000","592,000","913,000","1,231,000","1,576,000","1,976,000","2,371,000","1,780,000","2,011,000","577,000","1,156,000"
		NonCurrentDeferredLiabilities,"18,315,000","52,359,000","52,056,000","52,144,000","51,948,000","52,918,000","10,250,000","10,250,000","10,250,000",,"0",,"0","5,495,000","5,441,000","5,376,000","5,272,000","5,153,000","4,746,000","4,610,000","4,024,000","3,419,000","2,846,000","2,269,000","800,000",,,,,,,
			NonCurrentDeferredTaxesLiabilities,"15,796,000","51,696,000","51,378,000","50,998,000","50,568,000","51,538,000","10,250,000","10,250,000","10,250,000",,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredRevenue,"2,519,000","663,000","678,000","1,146,000","1,380,000","1,380,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		EmployeeBenefits,"16,804,000","27,919,000","39,625,000","444,222,000","753,815,000","825,976,000",,,,,"0",,"0","3,280,000","3,465,000","3,587,000","3,709,000","3,831,000","3,891,000","4,009,000","4,126,000","4,243,000","4,360,000","4,477,000","4,735,000",,,,,,,
		DerivativeProductLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,"4,000","6,000","8,000","11,000","14,000","18,000","31,000"
		PreferredSecuritiesOutsideStockEquity,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","202,305,000","0","86,574,000"
		OtherNonCurrentLiabilities,"9,943,000","9,215,000","15,879,000","15,298,000","14,100,000","13,900,000","60,864,000","49,428,000","17,062,000","8,000,000","7,800,000",,"150,000","3,461,000","4,430,000","4,409,000","4,462,000","8,287,000","6,847,000","6,624,000","6,500,000","4,418,000","4,534,000","4,651,000","4,869,000","343,000","335,000","379,000","412,000","401,000","408,000","393,000"
TotalEquityGrossMinorityInterest,"2,843,933,000","2,978,398,000","3,106,717,000","2,653,985,000","2,376,289,000","1,976,293,000","416,551,000","464,195,000","326,133,000","379,640,000","403,881,000","341,503,000","316,412,000","161,839,000","179,395,000","138,647,000","101,960,000","121,794,000","125,394,000","67,164,000","82,299,000","99,074,000","70,844,000","92,693,000","114,508,000","138,376,000","161,101,000","182,647,000","206,359,000","-83,576,000","65,140,000","-37,280,000"
	StockholdersEquity,"2,843,933,000","2,978,398,000","3,106,717,000","2,653,985,000","2,376,289,000","1,976,293,000","416,551,000","464,195,000","326,133,000","379,640,000","403,881,000","341,503,000","316,412,000","161,839,000","179,395,000","138,647,000","101,960,000","121,794,000","125,394,000","67,164,000","82,299,000","99,074,000","70,844,000","92,693,000","114,508,000","138,376,000","161,101,000","182,647,000","206,359,000","-83,576,000","65,140,000","-37,280,000"
		CapitalStock,"23,000","23,000","23,000","20,000","20,000","19,000","13,000","13,000","10,000","10,000","10,000","9,000","9,000","8,000","7,000","6,000","5,000","5,000","5,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","3,000","0","2,000","0"
			PreferredStock,,"0",,,,"0",,,,"0",,,,"0",,,"0",,"0","0","0","0",,"0","0",,"0","0","0",,,
			CommonStock,"23,000","23,000","23,000","20,000","20,000","19,000","13,000","13,000","10,000","10,000","10,000","9,000","9,000","8,000","7,000","6,000","5,000","5,000","5,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","3,000","0","2,000","0"
		AdditionalPaidInCapital,"4,749,402,000","4,701,230,000","4,624,397,000","3,973,479,000","3,829,553,000","3,337,120,000","1,542,848,000","1,487,217,000","1,182,033,000","1,138,316,000","1,085,643,000","944,559,000","870,784,000","678,548,000","666,305,000","593,898,000","525,592,000","520,558,000","483,551,000","397,901,000","384,477,000","374,288,000","321,192,000","318,056,000","315,028,000","313,349,000","311,688,000","310,714,000","310,199,000","1,604,000","135,013,000","408,000"
		RetainedEarnings,"-1,904,707,000","-1,722,848,000","-1,517,724,000","-1,319,548,000","-1,453,334,000","-1,360,847,000","-1,126,509,000","-1,023,607,000","-857,204,000","-758,677,000","-681,772,000","-603,065,000","-554,389,000","-516,712,000","-486,871,000","-455,148,000","-423,477,000","-398,598,000","-358,105,000","-330,703,000","-302,146,000","-275,218,000","-250,370,000","-225,399,000","-200,552,000","-174,962,000","-150,602,000","-128,075,000","-103,817,000","-85,180,000","-69,875,000","-37,688,000"
		GainsLossesNotAffectingRetainedEarnings,"-785,000","-7,000","21,000","34,000","50,000","1,000","199,000","572,000","1,294,000","-9,000","0","0","8,000","-5,000","-46,000","-109,000","-160,000","-171,000","-57,000","-38,000","-36,000","0","18,000","32,000","28,000","-15,000","11,000","4,000","-26,000",,,
TotalCapitalization,"4,425,345,000","4,555,927,000","4,680,372,000","4,223,778,000","2,825,893,000","2,364,466,000","696,421,000","740,287,000","598,520,000","648,395,000","669,075,000","416,687,000","391,240,000","236,316,000","229,749,000","194,222,000","160,514,000","160,878,000","164,424,000","106,139,000","121,220,000","107,795,000","80,412,000","101,093,000","121,549,000","143,880,000","164,898,000","182,647,000","206,359,000","-83,576,000","65,140,000","-37,280,000"
CommonStockEquity,"2,843,933,000","2,978,398,000","3,106,717,000","2,653,985,000","2,376,289,000","1,976,293,000","416,551,000","464,195,000","326,133,000","379,640,000","403,881,000","341,503,000","316,412,000","161,839,000","179,395,000","138,647,000","101,960,000","121,794,000","125,394,000","67,164,000","82,299,000","99,074,000","70,844,000","92,693,000","114,508,000","138,376,000","161,101,000","182,647,000","206,359,000","-83,576,000","65,140,000","-37,280,000"
CapitalLeaseObligations,"147,159,000","146,567,000","143,395,000","140,732,000","94,533,000","61,964,000","52,062,000","50,329,000","50,281,000","50,071,000","51,398,000","53,159,000","49,888,000","3,312,000","3,780,000","4,242,000","4,774,000","5,412,000","4,271,000","3,997,000","2,813,000","1,575,000","1,975,000","2,369,000","2,760,000","3,164,000","3,646,000","4,128,000","3,208,000","3,535,000","1,377,000","2,001,000"
NetTangibleAssets,"-606,967,000","-492,655,000","-344,499,000","-464,293,000","-543,671,000","-869,175,000","18,266,000","60,326,000","-14,677,000","127,688,000","204,290,000","207,115,000","237,161,000","81,275,000","100,437,000","58,436,000","20,724,000","39,703,000","62,451,000","47,220,000","68,745,000","99,074,000","70,844,000","92,693,000","114,508,000","138,376,000","161,101,000","182,647,000","206,359,000","-83,576,000","65,140,000","-37,280,000"
WorkingCapital,"862,705,000","1,034,710,000","1,209,391,000","1,510,362,000","633,951,000","332,187,000","313,664,000","344,225,000","236,157,000","360,538,000","439,593,000","247,827,000","279,885,000","129,127,000","124,469,000","89,857,000","53,970,000","53,294,000","56,146,000","66,551,000","87,683,000","87,047,000","61,650,000","84,484,000","104,141,000","120,433,000","142,062,000","164,636,000","178,569,000","102,020,000","53,527,000","41,577,000"
InvestedCapital,"4,425,345,000","4,555,927,000","4,680,372,000","4,223,778,000","2,825,893,000","2,364,466,000","696,421,000","740,287,000","598,520,000","648,395,000","669,075,000","416,687,000","391,240,000","236,316,000","237,884,000","197,283,000","160,514,000","160,878,000","164,424,000","106,139,000","121,220,000","111,176,000","83,789,000","103,818,000","123,662,000","145,416,000","165,889,000","182,647,000","206,359,000","-83,576,000","65,140,000","-37,280,000"
TangibleBookValue,"-606,967,000","-492,655,000","-344,499,000","-464,293,000","-543,671,000","-869,175,000","18,266,000","60,326,000","-14,677,000","127,688,000","204,290,000","207,115,000","237,161,000","81,275,000","100,437,000","58,436,000","20,724,000","39,703,000","62,451,000","47,220,000","68,745,000","99,074,000","70,844,000","92,693,000","114,508,000","138,376,000","161,101,000","182,647,000","206,359,000","-83,576,000","65,140,000","-37,280,000"
TotalDebt,"1,728,571,000","1,724,096,000","1,717,050,000","1,710,525,000","544,137,000","450,137,000","331,932,000","326,421,000","322,668,000","318,826,000","316,592,000","128,343,000","124,716,000","77,789,000","62,269,000","62,878,000","63,328,000","44,496,000","43,301,000","42,972,000","41,734,000","13,677,000","14,920,000","13,494,000","11,914,000","10,204,000","8,434,000","4,128,000","3,208,000","3,535,000","1,377,000","2,001,000"
NetDebt,"1,256,081,000","654,279,000","652,021,000","462,048,000","255,386,000","263,379,000","173,434,000","107,889,000","182,167,000","117,366,000",,,,,,"10,068,000","40,111,000","27,031,000","5,172,000","11,302,000",,,,,,,,,,,,
ShareIssued,"228,824,000","228,115,734","226,227,000","203,018,000","197,514,010","185,885,658","133,267,656","131,289,000","101,920,000","98,796,060","96,515,000","93,763,000","89,601,000","75,480,699","74,617,232","68,976,036","53,710,140","53,595,914","50,207,961","43,543,485","42,307,799","41,143,513","32,445,924","32,264,451","32,025,864","31,935,121","31,924,026","31,812,958","31,803,345","29,799,284","29,799,284","29,799,284"
OrdinarySharesNumber,"228,824,000","228,115,734","226,227,000","203,018,000","197,514,010","185,885,658","133,267,656","131,289,000","101,920,000","98,796,060","96,515,000","93,763,000","89,601,000","75,480,699","74,617,232","68,976,036","53,710,140","53,595,914","50,207,961","43,543,485","42,307,799","41,143,513","32,445,924","32,264,451","32,025,864","31,935,121","31,924,026","31,812,958","31,803,345","29,799,284","29,799,284","29,799,284"
