name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991
			DeferredIncomeTax,,,"-11,556,000","-201,000","-213,000","0","-8,445,000","-80,000","-162,000","-912,000","1,360,000","-238,000",,,"-3,642,000","1,110,000","1,364,000","1,110,000","8,674,000","-1,332,000","-1,480,000","-1,186,000","-4,864,000","61,000","357,000","-442,000","-2,644,000","-1,047,000","-488,000","-927,000","-198,000","241,000","-49,000","-626,000","31,000","1,021,000","-405,000","-380,000","-822,000","-678,000","-599,000","-285,000","-348,000","-1,165,000","-361,000","-123,000","1,090,000","-242,000","-297,000","-124,000","-901,000","180,000","146,000","187,000","-1,412,000","-212,000","143,000","192,000","516,000","-25,000","-40,000","-15,000","317,000","-69,000","221,000","-104,000","-1,215,000","168,000","306,000","268,000","-9,000","321,000","321,000","283,000","844,000","-434,000","311,000","564,000","-227,000","-503,000","514,000","227,000","-1,904,000","-835,000","-90,000","78,000","-583,000","454,000",,,,,,,,,,,,,,,,,,,"-400,000","0","0","-100,000",,,,"-100,000",,"-100,000","0","-100,000","100,000","-200,000",,,"300,000"
		ProvisionandWriteOffofAssets,"192,000","29,000","120,000","30,000","13,000","18,000","119,000","92,000","91,000","14,000","6,000","12,000",,,"16,000","75,000","-661,000","0","74,000","75,000","75,000","75,000","75,000","75,000","75,000","996,000","3,175,000","50,000","25,000","10,000","89,000","88,000","61,000","70,000","93,000","-2,000","15,000","88,000","71,000","84,000","38,000","73,000","222,000","-56,000","37,000","115,000",,,"-44,000","98,000",,"94,000","-35,000","306,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"8,269,000","2,152,000","2,016,000","1,721,000","2,380,000","2,111,000","3,517,000","1,351,000","1,504,000","1,214,000","44,000","986,000","1,132,000","915,000","331,000","1,131,000","1,147,000","851,000","880,000","804,000","825,000","653,000","662,000","670,000","608,000","440,000","130,000","224,000","188,000","340,000","-364,000","466,000","554,000","490,000","191,000","258,000","264,000","247,000","257,000","256,000","257,000","237,000","165,000","195,000","174,000","86,000","42,000",,,,,,"57,000","79,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,342,000","19,742,000","15,578,000","15,820,000","14,907,000",,,"16,000","43,000","55,000","60,000","161,000",,,,"144,000","377,000","134,000","80,000","602,000","194,000","4,000","372,000","300,000","554,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"-100,000","100,000","-300,000","200,000","-100,000",,"-200,000",,,,,,,,"0","-200,000","100,000",,,,,"0",,,"100,000",,,,"-200,000","100,000"
		ChangeInWorkingCapital,"-63,219,000","-23,917,000","-12,185,000","-1,803,000","-25,314,000","-21,106,000","-34,658,000","-116,813,000","177,954,000","-9,499,000","11,793,000","-5,880,000","-7,795,000","-16,663,000","-27,123,000","-23,395,000","-16,960,000","-19,235,000","-2,972,000","-14,892,000","-29,266,000","4,411,000","37,442,000","-14,250,000","-19,072,000","-6,250,000","7,682,000","-6,802,000","-15,795,000","-576,000","-9,606,000","-272,000","-18,748,000","-15,201,000","1,042,000","-11,317,000","-10,952,000","-10,714,000","3,252,000","-16,816,000","-9,083,000","-3,531,000","-10,377,000","-4,417,000","-4,533,000","-5,148,000","-585,000","-16,689,000","-3,486,000","-4,494,000","4,120,000","-2,891,000","-9,620,000","1,442,000","1,193,000","-2,689,000","-828,000","-12,869,000","3,584,000","-4,110,000","-3,585,000","-1,361,000","-3,575,000","-1,594,000","646,000","-4,363,000","-4,434,000","2,064,000","-12,165,000","-4,506,000","-1,997,000","-2,897,000","-5,416,000","-8,476,000","5,390,000","4,891,000","-3,992,000","-5,300,000","523,000","-2,307,000","-8,820,000","-2,034,000","7,756,000","195,000","-592,000","2,192,000","6,437,000","3,004,000","6,453,000","12,104,000","-3,200,000","1,000,000","-3,200,000","-14,000,000","-18,900,000","-5,500,000","-2,900,000","1,400,000","1,100,000","-2,800,000","3,600,000","500,000","-3,500,000","-2,600,000","-4,600,000","-1,100,000","0","1,500,000","-3,400,000","-3,700,000","-3,200,000","-1,900,000","-2,100,000","300,000","-1,800,000","-1,100,000","-2,200,000","-4,200,000","-2,800,000","-100,000","-900,000","-400,000","-3,200,000"
			ChangeInReceivables,"19,307,000","16,727,000","-9,828,000","6,141,000","6,267,000","8,338,000","-55,684,000","-163,503,000","181,309,000","-29,491,000","-19,466,000","6,776,000","8,889,000","12,611,000","-9,919,000","-16,304,000","-31,300,000","-8,880,000","-4,916,000","-755,000","2,435,000","-2,473,000","14,405,000","-28,297,000","-9,464,000","-4,468,000","-7,841,000","-2,015,000","3,825,000","4,883,000","-16,904,000","-1,181,000","-2,101,000","-5,380,000","-2,168,000","-21,119,000","-5,213,000","-12,291,000","6,680,000","-15,056,000","14,494,000","-15,848,000","-23,266,000","773,000","1,531,000","-2,000,000","11,856,000","-6,146,000","-8,360,000","-11,078,000","216,000","4,150,000","-11,315,000","-4,192,000","7,240,000","-3,386,000","2,489,000","-7,322,000","8,266,000","-1,921,000","-7,492,000","1,506,000","-10,427,000","-5,342,000","574,000","2,099,000","-4,478,000","6,373,000","-10,301,000","4,214,000","-2,279,000","4,444,000","-11,026,000","-7,530,000","7,387,000","2,251,000","-5,119,000","287,000","121,000","-3,435,000","-9,910,000","-115,000","6,573,000","-3,722,000","-4,409,000","-118,000","4,945,000","1,999,000","-1,195,000","7,151,000","7,000,000","8,300,000","-6,100,000","-4,700,000","-11,000,000","-4,100,000","1,400,000","300,000","3,900,000","-4,800,000","-2,600,000","700,000","-1,200,000","-1,100,000","-3,900,000","-4,900,000","2,400,000","-800,000","100,000","-1,500,000","-1,700,000","100,000","-1,800,000","-700,000","1,500,000","-500,000","-1,700,000","-3,500,000","-1,100,000","1,100,000","100,000","-600,000","-600,000"
				ChangesInAccountReceivables,"19,307,000","16,727,000","-9,828,000","6,141,000","6,267,000","8,338,000","-55,684,000","-163,503,000","181,309,000","-29,491,000","-19,466,000","6,776,000","8,889,000","12,611,000","-9,919,000","-16,304,000","-31,300,000","-8,880,000","-4,916,000","-755,000","2,435,000","-2,473,000","14,405,000","-28,297,000","-9,464,000","-4,468,000","-7,841,000","-2,015,000","3,825,000","4,883,000","-16,904,000","-1,181,000","-2,101,000","-5,380,000","-2,168,000","-21,119,000","-5,213,000","-12,291,000","6,680,000","-15,056,000","14,494,000","-15,848,000","-23,266,000","773,000","1,531,000","-2,000,000","11,856,000","-6,146,000","-8,360,000","-11,078,000","216,000","4,150,000","-11,315,000","-4,192,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,"-147,879,000","-33,034,000","-56,667,000","-39,117,000","-19,061,000","-38,978,000","-15,427,000","-8,471,000","-16,452,000","28,016,000","1,275,000","9,004,000","-3,051,000","-18,184,000","-30,689,000","-10,024,000","-12,431,000","6,309,000","5,843,000","-1,300,000","-28,872,000","-818,000","394,000","9,727,000","8,614,000","6,139,000","1,525,000","3,532,000","-15,744,000","-9,515,000","2,598,000","3,609,000","-8,384,000","-10,959,000","-15,323,000","-3,023,000","-4,097,000","3,398,000","-10,968,000","3,001,000","-19,574,000","-1,864,000","13,834,000","-2,012,000","-5,156,000","-3,872,000","-15,878,000","-11,458,000","-3,450,000","719,000","5,415,000","-8,228,000","-3,069,000","10,134,000","-4,706,000","-2,792,000","-3,924,000","-3,758,000","-2,581,000","-6,125,000","413,000","-1,392,000","7,261,000","1,260,000","3,044,000","-2,898,000","-804,000","-3,637,000","-6,119,000","-1,701,000","143,000","-9,427,000","-627,000","242,000","-576,000","2,221,000","3,000","-4,414,000","-1,826,000","-1,445,000","1,526,000","-606,000","-1,862,000","4,895,000","1,193,000","994,000","4,653,000","2,432,000","1,742,000","10,160,000","4,900,000","-5,800,000","100,000","-10,900,000","-11,600,000","-3,500,000","-1,800,000","-3,200,000","900,000","-1,300,000","4,600,000","-800,000","900,000","-1,100,000","-2,200,000","-1,400,000","400,000","1,600,000","-1,600,000","-4,500,000","-1,400,000","-2,300,000","-800,000","-100,000","-200,000","-600,000","-600,000","-1,400,000","-1,700,000","-1,800,000","-700,000","300,000","-1,600,000"
			ChangeInPrepaidAssets,"-1,516,000","-853,000","4,536,000","1,072,000","-6,271,000","-2,017,000","3,993,000","-1,102,000","200,000","2,262,000","2,515,000","1,026,000","-7,515,000","-3,685,000","1,218,000","-53,000","-468,000","-1,550,000","-2,516,000","700,000","-2,076,000","144,000","121,000","261,000","-767,000","-405,000","1,218,000","283,000","-1,313,000","633,000","1,356,000","-768,000","-910,000","-200,000","1,383,000","2,935,000","-3,979,000","501,000","1,462,000","-779,000","-501,000","111,000","-185,000","496,000","-739,000","-11,000","74,000","186,000","247,000","-445,000","-320,000","-209,000","-276,000","787,000",,,"-578,000","394,000","-236,000","-343,000","-21,000","175,000","70,000","180,000","-202,000","104,000","16,000","-300,000","-308,000","601,000","473,000","-227,000","-447,000","53,000","1,085,000","132,000","-752,000","-292,000","20,000","802,000","-1,207,000","413,000","179,000","-36,000","623,000","513,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"64,133,000","-5,190,000","34,033,000","25,598,000","9,692,000","8,952,000","30,076,000","46,132,000","13,767,000","-14,875,000","18,381,000","-21,519,000","4,166,000","-11,091,000","11,695,000","-2,554,000","34,335,000","-16,519,000","3,408,000","-17,848,000","18,826,000","-668,000","20,308,000","-238,000","522,000","-11,930,000","5,012,000","-8,099,000","7,537,000","939,000","7,610,000","-6,617,000","849,000","-3,400,000","15,134,000","70,000","6,975,000","-4,552,000","3,651,000","-7,775,000","3,549,000","11,313,000","1,042,000","-6,978,000","5,640,000","-2,081,000","4,011,000","-1,563,000","8,317,000","7,047,000","-4,068,000","-2,371,000","6,375,000","-5,961,000","176,000","1,346,000","701,000","1,126,000","-815,000","3,655,000","3,250,000","-325,000","874,000","-59,000","-2,125,000","-631,000","649,000","-961,000","4,028,000","-4,604,000","-767,000","1,524,000","4,443,000","180,000","-1,739,000","-739,000","-672,000","1,288,000","637,000","1,895,000","-42,000","611,000","563,000","-1,499,000","-480,000","1,692,000","-4,810,000","-2,867,000","4,590,000","-1,489,000","-11,200,000","-1,700,000","3,900,000","3,400,000","4,100,000","200,000","400,000","2,000,000","-2,100,000","2,700,000","800,000","400,000","-2,000,000","-1,300,000","400,000","4,700,000","0","-200,000","-2,300,000","600,000","0","-100,000","1,100,000","600,000","-1,300,000","-400,000","400,000","300,000","-100,000","500,000","0","-600,000","-500,000"
				ChangeInPayable,"33,871,000","-12,392,000","26,544,000","11,638,000","8,081,000","737,000","4,917,000","28,999,000","10,681,000","-19,346,000","9,365,000","-21,519,000","4,166,000","-11,091,000","11,695,000","-2,554,000","34,335,000","-16,519,000","3,408,000","-17,848,000","18,826,000","-668,000","20,308,000","-238,000","522,000","-11,930,000","5,012,000","-8,099,000","7,537,000","939,000","7,610,000","-6,617,000","849,000","-3,400,000","15,134,000","70,000","6,975,000","-4,552,000","3,651,000","-7,775,000","3,549,000","11,313,000","1,042,000","-6,978,000","5,640,000","-2,081,000","4,011,000","-1,563,000","8,317,000","7,047,000","-4,068,000","-2,371,000","6,375,000","-5,961,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"33,871,000","-12,392,000","26,544,000","11,638,000","8,081,000","737,000","4,917,000","28,999,000","10,681,000","-19,346,000","9,365,000","-21,519,000","4,166,000","-11,091,000","11,695,000","-2,554,000","34,335,000","-16,519,000","3,408,000","-17,848,000","18,826,000","-668,000","20,308,000","-238,000","522,000","-11,930,000","5,012,000","-8,099,000","7,537,000","939,000","7,610,000","-6,617,000","849,000","-3,400,000","15,134,000","70,000","6,975,000","-4,552,000","3,651,000","-7,775,000","3,549,000","11,313,000","1,042,000","-6,978,000","5,640,000","-2,081,000","4,011,000","-1,563,000","8,317,000","7,047,000","-4,068,000","-2,371,000","6,375,000","-5,961,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangeInAccruedExpense,"30,262,000","7,202,000","7,489,000","13,960,000","1,611,000","8,215,000","25,159,000","17,133,000","3,086,000","4,471,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,"-5,710,000","-1,976,000","-1,365,000","-188,000","-2,181,000","-1,270,000","-2,052,000","2,856,000","-2,560,000","-2,219,000","-304,000","-262,000","1,820,000","418,000","-3,636,000","-826,000","1,640,000","-1,075,000","736,000","-3,141,000","-2,312,000","-191,000","49,000","-1,409,000","-1,743,000","-1,487,000","690,000","-1,946,000","-1,284,000","-1,422,000",,,,"-433,000","-120,000","-268,000","89,000","-77,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"485,000",,,,"1,213,000","3,363,000","-790,000","-3,845,000","-1,400,000","300,000","-2,300,000","-600,000","1,000,000","-400,000","-2,200,000","1,000,000","-1,300,000","0","700,000","-800,000","-800,000","500,000","100,000","700,000","-1,800,000","200,000","0","400,000","0",,,"300,000","-1,100,000",,,"100,000","-100,000","-300,000","0","200,000","100,000"
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,198,000","-7,253,000","2,811,000","-1,682,000","3,450,000","-5,657,000","2,804,000","-755,000","2,342,000","-377,000","-761,000","3,092,000","3,921,000","-959,000","667,000","-1,269,000","1,955,000","465,000","-3,444,000","-729,000","335,000","282,000","-1,465,000","-2,174,000","2,696,000","108,000","-2,918,000","175,000","589,000","535,000","-3,016,000","367,000","789,000","2,241,000","-1,421,000","-648,000","1,026,000","2,548,000","-2,169,000","1,055,000","-124,000","813,000","-2,337,000","1,818,000","-189,000","2,481,000","-889,000","436,000","-1,923,000","2,106,000","127,000","-2,500,000",,,"-1,200,000","-1,400,000","2,300,000","-700,000","1,300,000","-300,000","600,000","100,000","1,000,000","-400,000","400,000","1,000,000","-200,000","-1,000,000","700,000","400,000","1,300,000",,"200,000","-300,000","200,000","-700,000","500,000","-200,000","300,000","200,000",,,"300,000","-600,000"
