name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019
OperatingCashFlow,"68,000,000","37,100,000","3,600,000","20,600,000","6,700,000","-1,700,000","6,400,000","10,300,000","-3,000,000","9,700,000","-6,400,000","10,200,000","12,500,000","10,400,000"
	CashFlowFromContinuingOperatingActivities,"68,000,000","37,100,000","3,600,000","20,600,000","6,700,000","-1,700,000","6,400,000","10,300,000","-3,000,000","9,700,000","-6,400,000","10,200,000","12,500,000","10,400,000"
		NetIncomeFromContinuingOperations,"-36,200,000","-13,200,000","-13,700,000","-13,800,000","4,500,000","-51,000,000","-21,300,000","-9,900,000","-75,000,000","-5,200,000","-13,800,000","-22,600,000","-8,200,000","-13,500,000"
		OperatingGainsLosses,,,"0","0","0","200,000","9,500,000","0",,,,,,
		DepreciationAmortizationDepletion,"108,200,000","29,100,000","27,600,000","25,800,000","25,700,000","25,300,000","24,100,000","24,300,000","18,100,000","17,700,000","16,900,000","16,100,000","15,300,000","14,900,000"
			DepreciationAndAmortization,"108,200,000","29,100,000","27,600,000","25,800,000","25,700,000","25,300,000","24,100,000","24,300,000","18,100,000","17,700,000","16,900,000","16,100,000","15,300,000","14,900,000"
		DeferredTax,"-8,700,000","-6,300,000","1,800,000","-2,000,000","-2,200,000","-100,000","-2,400,000","1,500,000","200,000","-600,000","-300,000","-100,000","300,000","100,000"
			DeferredIncomeTax,"-8,700,000","-6,300,000","1,800,000","-2,000,000","-2,200,000","-100,000","-2,400,000","1,500,000","200,000","-600,000","-300,000","-100,000","300,000","100,000"
		AssetImpairmentCharge,,,"0","-100,000",,,"0","0",,,"600,000","1,300,000",,
		ProvisionandWriteOffofAssets,"7,600,000","3,000,000","1,000,000","2,200,000","1,400,000","6,700,000","800,000","1,500,000","3,800,000","1,600,000","1,400,000","1,600,000","1,300,000","1,200,000"
		StockBasedCompensation,"43,700,000","16,900,000","13,900,000","6,300,000","6,600,000","14,000,000","10,000,000","6,200,000",,,,"0",,
		OtherNonCashItems,"7,300,000","2,200,000","1,500,000","2,200,000","1,400,000","1,700,000","2,700,000","1,700,000","-10,000,000","-7,400,000","2,000,000","9,100,000","3,100,000","4,900,000"
		ChangeInWorkingCapital,"-53,900,000","5,400,000","-28,500,000","0","-30,800,000","1,500,000","-17,000,000","-15,000,000","2,400,000","3,600,000","-13,200,000","4,800,000","700,000","2,800,000"
			ChangeInReceivables,"-100,300,000","-20,000,000","-23,000,000","-6,000,000","-51,300,000","-40,700,000","0","-24,100,000","-5,100,000","9,300,000","-7,900,000","400,000","-5,300,000","-8,200,000"
				ChangesInAccountReceivables,"-100,000,000","-20,000,000","-22,700,000","-6,000,000","-51,300,000","-40,700,000","0","-24,100,000","-4,800,000","9,600,000","-7,300,000","400,000","-4,400,000","-7,300,000"
			ChangeInInventory,"3,400,000","1,700,000","-1,100,000","-100,000","2,900,000","100,000","1,100,000","0","400,000","-300,000","600,000","-300,000","-2,200,000","200,000"
			ChangeInPrepaidAssets,"-900,000","600,000","1,000,000","200,000","-2,700,000","1,100,000","1,700,000","-2,200,000","2,500,000","-3,200,000","-400,000","-1,400,000","400,000","-1,300,000"
			ChangeInPayablesAndAccruedExpense,"45,700,000","18,500,000","-2,800,000","8,400,000","21,600,000","34,400,000","-18,700,000","11,500,000","6,800,000","-6,900,000","-3,500,000","5,900,000","9,000,000","8,000,000"
				ChangeInPayable,"43,900,000","15,400,000","-2,600,000","8,300,000","22,800,000","28,000,000","-18,900,000","10,300,000","11,300,000","-4,700,000","-1,500,000","2,000,000","7,900,000","3,900,000"
					ChangeInAccountPayable,"43,900,000","15,400,000","-2,600,000","8,300,000","22,800,000","28,000,000","-18,900,000","10,300,000","11,300,000","-4,700,000","-1,500,000","2,000,000","7,900,000","3,900,000"
				ChangeInAccruedExpense,"1,800,000","3,100,000","-200,000","100,000","-1,200,000","6,400,000","200,000","1,200,000","-4,500,000","-2,200,000","-2,000,000","3,900,000","1,100,000","4,100,000"
			ChangeInOtherWorkingCapital,"-1,800,000","4,600,000","-2,600,000","-2,500,000","-1,300,000","6,600,000","-1,100,000","-200,000","-2,200,000","4,700,000","-2,000,000","200,000","-1,200,000","4,100,000"
InvestingCashFlow,"-163,100,000","-43,900,000","-34,700,000","-46,500,000","-38,000,000","-77,500,000","-70,200,000","-15,200,000","-7,100,000","-9,600,000","-10,500,000","-70,400,000","-10,800,000","-7,100,000"
	CashFlowFromContinuingInvestingActivities,"-163,100,000","-43,900,000","-34,700,000","-46,500,000","-38,000,000","-77,500,000","-70,200,000","-15,200,000","-7,100,000","-9,600,000","-10,500,000","-70,400,000","-10,800,000","-7,100,000"
		CapitalExpenditureReported,"-25,400,000","-8,000,000","-8,000,000","-4,700,000","-4,700,000","-3,600,000","-2,700,000","-1,900,000","-2,900,000","-2,200,000","-4,700,000","-1,500,000","-1,200,000","-1,000,000"
		NetPPEPurchaseAndSale,"-53,900,000","-10,900,000","-12,500,000","-17,700,000","-12,800,000","-11,100,000","-10,900,000","-7,000,000","0","-1,400,000","-500,000","-1,500,000","-4,200,000","-2,000,000"
			PurchaseOfPPE,"-53,900,000","-10,900,000","-12,500,000","-17,700,000","-12,800,000","-11,100,000","-10,900,000","-7,000,000","0","-1,400,000","-500,000","-1,500,000","-4,200,000","-2,000,000"
		NetIntangiblesPurchaseAndSale,"-41,300,000","-10,900,000","-12,900,000","-10,100,000","-7,400,000","-6,200,000","-6,800,000","-6,300,000","-4,200,000","-6,000,000","-5,300,000","-7,200,000","-5,400,000","-4,100,000"
			PurchaseOfIntangibles,"-41,300,000","-10,900,000","-12,900,000","-10,100,000","-7,400,000","-6,200,000","-6,800,000","-6,300,000","-4,200,000","-6,000,000","-5,300,000","-7,200,000","-5,400,000","-4,100,000"
		NetBusinessPurchaseAndSale,"-26,500,000","-12,600,000","-300,000","-14,000,000","400,000","-40,600,000","-49,800,000",,,,"0",,,
			PurchaseOfBusiness,"-26,500,000","-12,600,000","-300,000","-14,000,000","400,000","-40,600,000","-49,800,000",,,,"0",,,
		NetInvestmentPurchaseAndSale,"-16,000,000","-1,500,000","-1,000,000","0","-13,500,000","-16,000,000",,,,,,,,
			PurchaseOfInvestment,"-16,000,000","-1,500,000","-1,000,000","0","-13,500,000","-16,000,000",,,,,,,,
