name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007
				Depreciation,"165,200,000","43,300,000","41,000,000","39,200,000","41,700,000","44,400,000","44,500,000","44,300,000","45,300,000","45,500,000","45,900,000","46,400,000","46,200,000","49,100,000","47,400,000","51,500,000","51,500,000","55,700,000","55,300,000","55,400,000","52,100,000","49,700,000","50,900,000","50,000,000","49,000,000","48,300,000","46,800,000","44,900,000","38,000,000","36,600,000","37,200,000","34,700,000","25,300,000","7,300,000","5,397,000","4,531,000","4,415,000","3,057,000",,,,,,,,,,,,,,,,,,,,,,
				AmortizationCashFlow,"-1,500,000","-1,200,000","-1,700,000","500,000","900,000","7,100,000","-1,700,000","-1,100,000","-3,700,000","-3,700,000","-600,000","-300,000","-1,700,000","-2,000,000","-2,900,000","-2,900,000","-4,200,000","-4,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					AmortizationOfIntangibles,"-1,500,000","-1,200,000","-1,700,000","500,000","900,000","7,100,000","-1,700,000","-1,100,000","-3,700,000","-3,700,000","-600,000","-300,000","-1,700,000","-2,000,000","-2,900,000","-2,900,000","-4,200,000","-4,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DeferredTax,"119,700,000","5,700,000","30,100,000","20,300,000","63,600,000","-1,800,000","48,100,000","-15,900,000","-4,900,000","-100,000","-100,000","7,300,000","19,600,000","-100,000","18,800,000","4,400,000","20,600,000","-4,500,000","-18,700,000","-5,400,000","5,400,000","-5,800,000","11,100,000","4,300,000","-7,200,000","600,000","22,300,000","1,200,000","11,100,000","-10,200,000","-12,600,000","6,600,000","25,400,000","8,800,000","3,745,000","758,000","-100,000","-1,703,000","2,828,000","-2,500,000","-725,000","-84,000",,,,,,,,,,,,,"-42,212","-30,746",,,,
			DeferredIncomeTax,"119,700,000","5,700,000","30,100,000","20,300,000","63,600,000","-1,800,000","48,100,000","-15,900,000","-4,900,000","-100,000","-100,000","7,300,000","19,600,000","-100,000","18,800,000","4,400,000","20,600,000","-4,500,000","-18,700,000","-5,400,000","5,400,000","-5,800,000","11,100,000","4,300,000","-7,200,000","600,000","22,300,000","1,200,000","11,100,000","-10,200,000","-12,600,000","6,600,000","25,400,000","8,800,000","3,745,000","758,000","-100,000","-1,703,000","2,828,000","-2,500,000","-725,000","-84,000",,,,,,,,,,,,,"-42,212","-30,746",,,,
		AmortizationOfSecurities,,,,,,,,,,,,,"-1,700,000","-2,000,000","-2,900,000","-2,900,000","-4,200,000","-4,600,000","7,300,000","-6,600,000","-200,000","100,000","-10,300,000","4,100,000","2,400,000","2,300,000","2,700,000","2,900,000","-1,800,000","-4,200,000","-11,500,000",,"100,000","300,000","9,682,000","-9,201,000","183,000","336,000","-1,111,000","-6,437,000","386,000","265,000","-654,000","-5,497,000","241,000","71,000",,,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,,,,"4,200,000",,,,,,,,,,,,,,,"-18,700,000","-5,400,000",,,"11,100,000",,,"600,000","22,300,000","1,200,000",,,"-12,600,000",,,,,,,,,,,,"-2,472,000",,,,,,,,,,,,,,,,,
		UnrealizedGainLossOnInvestmentSecurities,,,,,,,,,,,,,,,,,,"300,000","-4,700,000","8,800,000","6,700,000","300,000","-300,000","100,000","-5,700,000","-600,000",,,,"400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"28,100,000","7,100,000","6,800,000","6,900,000","7,300,000","7,700,000","7,800,000","7,600,000","8,300,000","8,600,000","6,300,000","6,300,000","7,200,000","10,400,000","9,200,000","9,200,000","8,800,000","9,900,000","9,000,000","9,300,000","9,400,000","10,500,000","17,300,000","15,600,000","14,700,000","17,500,000","11,200,000","5,500,000","6,800,000","7,300,000","7,100,000","5,300,000","1,700,000","1,700,000","2,034,000","2,035,000","1,662,000","1,769,000","3,147,000","2,922,000","1,207,000","871,000","1,294,000","1,296,000","1,298,000","1,167,000",,,,,,,,,,,,,,
		OtherNonCashItems,"24,900,000","3,700,000","15,300,000","900,000","7,100,000","7,700,000","2,900,000","1,400,000","1,700,000","2,400,000","3,000,000","2,600,000","2,400,000","2,800,000","3,000,000","2,300,000","6,700,000","2,600,000","7,300,000","-6,600,000","-200,000","100,000","-10,300,000","-3,500,000","-6,200,000","2,300,000","-18,200,000","-27,000,000","-54,900,000","-8,400,000","-30,400,000","-28,200,000","-86,000,000","-83,900,000","-48,191,000","-5,321,000","-2,805,000","-11,683,000","-45,857,000","-20,646,000","34,668,000","-538,000",,"-4,201,000","-2,811,000","-1,976,000",,,,,,,,,,,,"-1,621,880",,
		ChangeInWorkingCapital,"-51,700,000","-76,000,000","18,300,000","-24,200,000","28,100,000","-66,100,000","30,700,000","45,500,000","-32,700,000","-43,600,000","-1,800,000","-3,400,000","-20,600,000","-23,500,000","-8,200,000","12,500,000","2,100,000","37,000,000","-47,900,000","21,900,000","3,900,000","-35,700,000","-700,000","4,800,000","-3,500,000","-53,100,000","26,800,000","41,500,000","60,800,000","-38,000,000","120,000,000","-3,000,000","58,200,000","-26,700,000","73,705,000","17,832,000","14,754,000","-15,991,000","56,687,000","3,925,000","-8,609,000","-6,596,000","5,142,000","4,132,000","7,623,000","-8,545,000",,,,,"-4,004,557","474,243","-172,579","-34,107","79,922","112,242","-758,621","140,098","414,177","304,546"
			ChangeInReceivables,"-4,200,000","-4,300,000","1,400,000","-1,500,000","-1,900,000","1,500,000","4,600,000","6,800,000","-8,100,000","1,200,000","1,100,000","-900,000","-9,100,000","9,900,000","16,400,000","-11,800,000","-17,300,000","14,600,000","-9,000,000","6,700,000","-13,200,000","1,600,000","-8,400,000","15,200,000","-17,700,000","-12,000,000","1,700,000","4,500,000","-2,300,000","-1,900,000","-10,600,000","-2,200,000","-8,300,000","-7,500,000","21,916,000","-7,760,000","-3,780,000","324,000","-3,492,000","-3,291,000","3,481,000","-4,346,000","-6,574,000","-3,215,000","618,000","-747,000",,,,,,,,,,,,,,
				ChangesInAccountReceivables,"-4,200,000","-4,300,000","1,400,000","-1,500,000","-1,900,000","1,500,000","4,600,000","6,800,000","-8,100,000","1,200,000","1,100,000","-900,000","-9,100,000","9,900,000","16,400,000","-11,800,000","-17,300,000","14,600,000","-9,000,000","6,700,000","-13,200,000","1,600,000","-8,400,000","15,200,000","-17,700,000","-12,000,000","1,700,000","4,500,000","-2,300,000","-1,900,000","-10,600,000","-2,200,000","-8,300,000","-7,500,000","21,916,000","-7,760,000","-3,780,000","324,000","-7,384,000","601,000","3,481,000","-4,346,000","-1,163,000","319,000","618,000","-747,000",,,,,,,,,,,,,,
			ChangeInPrepaidAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,688","95","11,817","-97,603","84,464","-110,053","-118,507",,
			ChangeInPayablesAndAccruedExpense,"-36,900,000","-61,000,000","17,200,000","-19,100,000","26,000,000","-48,700,000","16,500,000","40,200,000","-25,000,000","-36,300,000","-2,700,000","4,100,000","1,300,000","-27,200,000","-31,300,000","27,500,000","23,400,000","22,500,000","-45,000,000","23,100,000","22,200,000","-29,300,000","5,800,000","-4,800,000","16,900,000","-29,500,000","39,100,000","38,100,000","62,900,000","-36,800,000","65,300,000","-5,600,000","70,300,000","-18,600,000","17,877,000","3,126,000","15,012,000","-22,715,000","13,570,000","-1,938,000","-6,363,000","1,880,000","9,954,000","257,000","14,514,000","-8,568,000",,,,,"1,794,200","827,940","-129,564","44,424",,,,,,
				ChangeInPayable,,"-61,000,000",,,,,,,,,,,,,,,,"22,500,000",,,,,,,,,,,,,,,,,"248,000","-337,000","937,000","-648,000","456,000","634,000","-325,000","-801,000","1,445,000","-518,000","207,000","-927,000",,,,,"501,000","0","0","0",,,,,,
					ChangeInTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0",,,,,,
						ChangeInIncomeTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0",,,,,,
					ChangeInAccountPayable,,"-61,000,000",,,,,,,,,,,,,,,,"22,500,000",,,,,,,,,,,,,,,,,"248,000","-337,000","937,000","-648,000","456,000","634,000","-325,000","-801,000","1,445,000","-518,000","207,000","-927,000",,,,,,,,,,,,,,
				ChangeInAccruedExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-36,800,000","65,300,000","-5,600,000","70,300,000","-18,600,000","17,629,000","3,463,000","14,075,000","-22,067,000","13,114,000","-2,572,000","-6,038,000","2,681,000","8,509,000","775,000","14,307,000","-7,641,000",,,,,"1,293,200","827,940","-129,564","44,424",,,,,,
			ChangeInOtherCurrentAssets,"-10,600,000","-10,700,000","-300,000","-3,600,000","4,000,000","-18,900,000","9,600,000","-1,500,000","400,000","-8,500,000","-200,000","-6,600,000","-12,800,000","-6,200,000","6,700,000","-3,200,000","-4,000,000","-100,000","6,100,000","-7,900,000","-5,100,000","-8,000,000","1,900,000","-5,600,000","-2,700,000","-11,600,000","-14,000,000","-1,100,000","200,000","700,000","-23,500,000","4,800,000","-3,800,000","-600,000","8,970,000","-2,381,000","-5,945,000","-2,044,000",,,,,,,,,,,,,,"-372,397","-47,871","-94,620",,,,"-56,542",,
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"177,525","27,778","-705,110","315,147","436,782",
			ChangeInOtherWorkingCapital,"-14,900,000",,,,,,,"-1,500,000","400,000","-8,500,000","-200,000","-6,600,000","-12,800,000","-6,200,000","6,700,000","-3,200,000","-4,000,000","-100,000","6,100,000","-7,900,000","-5,100,000","-8,000,000","1,900,000","-5,600,000","-2,700,000","-11,600,000","-14,000,000","-1,100,000","200,000","700,000","65,300,000","4,800,000","-3,800,000","-600,000","24,942,000","24,847,000","9,467,000","8,444,000","49,729,000","9,154,000","-5,727,000","-4,130,000","1,762,000","7,090,000","-7,509,000","770,000",,,,,"-2,392,045","4,012","4,761","4,272",,,,,,
		DividendReceivedCFO,"83,800,000","18,000,000","37,200,000","14,300,000","14,300,000","16,400,000","15,000,000","15,900,000","13,800,000","15,700,000","40,100,000","5,700,000","16,300,000","12,000,000","27,700,000","9,000,000","16,800,000","8,500,000","19,400,000","12,800,000","40,600,000","19,300,000","28,500,000","40,000,000","11,400,000","15,600,000","30,700,000","20,600,000","18,200,000","19,000,000",,"21,200,000","47,300,000","10,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,
InvestingCashFlow,"-1,437,200,000","-246,300,000","-357,700,000","-419,300,000","-413,900,000","152,900,000","456,600,000","-48,000,000","-57,800,000","240,000,000","76,300,000","-6,600,000","11,800,000","100,800,000","80,500,000","84,100,000","483,100,000","-54,600,000","72,500,000","-141,800,000","8,300,000","-9,200,000","36,700,000","-204,000,000","-267,800,000","148,400,000","-228,400,000","-482,300,000","19,300,000","-792,200,000","-524,300,000","-262,200,000","-1,110,000,000","-576,700,000","-93,809,000","-59,766,000","-178,285,000","-16,940,000","-313,218,000","-20,215,000","-83,693,000","27,398,000","-85,812,000","-44,991,000","-50,832,000","-16,499,000","-5,539,000","-44,489,000","-56,739,000","-8,069,000","71,538,201","852,799","250,000","245,000","417,499","591,193","1,284,039","680,226","-247,000,000","245,035,735"
	CashFlowFromContinuingInvestingActivities,"-1,437,200,000","-246,300,000","-357,700,000","-419,300,000","-413,900,000","152,900,000","456,600,000","-48,000,000","-57,800,000","240,000,000","76,300,000","-6,600,000","11,800,000","100,800,000","80,500,000","84,100,000","483,100,000","-54,600,000","72,500,000","-141,800,000","8,300,000","-9,200,000","36,700,000","-204,000,000","-267,800,000","148,400,000","-228,400,000","-482,300,000","19,300,000","-792,200,000","-524,300,000","-262,200,000","-1,110,000,000","-576,700,000","-93,809,000","-59,766,000","-178,285,000","-16,940,000","-313,218,000","-20,215,000","-83,693,000","27,398,000","-85,812,000","-44,991,000","-50,832,000","-16,499,000","-5,539,000","-44,489,000","-56,739,000","-8,069,000","71,538,201","852,799","250,000","245,000","417,499","591,193","1,284,039","680,226","-247,000,000","245,035,735"
		CapitalExpenditureReported,"-118,500,000","-26,600,000","-37,700,000","-32,900,000","-21,300,000","-47,300,000","-79,500,000","-35,900,000","-41,200,000","-37,500,000","-46,200,000","-47,800,000","-40,200,000","-56,900,000",,,,,,,,,,,,,,,,,"0",,,,"-149,000",,,,,,,,,,,,,,,,,,,,,,,,,
		NetPPEPurchaseAndSale,,,,,,,,,,,,,,,,,,"-76,300,000","57,900,000","-171,200,000","-35,200,000","-6,700,000","72,900,000","-218,300,000","-269,900,000","5,800,000","-294,400,000","-527,900,000","240,000,000","-722,700,000","-415,600,000",,"-917,100,000","-357,700,000","-52,989,000","-114,402,000","5,581,000","3,410,000","-101,959,000","-16,172,000","0","17,905,000","5,887,000","-1,930,000","84,000","332,000","-17,855,000","0","0","3,639,000",,,,,,,,,,
			PurchaseOfPPE,,,,,,,,,,,,,,,,,,"-190,200,000","-339,300,000","-190,100,000","-237,900,000","-47,000,000","-201,200,000","-300,900,000","-345,300,000","-102,200,000","-393,600,000","-547,300,000","-229,600,000","-757,100,000","-424,000,000",,"-922,100,000","-367,700,000","-52,640,000",,,,"-102,787,000",,,,"-750,000",,,,,,,,,,,,,,,,,
			SaleOfPPE,,,,,,,,,,,,,,,,,,"113,900,000","397,200,000","18,900,000","202,700,000","40,300,000","274,100,000","82,600,000","75,400,000","108,000,000","99,200,000","19,400,000","469,600,000","34,400,000","8,400,000",,"5,000,000","10,000,000","-349,000","1,458,000","5,581,000","3,410,000","828,000","0","0","17,905,000","6,637,000","0","84,000","332,000","5,909,000","0","0","3,639,000",,,,,,,,,,
		NetIntangiblesPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-92,714,000","-15,607,000",,,"-403,000","-15,414,000",,,"-889,000","0",,"-14,735,000","-3,662,000","-181,000",,,,,,,,,,
			PurchaseOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-92,714,000","-15,607,000",,,"-403,000","-15,414,000",,,"-889,000","0",,"-14,735,000","-3,662,000","-181,000",,,,,,,,,,
		NetBusinessPurchaseAndSale,"-377,600,000","-149,600,000","-102,200,000","-75,000,000","-50,800,000","-52,800,000","-43,400,000","-3,700,000","-19,200,000","-45,300,000","-120,600,000","-45,300,000","-79,800,000","-20,300,000","-59,600,000","-167,500,000","-106,800,000","-18,800,000","-17,600,000","-25,600,000","-7,900,000","-28,800,000","-54,600,000","-24,700,000","-22,400,000","-23,200,000","-29,100,000","-26,600,000","-113,400,000","-15,200,000","-28,100,000","-33,600,000","-38,900,000","-67,100,000","-36,653,000","-106,379,000","-153,879,000","-19,189,000",,,"-24,990,000","5,143,000",,,,,"62,372,000",,,,,,,,,,,,,
			PurchaseOfBusiness,"-377,600,000","-149,600,000","-102,200,000","-75,000,000","-50,800,000","-52,800,000","-43,400,000","-3,700,000","-19,200,000","-45,300,000","-120,600,000","-45,300,000","-79,800,000","-20,300,000","-103,000,000","-167,500,000","-106,800,000","-18,800,000","-17,600,000","-25,600,000","-7,900,000","-28,800,000","-54,600,000","-24,700,000","-22,400,000","-23,200,000","-29,100,000","-26,600,000","-113,400,000","-15,200,000","-28,100,000","-33,600,000","-38,900,000","-67,100,000","-40,453,000","-106,379,000","-127,140,000","-45,928,000",,,"-44,151,000","-5,318,000",,,,,,,,,,,,,,,,,,
			SaleOfBusiness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"10,653,000","26,739,000",,,"19,161,000","10,461,000",,,,,,,,,,,,,,,,,,
		NetInvestmentPropertiesPurchaseAndSale,"-943,500,000","-69,800,000","-241,600,000","-321,600,000","-310,500,000","228,300,000","529,200,000","47,500,000","-1,100,000","184,300,000","235,700,000","-11,200,000","90,800,000","177,800,000","125,500,000","231,500,000","555,000,000","-45,800,000","51,500,000","-147,300,000","-35,200,000","-6,700,000","72,900,000","-218,300,000","-269,900,000","5,800,000","-294,400,000","-527,900,000","240,000,000","-722,700,000","-415,600,000","-247,100,000","-917,100,000","-357,700,000","-52,989,000","-6,081,000","-87,133,000","-12,197,000",,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfInvestmentProperties,"-1,235,500,000","-103,700,000","-255,700,000","-399,800,000",,,"-70,100,000","0","0","0","-114,000,000","-40,900,000","-56,000,000","-1,200,000","-137,800,000","-98,900,000","-165,600,000","-198,600,000","-345,700,000","-203,100,000","-237,900,000","-47,000,000","-201,200,000","-300,900,000","-345,300,000","-102,200,000","-393,600,000","-547,300,000","-229,600,000","-757,100,000","-424,000,000","-248,400,000","-922,100,000","-367,700,000","-52,640,000","-7,539,000","-92,714,000","-15,607,000",,,,,,,,,,,,,,,,,,,,,,
			SaleOfInvestmentProperties,"292,000,000","33,900,000","14,100,000","78,200,000","165,800,000","228,300,000","599,300,000","47,500,000","-1,100,000","184,300,000","349,700,000","29,700,000","146,800,000","179,000,000","263,300,000","330,400,000","720,600,000","152,800,000","397,200,000","55,800,000","202,700,000","40,300,000","274,100,000","82,600,000","75,400,000","108,000,000","99,200,000","19,400,000","469,600,000","34,400,000","8,400,000","1,300,000","5,000,000","10,000,000","-349,000","1,458,000","5,581,000","3,410,000",,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,"-20,500,000","5,800,000","0","-26,300,000","0","-3,800,000","-12,500,000","-400,000","-6,000,000","32,500,000","-800,000","26,600,000","8,000,000","-400,000","3,900,000","14,700,000","-5,000,000","7,300,000","-5,400,000","10,700,000","300,000","8,400,000","-7,800,000","10,800,000","11,400,000","143,700,000","10,900,000","10,700,000","-137,300,000","-54,800,000","-45,400,000","-25,200,000","-198,600,000","-162,900,000","77,800,000","0","10,000,000","0","130,538,000","-75,955,000","-3,104,000","21,325,000","70,099,000","-103,360,000",,,"-74,279,000","-59,000",,,,"852,799","250,000","245,000",,,,,,
			PurchaseOfInvestment,,,"0","-26,300,000","0","-3,800,000","-1,900,000","-400,000","-29,000,000","-45,300,000","0","1,700,000","-1,300,000","-400,000","-300,000","-400,000","-2,100,000","-200,000","-2,800,000","-300,000","-200,000","-700,000","-4,600,000","-13,400,000","-300,000","-9,100,000","-6,900,000","-400,000","-147,600,000","-91,100,000","-60,900,000","-109,900,000","-217,100,000","-163,100,000","240,847,000","-273,747,000","0","-5,700,000","79,120,000","-74,654,000","-4,405,000","-61,000","70,099,000","-102,874,000",,,"-74,279,000","-59,000",,,,,,,,,,,,
			SaleOfInvestment,,,,,,,"-10,600,000","0","3,800,000","32,500,000","-800,000","24,900,000","9,300,000","0","4,200,000","15,100,000","-2,900,000","7,500,000","-2,600,000","11,000,000","500,000","9,100,000","-3,200,000","24,200,000","11,700,000","152,800,000","17,800,000","11,100,000","10,300,000","36,300,000","15,500,000","84,700,000","18,500,000","200,000","81,500,000","0","10,000,000","0","51,418,000","-1,301,000","1,301,000","21,386,000",,,,,,,,,,"852,799","250,000","245,000",,,,,,
		DividendsReceivedCFI,"68,400,000","7,200,000","27,800,000","28,300,000","5,100,000","21,600,000","72,000,000","16,900,000","9,300,000","79,300,000","9,100,000","72,300,000","28,000,000","5,600,000","15,700,000","5,400,000","29,500,000","13,100,000","44,000,000","20,400,000","51,100,000","17,900,000","26,200,000","28,200,000","11,400,000","23,800,000","88,000,000","58,100,000","25,900,000","8,000,000","12,500,000","43,700,000","44,600,000","11,000,000","-49,417,000","68,049,000","46,426,000","28,842,000",,,,,,,,,,,,,,,,,,,,,,
