name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001
TotalAssets,"6,492,000,000","7,279,563,000","7,258,083,000","7,856,477,000","7,020,915,000","7,309,812,000","7,271,650,000","7,240,774,000","7,292,469,000","7,966,658,000","7,883,707,000","8,973,874,000","9,041,714,000","8,913,637,000","9,147,976,000","9,119,217,000","9,425,226,000","9,327,692,000","9,193,527,000","9,221,808,000","9,160,335,000","9,216,417,000","9,316,606,000","9,241,467,000","9,001,727,000","7,631,506,000","7,599,361,000","7,560,373,000","7,619,196,000","8,194,429,000","8,048,705,000","8,398,951,000","7,991,937,000","8,323,850,000","8,727,168,000","8,367,597,000","8,463,034,000","8,276,043,000","8,769,440,000","8,392,136,000","8,521,177,000","8,270,276,000","8,189,819,000","7,669,039,000","7,550,208,000","7,614,923,000","7,692,410,000","7,267,885,000","7,253,826,000","7,178,483,000","7,065,317,000","6,907,900,000","6,719,520,000","6,423,721,000","6,605,120,000","6,670,053,000","6,172,295,000","5,796,179,000","5,547,398,000","5,280,295,000","5,043,536,000","4,874,870,000","4,882,807,000","4,812,605,000","4,854,598,000","4,574,445,000","4,223,665,000","4,094,490,000","4,207,733,000","3,969,557,000","3,768,389,000","3,591,107,000","3,546,407,000","3,449,482,000","3,287,518,000","3,246,854,000","3,139,678,000","3,142,151,000","3,112,180,000","3,206,127,000","3,166,221,000","3,091,162,000","2,921,584,000","3,019,737,000","2,857,526,000"
	CurrentAssets,"4,557,000,000","5,562,642,000","5,281,385,000","5,926,159,000","5,169,537,000","5,034,009,000","5,010,399,000","5,027,386,000","5,129,489,000","5,516,272,000","5,322,888,000","5,157,552,000","5,242,608,000","5,440,893,000","5,584,161,000","5,455,836,000","5,694,762,000","5,601,257,000","5,514,894,000","5,613,818,000","5,560,338,000","5,610,270,000","5,741,578,000","5,651,240,000","5,402,869,000","5,278,287,000","5,229,758,000","5,202,717,000","5,379,253,000","5,758,047,000","5,659,480,000","6,004,845,000","5,614,751,000","6,003,683,000","6,441,354,000","6,186,539,000","6,260,805,000","6,094,137,000","6,518,107,000","6,171,173,000","6,164,929,000","5,880,623,000","6,049,361,000","5,592,494,000","5,450,396,000","5,562,825,000","5,564,114,000","5,201,409,000","5,252,447,000","5,122,088,000","4,910,972,000","4,907,979,000","4,958,845,000","4,668,662,000","4,808,393,000","4,919,560,000","4,451,643,000","4,059,500,000","3,809,014,000","3,608,689,000","3,428,820,000","3,323,586,000","3,295,951,000","3,280,640,000","3,383,465,000","3,108,222,000","2,909,392,000","2,813,728,000","2,943,079,000","2,723,314,000","2,573,667,000","2,397,745,000","2,351,363,000","2,213,644,000","2,055,318,000","2,014,833,000","1,826,907,000","1,941,465,000","2,044,096,000","2,026,305,000","1,973,411,000","1,851,327,000","1,906,665,000","1,826,823,000","1,506,851,000"
		CashCashEquivalentsAndShortTermInvestments,"2,116,000,000","2,336,604,000","2,192,679,000","2,742,766,000","1,956,498,000","2,222,126,000","2,111,296,000","1,982,304,000","1,877,351,000","2,004,461,000","1,852,977,000","1,930,383,000","1,904,510,000","1,979,574,000","1,922,844,000","1,783,084,000","1,828,457,000","1,965,209,000","2,005,085,000","2,013,726,000","2,042,523,000","1,961,473,000","1,911,195,000","1,752,140,000","1,864,621,000","2,146,978,000","2,027,151,000","1,889,842,000","1,956,861,000","2,098,256,000","2,067,520,000","2,342,511,000","2,325,567,000","2,469,605,000","2,695,480,000","2,297,264,000","2,175,242,000","2,291,668,000","2,529,357,000","2,230,619,000","2,228,424,000","2,257,849,000","2,465,435,000","2,222,927,000","2,345,767,000","2,328,276,000",,,"1,968,234,000","2,290,622,000","2,019,765,000","2,108,985,000","2,047,383,000","2,107,894,000","2,224,673,000","2,353,129,000","1,884,806,000","1,714,386,000","1,570,594,000","1,453,955,000","1,108,259,000","976,050,000","895,047,000","584,834,000","653,984,000","789,016,000","1,047,312,000","688,985,000","643,050,000","604,517,000","561,549,000","594,563,000","546,246,000","496,502,000","578,774,000","583,650,000","530,130,000","753,367,000","833,300,000","836,264,000","673,289,000","572,654,000","411,153,000","311,011,000","97,358,000"
			CashAndCashEquivalents,"1,913,000,000","2,209,382,000","2,125,515,000","2,711,115,000","1,937,800,000","2,198,781,000","2,093,782,000","1,969,593,000","1,870,874,000","1,997,199,000","1,805,104,000","1,857,285,000","1,805,777,000","1,764,746,000","1,679,796,000","1,681,960,000","1,685,954,000","1,804,075,000","1,827,029,000","1,819,799,000","1,967,581,000","1,850,436,000","1,780,374,000","1,627,054,000","1,697,491,000","1,949,886,000","1,781,399,000","1,723,760,000","1,811,293,000","1,993,125,000","1,900,197,000","2,182,809,000","2,142,058,000","2,283,582,000","2,537,570,000","2,105,076,000","2,014,800,000","2,154,541,000","2,151,026,000","1,803,569,000","1,922,286,000","2,161,411,000","2,386,289,000","1,945,965,000","2,191,665,000","2,134,997,000","1,977,145,000","1,437,118,000","1,608,989,000","1,687,028,000","1,328,017,000","1,181,894,000","1,470,326,000","1,834,324,000","1,514,943,000","1,485,583,000","1,129,273,000","1,175,144,000","1,570,594,000","1,453,955,000","1,108,259,000","976,050,000","895,047,000","584,834,000","653,984,000","789,016,000","1,047,312,000","688,985,000","643,050,000","604,517,000","561,549,000","594,563,000","546,246,000","496,502,000","578,774,000","583,650,000","530,130,000","753,367,000","833,300,000","836,264,000","673,289,000","572,654,000","411,153,000","311,011,000","97,358,000"
				CashFinancial,,"1,295,437,000",,,,"1,180,024,000","1,055,169,000","1,144,328,000","1,109,348,000","1,014,138,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				CashEquivalents,,"913,945,000",,,,"1,018,757,000","1,038,613,000","825,265,000","761,526,000","983,061,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherShortTermInvestments,"203,000,000","127,222,000","67,164,000","31,651,000","18,698,000","23,345,000","17,514,000","12,711,000","6,477,000","7,262,000","47,873,000","73,098,000","98,733,000","214,828,000","243,048,000","101,124,000","142,503,000","161,134,000","178,056,000","193,927,000","74,942,000","111,037,000","130,821,000","125,086,000","167,130,000","197,092,000","245,752,000","166,082,000","145,568,000","105,131,000","167,323,000","159,702,000","183,509,000","186,023,000","157,910,000","192,188,000","160,442,000","137,127,000","378,331,000","427,050,000","306,138,000","96,438,000","79,146,000","276,962,000","154,102,000","193,279,000","189,542,000","324,089,000","359,245,000","603,594,000","691,748,000","927,091,000","577,057,000","273,570,000","709,730,000","867,546,000","755,533,000","539,242,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"2,009,000,000","1,832,913,000","1,850,534,000","1,887,151,000","1,869,588,000","2,149,417,000","2,216,327,000","2,216,268,000","2,408,486,000","1,957,284,000","2,042,465,000","2,724,761,000","2,968,509,000","3,079,320,000","3,188,461,000","3,143,156,000","3,285,440,000","1,602,751,000","1,532,959,000","1,510,881,000","1,592,986,000","1,700,224,000","1,670,172,000","1,676,241,000","1,496,829,000","1,203,024,000","1,194,505,000","1,265,879,000","1,256,292,000","1,471,705,000","1,150,276,000","1,400,452,000","1,122,629,000","1,274,024,000","1,156,387,000","1,355,841,000","1,580,539,000","1,242,691,000","1,215,693,000","1,270,842,000","1,420,646,000","1,235,935,000","1,344,172,000","1,420,967,000","1,221,143,000","1,215,007,000","1,092,250,000","1,197,892,000","1,138,132,000","988,991,000","1,168,539,000","1,268,764,000","1,452,748,000","1,227,224,000","1,144,447,000","1,081,907,000","1,090,420,000","946,565,000","887,420,000","881,810,000","893,388,000","904,364,000","750,538,000","1,007,027,000","871,993,000","850,203,000","671,392,000","802,148,000","786,350,000","761,179,000","724,715,000","736,119,000","712,369,000","636,162,000","535,936,000","545,170,000","539,954,000","503,399,000","480,970,000","506,031,000","564,423,000","565,525,000","574,752,000","706,846,000","747,998,000"
			AccountsReceivable,"998,000,000","901,228,000","838,425,000","892,261,000","862,305,000","1,181,590,000","1,083,351,000","1,146,761,000","1,097,800,000","1,075,254,000","1,045,749,000","1,490,768,000","1,380,475,000","1,534,339,000","1,724,091,000","1,556,503,000","1,727,474,000","1,602,751,000","1,532,959,000","1,510,881,000","1,592,986,000","1,700,224,000","1,670,172,000","1,676,241,000","1,496,829,000","1,203,024,000","1,194,505,000","1,265,879,000","1,256,292,000","1,471,705,000","1,150,276,000","1,400,452,000","1,122,629,000","1,274,024,000","1,156,387,000","1,355,841,000","1,580,539,000","1,242,691,000",,,,,,,,,"1,092,250,000","1,197,892,000","1,138,132,000","988,991,000","1,168,539,000","1,268,764,000","1,452,748,000","1,227,224,000","1,144,447,000","1,081,907,000","1,090,420,000","946,565,000","887,420,000","881,810,000","893,388,000","904,364,000","750,538,000","1,007,027,000","871,993,000","850,203,000","671,392,000","802,148,000","786,350,000","761,179,000","724,715,000","736,119,000","712,369,000","636,162,000","535,936,000","545,170,000","539,954,000","503,399,000","480,970,000","506,031,000","564,423,000","565,525,000","574,752,000","706,846,000","747,998,000"
			OtherReceivables,"1,011,000,000","931,685,000","1,012,109,000","994,890,000","1,007,283,000","967,827,000","1,132,976,000","1,069,507,000","1,310,686,000","882,030,000","996,716,000","1,233,993,000","1,588,034,000","1,544,981,000","1,464,370,000","1,586,653,000","1,557,966,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
