name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007
MarketCap,"1,177,116,206","1,848,712,770","2,027,143,790","1,748,672,640","2,126,373,600","1,972,339,560","2,110,640,560","1,188,134,640","1,108,810,080","970,949,400","1,438,203,960","984,242,750","517,342,430","769,983,248","700,053,480","1,124,200,000","1,502,216,218","1,625,076,998","945,241,334","1,314,575,431","1,563,616,296","1,497,829,040","1,227,427,435","1,305,160,080","1,614,517,680","2,271,285,500","2,540,369,640","2,734,194,600","2,751,820,720","2,539,278,980","1,857,075,200","1,336,598,890","1,137,258,000","1,112,163,800","1,172,494,860","1,352,638,120","1,236,442,651","809,230,198","653,387,163","608,256,682","750,475,141","888,874,597","670,713,702","824,086,840","730,400,820","872,912,380","1,058,742,360","1,178,203,200","638,074,620","833,204,880","859,272,380","766,666,200","871,988,040","615,211,121","744,904,276","794,786,259","733,265,147","997,639,656","1,233,747,707","1,675,203,255","2,071,765,018"
EnterpriseValue,"1,651,473,206","2,207,541,770","2,376,180,790","2,077,993,640","2,463,315,600","2,315,836,560","2,543,855,560","1,605,343,640","1,470,800,080","1,303,189,400","1,754,587,960","1,241,515,750","691,988,430","1,005,703,248","515,747,480","1,002,032,000","1,385,840,218","1,506,063,998","830,865,334","1,195,941,431","1,435,161,296","1,327,077,040","1,090,712,435","1,175,738,080","1,465,223,680","2,122,063,500","2,376,270,640","2,458,031,600","2,537,068,720","2,330,049,980","1,654,386,200","1,135,529,890","936,328,000","924,337,800","990,394,860","1,156,570,120","1,075,336,651","628,418,198","472,575,163","418,222,682","546,597,141","693,120,597","425,456,702","578,829,840","461,807,820","597,710,380","777,080,360","905,287,200","370,130,620","568,148,880","606,063,380","497,614,200","660,805,040","381,913,121","509,902,276","546,796,259","523,099,147","783,896,656","961,370,707","1,481,588,255","2,065,999,018"
PeRatio,,,,,,,,,,,,,,,,,,,,,,,"49.941","30.1","32.229","44.611","53.294","59.857","87.417","178.818",,,,,,,,,,,,,,,,,,,,,,,,"28.462","11.062","8.46","3.419","6.593",,,
ForwardPeRatio,"136.986","54.054",,,,,,,,,,,,,,"32.468",,,,,,,,"21.231","18.797","14.599","21.413","20.04","24.753","29.762","32.68","29.674","38.314","64.516",,,,,,,,"188.679",,,"243.902","42.017","33.223",,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,,,,,,,,,,,,,,"2.151","0.712",,,,"1.239","1.49","1.636","1.482","2.55","4.293",,,,,,,,"12.56",,,"16.107","2.804","2.212",,,,,,,,,,,,,,
PsRatio,"0.801","1.262","1.416","1.213","1.454","1.337","1.395","0.818","0.799","0.73","1.131","0.83","0.463","0.726","0.748","1.372","1.927","2.168","1.28","1.796","1.922","1.681","1.313","1.331","1.738","2.593","3.1","3.502","3.905","3.785","2.969","2.221","1.95","1.96","2.12","2.559","2.611","1.768","1.467","1.43","1.752","2.114","1.594","1.96","1.624","1.875","2.259","2.679","1.64","2.423","2.74","2.388","2.465","1.595","1.675","1.826","1.924","2.616","3.062","11.889","14.515"
PbRatio,"6.916","5.71","5.957","4.643","5.406","4.627","6.044","3.602","3.065","2.512","3.371","1.911","0.845","1.094","0.994","1.764","2.263","2.467","1.293","1.795","2.088","1.965","1.523","1.616","2.04","2.98","3.444","5.065","5.419","5.269","4.02","3.043","2.668","2.662","2.8","3.389","3.571","2.273","1.835","1.682","1.975","2.293","1.702","2.088","1.824","2.118","2.578","2.958","1.715","2.275","2.332","2.047","2.314","1.793","2.073","2.207","2.168","3.377","4.614","9.076",
EnterprisesValueRevenueRatio,"1.152","6.514","5.937","5.84","7.283","6.998","7.196","4.719","4.436","3.946","4.563","3.816","2.336","3.436","1.553","5","6.655","7.431","4.243","6.21","8.116","7.561","6.025","6.34","5.661","8.668","9.138","10.573","12.236","12.469","8.88","6.543","5.661","6.472","7.12","8.144","7.771","5.042","3.69","3.727","5.849","6.62","3.798","5.564","4.813","6.435","6.634","6.96","3.323","5.933","6.721","5.966","9.586","5.736","5.133","4.538","3.247","5.67","12.635","23.837","35.367"
EnterprisesValueEBITDARatio,"-82.429","-249.468","444.478","-140.481","-1,415.699","-155.196","85.047","1,602.139","-71.26","-20.333","-60.155","-18.127","-13.509","-12.131","-7.696","-65.126","-400.764","-239.096","-15.376","-70.545","-61.211","-61.759","-50.856","225.8","47.267","71.643","83.869","120.368","90.794","104.576","85.573","80.04","64.753","307.6","-763.016","96.109","-463.108","-73.004","-51.783","-34.407","-23.06","-48.281","-29.372","-34.493","-23.256","-50.679","359.094","113.09","-61.617","-35.162","-41.232","-35.73","-28.746","-18.784","98.914","32.874","11.509","28.83","-193.474","-261.672","-282.009"
