name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011
OperatingCashFlow,"221,802,000","79,040,000","39,875,000","48,501,000","54,386,000","57,854,000","38,789,000","59,648,000","29,214,000","52,435,000","33,658,000","45,674,000","36,928,000","44,347,000","26,644,000","31,593,000","24,238,000","42,989,000","25,867,000","32,837,000","16,517,000","32,425,000","13,406,000","20,243,000","17,323,000","17,138,000","24,292,000","16,118,000","15,524,000","10,026,000","16,338,000","9,910,000","100,000","15,075,000","9,955,000","2,321,000","2,811,000","10,059,000","11,283,000","646,000","395,000","9,628,000","5,903,000","1,627,000","1,392,000","8,268,000"
	CashFlowFromContinuingOperatingActivities,"221,802,000","79,040,000","39,875,000","48,501,000","54,386,000","57,854,000","38,789,000","59,648,000","29,214,000","52,435,000","33,658,000","45,674,000","36,928,000","44,347,000","26,644,000","31,593,000","24,238,000","42,989,000","25,867,000","32,837,000","16,517,000","32,425,000","13,406,000","20,243,000","17,323,000","17,138,000","24,292,000","16,118,000","15,524,000","10,026,000","16,338,000","9,910,000","100,000","15,075,000","9,955,000","2,321,000","2,811,000","10,059,000","11,283,000","646,000","395,000","9,628,000","5,903,000","1,627,000","1,392,000","8,268,000"
		NetIncomeFromContinuingOperations,"96,142,000","25,410,000","21,821,000","27,769,000","21,142,000","228,000","23,816,000","22,743,000","26,319,000","18,694,000","20,664,000","19,174,000","16,232,000","13,266,000","14,400,000","23,469,000","10,293,000","9,142,000","2,856,000","8,452,000","7,202,000","21,930,000","5,907,000","4,996,000","3,538,000","4,783,000","5,424,000","4,123,000","3,316,000","3,002,000","25,770,000","3,208,000","1,706,000","-440,000","45,000","1,309,000","873,000","-603,000",,,,,,,,
		OperatingGainsLosses,,"5,000","0","0",,,"97,000",,,,"6,000","13,000","78,000","105,000","-22,000","22,000","2,000","7,000","158,000","1,000","0","2,000","16,000","0",,,"-4,000","5,000","0","4,000","323,000","0",,,"0","3,000","7,000","2,000","7,000","-3,000","2,000","4,000",,,,
			GainLossOnSaleOfPPE,"17,000","5,000","0","0",,,"97,000","9,000","0","0","6,000","13,000","78,000","105,000","-22,000","22,000","2,000","7,000","158,000","1,000","0","2,000","16,000","0","39,000","0","-4,000","5,000","0","4,000","323,000","0","1,000","0","0","3,000","7,000","2,000","7,000","-3,000","2,000","4,000","1,000","0","0","0"
		DepreciationAmortizationDepletion,"35,801,000","8,982,000","9,145,000","8,883,000","8,791,000","9,078,000","8,870,000","8,342,000","7,886,000","7,747,000","7,715,000","7,677,000","7,874,000","7,935,000","7,680,000","6,975,000","7,206,000","7,043,000","5,582,000","5,271,000","4,963,000","4,820,000","4,630,000","4,536,000","3,994,000","3,834,000","3,936,000","3,838,000","3,404,000","3,182,000","3,071,000","3,044,000","2,977,000","2,805,000","2,562,000","2,557,000","2,374,000","2,119,000","1,944,000","1,851,000","1,796,000","1,750,000","1,592,000","1,222,000","1,266,000","1,293,000"
			DepreciationAndAmortization,"35,801,000","8,982,000","9,145,000","8,883,000","8,791,000","9,078,000","8,870,000","8,342,000","7,886,000","7,747,000","7,715,000","7,677,000","7,874,000","7,935,000","7,680,000","6,975,000","7,206,000","7,043,000","5,582,000","5,271,000","4,963,000","4,820,000","4,630,000","4,536,000","3,994,000","3,834,000","3,936,000","3,838,000","3,404,000","3,182,000","3,071,000","3,044,000","2,977,000","2,805,000","2,562,000","2,557,000","2,374,000","2,119,000","1,944,000","1,851,000","1,796,000","1,750,000","1,592,000","1,222,000","1,266,000","1,293,000"
		DeferredTax,"-9,656,000","-5,095,000","6,239,000","-15,240,000","4,440,000","-5,162,000","-1,549,000","3,792,000","-515,000","1,784,000","-201,000","4,249,000","1,404,000","1,643,000","1,503,000","-4,705,000","541,000","140,000","7,217,000","3,266,000","1,662,000","-22,559,000","-1,371,000","1,016,000","1,001,000","-1,086,000","1,459,000","2,041,000","1,702,000","1,362,000",,,,,,,,,,,,,,,,
			DeferredIncomeTax,"-9,656,000","-5,095,000","6,239,000","-15,240,000","4,440,000","-5,162,000","-1,549,000","3,792,000","-515,000","1,784,000","-201,000","4,249,000","1,404,000","1,643,000","1,503,000","-4,705,000","541,000","140,000","7,217,000","3,266,000","1,662,000","-22,559,000","-1,371,000","1,016,000","1,001,000","-1,086,000","1,459,000","2,041,000","1,702,000","1,362,000",,,,,,,,,,,,,,,,
		AmortizationOfSecurities,"3,664,000","762,000","884,000","956,000","1,062,000","967,000","663,000","184,000","43,000","-64,000","-195,000","-342,000","-480,000","-580,000","-550,000","-417,000","-205,000","36,000","169,000","305,000","424,000","426,000","383,000","227,000","182,000","208,000","165,000","105,000","156,000","168,000","138,000","102,000","189,000","136,000","94,000","73,000","66,000","49,000",,,,,,,,
