name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011
MarketCap,"246,033,329","290,615,836","349,886,861","570,759,611","686,743,107","733,996,858","497,755,723","514,841,860","595,327,758","467,438,293","572,919,854","215,385,713","788,182,045","1,312,198,056","948,243,387","1,546,318,487","2,389,402,802","2,670,264,062","3,423,914,104","4,027,658,769","4,573,182,355","2,850,490,364","1,713,975,106","1,390,908,317","528,228,067","736,597,516","1,342,580,890","3,520,320,392","3,000,848,817","2,528,464,645","1,902,722,472","1,540,609,988","1,406,447,459","2,348,362,931","2,042,991,536","1,834,423,065","1,759,235,259","751,598,471","419,315,040","534,548,010","566,476,481","569,463,015","305,240,180"
EnterpriseValue,"777,351,329","785,560,836","801,557,861","1,013,188,611","1,160,116,107","1,140,698,858","908,066,723","869,358,860","977,414,758","885,405,293","915,081,854","512,406,713","987,703,045","1,368,553,056","918,693,387","1,438,411,487","2,208,323,802","2,388,939,062","3,078,025,104","3,637,889,769","4,445,798,355","2,865,433,364","1,676,010,106","1,292,908,317","362,930,067","487,894,516","1,024,193,890","3,430,177,392","2,854,973,817","2,333,287,645","1,673,637,472","1,267,377,988","1,102,793,459","2,025,134,931","1,686,367,536","1,462,183,065","1,762,259,259","754,622,471","422,339,040","537,572,010","569,500,481","572,487,015","308,264,180"
PeRatio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.933",,,
PsRatio,"1.463","1.569","1.87","2.827","3.351","3.597","2.207","2.393","2.593","2.396","4.149","1.742","7.117","13.548","11.244","19.466","33.048","44.749","77.973","43,941.913","524.446","31,408.901",,,,,,,,"184.63","137.132","107.887","93.058",,,,,,,,,,
PbRatio,,,,,,,,,,,,,"10.563","8.98","4.058","4.956","7.816","7.281","11.492","11.745","26.251",,"30.158","12.327","2.27","2.45","3.24","17.63","11.88","7.624","4.9","3.489","2.975","4.717","5.913","5.053","16.877","5.631","3.141","3.152","4.972","4.322","17.965"
EnterprisesValueRevenueRatio,"5.363","22.938","22.285","26.722","31.508","29.977","20.972","22.422","24.505","20.802","23.28","13.627","29.95","41.324","30.269","63.207","92.955","128.971","180.635","216.464","304.09","406.733","21,487.309",,,,,,,,,,,"148.634",,,,,,,,,
EnterprisesValueEBITDARatio,"-3.569","-15.767","-14.649","-17.711","-20.692","-20.093","-10.024","-12.338","-11.503","-9.619","-10.277","-5.836","-8.598","-16.84","-9.913","-16.826","-22.832","-31.966","-63.228","-61.689","-25.635","-51.496","-25.443","-20.247","-2.327","-5.726","-7.025","-35.299","-41.416","-38.567","-25.793","-31.671","-32.797","-163.727","-60.176","-71.983","-91.56","-49.393","-20.139","-29.656","-37.521","-38.414","-21.372"
