name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998
		DeferredTax,"4,000,000","1,000,000","0","1,000,000","2,000,000","1,000,000","1,000,000","0","1,000,000","1,000,000","0","1,000,000","0","1,000,000","0","1,000,000","0","1,000,000","14,558,000","69,000","112,000","149,000","1,977,000","2,679,000","2,087,000","1,860,000","-44,419,000","-6,029,000","-9,370,000","-800,000","-18,067,000","-2,627,000","-2,553,000","-2,332,000","99,276,000","30,856,000","35,403,000","14,740,000","-75,234,000","30,404,000","-70,357,000","4,813,000","-2,058,000","4,139,000","4,557,000","-2,012,000","8,083,000","-11,960,000","-8,552,000","-13,767,000","9,121,000","-23,751,000","-56,546,000","-3,234,000","-26,494,000","-3,751,000","-77,004,000","-6,308,000","-26,467,000","-32,826,000","-16,715,000","-22,906,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			DeferredIncomeTax,"4,000,000","1,000,000","0","1,000,000","2,000,000","1,000,000","1,000,000","0","1,000,000","1,000,000","0","1,000,000","0","1,000,000","0","1,000,000","0","1,000,000","14,558,000","69,000","112,000","149,000","1,977,000","2,679,000","2,087,000","1,860,000","-44,419,000","-6,029,000","-9,370,000","-800,000","-18,067,000","-2,627,000","-2,553,000","-2,332,000","99,276,000","30,856,000","35,403,000","14,740,000","-75,234,000","30,404,000","-70,357,000","4,813,000","-2,058,000","4,139,000","4,557,000","-2,012,000","8,083,000","-11,960,000","-8,552,000","-13,767,000","9,121,000","-23,751,000","-56,546,000","-3,234,000","-26,494,000","-3,751,000","-77,004,000","-6,308,000","-26,467,000","-32,826,000","-16,715,000","-22,906,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25,489,000","24,315,000","24,465,000","25,722,000","25,739,000","25,681,000","25,801,000",,"22,184,000","18,679,000","18,871,000","17,808,000","17,887,000","15,772,000","9,890,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,"32,000,000","14,000,000","12,000,000","0","6,000,000","3,000,000","64,000,000","3,000,000","3,000,000","4,000,000","6,000,000","1,000,000","6,000,000","6,000,000","8,000,000","9,000,000","6,000,000","3,000,000","7,038,000","5,312,000","4,327,000","645,000","6,202,000","8,339,000","11,953,000","7,959,000","13,816,000","7,477,000","3,552,000","8,623,000","3,896,000","5,275,000","3,136,000","2,733,000","4,158,000","3,893,000","3,097,000","3,715,000","7,298,000","1,560,000","3,646,000","3,044,000",,"3,090,000","6,205,000","4,401,000","-8,588,000",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"134,000,000","38,000,000","29,000,000","33,000,000","34,000,000","33,000,000","30,000,000","33,000,000","38,000,000","37,000,000","26,000,000","29,000,000","33,000,000","29,000,000","24,000,000","32,000,000","24,000,000","23,000,000","24,383,000","22,032,000","23,006,000","22,226,000","18,936,000","20,267,000","20,240,000","19,895,000","16,062,000","14,580,000","14,887,000","15,244,000","12,000,000","12,124,000","15,417,000","11,956,000","9,696,000","9,862,000","9,443,000","10,029,000","8,371,000","16,468,000","8,070,000","9,035,000","7,673,000","7,683,000","7,758,000","9,496,000","10,355,000","8,042,000","9,880,000","8,263,000","7,415,000","6,779,000","8,055,000","6,976,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"26,000,000","5,000,000","7,000,000","7,000,000","7,000,000","13,000,000","3,000,000","3,000,000","4,000,000","1,000,000","-6,000,000","1,000,000","1,000,000","3,000,000","2,000,000","2,000,000","1,000,000","4,000,000","3,242,000","2,708,000","3,374,000","-1,604,000","6,551,000","3,176,000","680,000","6,377,000","3,057,000","2,374,000","11,601,000","11,179,000","-4,178,000","19,077,000","20,050,000","20,107,000","21,811,000","21,646,000","21,077,000","37,685,000","109,949,000","54,000","-45,000","4,000","21,559,000","539,000","4,129,000","180,000","321,086,000","-311,144,000","2,201,000","2,401,000","5,420,000","2,872,000","6,854,000","4,912,000","-52,747,000","54,176,000","7,329,000","6,385,000","84,763,000","72,238,000","6,841,000","5,550,000","3,909,000","15,503,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100,000",,
		ChangeInWorkingCapital,"-575,000,000","-367,000,000","-82,000,000","-121,000,000","-5,000,000","-138,000,000","-22,000,000","-41,000,000","107,000,000","26,000,000","254,000,000","-30,000,000","35,000,000","-132,000,000","90,000,000","39,000,000","66,000,000","-138,000,000","117,031,000","41,834,000","49,469,000","13,464,000","45,347,000","-37,390,000","69,406,000","45,300,000","102,351,000","-17,671,000","92,989,000","43,376,000","73,886,000","31,806,000","31,122,000","-23,165,000","84,193,000","-29,295,000","-40,224,000","-18,648,000","-11,603,000","-71,904,000","-80,583,000","-75,887,000","-38,923,000","-59,631,000","-61,240,000","-87,749,000","-40,755,000","-26,114,000","-9,668,000","-84,689,000","5,773,000","-40,408,000","-769,000","-26,567,000","39,580,000","-2,918,000","13,180,000","-56,675,000","13,476,000","-7,168,000","-30,061,000","-36,043,000","19,139,000","-4,537,000","-2,133,000","-17,344,000","32,791,000","-13,739,000","-12,089,000","-11,874,000","36,963,000","-5,918,000","12,168,000","-24,732,000","54,892,000","-8,205,000","57,336,000","-30,373,000","101,977,000","-38,609,000","19,065,000","-6,092,000","21,375,000","28,994,000","-18,185,000","15,941,000","13,889,000","4,074,000","24,445,000","2,731,000","-11,700,000","9,500,000","-3,700,000","7,900,000","21,100,000","-1,300,000"
			ChangeInReceivables,"-91,000,000","40,000,000","-51,000,000","-59,000,000","-21,000,000","18,000,000","25,000,000","-16,000,000","55,000,000","102,000,000","70,000,000","-77,000,000","-46,000,000","-43,000,000","-31,000,000","-15,000,000","-54,000,000","-5,000,000","-17,661,000","-12,732,000","-850,000","92,102,000","-96,895,000","-46,545,000","25,785,000","58,991,000","13,371,000","-60,934,000","23,570,000","36,661,000","-15,904,000","-7,784,000","-58,459,000","4,896,000","-14,528,000","-34,042,000","8,161,000","-19,808,000","-54,357,000","-17,988,000","-24,145,000","-2,080,000","-12,089,000","-8,786,000","-3,066,000","6,534,000","-4,358,000","-2,281,000","-8,496,000","3,482,000","-10,873,000","3,191,000","-1,226,000","4,078,000","-12,628,000","16,000","5,623,000","1,979,000","-3,247,000","-5,666,000","-1,306,000","14,185,000","-8,271,000","1,117,000","-5,548,000","-365,000","-1,763,000","-2,167,000","-276,000","15,427,000","14,266,000","4,369,000","3,640,000","-1,697,000","12,880,000","-5,385,000","51,353,000","2,595,000","39,959,000","15,528,000","20,163,000","-3,879,000","21,815,000","-10,026,000","-3,305,000","-29,170,000","-35,662,000","-39,929,000","-6,586,000","-9,842,000","-22,800,000","-14,400,000","-4,300,000","-1,400,000","-2,000,000","-4,000,000"
			ChangeInInventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,994,000","-12,144,000","-5,044,000","-4,736,000","-8,452,000","-137,000","-1,696,000","-4,918,000","-2,993,000","892,000","-1,524,000","-3,750,000","5,289,000",,,"39,775,000","3,960,000","5,695,000","-3,208,000",,,"-48,276,000","-39,730,000","-37,127,000","-23,091,000","-17,125,000","-11,767,000","-17,400,000","-7,800,000","-7,100,000","-4,500,000","-1,100,000","-1,200,000"
			ChangeInPrepaidAssets,,,,,,,,,,,,,,,"-11,000,000","-12,000,000","-48,000,000","-43,000,000","20,454,000","9,541,000","-27,740,000","-17,542,000","28,544,000","-29,644,000","-23,098,000","-31,117,000","-23,107,000","-33,614,000","-45,273,000","-10,254,000","-40,543,000","-71,881,000","-58,289,000","-51,339,000","-37,678,000","-60,322,000","-99,498,000","-30,379,000","-57,744,000","-80,710,000","-63,216,000","-59,446,000","-77,013,000","-60,044,000","-53,360,000","-52,029,000",,,"-26,298,000","-41,042,000","-40,468,000","-38,699,000","-29,946,000","-8,347,000","-7,279,000","-26,746,000","-9,351,000","-35,553,000","-28,389,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"35,000,000","-78,000,000","41,000,000","-30,000,000","102,000,000","-115,000,000","41,000,000","-59,000,000","42,000,000","-70,000,000","41,000,000","-25,000,000","70,000,000","-46,000,000","53,000,000","-25,000,000","58,000,000","-33,000,000","26,817,000","-19,930,000","36,467,000","-42,650,000","35,844,000","-18,449,000","21,968,000","1,281,000","814,000","-7,686,000","7,074,000","-5,457,000","-17,819,000","48,150,000","-7,019,000","-11,622,000","21,397,000","-17,032,000","16,257,000","21,033,000","33,042,000","-7,581,000","6,653,000","-11,091,000","12,342,000","-12,690,000","13,193,000","-20,141,000","-168,346,000","-8,669,000","11,296,000","-22,866,000","35,430,000","-20,915,000","29,968,000","6,519,000","-4,307,000","5,309,000","568,000","-5,165,000","11,768,000","1,918,000","-4,211,000","-1,883,000","1,857,000","-1,525,000","3,670,000","766,000","1,229,000","670,000","3,648,000","-5,398,000","3,323,000","-128,000","3,620,000","-4,306,000","-8,856,000","5,336,000","-10,884,000","-12,248,000","-13,350,000","-2,209,000","-18,984,000","-9,940,000","3,364,000","5,953,000","10,803,000","-15,945,000","18,019,000","5,678,000","33,914,000","-2,145,000","14,600,000","8,300,000","-4,300,000","-17,700,000","16,000,000","800,000"
				ChangeInPayable,"25,000,000","-13,000,000","-1,000,000","9,000,000","30,000,000","-23,000,000","-36,000,000","0","-21,000,000","-20,000,000","-18,000,000","31,000,000","11,000,000","-5,000,000","6,000,000","28,000,000","8,000,000","-5,000,000","-5,506,000","-11,633,000","12,921,000","-29,849,000","23,069,000","-5,754,000","2,702,000","-9,417,000","3,023,000","-9,803,000","8,704,000","-7,211,000","-16,718,000","46,954,000","-9,306,000","-10,601,000","20,386,000","5,552,000","9,272,000","-6,545,000","35,037,000","1,994,000","-2,250,000","-238,000","2,216,000","-2,619,000","2,377,000","-9,471,000","-178,991,000","1,487,000","1,583,000","-8,379,000","8,554,000","-3,217,000","1,016,000","-8,056,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"25,000,000","-13,000,000","-1,000,000","9,000,000","30,000,000","-23,000,000","-36,000,000","0","-21,000,000","-20,000,000","-18,000,000","31,000,000","11,000,000","-5,000,000","6,000,000","28,000,000","8,000,000","-5,000,000","-5,506,000","-11,633,000","12,921,000","-29,849,000","23,069,000","-5,754,000","2,702,000","-9,417,000","3,023,000","-9,803,000","8,704,000","-7,211,000","-16,718,000","46,954,000","-9,306,000","-10,601,000","20,386,000","5,552,000","9,272,000","-6,545,000","35,037,000","1,994,000","-2,250,000","-238,000","2,216,000","-2,619,000","2,377,000","-9,471,000","7,011,000","1,487,000","1,583,000","-8,379,000","8,554,000","-3,217,000","1,016,000","-8,056,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangeInAccruedExpense,"10,000,000","-65,000,000","42,000,000","-39,000,000","72,000,000","-92,000,000","77,000,000","-59,000,000","63,000,000","-50,000,000","59,000,000","-56,000,000","59,000,000","-41,000,000","47,000,000","-53,000,000","50,000,000","-28,000,000","32,323,000","-8,297,000","23,546,000","-12,801,000","12,775,000","-12,695,000","19,266,000","10,698,000","-2,209,000","2,117,000","-1,630,000","1,754,000","-1,101,000","1,196,000","2,287,000","-1,021,000","1,011,000","-22,584,000","6,985,000","27,578,000","-1,995,000","-9,575,000","8,903,000","-10,853,000","10,126,000","-10,071,000","10,816,000","-10,670,000","10,645,000","-10,156,000","9,713,000","-14,487,000","26,876,000","-17,698,000","28,952,000","14,575,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInInterestPayable,"10,000,000","-65,000,000","42,000,000","-39,000,000","72,000,000","-92,000,000","77,000,000","-59,000,000","63,000,000","-50,000,000","59,000,000","-56,000,000","59,000,000","-41,000,000","47,000,000","-53,000,000","50,000,000","-28,000,000","32,323,000","-8,297,000","23,546,000","-12,801,000","12,775,000","-12,695,000","19,266,000","10,698,000","-2,209,000","2,117,000","-1,630,000","1,754,000","-1,101,000","1,196,000","2,287,000","-1,021,000","1,011,000","-22,584,000","6,985,000","27,578,000","-1,995,000","-9,575,000","8,903,000","-10,853,000","10,126,000","-10,071,000","10,816,000","-10,670,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,"-236,000,000","-133,000,000","-11,000,000","-18,000,000","-74,000,000","-10,000,000","35,000,000","31,000,000","-43,000,000","-8,000,000","-9,000,000","0","-43,000,000","-19,000,000","-42,000,000","-27,000,000",,,"2,793,000","-3,191,000","-28,590,000","74,560,000","-68,351,000","-69,013,000","-4,489,000","27,874,000","-9,736,000","-94,548,000","-21,703,000","26,407,000","-56,447,000","-79,665,000","-116,748,000","-46,443,000","-52,215,000","-94,355,000","-91,337,000","-50,187,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-464,000",,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentLiabilities,"-283,000,000","-196,000,000","-61,000,000","-14,000,000","-12,000,000","-31,000,000","-123,000,000","3,000,000","53,000,000","2,000,000","152,000,000","72,000,000","54,000,000","-24,000,000","132,000,000","66,000,000",,,"114,238,000","45,025,000","78,059,000","-61,096,000","113,698,000","31,623,000","73,895,000","17,426,000","112,087,000","76,877,000","114,692,000","16,969,000","130,333,000","111,471,000","147,870,000","23,278,000","136,399,000","65,069,000","51,113,000","31,539,000",,,,,,,,,,,"13,830,000","-24,263,000","21,684,000","16,015,000","435,000","-28,817,000","63,794,000",,,,"33,344,000","-41,359,000","284,000","8,988,000","32,014,000","-3,447,000","14,201,000","-12,701,000","38,061,000","-3,790,000","-15,324,000","-20,207,000","24,292,000","-7,166,000","6,712,000","-19,901,000","54,618,000","-13,445,000","13,485,000","-20,256,000","35,593,000","-55,888,000","12,191,000","10,935,000","-46,470,000","76,408,000","22,593,000","100,786,000","68,659,000","52,823,000","22,835,000","26,485,000","13,900,000","23,400,000","12,000,000","31,500,000","11,800,000","-500,000"
			ChangeInOtherWorkingCapital,,,,,,,"-123,000,000","3,000,000","53,000,000","2,000,000","152,000,000","72,000,000","54,000,000","-24,000,000","79,000,000","91,000,000","110,000,000","-57,000,000","87,421,000","64,955,000","41,592,000","-18,446,000","77,854,000","57,248,000","44,751,000","16,145,000","111,273,000","84,563,000","107,618,000","22,426,000","148,152,000","63,321,000","154,889,000","34,900,000","115,002,000","82,101,000","34,856,000","10,506,000","67,456,000","34,375,000","125,000","-3,270,000","37,837,000","21,889,000","-18,007,000","-22,113,000",,,,,,,,,,,"16,340,000","-17,936,000",,,"3,983,000","-57,333,000",,,,,,,,,,,,"2,696,000",,,,,,,,,,,,,,,,,,,,,,
	CashFromDiscontinuedOperatingActivities,,,"0",,,,,,,,,,,,,,,,,,,,,,"0","0","-1,659,000","-522,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,657,000","73,000","0","4,755,000","-782,000","-13,942,000","1,995,096,000",,,,,,,,,,,,,,,,,,,,,,,,
