name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,12/31/1991
TotalAssets,"3,491,200,000","3,502,800,000","3,626,500,000","3,458,800,000","3,334,500,000","3,278,000,000","3,211,600,000","3,065,500,000","3,017,500,000","2,941,400,000","2,831,600,000","2,799,000,000","2,814,600,000","2,687,851,000","2,664,590,000","2,675,034,000","1,858,159,000","1,810,129,000","1,804,868,000","1,766,644,000","1,752,087,000","1,752,667,000","1,762,160,000","1,777,715,000","1,777,055,000","1,767,307,000","1,796,800,000","1,797,134,000","1,217,638,000","1,274,174,000","1,267,055,000","1,275,579,000","1,254,404,000","1,261,194,000","1,118,482,000","1,089,033,000","1,093,436,000","1,098,021,000","1,098,935,000","1,094,748,000","419,989,000","410,665,000","406,729,000","383,673,000","376,179,000","341,116,000","362,537,000","351,194,000","346,711,000","343,462,000","350,128,000","365,176,000","383,345,000","401,850,000","402,423,000","390,946,000","396,527,000","384,680,000","383,203,000","374,745,000","371,575,000","186,995,000","107,974,000","100,819,000","97,239,000","93,705,000","93,981,000","89,644,000","90,366,000","92,382,000","99,359,000","129,010,000","131,187,000","131,981,000","133,016,000","133,050,000","216,959,000","218,147,000","224,562,000","231,050,000","132,901,000","125,251,000","117,607,000","122,241,000","114,585,000","105,556,000","98,939,000","90,309,000","81,605,000","71,740,000","71,200,000","68,200,000","68,800,000","62,000,000","58,500,000","55,200,000","50,900,000","44,900,000","43,300,000","38,600,000","34,900,000","31,900,000","30,200,000","26,600,000","25,700,000","21,700,000","20,300,000","18,500,000","17,500,000","16,100,000","14,600,000","13,500,000","11,000,000","10,200,000","9,500,000","9,000,000","7,900,000","5,200,000"
	CurrentAssets,"1,312,400,000","1,309,400,000","1,422,200,000","1,371,600,000","1,074,200,000","994,400,000","934,700,000","854,600,000","789,700,000","791,500,000","747,100,000","697,100,000","691,400,000","686,372,000","646,599,000","637,305,000","552,271,000","499,523,000","485,754,000","462,680,000","441,984,000","437,524,000","434,482,000","442,226,000","432,168,000","414,208,000","432,104,000","417,698,000","409,771,000","385,904,000","371,608,000","373,673,000","347,631,000","349,874,000","332,321,000","301,921,000","295,360,000","293,757,000","284,894,000","279,142,000","138,305,000","131,114,000","123,984,000","114,729,000","106,575,000","95,646,000","102,372,000","96,810,000","98,433,000","94,192,000","98,550,000","111,777,000","127,699,000","144,723,000","150,455,000","138,181,000","142,733,000","129,852,000","129,919,000","117,662,000","110,699,000","155,925,000","79,227,000","71,770,000","68,242,000","64,627,000","63,911,000","58,795,000","57,683,000","58,646,000","65,784,000","64,594,000","67,456,000","67,904,000","68,225,000","67,516,000","70,593,000","71,524,000","71,566,000","78,575,000","125,317,000","116,323,000","107,059,000","110,523,000","105,506,000","94,982,000","80,021,000","71,007,000","73,644,000","63,062,000","61,800,000","58,800,000","59,000,000","51,800,000","53,300,000","51,000,000","46,800,000","41,000,000","39,300,000","34,800,000","31,000,000","28,100,000","26,500,000","23,000,000","22,300,000","16,500,000","15,600,000","13,400,000","12,000,000","12,600,000","11,800,000","10,900,000","9,600,000","9,200,000","8,400,000","8,100,000","7,000,000","4,500,000"
		CashCashEquivalentsAndShortTermInvestments,"502,400,000","529,600,000","679,400,000","375,400,000","386,500,000","274,400,000","229,700,000","207,900,000","64,000,000","95,200,000","67,500,000","40,100,000","35,600,000","41,826,000","40,888,000","44,657,000","77,900,000","36,667,000","27,977,000","18,963,000","24,005,000","27,044,000","16,972,000","34,782,000","28,369,000","23,869,000","28,916,000","41,863,000","76,363,000","31,714,000","29,881,000","30,753,000","23,394,000","37,350,000","45,077,000","14,111,000","11,774,000","27,479,000","13,873,000","18,423,000","17,685,000","17,739,000","13,245,000","19,183,000","15,821,000","18,409,000","30,278,000","30,483,000","30,250,000","25,974,000","35,068,000","44,505,000","46,466,000","46,271,000","48,737,000","40,051,000","42,945,000","37,764,000","37,042,000","29,383,000","22,577,000","105,483,000","30,394,000","28,611,000","22,770,000","20,487,000","20,425,000","20,795,000","22,811,000","22,787,000","26,155,000","31,072,000","34,608,000","35,134,000","35,355,000","31,649,000","29,488,000","33,990,000","27,152,000","36,511,000","99,776,000","88,580,000","79,443,000","80,210,000","73,983,000","63,122,000","48,351,000","41,233,000","45,280,000","35,271,000","36,100,000","29,200,000","33,400,000","27,700,000","29,100,000","26,100,000","23,300,000","18,300,000","16,400,000","18,400,000","16,200,000","11,100,000","7,900,000","6,500,000","5,800,000","3,400,000","3,800,000","2,100,000","1,400,000","1,500,000","2,500,000","2,300,000","2,000,000","4,500,000","3,900,000","3,800,000","2,700,000","1,100,000"
			CashAndCashEquivalents,"502,400,000","529,600,000","679,400,000","375,400,000","386,500,000","274,400,000","229,700,000","207,900,000","64,000,000","95,200,000","67,500,000","40,100,000","35,600,000","41,826,000","40,888,000","44,657,000","77,900,000","36,667,000","27,977,000","18,963,000","24,005,000","27,044,000","16,972,000","34,782,000","28,369,000","23,869,000","28,916,000","41,863,000","76,363,000","31,714,000","29,881,000","30,753,000","23,394,000","37,350,000","45,077,000","14,111,000","11,774,000","27,479,000","13,873,000","18,423,000","17,685,000","17,739,000","13,245,000","19,183,000","15,821,000","18,409,000","30,278,000","30,483,000","30,250,000","25,974,000","35,068,000","44,505,000","46,466,000","46,271,000","48,737,000","40,051,000","42,945,000","37,764,000","37,042,000","29,383,000","22,577,000","105,483,000","30,394,000","28,611,000","22,770,000","20,487,000","20,425,000","18,795,000","14,811,000","20,787,000","26,155,000","31,072,000","34,608,000","35,134,000","35,355,000","31,649,000","29,488,000","31,990,000","25,152,000","34,511,000","95,256,000","65,694,000","62,427,000","68,722,000","59,617,000","51,202,000","44,792,000","37,919,000","34,583,000","24,120,000","24,300,000","29,200,000","33,400,000","27,700,000","29,100,000","26,100,000","23,300,000","18,300,000","16,400,000","18,400,000","16,200,000","11,100,000","7,900,000","6,500,000","5,800,000","3,400,000","3,800,000","2,100,000","1,400,000","1,500,000","2,500,000","2,300,000","2,000,000","4,500,000","3,900,000","3,800,000","2,700,000","1,100,000"
			OtherShortTermInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,000,000","8,000,000","2,000,000",,,,,,,,"2,000,000","2,000,000","2,000,000","4,520,000","22,886,000","17,016,000","11,488,000","14,366,000","11,920,000","3,559,000","3,314,000","10,697,000","11,151,000","11,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"775,800,000","708,200,000","697,700,000","624,700,000","646,900,000","678,700,000","676,500,000","612,100,000","683,000,000","662,500,000","665,200,000","636,200,000","633,900,000","628,836,000","587,754,000","573,157,000","458,676,000","441,238,000","447,030,000","431,839,000","408,114,000","400,859,000","408,034,000","396,374,000","391,365,000","368,046,000","372,386,000","344,622,000","301,566,000","317,489,000","315,663,000","316,539,000","297,594,000","283,424,000","267,231,000","266,567,000","257,196,000","243,003,000","247,731,000","238,535,000","102,026,000","93,925,000","96,485,000","80,831,000","74,924,000","62,518,000","60,546,000","52,237,000","50,375,000","50,173,000","49,386,000","51,226,000","61,868,000","78,370,000","87,567,000","84,654,000","86,632,000","78,840,000","81,783,000","78,036,000","77,254,000","39,126,000","41,291,000","35,136,000","37,776,000","35,892,000","36,268,000","30,166,000","25,805,000","32,753,000","33,587,000","26,703,000","26,567,000","26,456,000","26,672,000","30,941,000","37,041,000","30,296,000","40,511,000","36,848,000","21,665,000","22,905,000","23,718,000","26,075,000","27,549,000","27,679,000","27,439,000","25,189,000","24,758,000","23,861,000","24,000,000","20,200,000","18,300,000","18,600,000","18,300,000","17,900,000","16,000,000","15,300,000","15,200,000","12,600,000","11,700,000","12,300,000","11,900,000","10,200,000","9,900,000","8,300,000","8,200,000","8,100,000","9,700,000","10,100,000","9,000,000","8,000,000","7,200,000","4,000,000","4,100,000","4,100,000","3,800,000","3,100,000"
			AccountsReceivable,"775,800,000","708,200,000","697,700,000","624,700,000","646,900,000","678,700,000","676,500,000","612,100,000","683,000,000","648,700,000","650,500,000","621,500,000","618,700,000","613,825,000","572,864,000","558,040,000","443,338,000","428,536,000","432,718,000","417,267,000","394,394,000","386,858,000","393,843,000","383,722,000","378,087,000","354,808,000","358,649,000","330,958,000","287,759,000","298,761,000","296,506,000","295,935,000","277,553,000","262,224,000","267,231,000","266,567,000","257,196,000","243,003,000","247,731,000","238,535,000","102,026,000","93,925,000","96,485,000","80,831,000","74,924,000","62,518,000","60,546,000","52,237,000","50,375,000","50,173,000","49,386,000","51,226,000","61,868,000","78,370,000","87,567,000","84,654,000","86,632,000","78,840,000","81,783,000","78,023,000","76,753,000","39,107,000","41,291,000","35,084,000","37,225,000","35,325,000","35,016,000","29,196,000","25,495,000","27,051,000","25,475,000","22,697,000","24,391,000","25,416,000","26,672,000","28,986,000","35,009,000","30,296,000","37,874,000","35,449,000","21,665,000","22,782,000","23,718,000","26,075,000","27,549,000","27,679,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,,"711,300,000",,,,"683,400,000",,,"688,600,000",,,,,"618,625,000",,,,"438,445,000","442,222,000","426,076,000","402,674,000","394,951,000","401,878,000","391,480,000","385,371,000","361,490,000","364,557,000",,,"281,550,000",,,,"265,291,000",,,,"246,973,000","252,170,000","243,137,000","105,216,000","96,702,000","99,161,000","83,229,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,,"-3,100,000",,,,"-4,700,000",,,"-5,600,000",,,,,"-4,800,000",,,,"-9,909,000","-9,504,000","-8,809,000","-8,280,000","-8,093,000","-8,035,000","-7,758,000","-7,284,000","-6,682,000","-5,908,000",,,"-4,404,000",,,,"-3,067,000",,,,"-3,970,000","-4,439,000","-4,602,000","-3,190,000","-2,777,000","-2,676,000","-2,398,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,,,,,,,,,,"13,800,000","14,700,000","14,700,000","15,200,000","15,011,000","14,890,000","15,117,000","15,338,000","12,702,000","14,312,000","14,572,000","13,720,000","14,001,000","14,191,000","12,652,000","13,278,000","13,238,000","13,737,000","13,664,000","13,807,000","18,728,000","19,157,000","20,604,000","20,041,000","21,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,"13,000","501,000","19,000",,"52,000","551,000","567,000","1,252,000","970,000","310,000","5,702,000","8,112,000","4,006,000","2,176,000","1,040,000",,"1,955,000","2,032,000",,"2,637,000","1,399,000",,"123,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
