name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001
				AmortizationOfIntangiblesIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,"1,104,000","1,097,000","1,406,000","1,407,000","1,263,000","982,000","983,000","982,000","995,000","1,011,000","784,000","785,000","610,077","552,000","566,000","566,000","-176,444","803,000","819,000","818,000","818,408","833,000","877,000","965,000","963,867","963,000","963,000","961,000","971,968","1,005,000","1,018,000","1,023,000","1,136,797","713,000","643,000","673,000","690,311","622,000","370,000","369,000","440,005","418,000","356,000","356,000","355,629","356,000","356,000","356,000","599,582","526,000","527,000","692,000","992,338","991,000","818,000","747,000","811,952","781,000","785,000","770,000","3,776,546","3,886,000",,
	ProvisionForDoubtfulAccounts,,,,,,,,,,,,,,,"892,000","502,000","611,000","199,000","746,000","433,000","326,000","323,000","97,000","19,000","228,000","249,000","228,000","549,000","131,000","91,000","295,000",,"32,000","432,000","309,195","215,000","132,000","422,000","138,107","256,000","281,000","111,000",,"146,000",,"238,000","178,795","115,000","-211,000","211,000","227,000","-303,000","171,000","-95,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherOperatingExpenses,,,,,,,,,,,,,,"270,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"281,000",,,"146,000","-149,000",,,,,,,,,,,,,,"-346",,"21,000","13,000","-1,969,158","8,827,000",,,,,,,,,,,"-959,827",,"976,000",,"-880,964",,,"1,008,000",,,,
OperatingIncome,"222,232,000","95,262,000","78,656,000","28,267,000","20,047,000","22,885,000","7,323,000","3,952,000","4,551,000","426,000","2,962,000","3,692,000","2,087,000","-766,000","2,317,000","4,584,000","5,442,000","5,210,000","9,201,000","10,285,000","7,643,000","3,848,000","9,130,000","10,196,000","7,706,000","5,701,000","8,271,000","10,324,000","5,500,000","3,929,000","4,038,000","4,403,000","1,668,000","-764,000","73,224","1,238,000","-371,000","223,000","-3,333,983","-94,000","-1,534,000","-38,000","2,722,934","4,155,000","2,602,000","1,061,000","2,420,525","2,939,000","3,357,000","2,423,000","4,008,563","3,760,000","4,497,000","7,162,000","-232,499,611","11,258,000","11,097,000","10,069,000","12,015,044","12,380,000","9,304,000","8,320,000","12,530,443","443,000","7,537,000","7,666,000","9,931,818","9,517,000","3,116,000","7,168,000","8,800,181","9,318,000","9,275,000","9,170,000","10,846,806","12,671,000","11,769,000","12,694,000","16,107,013","15,067,000","14,754,000","13,181,000","12,543,750","11,328,000","111,353,243","111,353,243"
NetNonOperatingInterestIncomeExpense,"-9,716,000","-3,521,000","-2,817,000","-2,182,000","-1,196,000","-671,000","-671,000","-608,000","-744,000","-867,000","-1,048,000","-1,398,000","-1,438,000","-1,422,000","-1,429,000","-1,512,000","-1,447,000","-1,266,000","-1,239,000","-1,221,000","-535,000","-1,219,000","-1,428,000","-1,435,000","-1,608,000","-1,635,000","-1,647,000","-1,654,000","-1,772,000","-1,737,000","-1,784,000","-1,832,000","-289,000","-255,000","-215,149","-190,000","-164,000","-280,000","-707,299","-424,000","-581,000","-629,000","-676,109","-730,000","-722,000","-728,000","-754,582","-1,134,000","-1,127,000","-1,056,000","-1,295,457","-1,664,000","-1,513,000","-1,701,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"9,716,000","3,521,000","2,817,000","2,182,000","1,196,000","671,000","671,000","608,000","744,000","867,000","1,048,000","1,398,000","1,438,000","1,422,000","1,429,000","1,512,000","1,447,000","1,266,000","1,239,000","1,221,000","535,000","1,219,000","1,428,000","1,435,000","1,608,000","1,635,000","1,647,000","1,654,000","1,772,000","1,737,000","1,784,000","1,832,000","289,000","255,000","215,149","190,000","164,000","280,000","707,299","424,000","581,000","629,000","676,109","730,000","722,000","728,000","754,582","1,134,000","1,127,000","1,056,000","1,295,457","1,664,000","1,513,000","1,701,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"-12,549,000","-4,622,000","-2,540,000","-1,445,000","-3,942,000","-1,854,000","-1,986,000","-4,323,000","-18,234,000","-1,149,000","-2,622,000","-4,897,000","-17,161,000","-2,200,000","-26,426,000","-1,805,000","-1,002,000","-861,000","-15,485,000","-1,861,000","-1,135,000","-3,981,000","-14,502,000","6,330,000","-29,827,000","15,917,000","-11,855,000","-6,251,000","-843,000","1,895,000","-22,228,000","-9,886,000","-3,554,000","-834,000","-7,168,538","-239,000","-1,157,000","-1,789,000","23,144,424","-23,879,000","-18,712,000","-107,000","192,521","215,000","72,000","66,000","-10,767,543","-57,000","28,000","-43,000","-1,761,422","175,000","-86,000","73,000","-244,081,044","79,000","34,000","6,000","-33,591","-59,000","-21,000","-13,000","1,969,158","-8,827,000",,,,,,,,,,,"-164",,"-976,000",,"480,964",,,"-1,008,000",,,,
	GainOnSaleOfSecurity,,,,,,,,,,,"0","-1,284,000",,,,,,,"0",,,"1,581,000","-14,165,000","7,105,000","-3,571,000","16,436,000","-9,516,000","-2,894,000","362,000","2,147,000","-9,349,000","-7,297,000","-27,000","-47,000","-21,942","53,000","110,000","-9,000","94,231","-114,000","153,000","-71,000","122,155","148,000","-6,000","-17,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,"-13,290,000","-4,630,000","-2,694,000","-1,820,000","-4,146,000","-1,891,000","-1,660,000","-4,333,000","-18,239,000","-1,180,000","-2,478,000","-3,667,000","-17,237,000","-2,282,000","-26,475,000","-1,975,000","-1,100,000","-962,000","-15,524,000","-1,918,000","-1,194,000","-5,562,000","-424,000","-867,000","-26,290,000","-536,000","-2,615,000","-3,457,000","-1,178,000","-209,000","-12,912,000","-2,640,000","-3,534,000","-727,000","-7,182,271","-324,000","-1,257,000","-1,841,000","23,065,983","-23,765,000","-18,865,000","-36,000","70,366","67,000","78,000","83,000","-10,767,543","-57,000","28,000","-43,000","-1,761,422","175,000","-86,000","73,000","-244,081,044","79,000","34,000","6,000","-33,591","-59,000","-21,000","-13,000","1,969,158","-8,827,000",,,,,,,,,,,"-164",,"-976,000",,"480,964",,,"-1,008,000",,,,
		RestructuringAndMergernAcquisition,"2,980,000","520,000","322,000","379,000","1,759,000","1,238,000","842,000","2,316,000","2,330,000","641,000","503,000","1,181,000","436,000","1,652,000","3,117,000","1,437,000","489,000","763,000","422,000","1,485,000","868,000","270,000","327,000","848,000","183,000","287,000","287,000","724,000","1,047,000","118,000","2,617,000","2,383,000","3,502,000","295,000","473,066","109,000","375,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,"3,662,000","1,741,000","0","0","1,921,000","149,000","166,000","1,071,000","15,011,000",,"0","1,804,000","14,502,000",,"22,423,000",,,"0","14,356,000","0","0",,"0",,"24,311,000",,"2,100,000",,,,"10,000,000",,,,"6,400,000","0","0",,"-23,499,593","23,500,000","18,732,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		WriteOff,"6,648,000","2,369,000","2,372,000","1,441,000","466,000","504,000","652,000","946,000","898,000","539,000","505,000","588,000","645,000","270,000","892,000","502,000","611,000","199,000","746,000","433,000","326,000","323,000","97,000","19,000","228,000","249,000","228,000","549,000","131,000","91,000","295,000","257,000","32,000","432,000","309,195","215,000","132,000","422,000","195,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,,,,,"1,470,000","94,000","1,654,000","360,000","43,000","36,000",,,"0","-57,000","-59,000","4,969,000","0","-92,000","1,568,000","-17,000","-276,000","-100,000","27,000","43,000","16,638,000",,"-7,000","60,000","10","-32,000","750,000","1,419,000","-352,497","265,000","133,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfBusiness,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"0","-2,184,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"741,000","8,000","154,000","375,000","204,000","37,000","-326,000","10,000","5,000","31,000","-144,000","54,000","76,000","82,000","49,000","170,000","98,000","101,000","39,000","57,000","59,000",,"87,000","92,000","34,000","17,000","276,000","100,000","-27,000","-43,000","33,000","51,000","7,000","-60,000","35,675","32,000","-10,000","61,000","23,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"199,967,000","87,119,000","73,299,000","24,640,000","14,909,000","20,360,000","4,666,000","-979,000","-14,427,000","-1,590,000","-708,000","-2,603,000","-16,512,000","-4,388,000","-25,538,000","1,267,000","2,993,000","3,083,000","-7,523,000","7,203,000","5,973,000","-1,352,000","-6,800,000","15,091,000","-23,729,000","19,983,000","-5,231,000","2,419,000","2,885,000","4,087,000","-19,974,000","-7,315,000","-2,175,000","-1,853,000","-7,310,463","809,000","-1,692,000","-1,846,000","19,103,142","-24,397,000","-20,827,000","-774,000","2,239,346","3,640,000","1,952,000","399,000","-9,101,600","1,748,000","2,258,000","1,324,000","951,684","2,271,000","2,898,000","5,534,000","-234,751,192","10,549,000","10,598,000","9,436,000","11,216,709","11,513,000","8,775,000","7,834,000","12,045,220","170,000","7,217,000","7,280,000","7,936,845","8,564,000","2,164,000","6,251,000","8,004,390","8,348,000","8,263,000","7,923,000","8,379,236","11,100,000","11,114,000","12,108,000","15,085,295","14,092,000","13,745,000","12,034,000","11,028,580","6,953,000",,
TaxProvision,"25,430,000","25,136,000","-4,274,000","1,207,000","3,361,000","912,000","-156,000","169,000","-379,000","178,000","-108,000","94,000","34,758,000","-3,012,000","-6,195,000","1,385,000","1,169,000","1,163,000","-35,779,000","159,000","753,000","366,000","849,000","802,000","-6,634,000","797,000","696,000","-2,732,000","205,000","1,037,000","112,000","169,000","1,006,000","-1,071,000","45,611,548","-644,000","-257,000","-500,000","7,160,111","-6,797,000","-6,323,000","-190,000","1,707,497","1,854,000","379,000","192,000","-3,097,737","832,000","1,080,000","189,000","553,376","1,303,000","606,000","2,498,000","-73,414,579","4,378,000","4,227,000","3,586,000","3,949,200","4,464,000","3,314,000","3,032,000","4,485,868","50,000","2,793,000","2,817,000","3,004,426","3,314,000","838,000","2,419,000","2,489,770","3,214,000","3,166,000","3,066,000","3,242,378","4,296,000","4,301,000","4,686,000","5,838,154","5,339,000","5,292,000","4,799,000","4,506,123","3,031,000",,
NetIncomeCommonStockholders,"174,537,000","61,983,000","77,573,000","23,433,000","11,548,000","19,448,000","4,612,000","-1,334,000","-14,151,000","-2,089,000","-1,144,000","-3,128,000","-51,674,000","-1,767,000","-19,691,000","-441,000","1,539,000","1,642,000","27,950,000","6,723,000","4,850,000","-2,010,000","-7,884,000","14,066,000","-17,237,000","19,022,000","-6,098,000","5,009,000","2,573,000","2,934,000","-20,217,000","-7,602,000","-3,181,000","-782,000","-52,584,323","914,000","-1,457,000","1,158,000","-9,533,497","-17,600,000","-14,504,000","-584,000","531,849","1,786,000","1,573,000","207,000","-6,003,863","916,000","1,178,000","1,135,000","398,308","968,000","2,292,000","3,036,000","-161,336,613","6,171,000","6,371,000","5,850,000","7,267,509","7,049,000","5,461,000","4,802,000","7,511,389","122,000","4,433,000","4,570,000","4,885,386","4,982,000","1,249,000","3,636,000","5,570,695","5,134,000","5,097,000","4,857,000","5,136,785","6,803,000","6,830,000","7,051,000","8,881,705","5,872,000","8,032,000","6,997,000","2,076,042","3,922,000","1,337,174","1,337,174"
	NetIncome,"174,537,000","61,983,000","77,573,000","23,433,000","11,548,000","19,448,000","4,612,000","-1,334,000","-14,151,000","-2,089,000","-1,144,000","-3,128,000","-51,674,000","-1,767,000","-19,691,000","-441,000","1,539,000","1,642,000","27,950,000","6,723,000","4,850,000","-2,010,000","-7,884,000","14,066,000","-17,237,000","19,022,000","-6,098,000","5,009,000","2,573,000","2,934,000","-20,217,000","-7,602,000","-3,181,000","-782,000","-52,584,323","914,000","-1,457,000","1,158,000","-9,533,497","-17,600,000","-14,504,000","-584,000","531,849","1,786,000","1,573,000","207,000","-6,003,863","916,000","1,178,000","1,135,000","398,308","968,000","2,292,000","3,036,000","-161,336,613","6,171,000","6,371,000","5,850,000","7,267,509","7,049,000","5,461,000","4,802,000","7,511,389","122,000","4,433,000","4,570,000","4,885,386","4,982,000","1,249,000","3,636,000","5,570,695","5,134,000","5,097,000","4,857,000","5,136,785","6,803,000","6,830,000","7,051,000","8,881,705","5,872,000","8,032,000","6,997,000","2,076,042","3,922,000","1,337,174","1,337,174"
		NetIncomeIncludingNoncontrollingInterests,"174,537,000","61,983,000","77,573,000","23,433,000","11,548,000","19,448,000","4,822,000","-1,148,000","-14,048,000","-1,768,000","-600,000","-2,697,000","-51,270,000","-1,376,000","-19,343,000","-118,000","1,824,000","1,920,000","28,256,000","7,044,000","5,220,000","-1,718,000","-7,649,000","14,289,000","-17,095,000","19,186,000","-5,927,000","5,151,000","2,680,000","3,050,000","-20,086,000","-7,484,000","-3,181,000","-782,000","-52,584,323","914,000","-1,457,000","1,158,000","-9,533,497","-17,600,000","-14,504,000","-584,000","531,849","1,786,000","1,573,000","207,000","-6,003,863","916,000","1,178,000","1,135,000","398,308","968,000","2,292,000","3,036,000","-161,336,613","6,171,000","6,371,000","5,850,000","7,267,509","7,049,000","5,461,000","4,802,000","7,511,389","122,000","4,433,000","4,570,000","4,885,386","4,982,000","1,249,000","3,636,000","5,570,695","5,134,000","5,097,000","4,857,000","5,136,785","6,803,000","6,830,000","7,051,000","8,881,705","5,872,000","8,032,000","6,997,000","2,076,042","3,922,000","1,337,174","1,337,174"
			NetIncomeContinuousOperations,"174,537,000","61,983,000","77,573,000","23,433,000","11,548,000","19,448,000","4,822,000","-1,148,000","-14,048,000","-1,768,000","-600,000","-2,697,000","-51,270,000","-1,376,000","-19,343,000","-118,000","1,824,000","1,920,000","28,256,000","7,044,000","5,220,000","-1,718,000","-7,649,000","14,289,000","-17,095,000","19,186,000","-5,927,000","5,151,000","2,680,000","3,050,000","-20,086,000","-7,484,000","-3,181,000","-782,000","-52,922,011","1,453,000","-1,435,000","-1,346,000","11,943,031","-17,600,000","-14,504,000","-584,000","531,849","1,786,000","1,573,000","207,000","-6,003,863","916,000","1,178,000","1,135,000","398,308","968,000","2,292,000","3,036,000","-161,336,613","6,171,000","6,371,000","5,850,000","7,267,509","7,049,000","5,461,000","4,802,000","7,559,352","120,000","4,424,000","4,463,000","4,932,419","5,250,000","1,326,000","3,832,000","5,514,620","5,134,000","5,097,000","4,857,000","5,136,858","6,804,000","6,813,000","7,422,000","9,247,141","8,753,000","8,453,000","7,235,000","6,522,457","3,922,000","1,609,077","1,609,077"
			NetIncomeDiscontinuousOperations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","337,688","-539,000","-22,000","2,504,000","-6,548,000",,,,,,,,,,,,,,,,,,,,,,,,"-47,963","2,000","9,000","107,000","-47,033","-268,000","-77,000","-196,000",,,,,"-73","-1,000","17,000","-371,000","-365,436","-2,881,000","-421,000","-238,000","337,290",,"-271,903","-271,903"
		MinorityInterests,,,"0","0","0","0","-210,000","-186,000","-103,000","-321,000","-544,000","-431,000","-404,000","-391,000","-348,000","-323,000","-285,000","-278,000","-306,000","-321,000","-370,000","-292,000","-235,000","-223,000","-142,000","-164,000","-171,000","-142,000","-107,000","-116,000","-131,000","-118,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
