name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021
MarketCap,"1,236,634,890","1,565,628,384","2,923,134,127","4,231,300,253","3,689,703,239","6,275,821,033"
EnterpriseValue,"836,409,890","1,125,575,384","2,418,328,127","3,450,617,253","2,799,725,239","5,969,466,033"
PbRatio,"1.762","2.116","3.449","4.547","4.025",
EnterprisesValueEBITDARatio,"-4.28","-40.097","-22.404","-42.839","132.325","-33.442"
