name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019
			GrossPPE,"58,347,000","53,454,000","50,077,000","43,601,000","39,494,000","35,920,000","32,524,000","31,137,000","29,446,000","25,818,000"
				Properties,"0","0","0","0","0","0","0","0","0","0"
				LandAndImprovements,"525,000","525,000","525,000","525,000","525,000","525,000","525,000","525,000","525,000","525,000"
				BuildingsAndImprovements,"14,214,000","14,214,000","14,214,000","14,292,000","14,292,000","14,297,000","14,295,000","14,266,000","14,258,000","14,241,000"
				MachineryFurnitureEquipment,"15,804,000","16,721,000","15,630,000","14,803,000","14,004,000","13,471,000","12,256,000","9,442,000","8,647,000","7,173,000"
				OtherProperties,"2,916,000",,,,,,,,,
				ConstructionInProgress,"23,972,000","21,164,000","18,878,000","13,008,000","9,700,000","6,654,000","4,570,000","6,418,000","5,530,000","3,396,000"
				Leases,"916,000","830,000","830,000","973,000","973,000","973,000","878,000","486,000","486,000","483,000"
			AccumulatedDepreciation,"-8,137,000","-8,846,000","-7,908,000","-7,271,000","-6,574,000","-5,802,000","-4,832,000","-4,314,000","-3,816,000","-3,360,000"
		GoodwillAndOtherIntangibleAssets,"3,858,000","3,858,000","3,858,000","3,858,000","3,858,000","3,858,000","3,858,000","3,858,000","3,858,000","3,858,000"
			Goodwill,"3,858,000","3,858,000","3,858,000","3,858,000","3,858,000","3,858,000","3,858,000","3,858,000","3,858,000","3,858,000"
		NonCurrentNoteReceivables,,,,,,"0","0","844,000","836,000","831,000"
		NonCurrentDeferredAssets,,"79,000",,,,,,,,
			NonCurrentDeferredTaxesAssets,,"79,000",,,,,,,,
		NonCurrentPrepaidAssets,,"189,000","256,000","46,000","142,000","142,000","142,000","181,000","180,000","151,000"
		OtherNonCurrentAssets,"3,131,000",,,,,,,,,
TotalLiabilitiesNetMinorityInterest,"40,272,000","38,182,000","33,355,000","28,510,000","26,602,000","28,988,000","35,574,000","37,022,000","33,181,000","30,099,000"
	CurrentLiabilities,"38,325,000","37,990,000","32,315,000","26,895,000","23,521,000","25,914,000","26,056,000","25,361,000","27,139,000","24,997,000"
		PayablesAndAccruedExpenses,"34,651,000","34,605,000","28,936,000","24,017,000","21,417,000","21,616,000","21,214,000","20,854,000","18,871,000","20,986,000"
			Payables,"20,567,000","22,520,000","17,368,000","15,902,000","14,227,000","15,489,000","16,416,000","15,462,000","14,409,000","13,510,000"
				AccountsPayable,"20,567,000","22,520,000","17,368,000","15,902,000","14,227,000","15,489,000","16,052,000","15,107,000","14,409,000","13,510,000"
				TotalTaxPayable,,,,,,,"364,000","355,000",,
					IncomeTaxPayable,,,,,,,"364,000","355,000",,
			CurrentAccruedExpenses,"14,084,000","12,085,000","11,568,000","8,115,000","7,190,000","6,127,000","4,798,000","5,392,000","4,462,000","7,476,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,"2,058,000","3,039,000","2,897,000","2,338,000","1,541,000","3,718,000","3,135,000","2,428,000","935,000","1,132,000"
		CurrentDebtAndCapitalLeaseObligation,"1,616,000","327,000","447,000","482,000","476,000","471,000","1,569,000","1,920,000","7,088,000","2,609,000"
			CurrentDebt,,,,,,,"1,104,000","1,460,000","6,634,000","2,160,000"
				OtherCurrentBorrowings,,,,,,,"1,104,000","1,460,000","6,634,000","2,160,000"
			CurrentCapitalLeaseObligation,"1,616,000","327,000","447,000","482,000","476,000","471,000","465,000","460,000","454,000","449,000"
		OtherCurrentLiabilities,,"19,000","35,000","58,000","87,000","109,000","138,000","159,000","245,000","270,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"1,947,000","192,000","1,040,000","1,615,000","3,081,000","3,074,000","9,518,000","11,661,000","6,042,000","5,102,000"
		LongTermDebtAndCapitalLeaseObligation,"1,741,000","0","0","83,000","206,000","327,000","6,927,000","8,880,000","4,264,000","3,693,000"
			LongTermDebt,,,,,,,"6,480,000","8,315,000","3,582,000","2,896,000"
			LongTermCapitalLeaseObligation,"1,741,000","0","0","83,000","206,000","327,000","447,000","565,000","682,000","797,000"
		NonCurrentDeferredLiabilities,,"0","849,000","1,340,000","2,680,000","2,537,000","2,137,000","2,306,000","1,169,000","755,000"
			NonCurrentDeferredTaxesLiabilities,,"0","849,000","1,340,000","2,680,000","2,537,000","2,137,000","2,306,000","1,169,000","755,000"
		PreferredSecuritiesOutsideStockEquity,"175,000",,"175,000","175,000","175,000","175,000","175,000","23,211,000","175,000","175,000"
		OtherNonCurrentLiabilities,"206,000","192,000","191,000","192,000","195,000","210,000","454,000","475,000","609,000","654,000"
TotalEquityGrossMinorityInterest,"150,989,000","151,760,000","153,580,000","153,198,000","147,222,000","142,386,000","142,019,000","40,915,000","34,241,000","31,849,000"
	StockholdersEquity,"150,863,000","151,470,000","153,283,000","152,895,000","146,895,000","142,048,000","141,819,000","17,664,000","33,998,000","31,595,000"
		CapitalStock,"5,000","5,000","5,000","5,000","5,000","5,000","5,000","3,000","3,000","3,000"
			CommonStock,"5,000","5,000","5,000","5,000","5,000","5,000","5,000","3,000","3,000","3,000"
		AdditionalPaidInCapital,"150,550,000","149,000,000","146,983,000","147,808,000","145,689,000","144,311,000","143,265,000","20,789,000","43,087,000","42,629,000"
		RetainedEarnings,"1,372,000","2,746,000","6,395,000","21,437,000","17,530,000","14,039,000","14,825,000","13,148,000","7,184,000","5,239,000"
		TreasuryStock,,"0","0","16,276,000","16,276,000","16,276,000","16,276,000","16,276,000","16,276,000","16,276,000"
		GainsLossesNotAffectingRetainedEarnings,"-1,064,000","-281,000","-100,000","-79,000","-53,000","-31,000",,,,
	MinorityInterest,"126,000","290,000","297,000","303,000","327,000","338,000","200,000","23,251,000","243,000","254,000"
TotalCapitalization,"150,863,000","151,470,000","153,283,000","152,895,000","146,895,000","142,048,000","148,299,000","25,979,000","37,580,000","34,491,000"
CommonStockEquity,"150,863,000","151,470,000","153,283,000","152,895,000","146,895,000","142,048,000","141,819,000","17,664,000","33,998,000","31,595,000"
CapitalLeaseObligations,"3,357,000","327,000","447,000","565,000","682,000","798,000","912,000","1,025,000","1,136,000","1,246,000"
NetTangibleAssets,"147,005,000","147,612,000","149,425,000","149,037,000","143,037,000","138,190,000","137,961,000","13,806,000","30,140,000","27,737,000"
WorkingCapital,"95,737,000","103,218,000","108,337,000","114,579,000","113,383,000","111,342,000","119,845,000","20,870,000","9,779,000","9,653,000"
InvestedCapital,"150,863,000","151,470,000","153,283,000","152,895,000","146,895,000","142,048,000","149,403,000","27,439,000","44,214,000","36,651,000"
TangibleBookValue,"147,005,000","147,612,000","149,425,000","149,037,000","143,037,000","138,190,000","137,961,000","13,806,000","30,140,000","27,737,000"
TotalDebt,"3,357,000","327,000","447,000","565,000","682,000","798,000","8,496,000","10,800,000","11,352,000","6,302,000"
NetDebt,,,,,,,,,"8,505,000","3,782,000"
ShareIssued,"40,596,297","40,493,969","40,302,470","45,648,146","45,239,224","44,938,958","44,927,079","39,175,767","39,175,767","39,175,767"
OrdinarySharesNumber,"40,596,297","40,493,969","40,302,470","40,153,228","39,744,306","39,444,040","39,432,161","39,175,767","39,175,767","39,175,767"
TreasurySharesNumber,,,,"5,494,918","5,494,918","5,494,918","5,494,918",,,
