name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016
OperatingCashFlow,"613,393,000","160,120,000","192,487,000","153,507,000","107,279,000","72,346,000","41,144,000","45,729,000","-16,315,000","100,818,000","179,298,000","104,681,000","179,166,000","101,028,000","175,316,000","170,793,000","192,076,000","131,826,000","122,768,000","44,010,000","73,892,000","19,248,000","9,410,000","51,874,131","-146,388","12,257"
	CashFlowFromContinuingOperatingActivities,"613,393,000","160,120,000","192,487,000","153,507,000","107,279,000","72,346,000","41,144,000","45,729,000","-16,315,000","100,818,000","179,298,000","104,681,000","179,166,000","101,028,000","175,316,000","170,793,000","192,076,000","131,826,000","122,768,000","44,010,000","73,892,000","19,248,000","9,410,000","51,874,131","-146,388","12,257"
		NetIncomeFromContinuingOperations,"188,622,000","15,802,000","160,751,000","37,124,000","-25,055,000","-34,645,000","-88,655,000","-51,529,000","5,330,000","-550,345,000","9,662,000","-3,713,000","19,002,000","-8,537,000","32,808,000","41,674,000","67,482,000","70,772,000","33,390,000","16,260,000","23,198,000","10,707,000","-8,985,000","-218,788,521","31,882","32,639"
		OperatingGainsLosses,"62,982,000","86,563,000","-79,212,000","16,021,000","39,610,000","28,269,000","18,977,000","-176,106,000","22,965,000","8,207,000","-3,266,000","-9,718,000","4,251,000","5,496,000","5,304,000","18,385,000","-11,393,000","-7,497,000","-2,259,000","1,427,000","-9,447,000","-4,322,000","2,578,000",,,
			GainLossOnSaleOfPPE,"-34,206,000","-82,000","-34,422,000","290,000","8,000","-44,000","-10,000","-145,000","2,000","-245,000","842,000","22,000","-9,000","2,000","-549,000","-52,000","141,000","-15,000","-1,580,000","141,000","-7,191,000","-166,000","-24,000",,,
			GainLossOnInvestmentSecurities,"75,032,000","86,645,000","-44,790,000","15,731,000","17,446,000","28,313,000","18,987,000","-32,518,000","22,963,000","8,452,000","-4,108,000","-9,740,000","4,260,000","5,494,000","5,853,000","18,437,000","-11,534,000","-7,482,000","-679,000","1,286,000","-2,256,000","-4,156,000","2,602,000",,,
		DepreciationAmortizationDepletion,"296,348,000","71,009,000","75,863,000","76,047,000","73,429,000","63,783,000","74,832,000","89,444,000","93,020,000","101,258,000","122,851,000","112,720,000","112,114,000","96,558,000","102,083,000","83,423,000","74,946,000","66,010,000","58,781,000","42,387,000","34,414,000","26,046,000","14,828,000",,,
		DeferredTax,"7,345,000","6,776,000","569,000","0","0","0","0","0","-1,916,000","-83,208,000","739,000","1,393,000","5,928,000","-2,263,000","8,711,000","11,652,000","19,940,000","19,137,000","12,628,000","8,233,000",,,"0",,,
			DeferredIncomeTax,"7,345,000","6,776,000","569,000","0","0","0","0","0","-1,916,000","-83,208,000","739,000","1,393,000","5,928,000","-2,263,000","8,711,000","11,652,000","19,940,000","19,137,000","12,628,000","8,233,000",,,"0",,,
		AssetImpairmentCharge,"25,938,000","2,627,000","6,400,000","7,712,000","9,199,000","9,200,000","40,561,000","19,904,000","19,425,000","611,300,000","4,818,000","6,745,000","4,418,000","31,264,000","740,000","8,612,000",,,"0","0",,,"0",,,
