name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,12/31/2019
TotalAssets,"3,158,303,000","2,659,243,000","2,454,083,000","2,454,115,000","1,626,868,000","1,126,035,000","1,090,497,000","1,059,169,000","994,599,000"
	CurrentAssets,"414,061,000","615,831,000","400,102,000","405,494,000","781,808,000","340,258,000","338,910,000","318,083,000","353,558,000"
		CashCashEquivalentsAndShortTermInvestments,"129,617,000","329,337,000","155,755,000","131,154,000","569,536,000","122,006,000","137,598,000","125,516,000","121,101,000"
			CashAndCashEquivalents,"129,617,000","329,337,000","155,755,000","131,154,000","569,536,000","122,006,000","137,598,000","125,516,000","121,101,000"
		Receivables,"225,546,000","235,266,000","188,327,000","215,368,000","183,160,000","190,023,000","166,108,000","162,506,000","204,501,000"
			AccountsReceivable,"225,546,000","235,266,000","188,327,000","215,368,000","183,160,000","190,023,000","166,108,000","162,506,000","204,501,000"
				GrossAccountsReceivable,"233,032,000","241,807,000","194,682,000","221,764,000","189,530,000","195,782,000","172,600,000","169,778,000","211,775,000"
				AllowanceForDoubtfulAccountsReceivable,"-7,486,000","-6,541,000","-6,355,000","-6,396,000","-6,370,000","-5,759,000","-6,492,000","-7,272,000","-7,274,000"
		PrepaidAssets,"58,898,000","51,228,000","56,020,000","58,972,000","29,112,000","28,229,000","35,204,000","30,061,000","27,956,000"
	TotalNonCurrentAssets,"2,744,242,000","2,043,412,000","2,053,981,000","2,048,621,000","845,060,000","785,777,000","751,587,000","741,086,000","641,041,000"
		NetPPE,"81,475,000","82,641,000","79,745,000","84,038,000","69,458,000","74,542,000","75,338,000","78,437,000","29,632,000"
			GrossPPE,"154,275,000","154,878,000","156,061,000","157,590,000","140,251,000","143,384,000","148,770,000","150,901,000","98,484,000"
				Properties,"0","0","0","0","0","0","0","0","0"
				LandAndImprovements,"2,811,000","2,811,000","2,811,000","2,811,000","2,811,000","2,811,000","2,811,000","2,811,000","2,811,000"
				BuildingsAndImprovements,"36,366,000","35,188,000","34,630,000","34,639,000","33,243,000","33,094,000","32,803,000","32,435,000","31,619,000"
				MachineryFurnitureEquipment,"65,607,000","66,000,000","69,915,000","67,481,000","62,446,000","61,293,000","67,092,000","67,442,000","63,975,000"
				OtherProperties,"49,491,000","50,879,000","48,705,000","52,659,000","41,751,000","46,186,000","46,064,000","48,213,000","79,000"
			AccumulatedDepreciation,"-72,800,000","-72,237,000","-76,316,000","-73,552,000","-70,793,000","-68,842,000","-73,432,000","-72,464,000","-68,852,000"
		GoodwillAndOtherIntangibleAssets,"2,546,607,000","1,834,311,000","1,843,866,000","1,855,904,000","676,453,000","626,801,000","588,799,000","579,767,000","526,378,000"
			Goodwill,"2,217,578,000","1,588,477,000","1,592,399,000","1,593,670,000","622,756,000","581,174,000","542,239,000","529,759,000","480,065,000"
			OtherIntangibleAssets,"329,029,000","245,834,000","251,467,000","262,234,000","53,697,000","45,627,000","46,560,000","50,008,000","46,313,000"
		InvestmentsAndAdvances,"8,680,000","6,438,000","5,429,000","6,870,000","5,245,000","5,691,000","5,218,000","859,000","1,725,000"
			LongTermEquityInvestment,"8,680,000","6,438,000","5,429,000","6,870,000","5,245,000","5,691,000","5,218,000","859,000","1,725,000"
				InvestmentsinJointVenturesatCost,"8,680,000","6,438,000","5,429,000","6,870,000","5,245,000","5,691,000","5,218,000","859,000","1,725,000"
		NonCurrentDeferredAssets,"47,683,000","71,376,000","77,418,000","54,705,000","42,133,000","39,224,000","44,543,000","45,218,000","51,068,000"
			NonCurrentDeferredTaxesAssets,"47,683,000","71,376,000","77,418,000","54,705,000","42,133,000","39,224,000","44,543,000","45,218,000","51,068,000"
		OtherNonCurrentAssets,"59,797,000","48,646,000","47,523,000","47,104,000","51,771,000","39,519,000","37,689,000","36,805,000","32,238,000"
TotalLiabilitiesNetMinorityInterest,"2,700,650,000","2,250,021,000","2,075,085,000","1,982,301,000","1,272,871,000","784,436,000","1,083,324,000","1,072,197,000","659,980,000"
	CurrentLiabilities,"612,790,000","593,874,000","549,433,000","569,553,000","526,455,000","465,555,000","422,259,000","395,382,000","392,413,000"
		PayablesAndAccruedExpenses,"79,768,000","77,970,000","71,815,000","76,054,000","78,877,000","61,239,000","78,178,000","199,293,000","56,182,000"
			Payables,"45,063,000","43,497,000","41,394,000","41,487,000","45,172,000","36,088,000","33,289,000","22,960,000","34,137,000"
				AccountsPayable,"19,058,000","16,483,000","12,502,000","14,891,000","15,947,000","16,492,000","15,086,000","19,294,000","17,669,000"
				TotalTaxPayable,"11,505,000","14,216,000","15,484,000","14,420,000","17,373,000","9,727,000","8,696,000","3,666,000","7,523,000"
					IncomeTaxPayable,"5,048,000","6,696,000","11,974,000","5,761,000","11,721,000","3,366,000","5,100,000","3,666,000","2,236,000"
				OtherPayable,"14,500,000","12,798,000","13,408,000","12,176,000","11,852,000","9,869,000","9,507,000","10,526,000","8,945,000"
			CurrentAccruedExpenses,"34,705,000","34,473,000","30,421,000","34,567,000","33,705,000","25,151,000","44,889,000","176,333,000","22,045,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,"80,320,000","89,324,000","80,599,000","81,969,000","66,084,000","71,552,000","72,529,000","53,174,000","70,552,000"
		CurrentDebtAndCapitalLeaseObligation,"21,963,000","22,482,000","18,003,000","18,694,000","15,894,000","16,610,000","15,629,000","15,959,000",
			CurrentDebt,"5,000,000","5,000,000",,,,,,,
				OtherCurrentBorrowings,"5,000,000","5,000,000",,,,,,,
			CurrentCapitalLeaseObligation,"16,963,000","17,482,000","18,003,000","18,694,000","15,894,000","16,610,000","15,629,000","15,959,000",
		CurrentDeferredLiabilities,"223,227,000","231,919,000","196,989,000","215,678,000","186,396,000","202,294,000","173,578,000","180,130,000","204,991,000"
			CurrentDeferredRevenue,"215,448,000","224,610,000","189,683,000","215,678,000","186,396,000","202,294,000","173,578,000","180,130,000","204,991,000"
		OtherCurrentLiabilities,"207,512,000","172,179,000","182,027,000","177,158,000","179,204,000","113,860,000","82,345,000","89,134,000","60,688,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"2,087,860,000","1,656,147,000","1,525,652,000","1,412,748,000","746,416,000","318,881,000","661,065,000","676,815,000","267,567,000"
		LongTermDebtAndCapitalLeaseObligation,"1,906,434,000","1,466,266,000","1,335,428,000","1,305,810,000","700,460,000","277,767,000","622,138,000","630,765,000","233,750,000"
			LongTermDebt,"1,871,527,000","1,430,992,000","1,302,845,000","1,269,842,000","672,599,000","246,000,000","589,583,000","596,583,000","233,750,000"
			LongTermCapitalLeaseObligation,"34,907,000","35,274,000","32,583,000","35,968,000","27,861,000","31,767,000","32,555,000","34,182,000",
		NonCurrentDeferredLiabilities,"160,604,000","167,887,000","165,259,000","77,991,000","21,413,000","17,869,000","15,824,000","15,554,000","16,414,000"
			NonCurrentDeferredTaxesLiabilities,"58,316,000","65,014,000","69,471,000","70,683,000","14,305,000","10,849,000","9,502,000","9,228,000","8,260,000"
			NonCurrentDeferredRevenue,"13,006,000","7,983,000","6,614,000","7,308,000","7,108,000","7,020,000","6,322,000","6,326,000","8,154,000"
		TradeandOtherPayablesNonCurrent,"7,718,000","7,725,000","7,613,000","7,613,000","7,883,000","7,883,000","7,874,000","8,140,000","8,140,000"
		OtherNonCurrentLiabilities,"13,104,000","14,269,000","17,352,000","21,334,000","16,660,000","15,362,000","15,229,000","22,356,000","9,263,000"
