name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016
OperatingCashFlow,"-2,655,000,000","-593,000,000","-1,172,000,000","-283,000,000","-607,000,000","-532,000,000","-161,708,000","-271,282,000","-6,964,000","-168,458,000","-322,459,000","-139,841,000","-80,325,000","-214,509,000","-150,465,000","-84,390,000","-48,036,000","-131,449,000","-83,910,000","-54,723,000","-8,405,000","-52,886,000","-95,447,000","-44,186,000","-42,221,000","-58,371,000"
	CashFlowFromContinuingOperatingActivities,"-2,655,000,000","-593,000,000","-1,172,000,000","-283,000,000","-607,000,000","-532,000,000","-161,708,000","-271,282,000","-6,964,000","-168,458,000","-322,459,000","-139,841,000","-80,325,000","-214,509,000","-150,465,000","-84,390,000","-48,036,000","-131,449,000","-83,910,000","-54,723,000","-8,405,000","-52,886,000","-95,447,000","-44,186,000","-42,221,000","-58,371,000"
		NetIncomeFromContinuingOperations,"-711,000,000","-506,000,000","-182,000,000","-68,000,000","45,000,000","-82,000,000","-154,619,000","-17,720,000","-106,326,000","-183,557,000","-125,740,000","-92,244,000","-64,059,000","-82,596,000","-86,404,000","-64,419,000","-51,250,000","-52,672,000","-47,238,000","-39,769,000","-38,870,000","-38,439,000","-35,694,000","-21,985,000","-18,108,000","-17,325,000"
		OperatingGainsLosses,,"6,000,000","24,000,000","0",,,"34,105,000","1,065,000","4,498,000","145,000","668,000","393,000","604,000","49,000","33,000","275,000","164,000","103,000","76,000","317,000","365,000","200,000","11,484,000","0","0","1,531,000"
			GainLossOnSaleOfPPE,"2,000,000","1,000,000","0","0",,,"422,000","1,065,000","4,498,000","145,000","668,000","393,000","604,000","49,000","33,000","275,000","164,000","103,000","76,000","317,000","365,000","200,000",,"0","0","0"
			GainLossOnInvestmentSecurities,,"5,000,000",,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"120,000,000","37,000,000","33,000,000","26,000,000","24,000,000","22,000,000","21,715,000","18,636,000","17,629,000","15,811,000","13,760,000","10,675,000","8,887,000","7,943,000","7,238,000","6,439,000","5,257,000","4,605,000","3,822,000","3,101,000","2,584,000","2,061,000","1,638,000","1,196,000","958,000","866,000"
			DepreciationAndAmortization,"120,000,000","37,000,000","33,000,000","26,000,000","24,000,000","22,000,000","21,715,000","18,636,000","17,629,000","15,811,000","13,760,000","10,675,000","8,887,000","7,943,000","7,238,000","6,439,000","5,257,000","4,605,000","3,822,000","3,101,000","2,584,000","2,061,000","1,638,000","1,196,000","958,000","866,000"
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,"239,000","157,000","1,069,000","181,000",,"0","0","0"
		ProvisionandWriteOffofAssets,"32,000,000","5,000,000","12,000,000","10,000,000","5,000,000","1,000,000","10,210,000","3,134,000","2,405,000","5,213,000","4,892,000","3,739,000","1,906,000","1,385,000","542,000","244,000","534,000","597,000","570,000","311,000","209,000","285,000","49,000","615,000","231,000","453,000"
		UnrealizedGainLossOnInvestmentSecurities,"5,000,000","10,000,000",,,,,,,,,"745,000",,,,,,,,,,,,,,,
		StockBasedCompensation,"59,000,000","28,000,000","11,000,000","10,000,000","10,000,000","8,000,000","7,077,000","5,851,000","6,220,000","5,940,000","7,697,000","9,621,000","8,034,000","7,711,000","6,114,000","13,888,000","2,583,000","1,510,000","1,622,000","1,887,000","1,944,000","158,000","134,000","138,000","136,000","147,000"
		OtherNonCashItems,"-369,000,000","-117,000,000","-85,000,000","-36,000,000","-129,000,000","-165,000,000","8,106,000","31,327,000","-168,983,000","56,642,000","-137,319,000","-38,669,000","51,238,000","-65,213,000","-17,170,000","-11,990,000","-15,923,000","-17,806,000","-8,758,000","-14,140,000","1,104,000","-145,000","-23,951,000","-403,000","-1,042,000","-11,546,000"
		ChangeInWorkingCapital,"-1,822,000,000","-56,000,000","-978,000,000","-225,000,000","-563,000,000","-316,000,000","-88,302,000","-313,575,000","237,593,000","-68,652,000","-87,162,000","-33,575,000","-86,935,000","-83,788,000","-60,818,000","-28,827,000","10,599,000","-67,786,000","-34,004,000","-6,430,000","24,259,000","-17,006,000","-49,107,000","-23,747,000","-24,396,000","-32,497,000"
			ChangeInReceivables,"-112,000,000","-5,000,000","-37,000,000","0","-70,000,000","-41,000,000","2,580,000","-38,534,000","-20,036,000","12,995,000","18,166,000","-18,160,000","-4,312,000","-5,435,000","-9,778,000","66,000","-2,531,000","-6,969,000","-2,556,000","2,134,000","-5,823,000","-2,470,000","-1,983,000","-635,000","255,000","-1,129,000"
				ChangesInAccountReceivables,"-112,000,000","-5,000,000","-37,000,000","0","-70,000,000","-41,000,000","2,580,000","-38,534,000","-20,036,000","12,995,000","18,166,000","-18,160,000","-4,312,000","-5,435,000","-9,778,000","66,000","-2,531,000","-6,969,000","-2,556,000","2,134,000","-5,823,000","-2,470,000","-1,983,000","-635,000","255,000","-1,129,000"
