name,ttm,05/31/2022,04/30/2022,02/28/2022,11/30/2021,08/31/2021,05/31/2021,04/30/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020,02/29/2020,11/30/2019,08/31/2019,05/31/2019,02/28/2019,11/30/2018,08/31/2018,05/31/2018,02/28/2018,11/30/2017,08/31/2017,05/31/2017,02/28/2017,11/30/2016,08/31/2016,05/31/2016,02/29/2016,11/30/2015,08/31/2015,05/31/2015,02/28/2015,11/30/2014,08/31/2014,05/31/2014,02/28/2014,11/30/2013,08/31/2013,05/31/2013,02/28/2013,11/30/2012,08/31/2012,05/31/2012,02/29/2012,11/30/2011,08/31/2011,05/31/2011,02/28/2011,11/30/2010,08/31/2010,05/31/2010,02/28/2010,11/30/2009,08/31/2009,05/31/2009,02/28/2009,11/30/2008,08/31/2008,05/31/2008,02/29/2008,11/30/2007,08/31/2007,05/31/2007,02/28/2007,11/30/2006,08/31/2006,05/31/2006,02/28/2006,11/30/2005,08/31/2005,05/31/2005,02/28/2005,11/30/2004,08/31/2004,05/31/2004,02/29/2004,11/30/2003,08/31/2003,05/31/2003,02/28/2003,11/30/2002,08/31/2002,05/31/2002,02/28/2002,11/30/2001,08/31/2001,05/31/2001,02/28/2001,11/30/2000,08/31/2000,05/31/2000,02/29/2000,11/30/1999,08/31/1999,05/31/1999,02/28/1999,11/30/1998,08/31/1998,05/31/1998,02/28/1998,11/30/1997,08/31/1997,05/31/1997,02/28/1997,11/30/1996,08/31/1996,05/31/1996,02/29/1996,11/30/1995,08/31/1995,05/31/1995,02/28/1995,11/30/1994,08/31/1994,05/31/1994,02/28/1994,11/30/1993,08/31/1993,05/31/1993,02/28/1993,11/30/1992,08/31/1992,05/31/1992,02/29/1992,11/30/1991,08/31/1991,05/31/1991,02/28/1991,11/30/1990,08/31/1990,05/31/1990,02/28/1990,11/30/1989,08/31/1989,05/31/1989,02/28/1989,11/30/1988,08/31/1988,05/31/1988,02/29/1988,11/30/1987,08/31/1987,05/31/1987,02/28/1987,11/30/1986,08/31/1986,05/31/1986,02/28/1986,11/30/1985,08/31/1985
MarketCap,"215,173,682,106","206,518,186,082","235,671,219,478","230,172,620,750","239,179,430,920","201,246,869,250","167,221,475,052","164,662,396,060","146,518,474,000","173,536,480,350","153,406,713,300","136,196,819,132","124,157,609,080","132,449,462,180","129,632,260,465","105,364,693,181","96,243,193,860","101,889,478,880","102,251,284,260","86,948,460,480","83,782,764,700","80,998,889,550","68,745,120,111","79,135,396,336","77,771,566,380","65,949,777,730","70,918,265,160","65,171,013,807","65,901,577,680","70,988,803,340","61,335,177,600","62,666,544,869","64,688,558,880","62,603,717,880","53,068,842,871","50,851,066,649","51,378,918,400","55,154,300,607","48,851,865,145","47,873,992,109","44,196,473,440","45,186,910,080","42,313,585,478","37,350,267,185","37,339,282,500","37,122,940,011","34,107,251,640","36,110,812,940","32,695,495,560","29,499,057,565","24,493,315,000","25,579,449,834","26,849,907,630","26,319,986,451","22,225,954,520","21,100,376,532","18,343,533,812","22,295,259,900","29,004,321,780","31,028,193,920","26,887,521,600","29,316,438,800","26,985,552,750","24,859,788,100","25,274,643,750","23,817,001,600","21,630,034,410","24,866,619,860","24,040,615,650","23,767,608,600","20,505,632,000","21,750,044,060","22,242,066,000","22,933,027,800","19,046,765,290","17,410,881,000","17,828,035,360","16,398,145,260","14,741,289,691","17,013,863,000","13,918,340,800","14,721,403,300","15,212,408,250","17,855,165,790","18,726,263,600","18,492,762,960","16,733,380,770","17,533,390,740","18,779,108,250","14,614,760,250","15,404,014,086","14,370,087,906","22,152,649,625","20,370,689,712","16,547,258,000","16,003,795,000","17,631,974,932","13,692,928,500","10,240,608,696","12,525,639,672","10,513,374,228","9,495,382,350","7,703,017,952","7,159,826,250","5,401,858,296","4,572,298,500","3,904,361,936","3,917,300,000","3,370,546,500","3,319,420,000","3,293,587,664","2,753,482,298","2,654,426,556","3,349,492,464","3,416,680,842","2,885,081,500","4,352,700,000","4,153,777,875","3,868,685,864","1,345,935,865","1,548,138,646","1,802,062,658","1,420,904,519","1,576,070,003","2,525,225,588","2,725,719,741","3,094,718,480","2,693,302,766","2,001,934,246","1,846,839,008","1,615,653,940","1,872,222,215","1,885,785,355","2,335,224,221","2,215,534,269","2,198,211,711","1,827,718,788","1,938,878,668","1,817,830,215","1,776,982,157","1,960,791,670","1,323,534,377","2,450,989,588","2,114,339,658","2,066,183,105","1,680,951,130","1,783,069,032","2,460,398,899","1,693,667,104","1,464,793,171","1,293,153,081"
EnterpriseValue,"212,378,682,106","203,723,186,082","232,621,219,478","226,811,620,750","237,137,430,920","200,348,869,250","166,323,475,052","165,676,396,060","142,294,474,000","170,398,480,350","153,262,713,300","135,526,819,132","123,386,609,080","129,828,462,180","127,963,260,465","103,695,693,181","94,770,193,860","101,117,478,880","101,699,284,260","87,623,460,480","83,375,764,700","81,878,889,550","66,999,120,111","77,389,396,336","76,747,566,380","66,381,777,730","70,011,265,160","64,264,013,807","65,744,577,680","70,716,803,340","60,556,177,600","60,243,544,869","62,103,558,880","60,381,717,880","50,778,842,871","49,354,066,649","49,926,918,400","54,028,300,607","47,228,865,145","47,092,992,109","39,998,473,440","40,988,910,080","38,841,585,478","32,747,267,185","33,834,282,500","33,471,940,011","30,647,251,640","32,043,812,940","29,461,495,560","26,382,057,565","21,911,315,000","22,474,449,834","24,355,907,630","24,345,986,451","20,801,954,520","20,189,376,532","17,891,533,812","21,366,610,900","27,634,129,780","30,247,699,920","26,107,027,600","28,325,487,800","25,851,747,750","23,259,676,100","23,670,463,750","21,773,928,600","19,362,191,410","22,163,907,860","21,126,662,650","21,091,956,600","17,814,031,000","18,764,928,060","19,529,726,000","20,881,203,800","17,237,818,290","15,939,410,000","17,236,599,360","16,189,776,260","14,841,470,691","17,200,913,000","14,105,390,800","15,230,297,300","15,593,604,250","18,236,361,790","18,947,635,600","18,792,992,960","17,179,741,770","17,890,582,740","19,084,786,250","14,831,512,250","15,631,036,086","14,627,082,906","22,412,549,625","20,575,889,712","16,768,858,000","16,507,195,000","18,182,874,932","14,243,828,500","10,808,608,696","13,113,839,672","11,250,674,228","10,277,282,350","8,558,117,952","8,069,126,250","6,311,158,296","5,759,398,500","5,153,661,936","5,166,600,000","4,676,346,500","4,677,320,000","4,430,887,664","3,901,682,298","3,745,226,556","4,375,792,464","4,314,680,842","3,633,381,500","5,234,700,000","5,059,977,875","4,602,485,864","1,905,735,865","2,056,438,646","2,310,362,658","1,951,004,519","2,078,770,003","2,994,525,588","3,235,519,741","3,586,118,480","3,184,702,766","2,493,434,246","2,032,539,008","1,824,753,940","2,097,722,215","2,107,185,355","2,579,524,221","2,437,434,269","2,120,111,711","1,749,618,788","1,860,778,668","1,739,730,215","1,711,182,157","1,894,991,670","1,257,734,377","2,385,189,588","1,984,739,658","1,936,583,105","1,551,351,130","1,712,769,032","2,390,098,899","1,623,367,104","1,394,493,171","1,335,753,081"
PeRatio,"38.249","36.71","42.846","44.647","47.86","42.809","38.678","38.046","33.984","43.433","41.586","36.205","33.35","36.297","36.211","29.432","29.68","32.621","34.133","29.544","30.35","30.334","27.212","31.325","32.332","28.163","30.641","28.123","28.096","30.06","26.83","27.904","30.553","30.563","27.087","26.072","25.172","27.091","24.214","23.73","24.645","25.285","25.159","24.131","25.09","25.693","23.8","25.856","23.818","22.314","19.349","22.404","24.684","24.255","20.64","17.97","14.6","17.81","23.78","26.913","23.366","27.51","26.055","24.768","24.563","22.161","20.343","23.215","23.059","22.399","19.908","21.923","22.727","25.445","22.254","22.97","24.91","23.412","20.942","24.833","20.347","21.824","24.387","28.664","31.258","31.69","29","29.702","31.157","24.167","25.51","25.55","40.676","39.183","33.371","33.565","38.987","30.461","23.071","31.454","28.09","30.352","26.518","27.218","20.666","19.057","17.134","17.241","15.132","15.455","15.921","15.028","15.14","17.084","30.168","34.868","47.619","63.75","19.372","14.29","16.366","19.053","14.716","17.987","26.381","27.816","33.843","29.579","22.564","21.356","19.493","24.322","24.916","30.452","29.815","19.689","16.686","18.408","18.798","19.769","22.878","16.235","33.5","30.734","33.473","28.14","29.515","45.016","30.987","31.267","31.825"
ForwardPeRatio,"33.784","32.363","40.984","41.322","44.643","39.841","34.014","36.9","33.333","40","37.037","32.573","32.573","34.722","34.247","28.249","28.409","29.762","30.395","25.575","27.473","28.653","24.39","28.011","29.762","25","27.027","24.39","23.753","28.169","24.57","24.814","25.641","27.624","23.697","21.93","21.053","24.51","21.787","21.186","19.531","20.284","21.834","19.763","19.724","19.305","20.534","21.505","19.493","18.051",,"18.018","19.011",,"18.587",,,,,"28.986",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,"3.151","3.018","4.206","4.251","5.136","4.158","3.758","4.079","3.528","4.246","4.373","3.883","4.1","4.431","3.988","3.283","3.452","3.559","3.329","2.731","3.141","3.275","2.589","2.971","3.398","3.299","3.566","3","2.673","3.171","2.662","2.748","2.819","3.222","2.527","2.312","1.657","1.961","1.59","1.548","1.419","1.521","1.733","1.568","1.589","1.486","1.816","1.856","1.538","1.362",,"1.489","1.57",,"1.616",,,,,"2.522",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"0.993","0.953","1.124","1.136","1.223","1.084","0.941","0.925","0.85","1.043","0.959","0.864","0.805","0.87","0.872","0.709","0.668","0.722","0.738","0.643","0.634","0.63","0.56","0.645","0.653","0.558","0.607","0.557","0.57","0.615","0.535","0.546","0.568","0.558","0.489","0.476","0.484","0.525","0.469","0.459","0.439","0.451","0.434","0.4","0.407","0.414","0.391","0.431","0.405","0.377","0.323","0.348","0.372","0.366","0.314","0.294","0.257","0.315","0.427","0.47","0.408","0.461","0.439","0.411","0.424","0.405","0.374","0.451","0.449","0.452","0.403","0.433","0.452","0.479","0.413","0.402","0.425","0.404","0.375","0.444","0.364","0.399","0.426","0.5","0.537","0.547","0.512","0.539","0.596","0.475","0.509","0.499","0.775","0.738","0.622","0.647","0.735","0.574","0.437","0.558","0.479","0.433","0.354","0.339","0.258","0.242","0.211","0.212","0.189","0.176","0.185","0.162","0.164","0.201","0.206","0.201","0.297","0.294","0.262","0.214","0.255","0.297","0.24","0.306","0.495","0.531","0.511","0.447","0.353","0.343","0.321","0.353","0.362","0.453","0.452","0.477","0.403","0.447","0.44","0.445","0.527","0.372","0.743","0.67","0.721","0.626","0.688","1.084","0.746","0.784","0.774"
PbRatio,"10.776","10.342","12.137","12.467","13.618","12.21","10.684","10.52","9.86","9.491","9.13","8.198","7.828","8.689","8.949","7.274","7.309","7.961","8.421","7.397","7.563","7.515","6.945","7.995","6.496","5.46","6.164","5.665","6.075","6.686","5.793","6.14","5.234","5.088","4.484","4.416","4.579","5.091","4.665","4.572","3.49","3.568","3.423","2.968","3.053","3.117","2.842","3.019","2.823","2.634","2.262","2.352","2.521","2.544","2.219","2.313","2.072","2.425","3.182","3.468","3.005","3.346","3.129","2.931","2.876","2.655","2.366","2.692","2.652","2.621","2.309","2.454","2.582","2.793","2.498","2.448","2.62","2.502","2.345","2.813","2.301","2.585","2.813","3.302","3.578","3.697","3.427","3.766","4.118","3.378","3.633","3.498","5.626","5.501","4.685","5.021","5.916","4.594","3.453","4.64","4.091","3.847","3.33","3.198","2.413","2.572","2.326","2.334","2.069","2.103","2.152","1.886","1.882","1.931","2.028","1.558","2.384","2.353","2.153","1.562","1.84","2.142","1.772","1.895","3.084","3.572","4.313","3.753","2.922","2.822","2.622","3.174","3.229","4.001","4.14","4.584","3.812","4.044","3.791","4.685","5.17","3.489","6.462","7.008","6.848","5.572","11.054","15.254","10.5","9.081","12.753"
EnterprisesValueRevenueRatio,"0.976","3.873","4.423","4.37","4.709","3.197","3.673","3.659","3.178","3.944","2.871","3.637","3.158","3.505","2.694","2.985","2.677","2.883","2.29","2.708","2.527","2.574","1.584","2.682","2.578","2.362","1.915","2.401","2.334","2.598","1.693","2.308","2.262","2.248","1.429","1.913","1.898","2.16","1.454","1.955","1.608","1.728","1.206","1.467","1.473","1.548","1.088","1.554","1.411","1.371","0.908","1.264","1.3","1.407","0.93","1.277","1.062","1.303","1.196","1.821","1.539","1.792","1.262","1.587","1.566","1.539","0.973","1.67","1.503","1.632","1.067","1.564","1.543","1.804","1.139","1.463","1.492","1.539","1.084","1.802","1.395","1.656","1.268","2.116","2.019","2.22","1.543","2.318","2.298","1.942","1.476","2.122","2.897","2.963","1.903","2.727","2.758","2.375","1.402","2.457","1.941","1.893","1.237","1.668","1.205","1.179","0.834","1.198","0.997","1.067","0.781","1.001","0.87","1.086","0.851","1.004","1.276","1.372","0.5","1.102","1.258","0.892","1.155","1.254","1.971","1.319","2.285","2.117","1.831","0.94","1.52","1.783","1.928","1.42","2.011","1.952","1.69","1.187","1.892","1.782","2.249","0.98","2.787","2.686","2.853","1.503","2.457","3.95","3.057","1.71","2.8"
EnterprisesValueEBITDARatio,"22.026","88.575","124.931","99.785","109.431","69.038","79.505","98.033","80.166","91.465","63.201","85.668","72.58","88.62","63.663","69.408","59.194","77.663","52.749","61.062","60.992","62.599","35.023","59.257","66.621","56.64","43.004","55.592","56.823","66.338","39.144","37.512","53.676","57.018","45.298","33.874","50.228","58.919","36.754","33.929","40.773","47.006","30.369","38.846","39.205","42.639","28.351","42.33","37.058","36.591","22.73","33.002","35.556","38.644","24.358","37.808","32.006","37.031","33.674","49.139","40.203","52.812","35.692","49.507","47.684","44.946","27.887","47.337","39.043","47.926","28.923","43.889","39.059","51.091","28.603","38.51","37.663","45.973","29.767","50.371","36.69","47.092","31.635","63.634","46.861","64.922","42.578","69.543","53.566","53.634","38.255","57.29","63.474","74.876","51.422","72.242","60.61","61.876","34.532","68.018","43.106","47.014","42.641","48.58","28.674","32.705","23.695","41.267","26.845","34.494","-33.441","36.093","23.719","32.876","23.552","38.367","36.735","39.968","37.633","156.208","571.233","77.529","66.587","135.867","712.982","87.683","138.997","162.485","194.8","53.208","61.856","121.256","109.181","74.124","-0.674","1.952","1.69","1.187","-0.566","1.782","2.249","0.98","-1.027","2.686","2.853","1.503","-0.926","3.95","3.057","1.71","-1.017"
