name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017
			OtherIntangibleAssets,"88,137,000","87,959,000","87,167,000","85,276,000","83,030,000","80,271,000","78,482,000","79,177,000","80,592,000","78,922,000","74,973,000","58,107,000","69,132,000","66,421,000","64,542,000","64,315,000","63,761,000","62,453,000"
		InvestmentProperties,"3,016,258,000","2,862,729,000","2,618,253,000","2,411,103,000","2,289,544,000","2,143,027,000","2,006,937,000","1,897,403,000","1,866,477,000","1,739,926,000","1,600,829,000","1,499,985,000","1,354,980,000","1,258,768,000","1,184,621,000","1,080,416,000","890,477,000","844,896,000"
		FinancialAssets,"17,582,000",,,,,,,,,,,,,,,,,
		NonCurrentAccountsReceivable,,,,,,,,,,,,,,,,,"2,707,000","2,725,000"
		NonCurrentNoteReceivables,,,"237,117,000","237,648,000","176,025,000","152,220,000","100,915,000","101,007,000","99,487,000","92,184,000","62,505,000","30,659,000","11,943,000","17,505,000","13,049,000","6,322,000",,
		OtherNonCurrentAssets,"14,488,000","15,434,000","3,984,000","6,349,000",,"17,058,000","9,582,000","1,792,000","1,528,000","1,211,000",,"2,474,000","3,765,000",,"1,407,000","7,195,000","5,885,000","4,173,000"
TotalLiabilitiesNetMinorityInterest,"1,241,969,000","1,254,992,000","1,109,298,000","1,106,104,000","1,008,434,000","906,854,000","890,011,000","888,859,000","949,666,000","773,334,000","704,449,000","612,787,000","541,039,000","569,859,000","540,068,000","527,965,000","753,840,000","760,818,000"
	CurrentLiabilities,"59,048,000","64,755,000","54,483,000","50,887,000","42,884,000","42,495,000","39,959,000","34,684,000","76,120,000","36,848,000","34,968,000","30,359,000","26,238,000","18,127,000","20,702,000","6,992,000","6,277,000","6,851,000"
		PayablesAndAccruedExpenses,"59,048,000","64,755,000","54,483,000","50,887,000","42,884,000","42,495,000","39,959,000","34,684,000","76,120,000","36,848,000","34,968,000","30,359,000","26,238,000","18,127,000","20,702,000","6,736,000","6,277,000","6,722,000"
			Payables,"34,333,000","32,610,000","30,534,000","29,698,000","26,398,000","25,703,000","24,242,000","21,545,000","21,295,000","19,395,000","17,652,000","16,917,000","16,145,000","13,189,000","14,068,000",,,
				DividendsPayable,"34,333,000","32,610,000","30,534,000","29,698,000","26,398,000","25,703,000","24,242,000","21,545,000","21,295,000","19,395,000","17,652,000","16,917,000","16,145,000","13,189,000","14,068,000",,,
			CurrentAccruedExpenses,"24,715,000","32,145,000","23,949,000","21,189,000","16,486,000","16,792,000","15,717,000","13,139,000","54,825,000","17,453,000","17,316,000","13,442,000","10,093,000","4,938,000","6,634,000","6,736,000","6,277,000","6,722,000"
		OtherCurrentLiabilities,,,,,,,,,,,,,,,,"256,000",,"129,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"1,182,921,000","1,190,237,000","1,054,815,000","1,055,217,000","965,550,000","864,359,000","850,052,000","854,175,000","873,546,000","736,486,000","669,481,000","582,428,000","514,801,000","551,732,000","519,366,000","520,973,000","747,563,000","753,967,000"
		LongTermDebtAndCapitalLeaseObligation,"1,169,919,000","1,165,706,000","1,021,437,000","1,021,583,000","934,611,000","815,279,000","797,959,000","798,603,000","864,240,000","726,922,000","659,846,000","572,650,000","504,727,000","540,116,000","507,481,000","508,821,000","735,138,000","741,646,000"
			LongTermDebt,"1,169,919,000","1,165,706,000","1,021,437,000","1,021,583,000","934,611,000","815,279,000","797,959,000","798,603,000","864,240,000","726,922,000","659,846,000","572,650,000","504,727,000","540,116,000","507,481,000","508,821,000","735,138,000","741,646,000"
			LongTermCapitalLeaseObligation,,,,,,,"8,589,000","9,129,000","9,306,000","9,564,000","9,635,000","9,778,000","10,074,000","11,616,000","11,885,000","12,152,000","12,425,000","12,321,000"
		DerivativeProductLiabilities,"495,000","11,838,000","20,510,000","23,169,000","20,893,000","38,912,000","43,504,000","46,443,000",,,,,,,,,,
		LiabilitiesHeldforSaleNonCurrent,,,,,,,,,,,,,,"0","0","256,000","0","129,000"
		OtherNonCurrentLiabilities,"12,507,000","12,693,000","12,868,000","10,465,000","10,046,000","10,168,000","8,589,000","9,129,000","9,306,000","9,564,000","9,635,000","9,778,000","10,074,000","11,616,000","11,885,000","12,152,000","12,425,000","12,321,000"
TotalEquityGrossMinorityInterest,"2,223,910,000","2,043,803,000","1,944,389,000","1,842,570,000","1,654,283,000","1,581,948,000","1,561,728,000","1,358,383,000","1,355,780,000","1,202,113,000","1,101,029,000","1,030,516,000","1,039,491,000","811,041,000","814,892,000","784,444,000","232,753,000","181,402,000"
	StockholdersEquity,"2,216,518,000","2,036,566,000","1,937,198,000","1,835,393,000","1,647,056,000","1,574,758,000","1,554,468,000","1,351,085,000","1,348,390,000","1,194,450,000","1,093,362,000","785,594,000","792,037,000","562,179,000","564,547,000","532,214,000","232,753,000","181,402,000"
		CapitalStock,"1,312,000","1,246,000","1,214,000","1,181,000","1,092,000","1,064,000","1,047,000","930,000","919,000","838,000","796,000","578,000","571,000","431,000","431,000","403,000",,
			PreferredStock,"0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0",,
			CommonStock,"1,312,000","1,246,000","1,214,000","1,181,000","1,092,000","1,064,000","1,047,000","930,000","919,000","838,000","796,000","578,000","571,000","431,000","431,000","403,000",,
		AdditionalPaidInCapital,"2,311,918,000","2,151,088,000","2,057,674,000","1,955,450,000","1,753,847,000","1,688,540,000","1,652,956,000","1,440,828,000","1,422,169,000","1,223,043,000","1,120,300,000","806,376,000","805,139,000","569,407,000","568,369,000","531,589,000",,
		RetainedEarnings,"-110,706,000","-100,982,000","-98,129,000","-94,911,000","-88,635,000","-77,665,000","-57,767,000","-45,915,000","-34,878,000","-27,482,000","-22,733,000","-18,447,000","-13,673,000","-7,659,000","-4,253,000","222,000",,
		GainsLossesNotAffectingRetainedEarnings,"13,994,000","-14,786,000","-23,561,000","-26,327,000","-19,248,000","-37,181,000","-41,768,000","-44,758,000","-39,820,000","-1,949,000","-5,001,000","-2,913,000",,,,,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,"232,753,000","181,402,000"
	MinorityInterest,"7,392,000","7,237,000","7,191,000","7,177,000","7,227,000","7,190,000","7,260,000","7,298,000","7,390,000","7,663,000","7,667,000","244,922,000","247,454,000","248,862,000","250,345,000","252,230,000",,
TotalCapitalization,"3,386,437,000","3,202,272,000","2,958,635,000","2,856,976,000","2,581,667,000","2,390,037,000","2,352,427,000","2,149,688,000","2,212,630,000","1,921,372,000","1,753,208,000","1,358,244,000","1,296,764,000","1,102,295,000","1,072,028,000","1,041,035,000","967,891,000","923,048,000"
CommonStockEquity,"2,216,518,000","2,036,566,000","1,937,198,000","1,835,393,000","1,647,056,000","1,574,758,000","1,554,468,000","1,351,085,000","1,348,390,000","1,194,450,000","1,093,362,000","785,594,000","792,037,000","562,179,000","564,547,000","532,214,000","232,753,000","181,402,000"
CapitalLeaseObligations,,,,,,,"8,589,000","9,129,000","9,306,000","9,564,000","9,635,000","9,778,000","10,074,000","11,616,000","11,885,000","12,152,000","12,425,000","12,321,000"
NetTangibleAssets,"2,128,381,000","1,948,607,000","1,850,031,000","1,750,117,000","1,564,026,000","1,494,487,000","1,475,986,000","1,271,908,000","1,267,798,000","1,115,528,000","1,018,389,000","727,487,000","722,905,000","495,758,000","500,005,000","467,899,000","168,992,000","118,949,000"
WorkingCapital,"270,366,000","267,918,000","289,800,000","395,059,000","247,259,000","205,951,000","316,779,000","234,186,000","280,729,000","118,540,000","94,708,000","52,378,000","126,415,000","37,584,000","83,688,000","153,491,000","17,486,000","21,122,000"
InvestedCapital,"3,386,437,000","3,202,272,000","2,958,635,000","2,856,976,000","2,581,667,000","2,390,037,000","2,352,427,000","2,149,688,000","2,212,630,000","1,921,372,000","1,753,208,000","1,358,244,000","1,296,764,000","1,102,295,000","1,072,028,000","1,041,035,000","967,891,000","923,048,000"
TangibleBookValue,"2,128,381,000","1,948,607,000","1,850,031,000","1,750,117,000","1,564,026,000","1,494,487,000","1,475,986,000","1,271,908,000","1,267,798,000","1,115,528,000","1,018,389,000","727,487,000","722,905,000","495,758,000","500,005,000","467,899,000","168,992,000","118,949,000"
TotalDebt,"1,169,919,000","1,165,706,000","1,021,437,000","1,021,583,000","934,611,000","815,279,000","797,959,000","798,603,000","864,240,000","726,922,000","659,846,000","572,650,000","504,727,000","540,116,000","507,481,000","508,821,000","735,138,000","741,646,000"
NetDebt,"1,155,664,000","1,105,948,000","993,928,000","895,118,000","891,769,000","788,677,000","614,194,000","697,764,000","671,624,000","718,618,000","636,400,000","564,834,000","395,614,000","535,880,000","434,210,000","377,434,000","733,296,000","734,396,000"
ShareIssued,"131,151,693","124,649,053","121,362,362","117,982,993","109,171,639","106,361,524","104,671,571","93,024,022","91,949,849","83,761,151","79,672,970","57,825,460","57,825,460","43,749,092","43,749,092","40,976,901","40,976,901","40,976,901"
OrdinarySharesNumber,"131,151,693","124,649,053","121,362,362","117,982,993","109,171,639","106,361,524","104,671,571","93,024,022","91,949,849","83,761,151","79,672,970","57,825,460","57,825,460","43,749,092","43,749,092","40,976,901","40,976,901","40,976,901"
