name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016
MarketCap,"12,031,288,688","15,092,105,950","17,002,503,674","15,715,336,754","15,515,807,181","14,846,052,435","14,705,531,538","11,321,507,856","11,870,791,759","9,918,263,642","15,461,127,426","13,302,214,265","12,158,709,953","12,361,173,828","12,118,010,662","14,413,478,011","15,093,940,601","13,941,456,033","13,477,155,069","14,236,585,991","14,253,536,903","13,207,454,245","11,698,524,224","11,508,686,403","10,619,692,697"
EnterpriseValue,"26,002,288,688","28,756,105,950","30,227,503,674","28,843,336,754","28,168,807,181","26,850,052,435","25,653,531,538","21,865,507,856","20,555,791,759","18,670,263,642","24,185,127,426","21,769,214,265","20,421,709,953","20,128,173,828","19,503,010,662","21,531,478,011","22,391,940,601","20,822,456,033","20,225,155,069","20,780,585,991","20,170,536,903","19,027,454,245","17,449,524,224","17,345,686,403","16,492,692,697"
PeRatio,"13.84","25.68",,,,,"59.164","27.926","17.117","20.712","31.803","25.503","23.484","18.598","10","11.869","12.762","12.417","24.634","30.584","32.451","44.227","69.181","69.739","89.98"
ForwardPeRatio,"11.547","27.473","23.866","22.075","500",,,,"19.011","17.452","24.272",,,,,,,,,,,,,,
PsRatio,"1.404","1.771","1.957","1.961","1.924","1.897","1.767","1.442","1.367","1.313","2.182","2.046","2.049","2.179","2.189","2.642","2.784","2.576","2.531","2.725","2.789","2.616","2.272","2.285","2.159"
PbRatio,"1.48","1.874","2.091","1.937","1.957","1.797","1.564","1.177","1.104","0.941","1.44","1.227","1.112","1.166","1.126","1.327","1.379","1.284","1.311","1.395","1.406","1.31","1.167","1.153","1.094"
EnterprisesValueRevenueRatio,"2.947","13.155","13.252","13.123","13.047","13.047","11.719","10.798","10.969","9.565","11.729","10.825","10.33","11.541","13.037","14.667","15.637","15.144","14.405","15.069","14.963","14.704","13.392","13.594","13.354"
EnterprisesValueEBITDARatio,"10.133","39.995","141.25","35.919","33.938","134.25","-32.35","60.738","87.471","29.777","52.349","41.784","36.273","46.593","42.958","42.977","44.964","37.928","52.533","35.953","43.192","40.398","48.742","38.632","39.082"
