name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016
TotalCapitalization,"5,471,490,000","5,172,603,000","5,160,265,000","5,166,352,000","5,033,152,000","4,655,643,000","4,913,964,000","3,368,403,000","3,120,265,000","3,387,088,000","2,349,040,000","3,019,795,000","2,993,886,000","2,982,975,000","2,165,133,000","2,126,414,000","2,166,424,000","1,489,217,000","1,469,673,000","1,405,574,000","1,699,575,000","2,633,338,000"
PreferredStockEquity,"8,000","8,000","8,000","8,000","201,003,000","199,551,000","198,152,000","196,832,000",,,,,,,,,,,,,,
CommonStockEquity,"1,467,900,000","1,464,698,000","1,445,459,000","1,437,183,000","1,277,228,000","1,266,900,000","1,287,849,000","1,271,221,000","1,231,413,000","1,503,954,000","1,466,295,000","1,464,757,000","1,443,549,000","1,327,170,000","1,328,886,000","1,191,913,000","1,192,613,000","1,201,331,000","1,207,798,000","1,003,972,000","974,115,000","970,689,000"
NetTangibleAssets,"1,467,908,000","1,464,706,000","1,445,467,000","1,437,191,000","1,277,228,000","1,266,900,000","1,287,849,000","1,468,053,000","1,231,413,000","1,503,954,000","1,466,295,000","1,464,757,000","1,443,549,000","1,327,170,000","1,328,886,000","1,191,913,000","1,192,613,000","1,201,331,000","1,207,798,000","1,003,972,000","974,115,000","970,689,000"
InvestedCapital,"5,471,482,000","5,172,595,000","5,160,257,000","5,166,344,000","5,033,152,000","4,655,643,000","4,913,964,000","3,171,571,000","3,120,265,000","3,387,088,000","2,349,040,000","3,019,795,000","2,993,886,000","2,982,975,000","2,165,133,000","2,126,414,000","2,166,424,000","1,489,217,000","1,469,673,000","1,405,574,000","1,699,575,000","2,633,338,000"
TangibleBookValue,"1,467,900,000","1,464,698,000","1,445,459,000","1,437,183,000","1,277,228,000","1,266,900,000","1,287,849,000","1,271,221,000","1,231,413,000","1,503,954,000","1,466,295,000","1,464,757,000","1,443,549,000","1,327,170,000","1,328,886,000","1,191,913,000","1,192,613,000","1,201,331,000","1,207,798,000","1,003,972,000","974,115,000","970,689,000"
TotalDebt,"4,003,582,000","3,707,897,000","3,714,798,000","3,729,161,000","3,755,924,000","3,388,743,000","3,626,115,000","1,900,350,000","1,888,852,000","1,883,134,000","882,745,000","1,555,038,000","1,550,337,000","1,655,805,000","836,247,000","934,501,000","973,811,000","287,886,000","261,875,000","401,602,000","725,460,000","1,662,649,000"
NetDebt,"3,652,010,000","3,447,262,000","3,445,535,000","3,489,418,000","3,454,317,000","3,069,074,000","3,400,561,000","1,704,113,000","1,785,230,000","1,803,952,000","783,398,000","1,484,996,000","1,494,906,000","1,616,085,000","790,044,000","892,007,000","899,429,000","212,849,000","197,074,000","200,949,000","643,178,000","1,559,523,000"
ShareIssued,"77,185,845","77,183,892","77,047,966","77,089,125","76,897,102","76,787,006","76,757,761","76,792,432","76,650,996","76,022,778","74,125,051","74,139,409","73,161,376","67,163,700","67,187,277","60,194,512","60,175,160","60,618,730","61,004,768","59,476,487","59,476,487","59,476,487"
OrdinarySharesNumber,"77,185,845","77,183,892","77,047,966","77,089,125","76,897,102","76,787,006","76,757,761","76,792,432","76,650,996","76,022,778","74,125,051","74,139,409","73,161,376","67,163,700","67,187,277","60,194,512","60,175,160","60,618,730","61,004,768","59,476,487","59,476,487","59,476,487"
PreferredSharesNumber,"8,050,000","8,050,000","8,050,000","8,050,000",,,,,,,,,,,,,,,,,,
