name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
MarketCap,"1,534,497,119","2,102,266,807","3,808,384,028","3,002,325,522","2,197,949,434","1,780,738,009","2,109,483,732","1,307,692,218","1,722,886,434"
EnterpriseValue,"1,291,375,119","1,808,291,807","3,442,455,028","2,752,229,522","1,900,667,434","1,444,232,009","1,742,918,732","1,075,311,218","1,660,046,434"
PbRatio,"4.867","5.77","9.719","13.456","8.19","5.342","6.25","6.227",
EnterprisesValueEBITDARatio,"-5.784","-31.429","-71.742","-43.872","-34.549","-28.731","-43.343","-30.975","-60.723"
