name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021
MarketCap,"2,509,874,508","2,808,189,860","3,183,209,880","5,202,067,200","7,335,210,053"
EnterpriseValue,"2,267,482,508","3,277,399,860","3,530,108,880","5,548,966,200","7,708,664,053"
ForwardPeRatio,"166.667","119.048","67.114","109.89",
PsRatio,"4.231","3.969","5.704","9.494","14.707"
PbRatio,"13.22","14.215","16.662",,
EnterprisesValueRevenueRatio,"3.813","21.253","24.836","37.524","51.244"
EnterprisesValueEBITDARatio,"-23.417","-150.174","-178.921","-174.216","-329.079"
