name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019
MarketCap,"507,898,771","821,890,282","885,290,951","935,693,197","1,236,085,038","1,425,342,862","2,265,222,837","1,117,266,186","791,454,923","754,952,315","930,647,365","703,242,047","917,714,978"
EnterpriseValue,"216,217,771","603,587,282","650,559,951","685,059,197","1,045,743,038","1,235,000,862","2,074,880,837","916,428,186","581,231,923","532,481,315","697,598,365","460,562,047","819,065,978"
PeRatio,"21.647",,,,,,,"16.417",,,,,
PsRatio,"159.583"
PbRatio,"2.116","3.774","3.727","3.668","4.537","4.982","11.765","5.493","3.692","3.364","3.983","2.912","9.571"
EnterprisesValueRevenueRatio,"72.073","201.196",,,,,,,,,,,
EnterprisesValueEBITDARatio,"-2.324","-24.588","-26.782","-30.543","-48.014","-74.438","-144.601","-67.999","-45.451","-46.134","-63.83","-47.402","-98.209"
