name,ttm,03/31/2022,12/31/2021,09/30/2021
MarketCap,"424,607,491","950,285,000","1,425,630,824","1,103,213,981"
EnterpriseValue,"225,655,491","733,178,000","1,188,490,824","1,103,213,981"
PsRatio,"83.539","180.464","183.159",
PbRatio,"2.119","4.321","5.813",
EnterprisesValueRevenueRatio,"56.147","986.781","1,183.756","977.16"
EnterprisesValueEBITDARatio,"-2.24","-28.91","-43.314","-27.248"
