name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996
OperatingCashFlow,"589,311,000","210,936,000","101,653,000","157,845,000","118,877,000","171,107,000","173,767,000","94,539,000","131,592,000","147,412,000","139,451,000","120,368,000","88,539,000","151,578,000","132,934,000","109,961,000","111,121,000","132,421,000","103,478,000","88,885,000","112,182,000","125,893,000","96,234,000","81,989,000","70,029,000","108,575,000","109,196,000","77,795,000","66,412,000","114,120,000","92,273,000","81,562,000","79,833,000","131,639,000","84,961,000","65,440,000","87,148,000","95,434,000","69,588,000","70,361,000","74,869,000","83,597,000","77,614,000","66,278,000","78,910,000","84,859,000","-25,265,000","72,263,000","60,155,000","59,731,000","44,920,000","34,079,000","43,440,000","51,250,000","61,669,000","42,746,000","55,147,000","37,146,000","41,643,000","26,256,000","37,027,000","22,202,000","29,309,000","22,355,000","25,405,000","12,628,000","20,748,000","14,159,000","17,598,000","15,320,000","11,651,000","13,413,000","13,090,000","13,212,000","10,076,000","7,101,000","10,161,000","11,468,000","6,126,000","6,317,000","6,784,000","2,889,000","8,788,000","1,710,000","6,794,000","6,346,000","4,926,000","5,556,000","3,323,000","9,045,000","4,841,000","3,800,000","3,300,000","6,400,000","2,800,000","3,300,000","4,000,000","5,500,000","3,000,000","3,200,000","2,600,000","3,900,000","8,800,000","1,600,000"
	CashFlowFromContinuingOperatingActivities,"589,311,000","210,936,000","101,653,000","157,845,000","118,877,000","171,107,000","173,767,000","94,539,000","131,592,000","147,412,000","139,451,000","120,368,000","88,539,000","151,578,000","132,934,000","109,961,000","111,121,000","132,421,000","103,478,000","88,885,000","112,182,000","125,893,000","96,234,000","81,989,000","70,029,000","108,575,000","109,196,000","77,795,000","66,412,000","114,120,000","92,273,000","81,562,000","79,833,000","131,639,000","84,961,000","65,440,000","87,148,000","95,434,000","69,588,000","70,361,000","74,869,000","83,597,000","77,614,000","66,278,000","78,910,000","84,859,000","-25,265,000","72,263,000","60,155,000","59,731,000","44,920,000","34,079,000","43,440,000","51,250,000","61,669,000","42,746,000","55,147,000","37,146,000","41,643,000","26,256,000","37,027,000","22,202,000","29,309,000","22,355,000","25,405,000","12,628,000","20,748,000","14,159,000","17,598,000","15,320,000","11,651,000","13,413,000","13,090,000","13,212,000","10,076,000","7,101,000","10,161,000","11,468,000","6,126,000","6,317,000","6,784,000","2,889,000","8,788,000","1,710,000","6,794,000","6,346,000","4,926,000","5,556,000","3,323,000","9,045,000","4,841,000","3,800,000","3,300,000","6,400,000","2,800,000","3,300,000","4,000,000","5,500,000","3,000,000","3,200,000","2,600,000","3,900,000","8,800,000","1,600,000"
		NetIncomeFromContinuingOperations,"453,217,000","70,988,000","203,171,000","85,342,000","93,716,000","72,398,000","215,632,000","75,627,000","96,564,000","46,064,000","165,852,000","89,463,000","109,750,000","86,230,000","153,163,000","89,336,000","92,596,000","84,280,000","52,585,000","73,630,000","69,730,000","63,306,000","69,983,000","69,557,000","69,628,000","56,468,000","68,021,000","66,033,000","62,335,000","56,132,000","69,633,000","65,479,000","63,036,000","56,542,000","75,929,000","62,430,000","55,945,000","51,023,000",,,,,,,,"42,241,000","49,140,000","36,130,000","35,493,000","32,369,000","37,630,000","30,529,000","27,137,000","21,095,000","31,913,000","25,775,000","28,129,000","25,854,000","29,289,000","18,696,000","18,256,000","16,151,000","12,264,000","8,372,000","-19,393,000","12,913,000","13,271,000","11,174,000","9,775,000","9,683,000","12,251,000","7,599,000","7,577,000","7,140,000","7,201,000","5,361,000","4,472,000","4,279,000","6,269,000","4,082,000","4,720,000","3,888,000","5,098,000","2,654,000","3,569,000","2,371,000","4,459,000","3,272,000","4,092,000","4,487,000","4,151,000","3,300,000","3,600,000","3,700,000","3,100,000","2,700,000","2,700,000","2,800,000","2,700,000","1,800,000","2,200,000","700,000","800,000","1,000,000"
		OperatingGainsLosses,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,556,000","19,000","124,000","-96,000","8,871,000","47,000","-2,214,000","2,240,000","34,344,000","97,000","-1,303,000","1,283,000","-5,000","256,000","194,000","125,000","172,000","-74,000","40,000","15,000","273,000","658,000","50,000","152,000","810,000","151,000","110,000","49,000","587,000","11,000",,,"616,000","24,000","229,000","-130,000","852,000","100,000","0","100,000","2,200,000","200,000","100,000","200,000","400,000","400,000","100,000","200,000","900,000","-500,000"
			GainLossOnInvestmentSecurities,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"108,865,000","29,080,000","26,367,000","26,354,000","27,064,000","27,082,000","44,049,000","20,841,000","20,654,000","20,702,000","22,847,000","19,640,000","18,590,000","17,898,000","11,914,000","13,603,000","17,125,000","16,613,000","17,739,000","16,930,000","16,418,000","16,591,000","17,267,000","17,444,000","17,444,000","17,432,000","18,888,000","19,647,000","19,707,000","19,428,000","20,701,000","21,351,000","20,414,000","19,458,000","19,438,000","19,878,000","20,702,000","20,683,000","21,753,000","21,752,000","21,205,000","20,712,000","19,039,000","17,091,000","14,994,000","14,831,000","15,409,000","15,152,000","15,049,000","15,216,000","16,235,000","16,167,000","15,969,000","15,815,000","15,946,000","14,594,000","9,881,000","9,672,000","10,010,000","9,570,000","9,891,000","9,478,000","9,523,000","9,282,000","6,786,000","1,872,000","1,948,000","2,027,000","2,111,000","2,021,000","1,967,000","1,873,000","1,882,000","1,866,000","1,859,000","1,902,000","1,958,000","1,379,000","1,114,000","1,102,000","1,163,000","1,146,000","1,936,000","1,831,000","1,900,000","1,964,000","1,886,000","975,000","722,000","750,000","762,000","600,000","700,000","700,000","700,000","700,000","600,000","700,000","600,000","500,000","500,000","2,600,000","3,000,000","3,000,000"
			DepreciationAndAmortization,"108,865,000","29,080,000","26,367,000","26,354,000","27,064,000","27,082,000","44,049,000","20,841,000","20,654,000","20,702,000","22,847,000","19,640,000","18,590,000","17,898,000","11,914,000","13,603,000","17,125,000","16,613,000","17,739,000","16,930,000","16,418,000","16,591,000","17,267,000","17,444,000","17,444,000","17,432,000","18,888,000","19,647,000","19,707,000","19,428,000","20,701,000","21,351,000","20,414,000","19,458,000","19,438,000","19,878,000","20,702,000","20,683,000","21,753,000","21,752,000","21,205,000","20,712,000","19,039,000","17,091,000","14,994,000","14,831,000","15,409,000","15,152,000","15,049,000","15,216,000","16,235,000","16,167,000","15,969,000","15,815,000","15,946,000","14,594,000","9,881,000","9,672,000","10,010,000","9,570,000","9,891,000","9,478,000","9,523,000","9,282,000","6,786,000","1,872,000","1,948,000","2,027,000","2,111,000","2,021,000","1,967,000","1,873,000","1,882,000","1,866,000","1,859,000","1,902,000","1,958,000","1,379,000","1,114,000","1,102,000","1,163,000","1,146,000","1,936,000","1,831,000","1,900,000","1,964,000","1,886,000","975,000","722,000","750,000","762,000","600,000","700,000","700,000","700,000","700,000","600,000","700,000","600,000","500,000","500,000","2,600,000","3,000,000","3,000,000"
				Depreciation,,,,,,,,,,,"4,547,000","4,942,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationCashFlow,,,,,,,,,,,"18,300,000","14,698,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					AmortizationOfIntangibles,,,,,,,,,,,"18,300,000","14,698,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
