name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994
TotalAssets,"14,241,500,000","14,393,000,000","13,786,200,000","11,223,100,000","10,659,300,000","10,580,800,000","10,435,400,000","10,226,600,000","10,503,400,000","10,131,600,000","10,223,485,000","10,163,657,000","10,048,407,000","9,551,419,000","9,588,171,000","9,596,752,000","8,948,050,000","8,992,511,000","7,566,785,000","7,515,860,000","7,393,791,000","7,300,905,000","7,373,201,000","7,233,305,000","7,058,287,000","6,961,732,000","7,438,448,000","7,499,654,000","7,417,646,000","7,464,392,000","7,338,858,000","3,356,043,000","3,255,257,000","3,259,826,000","3,337,105,000","3,231,119,000","3,154,775,000","3,160,926,000","3,243,204,000","3,226,533,000","3,182,117,000","3,147,822,000","3,158,558,000","3,148,919,000","3,208,606,000","3,074,743,000","3,115,783,000","3,096,392,000","3,244,902,000","3,239,283,000","3,232,681,000","3,207,193,000","3,253,099,000","3,032,502,000","3,063,632,000","3,071,582,000","2,760,108,000","2,683,805,000","2,721,950,000","2,667,727,000","2,560,527,000","2,506,421,000","2,532,696,000","2,502,016,000","2,434,959,000","2,433,316,000","2,475,083,000","2,406,267,000","2,354,128,000","2,355,852,000","2,388,217,000","2,312,960,000","2,265,718,000","2,330,093,000","2,331,182,000","2,306,973,000","2,268,875,000","2,258,530,000","2,321,994,000","2,301,541,000","2,236,343,000","2,224,580,000","2,258,410,000","2,234,584,000","2,157,119,000","1,841,439,000","1,854,288,000","1,838,118,000","1,766,405,000","1,742,600,000","1,733,500,000","1,669,000,000","1,596,800,000","1,588,600,000","1,236,400,000","1,200,200,000","1,121,700,000","1,105,700,000","1,145,800,000","1,121,200,000","762,700,000","768,900,000","750,600,000","746,400,000","706,800,000","789,400,000","736,800,000","703,900,000","670,600,000","593,900,000","604,600,000","588,500,000","552,900,000"
	CurrentAssets,"1,987,500,000","2,025,600,000","4,000,700,000","1,616,300,000","1,675,700,000","1,668,300,000","1,652,800,000","1,587,100,000","1,833,000,000","1,426,700,000","1,578,398,000","1,533,121,000","1,370,111,000","1,365,816,000","1,454,808,000","1,457,153,000","2,601,930,000","2,631,160,000","1,277,989,000","1,244,297,000","1,123,242,000","1,086,385,000","1,191,525,000","1,121,929,000","998,315,000","1,082,168,000","1,641,971,000","1,765,249,000","1,281,729,000","1,288,816,000","1,212,798,000","876,701,000","758,214,000","755,366,000","845,669,000","806,485,000","715,733,000","700,401,000","785,107,000","760,331,000","701,944,000","657,850,000","767,416,000","745,568,000","840,361,000","696,211,000","732,116,000","708,466,000","854,711,000","856,860,000","844,966,000","802,123,000","891,939,000","665,031,000","673,661,000","690,847,000","620,880,000","626,010,000","690,860,000","691,283,000","621,208,000","592,354,000","608,289,000","607,767,000","584,881,000","602,041,000","666,173,000","624,265,000","585,543,000","624,253,000","679,980,000","616,875,000","563,070,000","621,519,000","612,372,000","586,764,000","533,260,000","526,149,000","577,800,000","573,715,000","515,312,000","496,232,000","539,222,000","541,251,000","687,362,000","425,001,000","463,511,000","457,261,000","411,841,000","403,400,000","429,700,000","427,300,000","375,600,000","369,400,000","373,800,000","372,100,000","306,800,000","322,000,000","339,900,000","326,900,000","257,500,000","271,200,000","269,100,000","271,100,000","239,700,000","314,400,000","279,200,000","251,400,000","228,900,000","188,000,000","204,000,000","180,500,000","158,700,000"
		CashCashEquivalentsAndShortTermInvestments,"189,600,000","258,400,000","2,381,400,000","53,100,000","313,900,000","207,300,000","116,600,000","70,100,000","424,000,000","21,000,000","49,087,000","53,595,000","37,357,000","44,892,000","53,961,000","33,779,000","1,422,373,000","1,446,364,000","35,219,000","36,722,000","55,418,000","50,038,000","60,684,000","28,596,000","27,242,000","168,409,000","436,429,000","44,169,000","56,366,000","108,651,000","73,597,000","34,329,000","35,801,000","42,437,000","57,241,000","43,712,000","37,260,000","25,394,000","35,421,000","41,393,000","44,950,000","26,022,000","56,840,000","26,099,000","176,829,000","70,323,000","60,499,000","32,095,000","221,043,000","263,591,000","193,835,000","133,380,000","222,003,000","37,794,000","13,896,000","13,156,000","13,577,000","20,038,000","26,417,000","30,890,000","18,108,000","32,282,000","22,829,000","20,386,000","31,153,000","101,745,000","136,583,000","91,410,000","103,097,000","161,620,000","135,477,000","85,802,000","52,780,000","125,133,000","53,574,000","6,907,000","4,226,000",,"6,077,000","4,756,000","11,137,000","1,379,000",,,"234,534,000",,"5,355,000","3,363,000",,"3,400,000","600,000","-200,000","9,000,000","14,600,000","12,200,000","15,900,000","4,000,000","18,700,000","15,000,000","8,500,000","8,400,000","-4,300,000","2,400,000","-4,600,000","-3,900,000","-2,900,000","-2,400,000","-3,200,000","-8,300,000","-2,200,000","-2,800,000","-6,200,000","-5,700,000"
			CashAndCashEquivalents,"189,600,000","258,400,000","2,381,400,000","53,100,000","313,900,000","207,300,000","116,600,000","70,100,000","424,000,000","21,000,000","49,087,000","53,595,000","37,357,000","44,892,000","53,961,000","33,779,000","1,422,373,000","1,446,364,000","35,219,000","36,722,000","55,418,000","50,038,000","60,684,000","28,596,000","27,242,000","168,409,000","436,429,000","44,169,000","56,366,000","108,651,000","73,597,000","34,329,000","35,801,000","42,437,000","57,241,000","43,712,000","37,260,000","25,394,000","35,421,000","41,393,000","44,950,000","26,022,000","56,840,000","26,099,000","176,829,000","70,323,000","60,499,000","32,095,000","221,043,000","263,591,000","193,835,000","133,380,000","222,003,000","37,794,000","13,896,000","13,156,000","13,577,000","20,038,000","26,417,000","30,890,000","18,108,000","32,282,000","22,829,000","20,386,000","31,153,000","76,745,000","111,583,000","81,410,000","103,097,000","161,620,000","135,477,000","85,802,000","52,780,000","125,133,000","53,574,000","6,907,000","4,226,000",,"6,077,000","4,756,000","11,137,000","1,379,000",,,"234,534,000",,"5,355,000","3,363,000",,"3,400,000","600,000","-200,000","9,000,000","14,600,000","12,200,000","15,900,000","4,000,000","18,700,000","15,000,000","8,500,000","8,400,000","-4,300,000","2,400,000","-4,600,000","-3,900,000","-2,900,000","-2,400,000","-3,200,000","-8,300,000","-2,200,000","-2,800,000","-6,200,000","-5,700,000"
			OtherShortTermInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25,000,000","25,000,000","10,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"759,200,000","774,000,000","801,900,000","722,000,000","563,600,000","575,100,000","686,300,000","690,400,000","562,800,000","573,700,000","763,878,000","710,605,000","550,607,000","523,276,000","644,835,000","675,570,000","466,465,000","487,240,000","582,532,000","570,618,000","479,215,000","457,910,000","566,425,000","534,459,000","448,048,000","410,921,000","577,424,000","497,468,000","381,389,000","421,001,000","523,928,000","343,784,000","242,587,000","245,421,000","331,030,000","287,521,000","202,150,000","224,050,000","296,947,000","275,416,000","212,052,000","203,748,000","259,773,000","269,390,000","203,242,000","183,361,000","249,613,000","257,761,000","202,101,000","162,815,000","242,726,000","251,634,000","245,710,000","213,070,000","301,770,000","323,032,000","241,029,000","247,916,000","314,177,000","298,462,000","252,805,000","244,920,000","296,001,000","295,053,000","245,228,000","225,012,000","288,422,000","286,688,000","224,342,000","219,589,000","286,024,000","259,889,000","226,059,000","234,578,000","312,843,000","296,525,000","222,286,000","232,884,000","281,044,000","281,778,000","200,592,000","215,184,000","277,469,000","274,559,000","185,810,000","180,915,000","231,143,000","233,394,000","194,152,000","197,600,000","231,100,000","224,800,000","166,200,000","171,500,000","193,900,000","178,200,000","130,000,000","147,400,000","176,900,000","164,000,000","108,500,000","136,600,000","139,700,000","139,900,000","104,000,000","184,500,000","152,200,000","115,800,000","104,400,000","104,000,000","125,700,000","95,300,000","77,300,000"
			AccountsReceivable,"759,200,000","774,000,000","801,900,000","722,000,000","563,600,000","575,100,000","686,300,000","690,400,000","562,800,000","573,700,000","763,878,000","710,605,000","550,607,000","523,276,000","644,835,000","675,570,000","466,465,000","487,240,000","582,532,000","570,618,000","479,215,000","457,910,000","566,425,000","534,459,000","448,048,000","410,921,000","577,424,000","497,468,000","381,389,000","421,001,000","523,928,000","343,784,000","242,587,000","245,421,000","331,030,000","287,521,000","202,150,000","224,050,000","296,947,000","275,416,000","212,052,000","203,748,000","259,773,000","269,390,000","203,242,000","183,361,000","249,613,000","257,761,000","202,101,000","162,815,000","241,520,000","250,340,000","206,785,000","211,596,000","300,416,000","321,985,000","239,009,000","245,838,000","312,265,000","296,644,000","250,511,000","242,399,000","293,702,000","292,559,000","241,587,000","225,012,000","288,422,000","282,844,000","220,442,000","219,589,000","286,024,000","259,889,000","226,059,000","234,578,000","312,843,000","296,525,000","222,286,000","232,884,000","281,044,000","281,778,000","200,592,000","215,184,000","277,469,000","274,559,000","185,810,000",,"231,143,000","233,394,000",,,,,,,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,,"779,800,000",,,,"581,000,000",,,,"578,400,000",,,,"526,629,000",,,,"489,630,000",,,,"464,176,000",,,,"417,861,000",,,,"425,078,000",,,,"249,502,000",,,,"230,119,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,,"-5,800,000",,,,"-5,900,000",,,,"-4,700,000",,,,"-3,353,000",,,,"-2,390,000",,,,"-6,266,000",,,,"-6,940,000",,,,"-4,077,000",,,,"-4,081,000",,,,"-6,069,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			LoansReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,354,000","1,047,000","2,020,000","2,078,000","1,912,000","1,818,000","2,294,000","2,521,000","2,299,000",,,,,"3,844,000","3,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
