name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013
TotalRevenue,"303,632,000","60,115,000","73,371,000","82,503,000","87,643,000","83,034,000","110,419,000","113,551,000","135,674,000","116,180,000","123,856,000","111,684,000","83,433,000","37,098,000","0","0","0","0","0","0","1,395,000","161,000","844,000","162,835,000","14,068,000","12,359,000","10,198,000","7,167,000","6,866,000","5,810,000","6,493,000","16,052,000","4,965,000","3,596,000","1,232,000","506,000"
	OperatingRevenue,"303,632,000","60,115,000","73,371,000","82,503,000","87,643,000","83,034,000","110,419,000","113,551,000","135,674,000","116,180,000","123,856,000","111,684,000","83,433,000","37,098,000","0","0","0","0","0","0","1,395,000","161,000","214,000","162,835,000","14,068,000","12,359,000","10,198,000","7,167,000","6,866,000","5,810,000","5,761,000","16,052,000","4,965,000","3,596,000","1,232,000","506,000"
CostOfRevenue,"59,450,000","9,370,000","12,104,000","21,280,000","16,696,000","7,511,000","11,673,000","9,000,000","10,139,000","6,855,000","7,805,000","6,447,000","601,000","2,225,000",,,,,,,,,,,,,"0","0","0","0","0",,"0","0","0","0"
GrossProfit,"244,182,000","50,745,000","61,267,000","61,223,000","70,947,000","75,523,000","98,746,000","104,551,000","125,535,000","109,325,000","116,051,000","105,237,000","82,832,000","34,873,000",,,,,,,,,,,,,"10,198,000","7,167,000","6,866,000","5,810,000","6,493,000",,"4,965,000","3,596,000","1,232,000","506,000"
OperatingExpense,"421,605,000","131,670,000","100,814,000","94,010,000","95,111,000","242,883,000","82,321,000","70,835,000","60,225,000","68,457,000","71,018,000","53,396,000","55,339,000","51,472,000","60,502,000","56,972,000","44,910,000","42,032,000","46,466,000","56,615,000","58,033,000","72,578,000","74,304,000","78,218,000","76,804,000","76,711,000","62,405,000","78,384,000","65,761,000","42,558,000","33,053,000","22,475,000","22,903,000","17,357,000","11,719,000","7,289,000"
	SellingGeneralAndAdministration,"179,075,000","48,753,000","50,052,000","39,925,000","40,345,000","39,391,000","37,693,000","31,984,000","34,052,000","35,350,000","36,070,000","31,828,000","36,456,000","32,683,000","33,840,000","25,369,000","18,391,000","16,577,000","14,978,000","13,989,000","23,533,000","18,803,000","15,294,000","13,645,000","11,260,000","11,398,000","10,972,000","10,166,000","8,817,000","6,091,000","6,186,000","3,979,000","3,978,000","3,421,000","2,497,000","2,355,000"
		GeneralAndAdministrativeExpense,,,,,,,,,,,,,,,"33,840,000","25,369,000","18,391,000","16,577,000","14,978,000","13,989,000","23,533,000","18,803,000","15,294,000","13,645,000","11,260,000","11,398,000","10,972,000","10,166,000","8,817,000","6,091,000","6,186,000","3,979,000","3,978,000","3,421,000","2,497,000","2,355,000"
			OtherGandA,,,,,,,,,,,,,,,"33,840,000","25,369,000","18,391,000","16,577,000","14,978,000","13,989,000","23,533,000","18,803,000","15,294,000","13,645,000","11,260,000","11,398,000","10,972,000","10,166,000","8,817,000","6,091,000","6,186,000","3,979,000","3,978,000","3,421,000","2,497,000","2,355,000"
	ResearchAndDevelopment,"242,530,000","82,917,000","50,762,000","54,085,000","54,766,000","203,492,000","44,628,000","38,851,000","26,173,000","33,107,000","34,948,000","21,568,000","18,883,000","18,789,000","26,662,000","31,603,000","26,519,000","25,455,000","31,488,000","42,626,000","34,500,000","53,775,000","59,010,000","64,573,000","65,544,000","65,313,000","51,433,000","68,218,000","56,944,000","36,467,000","26,867,000","18,496,000","18,925,000","13,936,000","9,222,000","4,934,000"
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,,,,,,,,"2,417,000",,,,,,,,,,,,,,,,,,,
		DepreciationAndAmortizationInIncomeStatement,,,,,,,,,,,,,,,,,"2,417,000",,,,,,,,,,,,,,,,,,,
OperatingIncome,"-177,423,000","-80,925,000","-39,547,000","-32,787,000","-24,164,000","-167,360,000","16,425,000","33,716,000","65,310,000","40,868,000","45,033,000","51,841,000","27,493,000","-16,599,000","-60,502,000","-56,972,000","-44,910,000","-42,032,000","-46,466,000","-56,615,000","-56,638,000","-72,417,000","-73,460,000","84,617,000","-62,736,000","-64,352,000","-52,207,000","-71,217,000","-58,895,000","-36,748,000","-26,560,000","-6,423,000","-17,938,000","-13,761,000","-10,487,000","-6,783,000"
