name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,12/31/2006
			DuefromRelatedPartiesCurrent,,,,,,,,,,,,,"136,000","1,856,000","2,559,000","176,000","12,000","177,000","1,582,000","2,977,000","2,659,000","385,000","31,000","68,000","2,338,000","45,000","67,000","5,131,000","69,000","1,173,000",,"2,691,000","4,125,000","4,629,000","6,122,000","4,399,000","4,485,000","0",,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","67,000","5,131,000","69,000","0",,"2,691,000","4,125,000","0","6,122,000","4,399,000","4,485,000","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","1,126,000","304,000","0","0","0","0","0"
		Inventory,"37,620,000","26,920,000","43,694,000","53,514,000","45,278,000","33,889,000","29,087,000","42,183,000","41,451,000","37,573,000","42,789,000","36,116,000","53,329,000","39,296,000","48,005,000","47,521,000","59,525,000","43,754,000","43,523,000","36,889,000","51,875,000","52,093,000","47,948,000","58,717,000","69,907,000","64,957,000","34,372,000","55,988,000","64,440,000","45,353,000","59,184,000","67,341,000","42,483,000","42,164,000","47,692,000","50,626,000","70,702,000","41,992,000","49,078,000","43,357,000","67,952,000","57,439,000","43,716,000","40,376,000","41,199,000","37,372,000","31,298,000","29,287,000","29,181,000","26,444,000","31,345,000","25,339,000","30,836,000","27,585,000","25,242,000","26,302,000","28,555,000","24,192,000","25,566,000","21,707,000","22,582,000"
			RawMaterials,"16,256,000","30,117,000","47,028,000","40,882,000","28,216,000","22,674,000","22,543,000","22,193,000","22,637,000","20,121,000","30,917,000","25,248,000","26,813,000","23,909,000","38,221,000","40,671,000","39,727,000","27,143,000","30,797,000","21,630,000","25,559,000","25,127,000","26,677,000","31,031,000","27,221,000","31,247,000","24,835,000","34,156,000","34,912,000","25,935,000","43,242,000","50,343,000","29,137,000","36,292,000","37,532,000","38,545,000","58,961,000","37,086,000","25,301,000","33,113,000","39,357,000","47,833,000","44,309,000","37,385,000","35,960,000","36,652,000","30,255,000","21,579,000",,"16,451,000",,,"16,531,000","14,833,000","17,476,000",,"17,513,000",,"16,703,000","11,576,000",
			WorkInProcess,"931,000","462,000","483,000","1,377,000","1,408,000","1,632,000","1,828,000","2,133,000","2,568,000","2,768,000","1,480,000","1,551,000","1,567,000","2,100,000","1,858,000","1,549,000","1,642,000","1,735,000","2,046,000","2,046,000","1,928,000","1,913,000","1,538,000","2,039,000","1,999,000","1,695,000","2,447,000","2,666,000","3,316,000","2,391,000","1,676,000","1,906,000","2,265,000","1,569,000","1,604,000","1,320,000","1,127,000","1,304,000","1,261,000","1,565,000","2,935,000","3,643,000","2,069,000","2,118,000","2,106,000","1,999,000","1,511,000","1,606,000",,"1,841,000",,,"1,605,000","1,800,000","1,718,000",,"864,000",,"884,000","1,848,000",
			FinishedGoods,"35,741,000","12,132,000","8,119,000","24,152,000","25,436,000","15,452,000","10,331,000","22,844,000","22,807,000","22,564,000","18,283,000","17,765,000","33,684,000","23,658,000","18,668,000","15,421,000","25,947,000","22,998,000","18,926,000","21,279,000","29,183,000","27,971,000","21,390,000","26,892,000","38,613,000","35,517,000","14,295,000","24,184,000","30,885,000","25,369,000","24,263,000","25,111,000","20,601,000","13,590,000","21,637,000","24,346,000","23,052,000","15,803,000","34,849,000","23,684,000","38,858,000","19,481,000","10,254,000","15,513,000","13,814,000","6,659,000","5,294,000","11,663,000",,"14,078,000",,,"15,737,000","15,634,000","11,857,000",,"11,909,000",,"8,049,000","8,961,000",
			InventoriesAdjustmentsAllowances,"-15,308,000","-15,791,000","-11,936,000","-12,897,000","-9,782,000","-5,869,000","-5,615,000","-4,987,000","-6,561,000","-7,880,000","-7,891,000","-8,448,000","-8,735,000","-10,371,000","-10,742,000","-10,120,000","-7,791,000","-8,122,000","-8,246,000","-8,066,000","-4,795,000","-2,918,000","-1,657,000","-1,245,000","2,074,000","-3,502,000","-7,205,000","-5,018,000","-4,673,000","-8,342,000","-9,997,000","-10,019,000","-9,520,000","-9,287,000","-13,081,000","-13,585,000","-12,438,000","-12,201,000","-12,333,000","-15,005,000","-13,198,000","-13,518,000","-12,916,000","-14,640,000","-10,681,000","-7,938,000","-5,762,000","-5,561,000",,"-5,926,000",,,"-3,037,000","-4,682,000","-5,809,000",,"-1,731,000",,"-70,000","-678,000",
		PrepaidAssets,"2,969,000","3,592,000","850,000","2,002,000","3,228,000","3,967,000","595,000","1,162,000","1,773,000","1,944,000","522,000","1,055,000","1,395,000","1,779,000","482,000","966,000","1,418,000","1,672,000","558,000","1,087,000","1,566,000","1,706,000","538,000","1,088,000","1,571,000","1,677,000","426,000","969,000","1,343,000","1,670,000","449,000","1,005,000","1,497,000","1,843,000","374,000","930,000","1,455,000","1,627,000","442,000","881,000","1,244,000","1,460,000","413,000","854,000","1,263,000","1,240,000","302,000","760,000","1,248,000","1,320,000","441,000","851,000","1,211,000","1,294,000","335,000","667,000","1,070,000","1,200,000","264,000","587,000","1,248,000"
		RestrictedCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","4,685,000","21,086,000",,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,"72,000","108,000","144,000","144,000","144,000","144,000","144,000","144,000","144,000","144,000","144,000","144,000","144,000","144,000","144,000","144,000","144,000","144,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"613,000","775,000",
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"613,000","775,000",
		OtherCurrentAssets,"5,712,000","1,476,000","1,732,000","2,294,000","2,588,000","1,742,000","1,494,000","4,228,000","1,610,000","1,493,000","870,000","625,000","930,000","1,255,000","677,000","789,000","1,247,000","387,000","1,467,000","395,000","677,000","669,000","1,052,000","1,892,000","1,868,000","3,887,000","3,683,000","1,282,000","1,959,000","1,619,000","5,649,000","1,708,000","1,410,000","566,000","1,992,000","2,908,000","1,586,000","1,030,000","1,568,000","16,000","2,139,000","1,910,000","1,797,000","1,666,000","1,050,000","1,015,000","796,000","1,481,000","748,000","828,000","738,000","4,072,000","1,164,000","4,751,000","58,731,000","70,393,000","1,239,000","541,000","685,000","741,000","3,131,000"
	TotalNonCurrentAssets,"86,554,000","88,497,000","90,146,000","92,557,000","96,329,000","98,699,000","100,924,000","102,378,000","104,167,000","105,616,000","107,276,000","109,141,000","110,121,000","108,825,000","109,479,000","110,459,000","112,900,000","115,205,000","117,240,000","119,386,000","121,628,000","123,761,000","124,654,000","126,457,000","127,536,000","129,285,000","130,631,000","131,545,000","130,547,000","130,023,000","131,002,000","132,206,000","131,655,000","131,159,000","128,593,000","141,347,000","140,634,000","141,301,000","141,392,000","141,426,000","142,125,000","142,719,000","141,135,000","139,864,000","134,132,000","127,502,000","124,142,000","122,471,000","122,735,000","122,421,000","122,486,000","119,110,000","117,198,000","109,790,000","108,253,000","107,938,000","104,991,000","102,925,000","100,516,000","96,428,000","89,066,000"
		NetPPE,"81,056,000","82,901,000","84,343,000","86,852,000","89,200,000","91,544,000","93,598,000","95,348,000","96,946,000","98,597,000","100,320,000","102,374,000","102,849,000","103,575,000","104,254,000","105,098,000","107,395,000","109,735,000","111,777,000","113,868,000","116,047,000","118,152,000","119,152,000","121,012,000","122,490,000","124,330,000","125,756,000","126,735,000","127,565,000","127,371,000","128,375,000","129,608,000","128,988,000","128,671,000","126,141,000","138,831,000","138,142,000","138,865,000","139,143,000","139,237,000","139,952,000","140,517,000","138,946,000","137,605,000","131,816,000","125,007,000","121,611,000","119,784,000","119,941,000","119,248,000","119,376,000","115,862,000","114,008,000","106,320,000","104,756,000","100,973,000","97,444,000","95,036,000","93,047,000","89,666,000","82,626,000"
			GrossPPE,,"214,675,000",,,,"213,290,000",,,,"210,586,000",,,,"204,934,000",,,,"200,505,000",,,,"197,584,000",,,,"193,094,000",,,,"186,243,000",,,,"178,924,000",,,,"184,583,000",,,,"175,916,000",,,,"151,826,000",,,,"138,703,000",,,,,"104,756,000","100,973,000",,,,,
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,,,,
				LandAndImprovements,,"5,924,000",,,,"5,924,000",,,,"5,924,000",,,,"5,929,000",,,,"5,862,000",,,,"5,741,000",,,,"5,741,000",,,,"5,741,000",,,,"5,741,000",,,,"5,753,000",,,,"5,755,000",,,,"5,005,000",,,,"4,599,000",,,,,,,,,,,
				BuildingsAndImprovements,,"27,229,000",,,,"27,187,000",,,,"27,244,000",,,,"27,021,000",,,,"26,656,000",,,,"26,171,000",,,,"26,478,000",,,,"26,524,000",,,,"26,240,000",,,,"27,178,000",,,,"27,216,000",,,,"23,523,000",,,,"22,325,000",,,,,,,,,,,
				MachineryFurnitureEquipment,,"180,498,000",,,,"179,923,000",,,,"176,772,000",,,,"169,341,000",,,,"167,179,000",,,,"163,401,000",,,,"157,289,000",,,,"152,792,000",,,,"142,874,000",,,,"149,436,000",,,,"138,350,000",,,,"110,441,000",,,,"100,215,000",,,,,,,,,,,
				OtherProperties,,,,,,,,,,,,,,,,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,"0",,,,"0",,,,,,,,,,,
				ConstructionInProgress,,"1,024,000",,,,"256,000",,,,"646,000",,,,"2,643,000",,,,"808,000",,,,"2,271,000",,,,"3,586,000",,,,"1,186,000",,,,"4,069,000",,,,"2,216,000",,,,"4,595,000",,,,"12,857,000",,,,"11,564,000",,,,,,,,,,,
			AccumulatedDepreciation,,"-131,774,000",,,,"-121,746,000",,,,"-111,989,000",,,,"-101,359,000",,,,"-90,770,000",,,,"-79,432,000",,,,"-68,764,000",,,,"-58,872,000",,,,"-50,253,000",,,,"-45,718,000",,,,"-35,399,000",,,,"-26,819,000",,,,"-19,455,000",,,,,,,,,,,
		GoodwillAndOtherIntangibleAssets,,"0","0","0","1,408,000","1,408,000","1,408,000","1,408,000","1,408,000","1,408,000","1,408,000","1,408,000","1,408,000","1,408,000","1,408,000","1,408,000","1,408,000","1,408,000","1,408,000","1,408,000","1,408,000","1,408,000","1,408,000","1,408,000","1,408,000","1,408,000","1,408,000","1,408,000",,"0",,,,,,,,,,,,"0","9,000","38,000","66,000","94,000","123,000","151,000","179,000","208,000","236,000","264,000","293,000","321,000","349,000","378,000","406,000","435,000","463,000","491,000","548,000"
			OtherIntangibleAssets,,,,,"1,408,000","1,408,000","1,408,000","1,408,000","1,408,000","1,408,000","1,408,000","1,408,000","1,408,000","1,408,000","1,408,000","1,408,000","1,408,000","1,408,000","1,408,000","1,408,000","1,408,000","1,408,000","1,408,000","1,408,000","1,408,000","1,408,000","1,408,000","1,408,000",,"0",,,,,,,,,,,,,"9,000","38,000","66,000","94,000","123,000","151,000","179,000","208,000","236,000","264,000","293,000","321,000","349,000","378,000","406,000","435,000","463,000","491,000","548,000"
		NonCurrentDeferredAssets,,,,,,,,,,,"0","0","0","36,000","72,000","108,000","144,000","180,000","216,000","253,000","289,000","325,000","361,000","397,000","433,000","469,000","505,000","541,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"5,498,000","5,596,000","5,803,000","5,705,000","5,721,000","5,747,000","5,918,000","5,622,000","5,813,000","5,611,000","5,548,000","5,359,000","5,864,000","3,806,000","3,745,000","3,845,000","3,953,000","3,882,000","3,839,000","3,857,000","3,884,000","3,876,000","3,733,000","3,640,000","3,205,000","3,078,000","2,962,000","2,861,000","2,982,000","2,652,000","2,627,000","2,598,000","2,667,000","2,488,000","2,452,000","2,516,000","2,492,000","2,436,000","2,249,000","2,189,000","2,173,000","2,202,000","2,180,000","2,221,000","2,250,000","2,401,000","2,408,000","2,536,000","2,615,000","2,965,000","2,874,000","2,984,000","2,897,000","3,149,000","3,148,000","6,587,000","7,141,000","7,454,000","7,006,000","6,271,000","5,892,000"
TotalLiabilitiesNetMinorityInterest,"58,405,000","55,402,000","68,138,000","85,006,000","73,372,000","69,421,000","59,956,000","86,902,000","252,243,000","119,407,000","79,139,000","79,186,000","84,876,000","82,077,000","85,357,000","88,918,000","95,738,000","73,967,000","91,856,000","85,846,000","88,436,000","196,230,000","85,542,000","79,599,000","92,216,000","94,817,000","80,083,000","96,006,000","103,082,000","102,479,000","98,076,000","89,840,000","90,720,000","85,857,000","97,980,000","104,706,000","111,040,000","94,903,000","101,958,000","95,367,000","100,232,000","97,006,000","94,365,000","88,325,000","88,718,000","90,833,000","64,899,000","57,871,000","56,463,000","55,738,000","59,810,000","54,629,000","55,397,000","56,489,000","56,442,000","51,025,000","52,392,000","46,491,000","48,504,000","43,326,000","41,903,000"
	CurrentLiabilities,"41,377,000","35,056,000","48,204,000","60,377,000","43,027,000","32,988,000","23,500,000","48,636,000","213,695,000","82,763,000","39,688,000","35,664,000","41,181,000","39,491,000","52,139,000","53,487,000","58,817,000","35,281,000","42,206,000","35,745,000","37,965,000","144,049,000","41,295,000","33,595,000","44,724,000","48,553,000","32,847,000","46,315,000","52,563,000","52,087,000","50,746,000","44,218,000","45,463,000","40,396,000","54,735,000","47,807,000","53,389,000","36,234,000","41,553,000","34,181,000","39,894,000","35,799,000","32,193,000","28,291,000","35,750,000","44,159,000","23,041,000","19,045,000","20,311,000","20,896,000","24,870,000","19,415,000","20,829,000","22,112,000","23,667,000","21,305,000","25,929,000","22,138,000","21,633,000","17,112,000","21,163,000"
		PayablesAndAccruedExpenses,"30,894,000","24,736,000","38,464,000","51,427,000","35,102,000","25,665,000","14,563,000","40,264,000","205,477,000","74,342,000","31,089,000","28,357,000","33,975,000","33,393,000","38,688,000","42,691,000","47,412,000","31,464,000","31,961,000","26,656,000","28,486,000","137,368,000","26,585,000","20,452,000","33,060,000","35,934,000","25,562,000","39,084,000","41,912,000","37,993,000","35,730,000","26,506,000","28,649,000","23,589,000","38,281,000","30,474,000","35,134,000","18,568,000","27,439,000","25,852,000","29,650,000","26,079,000","21,451,000","21,734,000","28,089,000","18,445,000","17,615,000","14,969,000","15,955,000","17,724,000","19,688,000","12,820,000","14,662,000","16,025,000","18,819,000","16,270,000","20,809,000","17,344,000","21,402,000","16,887,000","16,730,000"
			Payables,"30,894,000","24,735,000","38,256,000","51,427,000","35,102,000","25,665,000","14,563,000","40,264,000","205,477,000","74,278,000","31,089,000","28,357,000","33,975,000","33,393,000","38,688,000","42,691,000","47,412,000","31,464,000","31,961,000","26,656,000","28,486,000","134,741,000","26,585,000","20,452,000","33,060,000","35,934,000","18,691,000","32,402,000","34,148,000","33,298,000","29,273,000","18,843,000","21,450,000","15,784,000","29,549,000","23,867,000","30,575,000","18,568,000","21,986,000","20,122,000","26,091,000","22,811,000","21,451,000","16,528,000","24,695,000","15,096,000","12,623,000","10,260,000","11,761,000","14,825,000","14,757,000","9,249,000","11,744,000","13,754,000","14,680,000","12,638,000","17,889,000","13,974,000","19,557,000","14,747,000","14,973,000"
				AccountsPayable,"21,070,000","21,933,000","33,603,000","43,631,000","9,688,000","13,437,000","10,393,000","32,978,000","63,896,000","62,554,000","26,604,000","21,146,000","24,553,000","21,670,000","34,546,000","35,493,000","37,617,000","19,579,000","28,258,000","19,428,000","19,006,000","24,053,000","25,052,000","18,322,000","31,518,000","34,686,000","18,691,000","32,402,000","34,148,000","33,298,000","29,273,000","18,843,000","21,450,000","15,784,000","28,415,000","21,491,000","25,667,000","16,476,000","16,109,000","17,930,000","21,441,000","18,665,000","15,505,000","14,260,000","22,964,000","15,096,000","12,623,000","10,260,000","10,987,000","14,825,000","12,181,000","9,249,000","11,260,000","13,754,000","14,680,000","12,638,000","15,328,000","12,743,000","19,131,000","14,747,000","13,057,000"
				TotalTaxPayable,"1,947,000","2,802,000","2,031,000","2,548,000","17,540,000","1,730,000","1,545,000","2,037,000","2,477,000","1,226,000","1,860,000","1,962,000","1,548,000","1,225,000","1,516,000","1,948,000","1,921,000","1,387,000","1,078,000","1,978,000","1,605,000",,"1,533,000","2,130,000","1,542,000","1,248,000",,,,,,,,"0","1,134,000","2,376,000","4,908,000","2,092,000","4,793,000","1,846,000","4,321,000","1,123,000","5,700,000","1,850,000","1,731,000",,,,"774,000",,"2,576,000",,"484,000","0",,,"2,561,000","1,231,000","426,000","0","1,916,000"
					IncomeTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","1,134,000","2,376,000","4,908,000","620,000","4,793,000","1,846,000","4,321,000","1,123,000","4,570,000","1,850,000","1,731,000",,,,"774,000",,"2,576,000",,"484,000","0",,,"2,561,000","1,231,000","426,000","0","1,916,000"
				DividendsPayable,"7,877,000","0","2,622,000","5,248,000","7,874,000","10,498,000","2,625,000","5,249,000","139,104,000","10,498,000","2,625,000","5,249,000","7,874,000","10,498,000","2,626,000","5,250,000","7,874,000","10,498,000","2,625,000","5,250,000","7,875,000","110,688,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				DuetoRelatedPartiesCurrent,,,,,,,,,,,,,"1,070,000","1,689,000","3,132,000",,,"1,183,000","4,034,000","1,779,000","1,625,000","1,254,000","463,000","1,828,000","293,000","244,000","369,000","2,191,000","5,000","2,958,000",,"6,881,000","9,086,000","860,000","3,335,000","3,550,000","3,891,000","3,887,000","1,084,000","346,000","329,000","3,023,000","246,000","418,000",,,,,,,,,,,,,,,,,
				OtherPayable,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","369,000","2,191,000","5,000","0",,"6,881,000","9,086,000","0","3,335,000","3,550,000","3,891,000","3,887,000","1,084,000","346,000","329,000",,"246,000","418,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
			CurrentAccruedExpenses,"0","1,000","208,000",,,"0","0","0","0","64,000","303,000","228,000","184,000","264,000","478,000","423,000","385,000","0","0","0","0","2,627,000","277,000","255,000","321,000","254,000","6,871,000","6,682,000","7,764,000","4,695,000","6,457,000","7,663,000","7,199,000","7,805,000","8,732,000","6,607,000","4,559,000","0","5,453,000","5,730,000","3,559,000","3,268,000","3,680,000","5,206,000","3,394,000","3,349,000","4,992,000","4,709,000","4,194,000","2,899,000","4,931,000","3,571,000","2,918,000","2,271,000","4,139,000","3,632,000","2,920,000","3,370,000","1,845,000","2,140,000","1,757,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,"2,983,000","3,347,000","2,632,000","2,573,000","2,135,000","2,609,000","4,420,000","4,256,000","3,404,000","2,534,000","2,533,000","1,296,000","1,878,000","1,253,000","5,859,000","4,681,000","5,162,000","976,000","2,615,000","1,529,000","2,015,000",,"4,731,000","3,061,000","2,549,000","1,474,000",,,"4,225,000",,,,,,,,"2,880,000","2,073,000",,,,,"3,680,000",,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"575,000","644,000","639,000","634,000","495,000","491,000","541,000","392,000","484,000","537,000","531,000","525,000","520,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,"0",,,,,"743,000",,,,,,
			CurrentDebt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,"0",,,,,"743,000",,,,,,
			CurrentCapitalLeaseObligation,"575,000","644,000","639,000","634,000","495,000","491,000","541,000","392,000","484,000","537,000","531,000","525,000","520,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
