name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000
	OtherunderPreferredStockDividend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,906,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"202,396,000","35,337,000","60,817,000","39,078,000","67,164,000","68,159,000","57,739,000","54,678,000","-36,753,000","-19,125,000","71,480,000","85,703,000","75,532,000","80,401,000","69,454,000","83,114,000","68,999,000","69,507,000","42,305,000","56,246,000","48,658,000","40,104,000","45,949,000","40,287,000","36,443,000","22,690,000","32,316,000","34,676,000","35,500,000","32,612,000","35,397,000","34,394,000","30,984,000","25,827,000","27,921,000","31,039,000","21,635,000","33,062,000","31,429,000","32,536,000","29,622,000","27,085,000","25,740,000","21,703,000","16,654,000","11,879,000","12,054,000","9,526,000","8,062,000","7,545,000","6,372,000","5,312,000","1,985,000","5,100,000","3,387,000","7,313,000","5,684,000","7,882,000","5,353,000","8,242,000","8,205,000","7,622,000","8,070,000","7,870,000","6,341,000","6,643,000","7,745,000","7,584,000","6,587,000","5,276,000","6,027,000","5,236,000","4,360,000","3,937,000","3,614,000","3,183,000","3,581,000","2,757,000","1,592,000","1,814,000","1,543,000","1,558,000","2,094,000","2,047,000","1,166,000","537,000","-5,960,000","-3,000,000","-4,567,000"
BasicEPS,,"0.7","1.2","0.77","1.33","1.35","1.14","1.08","-0.73","-0.38","1.42","1.7","1.5","1.6","1.38","1.66","1.39","1.4","0.85","1.13","0.98","0.81","0.97","0.88","0.79","0.49","0.7","0.76","0.78","0.71","0.8","0.8","0.72","0.61","0.68","0.76","0.53","0.82","0.78","0.82","0.78","0.72",,"0.58","0.45","0.32",,"0.26","0.22","0.21",,"0.15","0.06","0.16",,"0.26","0.21","0.3",,"0.31","0.31","0.29",,"0.3","0.24","0.26",,"0.3","0.26","0.21",,"0.21","0.17","0.16",,"0.15","0.19","0.14",,"0.09","0.08","0.14",,"0.22","0.12","0.06",,"-0.32","-0.54"
DilutedEPS,,"0.69","1.19","0.76","1.31","1.35","1.14","1.08","-0.73","-0.38","1.42","1.7","1.5","1.6","1.38","1.65","1.38","1.38","0.84","1.12","0.97","0.8","0.96","0.87","0.78","0.49","0.7","0.75","0.76","0.7","0.78","0.78","0.71","0.6","0.67","0.74","0.52","0.8","0.76","0.8","0.76","0.7",,"0.56","0.43","0.31",,"0.25","0.22","0.21",,"0.15","0.06","0.16",,"0.26","0.21","0.3",,"0.31","0.31","0.29",,"0.3","0.24","0.25",,"0.28","0.25","0.2",,"0.2","0.17","0.15",,"0.14","0.18","0.14",,"0.09","0.08","0.13",,"0.21","0.12","0.06",,"-0.32","-0.54"
BasicAverageShares,,"50,481,429","50,680,833","50,750,649","50,580,184","50,488,148","50,648,246","50,627,778","50,346,575","50,328,947","50,338,028","50,413,529","50,354,667","50,250,625","50,328,986","50,068,675","49,639,568","49,647,857","49,770,588","49,775,221","49,651,020","49,511,111","47,370,103","45,980,517","46,130,380","46,306,122","46,165,714","45,626,316","45,512,821","45,932,394","44,246,250","43,143,580","43,033,333","42,339,344","41,060,294","40,840,789","40,820,755","40,319,512","40,293,590","39,678,049","37,976,923","37,618,056",,"37,411,851","37,008,889","37,090,882",,"36,638,462","36,669,518","36,191,373",,"35,413,333","33,083,333","30,984,434",,"27,725,573","26,706,223","26,273,333",,"26,587,097","26,467,742","26,282,759",,"26,233,333","26,420,833","25,550,000",,"25,280,000","25,334,615","25,123,810",,"24,933,333","25,647,059","24,606,250",,"21,220,000","18,847,368","19,692,857",,"20,155,556","19,287,500","11,128,571",,"9,304,545","9,716,667","8,950,000",,"9,375,000","8,457,407"
DilutedAverageShares,,"51,324,027","51,208,161","51,139,555","51,093,660","51,069,511","50,794,421","50,627,778","50,416,331","50,474,802","50,461,723","50,416,402","50,383,870","50,345,399","50,333,000","50,381,000","50,096,015","50,353,497","50,312,000","50,251,000","50,229,670","50,234,230","47,760,000","46,509,683","46,438,000","46,354,000","46,480,000","46,471,000","46,443,413","46,368,000","45,093,000","43,849,838","43,845,000","43,220,000","41,889,000","41,792,000","41,724,000","41,429,000","41,505,000","40,670,000","38,976,316","38,692,857",,"38,435,386","38,730,233","38,341,679",,"38,104,000","37,486,785","36,783,719",,"35,413,333","33,083,333","31,072,444",,"27,725,573","26,805,358","26,273,333",,"26,587,097","26,467,742","26,282,759",,"26,233,333","26,420,833","26,572,000",,"27,085,714","26,348,000","26,380,000",,"26,180,000","25,647,059","26,246,667",,"22,735,714","19,894,444","19,692,857",,"20,155,556","19,287,500","11,984,615",,"9,747,619","9,716,667","8,950,000",,"9,375,000","8,457,407"
NetIncomeFromContinuingAndDiscontinuedOperation,"221,651,000","39,650,000","65,130,000","43,390,000","73,481,000","71,938,000","60,176,000","57,116,000","-34,316,000","-16,687,000","73,917,000","88,141,000","77,969,000","82,839,000","71,891,000","85,552,000","71,436,000","71,945,000","44,742,000","58,684,000","51,095,000","42,542,000","48,386,000","42,725,000","38,880,000","25,128,000","34,753,000","37,114,000","37,937,000","35,050,000","37,834,000","36,832,000","33,421,000","28,265,000","30,359,000","33,476,000","24,073,000","33,143,000","31,429,000","32,536,000","29,622,000","27,085,000","25,740,000","21,703,000","16,654,000","11,879,000","12,054,000","9,526,000","8,062,000","7,545,000","6,372,000","5,312,000","6,438,000","6,030,000","3,387,000","7,313,000","5,684,000","7,882,000","5,353,000","8,242,000","8,205,000","7,622,000","8,070,000","7,870,000","6,341,000","6,643,000","7,745,000","7,584,000","6,587,000","5,276,000","6,027,000","5,236,000","4,360,000","3,937,000","3,614,000","3,332,000","3,857,000","3,031,000","1,872,000","2,094,000","1,819,000","1,558,000","2,094,000","2,047,000","1,166,000","537,000","-5,960,000","-3,000,000","-4,567,000"
NormalizedIncome,"221,651,000","39,650,000","65,130,000","43,390,000","73,481,000","71,938,000","60,176,000","57,116,000","-25,732,497.877","-10,996,293.086","73,917,000","88,141,000","77,969,000","82,839,000","71,891,000","85,552,000","71,436,000","71,945,000","44,742,000","58,684,000","51,095,000","42,542,000","48,386,000","42,725,000","38,880,000","25,128,000","34,753,000","37,114,000","37,937,000","35,050,000","37,841,000","36,832,000","33,418,000","28,261,000","30,356,000","33,474,000","24,072,000","33,144,000","31,435,000","32,570,000","33,019,476.121","30,490,624.042","25,745,000","21,710,000","19,746,053.836","14,960,481.868","12,076,000","9,531,000","7,327,026.904","10,993,872.933","6,427,000","5,353,000","6,482,000","6,125,000","3,487,000","7,565,000","5,800,000","8,030,000","6,538,000","8,844,000","8,385,000","7,586,000","8,058,000","8,037,000","4,924,274.447","5,573,397.917","7,745,000","6,134,340.725","5,326,711.954","4,110,963.093","6,027,000","4,516,290.9","3,871,685.359","3,626,836.481","3,614,000","3,332,000","3,857,000","3,031,000","1,872,000","2,094,000","1,819,000","1,558,000","2,094,000","2,047,000","1,166,000","537,000","-5,960,000","-3,000,000","-4,567,000"
InterestIncome,"861,964,000","208,530,000","203,535,000","220,148,000","224,490,000","228,412,000","255,163,000","243,731,000","252,010,000","306,008,000","337,757,000","355,101,000","346,893,000","325,561,000","321,718,000","301,754,000","286,852,000","253,869,000","249,519,000","237,643,000","208,191,000","183,946,000","188,671,000","182,492,000","172,442,000","159,803,000","154,820,000","153,856,000","153,374,000","140,908,000","137,833,000","135,290,000","124,813,000","116,611,000","117,965,000","115,217,000","107,264,000","104,179,000","107,769,000","102,011,000","95,546,000","93,131,000","92,967,000","83,263,000","75,259,000","70,111,000","75,432,000","72,600,000","67,472,000","64,306,000","65,137,000","62,197,000","60,013,000","55,806,000","58,873,000","62,240,000","61,008,000","66,809,000","74,257,000","76,368,000","72,419,000","67,163,000","66,576,000","62,848,000","59,896,000","52,807,000","49,195,000","45,146,000","39,167,000","34,187,000","32,529,000","29,019,000","25,056,000","24,274,000","23,015,000","20,970,000","21,357,000","20,140,000","20,067,000","18,062,000","16,533,000","15,480,000","16,391,000","18,514,000","17,678,000","18,011,000","18,683,000","16,050,000","12,450,000"
InterestExpense,"104,392,000","24,983,000","25,860,000","26,053,000","27,496,000","28,339,000","32,153,000","36,162,000","42,082,000","77,689,000","89,372,000","102,933,000","103,340,000","89,947,000","81,045,000","69,579,000","55,140,000","43,569,000","38,870,000","33,282,000","25,232,000","20,587,000","17,448,000","15,753,000","15,373,000","15,020,000","12,632,000","11,808,000","11,089,000","10,899,000","10,251,000","9,629,000","9,406,000","8,296,000","6,490,000","6,441,000","6,044,000","6,137,000","6,614,000","5,156,000","4,906,000","4,902,000","4,820,000","4,065,000","4,165,000","5,613,000","9,477,000","9,994,000","9,587,000","9,078,000","10,031,000","10,631,000","11,211,000","14,589,000","20,161,000","23,974,000","22,848,000","30,210,000","36,487,000","39,609,000","37,948,000","35,496,000","34,657,000","32,747,000","28,770,000","24,086,000","20,734,000","18,188,000","14,683,000","12,519,000","11,069,000","9,633,000","7,804,000","7,630,000","7,617,000","7,619,000","8,693,000","8,400,000","8,303,000","7,188,000","6,319,000","6,086,000","7,018,000","8,862,000","9,416,000","10,243,000","11,173,000","9,656,000","7,194,000"
NetInterestIncome,"757,572,000","183,547,000","177,675,000","194,095,000","196,994,000","200,073,000","223,010,000","207,569,000","209,928,000","228,319,000","248,385,000","252,168,000","243,553,000","235,614,000","240,673,000","232,175,000","231,712,000","210,300,000","210,649,000","204,361,000","182,959,000","163,359,000","171,223,000","166,739,000","157,069,000","144,783,000","142,188,000","142,048,000","142,285,000","130,009,000","127,582,000","125,661,000","115,407,000","108,315,000","111,475,000","108,776,000","101,220,000","98,042,000","101,155,000","96,855,000","90,640,000","88,229,000","88,147,000","79,198,000","71,094,000","64,498,000","65,955,000","62,606,000","57,885,000","55,228,000","55,106,000","51,566,000","48,802,000","41,217,000","38,712,000","38,266,000","38,160,000","36,599,000","37,770,000","36,759,000","34,471,000","31,667,000","31,919,000","30,101,000","31,126,000","28,721,000","28,461,000","26,958,000","24,484,000","21,668,000","21,460,000","19,386,000","17,252,000","16,644,000","15,398,000","13,351,000","12,664,000","11,740,000","11,764,000","10,874,000","10,214,000","9,394,000","9,373,000","9,652,000","8,262,000","7,768,000","7,510,000","6,394,000","5,256,000"
ReconciledDepreciation,"77,943,000","10,604,000","27,463,000","18,412,000","21,464,000","26,067,000","23,209,000","20,396,000","18,198,000","13,122,000","11,513,000","9,816,000","8,146,000","7,792,000","7,246,000","8,562,000","7,974,000","8,240,000","8,247,000","7,278,000","6,130,000","6,216,000","5,635,000","5,733,000","5,322,000","5,124,000","4,265,000","3,941,000","4,229,000","4,060,000","4,215,000","3,890,000","3,681,000","3,012,000","3,256,000","5,730,000","1,269,000","1,225,000","1,213,000","1,191,000","1,192,000","1,186,000","1,250,000","1,292,000","1,353,000","1,469,000","1,549,000","1,476,000","-2,428,000","6,224,000","1,873,000","1,859,000","1,029,000","3,058,000","1,904,000","1,812,000","1,999,000","1,951,000","1,908,000","1,967,000","1,866,000","1,850,000","1,868,000","1,755,000","1,742,000","1,438,000","-1,101,000","1,021,000","992,000","1,073,000","1,106,000","1,234,000","1,838,000","1,770,000","2,067,000","3,573,000","2,949,000","2,341,000","3,118,000","412,000","426,000","461,000","499,000","486,000","475,000","462,000","271,000","515,000",
NetIncomeFromContinuingOperationNetMinorityInterest,"221,651,000","39,650,000","65,130,000","43,390,000","73,481,000","71,938,000","60,176,000","57,116,000","-34,316,000","-16,687,000","73,917,000","88,141,000","77,969,000","82,839,000","71,891,000","85,552,000","71,436,000","71,945,000","44,742,000","58,684,000","51,095,000","42,542,000","48,386,000","42,725,000","38,880,000","25,128,000","34,753,000","37,114,000","37,937,000","35,050,000","37,841,000","36,832,000","33,418,000","28,261,000","30,356,000","33,474,000","24,072,000","33,144,000","31,435,000","32,570,000","29,623,000","27,081,000","25,745,000","21,710,000","16,708,000","11,939,000","12,076,000","9,531,000","8,116,000","7,600,000","6,427,000","5,353,000","6,482,000","6,125,000","3,487,000","7,565,000","5,800,000","8,030,000","6,538,000","8,844,000","8,385,000","7,586,000","8,058,000","8,037,000","6,341,000","6,643,000","7,745,000","7,584,000","6,587,000","5,276,000","6,027,000","5,236,000","4,360,000","3,937,000","3,614,000","3,332,000","3,857,000","3,031,000","1,872,000","2,094,000","1,819,000","1,558,000","2,094,000","2,047,000","1,166,000","537,000","-5,960,000","-3,000,000","-4,567,000"
TotalUnusualItemsExcludingGoodwill,"0",,"0","0","0","0","0","0","-10,486,000","-7,270,000",,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"-4,000,000",,"-5,289,000","-5,306,000",,,"-4,688,000","-4,627,000",,"792,000","1,196,000","-5,131,000",,,,,,,,,,,,,,,"2,150,000","1,623,000",,"2,198,000","1,911,000","1,765,000",,"1,083,000","729,000","463,000",,,,,,,,,,,,,,,
TotalUnusualItems,"0",,"0","0","0","0","0","0","-10,486,000","-7,270,000",,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"-4,000,000",,"-5,289,000","-5,306,000",,,"-4,688,000","-4,627,000",,"792,000","1,196,000","-5,131,000",,,,,,,,,,,,,,,"2,150,000","1,623,000",,"2,198,000","1,911,000","1,765,000",,"1,083,000","729,000","463,000",,,,,,,,,,,,,,,
TaxRateForCalcs,"0.251","0.248","0.267","0.243","0.243","0.242","0.275","0.209","0.181","0.217","0.183","0.214","0.215","0.213","0.211","0.212","0.205","0.21","0.4","0.337","0.336","0.349","0.351","0.359","0.36","0.36","0.338","0.36","0.36","0.36","0.35","0.361","0.359","0.363","0.359","0.359","0.343","0.358","0.364","0.36","0.358","0.357","0.369","0.354","0.352","0.347","0.349","0.347","0.34","0.339","0.332","0.342","0.342","0.342","0.332","0.341","0.345","0.345","0.34","0.345","0.347","0.341","0.339","0.341","0.341","0.341","0.339","0.34","0.341","0.34","0.336","0.335","0.33","0.33","0.32","0.321","0.4","0.317","0.272","0.251","0.251","0.25","0","0","0","0","0","0","0"
TaxEffectOfUnusualItems,"0","0","0","0","0","0","0","0","-1,902,497.877","-1,579,293.086","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1,892,523.879","-1,896,375.958","0","0","-1,649,946.164","-1,605,518.132","0","0","407,026.904","-1,737,127.067","0","0","0","0","0","0","0","0","0","0","0","0","0","0","733,274.447","553,397.917","0","748,340.725","650,711.954","599,963.093","0","363,290.9","240,685.359","152,836.481","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
