name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,12/31/2013
		PrepaidAssets,"4,494,000","5,834,000","3,870,000","3,940,000","2,496,000","3,378,000","3,411,293","2,782,085","2,998,336","3,275,992","1,653,217","1,286,692","2,400,310","1,078,232","772,014","1,056,659","819,405","1,200,834","598,499","1,382,285","769,940","1,045,651","780,023","792,129","1,204,530","229,631","295,556","689,654","719,257","1,291,379","214,802","214,395","173,786"
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,610,130","1,075,111",
		OtherCurrentAssets,"1,972,000","1,349,000","1,562,000","1,795,000","1,936,000","914,000","730,596","765,463","10,720,781","10,452,990","10,756,779","650,482","289,321","681,550","351,612","1,139,668","829,446","732,960","876,793",,,,,,,,,,,,,,
	TotalNonCurrentAssets,"710,494,000","634,085,000","520,537,000","438,813,000","377,931,000","325,292,000","288,460,603","239,239,340","212,460,646","181,801,820","153,875,960","141,910,728","126,619,663","109,006,753","108,693,311","108,639,178","108,563,991","106,942,366","107,501,536","107,481,766","107,684,505","107,207,863","105,336,667","103,860,230","97,493,063","87,704,364","78,829,481","74,533,248","65,896,880","62,236,678","60,578,145","60,150,818","50,988,863"
		NetPPE,"670,070,000","594,559,000","478,838,000","402,886,000","338,929,000","288,939,000","250,491,419","228,764,911","204,453,968","174,441,831","146,148,911","132,158,268","118,926,215","102,094,248","103,085,709","102,698,557","101,663,419","100,598,639","101,422,104","101,658,434","101,712,630","101,493,080","100,006,113","99,119,154","92,671,432","82,793,007","73,882,133","69,183,959","61,953,765","57,825,961","55,850,447","55,419,038","48,764,032"
			GrossPPE,"791,283,000","708,141,000","585,097,000","502,538,000","431,489,000","375,176,000","333,572,849","313,530,556","285,217,422","250,841,440","222,138,797","204,859,938","187,814,366","167,341,360","164,910,104","161,032,639","156,710,825","152,455,646","150,159,010","147,257,281","144,272,362","141,070,009","136,755,647","133,230,825","124,758,282","113,683,313","102,873,333","96,334,003","87,975,482","82,164,536","78,911,549","77,057,987","69,968,114"
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
				BuildingsAndImprovements,"152,608,000","150,927,000","103,976,000","104,544,000","103,850,000","101,786,000","27,388,013","27,255,091","25,621,495","25,621,495","25,621,495","25,621,495","25,606,013","25,606,013","25,575,213","25,575,213","25,543,570","25,543,568","25,162,046","25,162,046","25,114,611","25,114,611","24,010,914","17,671,397","15,205,494","15,205,494","14,991,441","14,982,550","9,985,917","9,985,917","9,984,442","9,932,106","9,892,291"
				MachineryFurnitureEquipment,"153,209,000","149,315,000","126,367,000","124,369,000","121,496,000","111,863,000","75,403,823","74,489,693","73,751,647","59,205,821","59,598,015","58,892,644","57,955,221","56,685,424","56,426,338","52,877,077","52,039,491","51,963,573","50,673,301","50,611,265","49,940,297","49,895,879","42,749,826","24,160,189","22,950,531","23,611,481","22,193,208","22,118,082","22,252,537","21,504,027","21,441,276","21,212,313","22,494,455"
				OtherProperties,"129,435,000","128,600,000","126,873,000","124,881,000","119,158,000","115,729,000","113,091,542","114,867,410","111,746,851","107,031,508","105,338,315","100,441,778","94,000,650","79,886,885","78,438,464","76,096,769","73,383,843","70,808,950","69,222,714","67,060,451","65,105,462","62,920,803","60,242,620","58,384,879","56,781,482","55,337,471","53,527,959","51,590,714","50,320,376","48,104,876","45,854,560","44,314,503","35,963,353"
				ConstructionInProgress,"354,712,000","277,980,000","226,567,000","147,430,000","85,671,000","44,497,000","116,949,086","96,170,302","73,702,188","58,587,375","31,167,993","19,510,251","9,858,712","4,769,268","4,076,615","6,090,693","5,358,832","3,763,894","4,740,444","4,112,171","3,813,251","2,841,035","9,610,561","32,872,634","29,679,049","19,388,195","12,020,053","7,501,985","4,788,690","1,941,754","1,003,309","985,360","143,274"
				Leases,"1,319,000","1,319,000","1,314,000","1,314,000","1,314,000","1,301,000","740,385","748,060","395,241","395,241","412,979","393,770","393,770","393,770","393,474","392,887","385,089","375,661","360,505","311,348","298,741","297,681","141,726","141,726","141,726","140,672","140,672","140,672","627,962","627,962","627,962","613,705","1,474,741"
			AccumulatedDepreciation,"-121,213,000","-113,582,000","-106,259,000","-99,652,000","-92,560,000","-86,237,000","-83,081,430","-84,765,645","-80,763,454","-76,399,609","-75,989,886","-72,701,670","-68,888,151","-65,247,112","-61,824,395","-58,334,082","-55,047,406","-51,857,007","-48,736,906","-45,598,847","-42,559,732","-39,576,929","-36,749,534","-34,111,671","-32,086,850","-30,890,306","-28,991,200","-27,150,044","-26,021,717","-24,338,575","-23,061,102","-21,638,949","-21,204,082"
		InvestmentsAndAdvances,"27,840,000","25,856,000","26,736,000","27,276,000","27,658,000","27,894,000","27,749,501",,,,,,,,,,,,,,,,,,,,,,,,,,
			LongTermEquityInvestment,"27,840,000","25,856,000","26,736,000","27,276,000","27,658,000","27,894,000","27,749,501",,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentPrepaidAssets,"1,167,000",,"3,189,000",,"3,617,000","3,710,000","5,669,151","6,134,329","4,298,520","3,600,931","4,046,973","6,437,602","5,458,953","4,730,176","3,540,516","3,845,775","4,902,977","4,370,922","4,057,627","3,583,799","3,705,972","3,620,444","3,244,730","2,959,216","3,020,939","3,243,519","3,371,873","3,856,464","2,318,191","2,883,234","3,698,954","3,675,778","1,183,209"
		OtherNonCurrentAssets,"11,417,000","13,670,000","11,774,000","8,651,000","7,727,000","4,749,000","4,550,532","4,340,100","3,708,158","3,759,058","3,680,076","3,314,858","2,234,495","2,182,329","2,067,086","2,094,846","1,997,595","1,972,805","2,021,805","2,239,533","2,265,903","2,094,339","2,085,824","1,781,860","1,800,692","1,667,838","1,575,475","1,492,825","1,624,924","1,527,483","1,028,744","1,056,002","1,041,622"
TotalLiabilitiesNetMinorityInterest,"145,406,000","64,656,000","34,809,000","63,619,000","52,576,000","40,219,000","31,453,296","27,269,283","50,171,388","104,861,066","82,525,471","63,590,544","39,216,527","18,490,383","18,993,002","20,363,506","20,498,580","16,997,356","20,628,850","20,785,560","20,418,015","18,668,685","19,575,362","20,590,801","11,072,759","9,147,514","9,189,545","10,338,427","10,286,123","9,069,161","118,735,510","108,727,161","92,483,323"
	CurrentLiabilities,"96,444,000","58,946,000","28,743,000","57,202,000","45,823,000","33,121,000","23,970,236","19,412,451","42,102,228","41,985,715","38,416,812","26,088,251","30,538,635","18,216,963","18,711,406","20,073,661","20,200,845","16,692,517","20,391,972","20,785,560","20,418,015","18,668,685","19,575,362","20,590,801","11,072,759","9,147,514","9,189,545","10,338,427","9,465,077","8,362,221","14,282,241","13,159,161","8,194,201"
		PayablesAndAccruedExpenses,"86,086,000","50,628,000","22,711,000","48,114,000","39,204,000","23,638,000","17,398,729","14,567,665","36,827,162","34,409,965","33,240,610","22,341,814","16,397,389","12,940,411","13,405,486","14,263,764","12,294,328","12,815,384","11,998,138","10,955,104","13,179,342","9,519,851","8,727,722","11,266,594","9,727,600","8,491,381","8,234,075","8,372,138","8,733,278","8,362,221","14,282,241","13,159,161","8,194,201"
			Payables,"77,151,000","42,612,000","12,828,000","39,159,000","30,955,000","16,452,000","10,742,536","9,090,164","20,420,592","18,667,729","17,839,951","15,801,273","11,334,998","9,166,412","9,904,430","10,812,140","8,993,563","9,345,880","8,510,555","7,579,513","10,728,553","6,930,041","5,715,674","7,443,885","7,291,417","6,714,529","6,761,665","7,180,534","7,264,095","5,578,905","10,658,050","9,965,909","6,286,720"
				AccountsPayable,"77,151,000","42,612,000","12,828,000","39,159,000","30,955,000","16,452,000","10,742,536","9,090,164","20,420,592","18,667,729","17,839,951","15,801,273","11,334,998","9,166,412","9,889,931","10,518,831","8,466,384","9,173,169","8,231,738","7,579,513","10,728,553","6,884,155","5,669,788","7,397,999","7,245,531","6,668,643","6,715,779","7,154,534","7,238,095","5,423,905","10,658,050","9,965,909","6,286,720"
				TotalTaxPayable,,,,,,,,,,,,,,"0","14,499","293,309","527,179","172,711","278,817",,,"45,886","45,886","45,886","45,886","45,886","45,886","26,000","26,000","155,000",,,
			CurrentAccruedExpenses,"8,935,000","8,016,000","9,883,000","8,955,000","8,249,000","7,186,000","6,656,193","5,477,501","16,406,570","15,742,236","15,400,659","6,540,541","5,062,391","3,773,999","3,501,056","3,451,624","3,300,765","3,469,504","3,487,583","3,375,591","2,450,789","2,589,810","3,012,048","3,822,709","2,436,183","1,776,852","1,472,410","1,191,604","1,469,183","2,783,316","3,624,191","3,193,252","1,907,481"
				InterestPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22,500","464,832","349,470","307,064"
		PensionandOtherPostRetirementBenefitPlansCurrent,"4,204,000","6,934,000","4,673,000","7,752,000","5,321,000","8,185,000","5,302,127","3,508,091","4,033,898","6,390,692","4,046,397","2,478,041","3,155,174","5,276,552","3,305,920","1,809,897","1,906,517","3,877,133","2,893,834","1,555,616","1,343,398","1,895,443","1,662,333","1,091,718","1,198,967","451,819","653,613","1,189,186","731,799",,,,
		CurrentDebtAndCapitalLeaseObligation,"6,154,000","1,384,000","1,359,000","1,336,000","1,298,000","1,298,000","1,269,380","1,336,694","1,241,168","1,185,058","1,129,806","1,068,396","10,986,072",,"2,000,000","4,000,000","6,000,000",,"5,500,000","7,500,000","5,750,000","7,000,000","9,000,000","8,000,000",,,,,,,,,
			CurrentDebt,"4,770,000",,,,,,,,,,,,"10,000,000",,"2,000,000","4,000,000","6,000,000",,"5,500,000","7,500,000","5,750,000","7,000,000","9,000,000","8,000,000",,,,,,,,,
				LineOfCredit,,,,,,,,,,,,,"10,000,000",,"2,000,000","4,000,000","6,000,000","0","5,500,000","7,500,000","5,750,000","7,000,000","9,000,000","8,000,000",,,,,,,,,
				OtherCurrentBorrowings,"4,770,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"1,384,000","1,384,000","1,359,000","1,336,000","1,298,000","1,298,000","1,269,380","1,336,694","1,241,168","1,185,058","1,129,806","1,068,396","986,072",,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,,,,,,,,,,,,,,,,,,,,"142,768",,,,,,,,,,,,,
		OtherCurrentLiabilities,,,,,,,,"1",,,"-1","200,000",,,,,,,,"632,072","145,275","253,391","185,307","232,489","146,192","204,314","301,857","777,103",,,,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"48,962,000","5,710,000","6,066,000","6,417,000","6,753,000","7,098,000","7,483,060","7,856,832","8,069,160","62,875,351","44,108,659","37,502,293","8,677,892","273,420","281,596","289,845","297,735","304,839","236,878","0","0","0","0","0","0","0","0","0","821,046","706,940","104,453,269","95,568,000","84,289,122"
		LongTermDebtAndCapitalLeaseObligation,"48,962,000","5,710,000","6,066,000","6,417,000","6,753,000","7,098,000","7,483,060","7,856,832","8,069,160","62,875,351","44,108,659","37,502,293","8,677,892",,,,,,,,,,,,,,,,,,"85,653,850","83,640,004","76,112,312"
			LongTermDebt,"43,541,000",,,,,,,,,"54,466,099","35,395,988","28,482,000",,,,,,,,,,,,,,,,,,,"85,653,850","83,640,004","76,112,312"
			LongTermCapitalLeaseObligation,"5,421,000","5,710,000","6,066,000","6,417,000","6,753,000","7,098,000","7,483,060","7,856,832","8,069,160","8,409,252","8,712,671","9,020,293","8,677,892",,,,,,,,,,,,,,,,,,,,
		NonCurrentAccruedExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"821,046","0","18,429,855","11,558,432","7,807,246"
		DerivativeProductLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"821,046","706,940",,,
		OtherNonCurrentLiabilities,,,,,,,,,,,,,,"273,420","281,596","289,845","297,735","304,839","236,878",,,,,,,,,,,,"369,564","369,564","369,564"
TotalEquityGrossMinorityInterest,"708,054,000","719,754,000","723,518,000","719,811,000","721,396,000","394,169,000","394,489,200","384,591,027","381,795,301","131,264,521","123,773,968","117,592,454","120,521,542","121,474,475","116,804,693","113,016,986","114,727,716","116,902,978","111,498,235","107,954,422","106,386,384","107,782,531","105,027,806","101,871,489","103,207,915","103,950,060","102,766,827","102,539,392","102,708,405","103,392,699","-43,478,604","-34,238,289","-29,866,099"
	StockholdersEquity,"708,054,000","719,754,000","723,518,000","719,811,000","721,396,000","394,169,000","394,489,200","384,591,027","381,795,301","131,264,521","123,773,968","117,592,454","120,521,542","121,474,475","116,804,693","113,016,986","114,727,716","116,902,978","111,498,235","107,954,422","106,386,384","107,782,531","105,027,806","101,871,489","103,207,915","103,950,060","102,766,827","102,539,392","102,708,405","103,392,699","-43,478,604","-34,238,289","-29,866,099"
		CapitalStock,"43,000","43,000","43,000","43,000","43,000","41,000","40,645","40,480","40,271","36,162","36,100","36,089","35,866","35,556","35,524","35,317","35,139","35,132","34,835","34,513","34,040","33,961","33,839","33,573","33,538","33,537","33,513","33,505","33,470","33,468","117,498,048","114,601,034","101,202,360"
			PreferredStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","117,487,627","114,590,613","101,191,939"
			CommonStock,"43,000","43,000","43,000","43,000","43,000","41,000","40,645","40,480","40,271","36,162","36,100","36,089","35,866","35,556","35,524","35,317","35,139","35,132","34,835","34,513","34,040","33,961","33,839","33,573","33,538","33,537","33,513","33,505","33,470","33,468","10,421","10,421","10,421"
		AdditionalPaidInCapital,"961,914,000","955,710,000","949,995,000","944,222,000","938,242,000","600,388,000","597,368,593","591,386,109","588,357,121","334,299,172","331,538,514","328,342,507","325,457,147","323,079,437","320,115,324","316,176,333","313,929,310","312,783,195","308,969,771","305,180,732","300,961,005","299,477,706","297,956,502","295,421,183","293,514,642","292,484,986","294,082,039","292,179,262","290,119,660","288,216,882","7,434,249","10,088,338","16,450,175"
		RetainedEarnings,"-253,165,000","-235,623,000","-226,357,000","-224,287,000","-216,812,000","-205,924,000","-202,625,523","-206,172,555","-206,325,650","-202,735,417","-207,368,869","-210,436,032","-204,774,682","-201,352,682","-203,110,100","-203,012,934","-199,512,416","-195,991,478","-197,506,371","-197,260,823","-194,608,661","-191,729,136","-192,962,535","-193,583,267","-190,340,265","-188,568,463","-191,348,725","-189,673,375","-187,444,725","-184,857,651","-168,410,901","-158,927,661","-147,518,634"
		TreasuryStock,"256,000","256,000","256,000","256,000","256,000","256,000","256,226","256,226","256,226","256,226","256,226","256,226","256,226","256,226","256,226","256,226",,,,,,,,,,,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"-482,000","-120,000","93,000","89,000","179,000","-80,000","-38,289","-406,781","-20,215","-79,170","-175,551","-93,884","59,437","-31,610","20,171","74,496","275,683","76,129",,,,,,,,,,,,,,,
TotalCapitalization,"751,595,000","719,754,000","723,518,000","719,811,000","721,396,000","394,169,000","394,489,200","384,591,027","381,795,301","185,730,620","159,169,956","146,074,454","120,521,542","121,474,475","116,804,693","113,016,986","114,727,716","116,902,978","111,498,235","107,954,422","106,386,384","107,782,531","105,027,806","101,871,489","103,207,915","103,950,060","102,766,827","102,539,392","102,708,405","103,392,699","42,175,246","49,401,715","46,246,213"
PreferredStockEquity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"117,487,627","114,590,613","101,191,939"
CommonStockEquity,"708,054,000","719,754,000","723,518,000","719,811,000","721,396,000","394,169,000","394,489,200","384,591,027","381,795,301","131,264,521","123,773,968","117,592,454","120,521,542","121,474,475","116,804,693","113,016,986","114,727,716","116,902,978","111,498,235","107,954,422","106,386,384","107,782,531","105,027,806","101,871,489","103,207,915","103,950,060","102,766,827","102,539,392","102,708,405","103,392,699","-160,966,231","-148,828,902","-131,058,038"
CapitalLeaseObligations,"6,805,000","7,094,000","7,425,000","7,753,000","8,051,000","8,396,000","8,752,440","9,193,526","9,310,328","9,594,310","9,842,477","10,088,689","9,663,964",,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"708,054,000","719,754,000","723,518,000","719,811,000","721,396,000","394,169,000","394,489,200","384,591,027","381,795,301","131,264,521","123,773,968","117,592,454","120,521,542","121,474,475","116,804,693","113,016,986","114,727,716","116,902,978","111,498,235","107,954,422","106,386,384","107,782,531","105,027,806","101,871,489","103,207,915","103,950,060","102,766,827","102,539,392","102,708,405","103,392,699","-43,478,604","-34,238,289","-29,866,099"
WorkingCapital,"46,521,000","91,379,000","209,047,000","287,415,000","350,219,000","75,975,000","113,511,657","153,208,519","177,403,815","12,338,052","14,006,667","13,184,019","2,579,771","12,741,142","8,392,978","4,667,653","6,461,460","10,265,451","4,233,577","472,656","-1,298,121","574,668","-308,861","-1,988,741","5,714,852","16,245,696","23,937,346","28,006,144","37,632,571","41,862,961","396,520","1,178,893","3,434,160"
InvestedCapital,"756,365,000","719,754,000","723,518,000","719,811,000","721,396,000","394,169,000","394,489,200","384,591,027","381,795,301","185,730,620","159,169,956","146,074,454","130,521,542","121,474,475","118,804,693","117,016,986","120,727,716","116,902,978","116,998,235","115,454,422","112,136,384","114,782,531","114,027,806","109,871,489","103,207,915","103,950,060","102,766,827","102,539,392","102,708,405","103,392,699","-75,312,381","-65,188,898","-54,945,726"
TangibleBookValue,"708,054,000","719,754,000","723,518,000","719,811,000","721,396,000","394,169,000","394,489,200","384,591,027","381,795,301","131,264,521","123,773,968","117,592,454","120,521,542","121,474,475","116,804,693","113,016,986","114,727,716","116,902,978","111,498,235","107,954,422","106,386,384","107,782,531","105,027,806","101,871,489","103,207,915","103,950,060","102,766,827","102,539,392","102,708,405","103,392,699","-160,966,231","-148,828,902","-131,058,038"
TotalDebt,"55,116,000","7,094,000","7,425,000","7,753,000","8,051,000","8,396,000","8,752,440","9,193,526","9,310,328","64,060,409","45,238,465","38,570,689","19,663,964",,"2,000,000","4,000,000","6,000,000",,"5,500,000","7,500,000","5,750,000","7,000,000","9,000,000","8,000,000",,,,,,,"85,653,850","83,640,004","76,112,312"
NetDebt,"18,581,000",,,,,,,,,"44,994,423","28,190,253","23,729,164","6,238,717",,,"2,865,715","2,960,659",,"3,430,656","6,824,816","3,726,212","3,091,823","5,503,687","6,280,911",,,,,,,"83,895,648","81,716,181","73,667,558"
ShareIssued,"43,485,000","43,449,000","43,404,000","43,373,000","43,242,000","40,732,409","40,645,047","40,480,225","40,271,411","36,162,433","36,100,662","36,089,945","35,866,322","35,556,595","35,524,330","35,317,520","35,139,244","35,132,548","34,835,698","34,513,231","34,040,832","33,961,650","33,839,791","33,573,804","33,538,485","33,536,940","33,512,774","33,505,104","33,470,732","33,468,342","31,799,037","31,799,037","31,799,037"
OrdinarySharesNumber,"43,471,000","43,435,000","43,390,000","43,359,000","43,228,000","40,718,240","40,630,878","40,466,056","40,257,242","36,148,264","36,086,493","36,075,776","35,852,153","35,542,426","35,510,161","35,303,351","35,139,244","35,132,548","34,835,698","34,513,231","34,040,832","33,961,650","33,839,791","33,573,804","33,538,485","33,536,940","33,512,774","33,505,104","33,470,732","33,468,342","31,799,037","31,799,037","31,799,037"
TreasurySharesNumber,"14,000","14,000","14,000","14,000","14,000","14,169","14,169","14,169","14,169","14,169","14,169","14,169","14,169","14,169","14,169","14,169",,,,,,,,,,,,,,,,,
