name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019
MarketCap,"875,520,452","753,295,040","532,040,877","915,833,518","916,560,570","1,135,582,876","540,500,218","374,196,795","485,838,312","256,284,520","402,321,252","501,576,772","611,505,029"
EnterpriseValue,"848,698,452","704,644,040","464,243,877","838,505,518","833,234,570","1,044,597,876","442,311,218","269,216,795","447,553,312","209,742,520","348,072,252","439,241,772","633,075,029"
PsRatio,"22.223","24.585","18.645","30.193","34.601","39.975","19.187","12.363","14.456","7.27","19.073","27.955","36.77"
PbRatio,"14.614","11.104","6.779","10.325","9.392","10.974","4.936","3.29","10.417","4.718","6.345","7.063",
EnterprisesValueRevenueRatio,"21.712","44.373","48.019","156.146","101.975","148.107","57.993","37.966","131.983","27.854","57.466","60.963","111.732"
EnterprisesValueEBITDARatio,"-20.669","-77.527","-41.424","-72.793","-90.118","-160.313","-90.268","-72.585","-62.894","-28.233","-44.924","-64.085","-81.341"
