name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019
PretaxIncome,"-171,764,000","-57,453,000","-48,105,000","-11,189,000","-55,017,000","-50,248,000","-39,930,000","-34,647,000","-27,292,000","-16,235,000","-14,546,000","-12,571,000","-10,586,000","-8,660,000"
TaxProvision,"-460,000","33,000","159,000","-697,000","45,000","196,000","426,000","18,000","0","0","0","1,000","11,000","3,000"
EarningsFromEquityInterestNetOfTax,"-3,582,000","-1,751,000","-1,831,000",,,,,,,,,,,
NetIncomeCommonStockholders,"-167,901,000","-59,077,000","-50,059,000","-4,191,000","-54,574,000","-49,901,000","-40,303,000","-34,555,000","-26,857,000","-16,126,000","-14,506,000","-12,344,000","-10,470,000","-8,343,000"
	NetIncome,"-167,901,000","-59,077,000","-50,059,000","-4,191,000","-54,574,000","-49,901,000","-40,303,000","-34,555,000","-26,857,000","-16,126,000","-14,506,000","-12,344,000","-10,470,000","-8,343,000"
		NetIncomeIncludingNoncontrollingInterests,"-174,886,000","-59,237,000","-50,095,000","-10,492,000","-55,062,000","-50,444,000","-40,356,000","-34,665,000","-27,292,000","-16,235,000","-14,546,000","-12,572,000","-10,597,000","-8,663,000"
			NetIncomeContinuousOperations,"-174,886,000","-59,237,000","-50,095,000","-10,492,000","-55,062,000","-50,444,000","-40,356,000","-34,665,000","-27,292,000","-16,235,000","-14,546,000","-12,572,000","-10,597,000","-8,663,000"
		MinorityInterests,"6,985,000","160,000","36,000","6,301,000","488,000","543,000","53,000","110,000","435,000","109,000","40,000","228,000","127,000","320,000"
DilutedNIAvailtoComStockholders,"-167,901,000","-59,077,000","-50,059,000","-4,191,000","-54,574,000","-49,901,000","-40,303,000","-34,555,000","-26,857,000","-16,126,000","-14,506,000","-12,344,000","-10,470,000","-8,343,000"
BasicEPS,,"-1.31","-1.11","-0.09","-1.34","-1.24","-1.01","-0.91","-0.78","-0.491",,"-0.684","-0.58","-0.462"
DilutedEPS,,"-1.31","-1.11","-0.09","-1.34","-1.24","-1.01","-0.91","-0.78","-0.491",,"-0.684","-0.58","-0.462"
BasicAverageShares,,"45,244,000","44,976,000","44,609,000","40,738,000","40,359,000","39,936,000","37,959,000","34,353,000","34,501,524",,"18,058,000","18,058,000","18,058,000"
DilutedAverageShares,,"45,244,000","44,976,000","44,609,000","40,738,000","40,359,000","39,936,000","37,959,000","34,353,000","34,501,524",,"18,058,000","18,058,000","18,058,000"
TotalOperatingIncomeAsReported,"-224,074,000","-57,879,000","-48,193,000","-62,870,000","-55,132,000","-50,347,000","-40,245,000","-34,767,000","-27,376,000","-16,399,000","-14,905,000","-12,583,000","-10,635,000","-8,722,000"
TotalExpenses,"224,074,000","57,879,000","48,193,000","62,870,000","55,132,000","50,347,000","40,245,000","34,767,000","27,376,000","16,399,000","14,905,000","12,583,000","10,635,000","8,722,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"-167,901,000","-59,077,000","-50,059,000","-4,191,000","-54,574,000","-49,901,000","-40,303,000","-34,555,000","-26,857,000","-16,126,000","-14,506,000","-12,344,000","-10,470,000","-8,343,000"
NormalizedIncome,"-220,070,908.945","-59,332,600","-50,123,240","-52,652,618.733","-54,657,950","-49,901,000","-40,532,950","-34,642,600","-26,941,000","-16,126,000","-14,506,000","-12,352,760","-10,505,770","-8,343,000"
InterestIncome,,,,,,"143,000",,,,"164,000",,,,"74,000"
NetInterestIncome,,,,,,"143,000",,,,"164,000",,,,"74,000"
EBIT,"-224,074,000","-57,879,000","-48,193,000","-62,870,000","-55,132,000","-50,347,000","-40,245,000","-34,767,000","-27,376,000","-16,399,000","-14,905,000","-12,583,000","-10,635,000","-8,722,000"
EBITDA,"-223,265,000"
ReconciledDepreciation,"809,000","344,000","209,000","137,000","119,000","79,000","33,000","51,000","38,000","38,000","41,000","25,000","24,000","21,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"-167,901,000","-59,077,000","-50,059,000","-4,191,000","-54,574,000","-49,901,000","-40,303,000","-34,555,000","-26,857,000","-16,126,000","-14,506,000","-12,344,000","-10,470,000","-8,343,000"
TotalUnusualItemsExcludingGoodwill,"52,310,000","426,000","88,000","51,681,000","115,000",,"315,000","120,000","84,000",,,"12,000","49,000",
TotalUnusualItems,"52,310,000","426,000","88,000","51,681,000","115,000",,"315,000","120,000","84,000",,,"12,000","49,000",
NormalizedEBITDA,"-275,575,000","-57,961,000","-48,072,000","-114,414,000","-55,128,000","-50,268,000","-40,527,000","-34,836,000","-27,422,000","-16,361,000","-14,864,000","-12,570,000","-10,660,000","-8,701,000"
TaxRateForCalcs,"0.003","0.4","0.27","0.062","0.27","0.27","0.27","0.27","0","0","0","0.27","0.27","0.27"
TaxEffectOfUnusualItems,"140,091.055","170,400","23,760","3,219,381.267","31,050","0","85,050","32,400","0","0","0","3,240","13,230","0"
